Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-06-15","13:00:00","Uttoxeter","Free Tips Daily On attheraces.com Novices Limited Handicap Chase (GBB Race)","2m4f ","20","Class 3","Good","6535","3","Left Handed","1","Hell Red (FR)","5","Cobden, Harry","0","Nicholls, P F","0","128","164","0.73","915P021","34"," TT","Martaline","Queen Margot (FR)","Gelding",,"15",
"2022-06-15","13:00:00","Uttoxeter","Free Tips Daily On attheraces.com Novices Limited Handicap Chase (GBB Race)","2m4f ","20","Class 3","Good","6535","3","Left Handed","2","Could Be Trouble (IRE)","7","Gillard, Mr T","3","McCain Jnr, D","0","122","158","1.38","'P032212","22","CkPc TT","Yeats (IRE)","Shes No Trouble (IRE)","Mare","CD","15",
"2022-06-15","13:00:00","Uttoxeter","Free Tips Daily On attheraces.com Novices Limited Handicap Chase (GBB Race)","2m4f ","20","Class 3","Good","6535","3","Left Handed","3","Maskia (FR)","5","Poste, Ben J","0","Gasson, Mrs Rosemary","0","109","145","14.00","'079624","22",,"Masked Marvel","Rasia (FR)","Gelding",,"15",
"2022-06-15","13:35:00","Uttoxeter","Cazoo National Hunt Maiden Hurdle (GBB Race)","2m ","16","Class 4","Good","5446","8","Left Handed","1","Civil Ensign (FR)","8","Worsley, Tabitha","3","Campion, Mark","0","0","158","200.00","9","535",,"Rob Roy (USA)","Petillante Royale (FR)","Gelding",,"9",
"2022-06-15","13:35:00","Uttoxeter","Cazoo National Hunt Maiden Hurdle (GBB Race)","2m ","16","Class 4","Good","5446","8","Left Handed","2","Copper Fox","5","Hughes, Brian","0","McCain Jnr, D","0","104","158","1.20","23","22",,"Black Sam Bellamy (IRE)","Princess Oriane (IRE)","Gelding",,"9",
"2022-06-15","13:35:00","Uttoxeter","Cazoo National Hunt Maiden Hurdle (GBB Race)","2m ","16","Class 4","Good","5446","8","Left Handed","3","Crews Pitch","6","Nolan, Michael G","0","Potter, R D","0","0","158","7.00","24","397"," TT","Dr Massini (IRE)","Baile Dubh (IRE)","Gelding",,"9",
"2022-06-15","13:35:00","Uttoxeter","Cazoo National Hunt Maiden Hurdle (GBB Race)","2m ","16","Class 4","Good","5446","8","Left Handed","4","High Yield","5","Pinchin, Miss L M","3","Longsdon, C E","0","0","158","28.00","'008","28"," TT","Yeats (IRE)","Midsummer Magic","Gelding",,"9",
"2022-06-15","13:35:00","Uttoxeter","Cazoo National Hunt Maiden Hurdle (GBB Race)","2m ","16","Class 4","Good","5446","8","Left Handed","5","Iddergem (FR)","6","Bowen, Sean P","0","Murphy, Olly","0","0","158","3.33","5","452",,"Youmzain (IRE)","Hey Laura (FR)","Gelding",,"9",
"2022-06-15","13:35:00","Uttoxeter","Cazoo National Hunt Maiden Hurdle (GBB Race)","2m ","16","Class 4","Good","5446","8","Left Handed","6","Isle Of Oir (IRE)","8","Gethings, Ciaran","0","Campion, Mark","0","0","158","12.00","2","457",,"Gold Well","Patsy Cline (IRE)","Gelding",,"9",
"2022-06-15","13:35:00","Uttoxeter","Cazoo National Hunt Maiden Hurdle (GBB Race)","2m ","16","Class 4","Good","5446","8","Left Handed","7","Stoney Street","6","Quinlan, Sean","0","Hogarth, H P","0","0","158","50.00","none",,,"Gentlewave (IRE)","Flemengo (IRE)","Gelding",,"9",
"2022-06-15","13:35:00","Uttoxeter","Cazoo National Hunt Maiden Hurdle (GBB Race)","2m ","16","Class 4","Good","5446","8","Left Handed","8","Valamix (IRE)","5","Sheehan, Gavin","0","Snowden, Jamie","0","0","158","4.50","9644","18"," TT","Valirann (FR)","Julimark (IRE)","Gelding",,"9",
"2022-06-15","13:50:00","Hamilton","hamilton-park.co.uk Apprentice Handicap","1m4f ","12","Class 6","Good","3618","6","Right Handed","1","Billy Bathgate","6","Murtagh, Connor","0","Whillans, Ewan","1","62","137","11.00","34P4F27","20",,"New Approach (IRE)","Bustling","Gelding",,"0",
"2022-06-15","13:50:00","Hamilton","hamilton-park.co.uk Apprentice Handicap","1m4f ","12","Class 6","Good","3618","6","Right Handed","2","Ghostly","4","McSweeney, O","3","Barclay, Stella","4","54","129","1.88","3650232","13","Blnk","Outstrip","Alpha Spirit","Gelding",,"0",
"2022-06-15","13:50:00","Hamilton","hamilton-park.co.uk Apprentice Handicap","1m4f ","12","Class 6","Good","3618","6","Right Handed","3","Lightning Attack","6","Russell, Harry","0","Haslam, B M R","6","54","129","2.25","'0001321","27",,"Lethal Force (IRE)","Afrodita (IRE)","Gelding",,"0",
"2022-06-15","13:50:00","Hamilton","hamilton-park.co.uk Apprentice Handicap","1m4f ","12","Class 6","Good","3618","6","Right Handed","4","Regimento","4","Sanna, G","5","Smart, B","2","46","121","7.00","'0772665","12","CkPc","Casamento (IRE)","Last Dance","Gelding",,"0",
"2022-06-15","13:50:00","Hamilton","hamilton-park.co.uk Apprentice Handicap","1m4f ","12","Class 6","Good","3618","6","Right Handed","5","Aighear","4","Watts, Shannon","7","Goldie, J S","5","46","121","6.00","26885","13",,"Farhh","Kabjoy (IRE)","Filly",,"0",
"2022-06-15","13:50:00","Hamilton","hamilton-park.co.uk Apprentice Handicap","1m4f ","12","Class 6","Good","3618","6","Right Handed","6","Inside Intel (IRE)","5","Pindar, Rhonda","5","Bailey, Liam","3","46","121","9.00","5950036","18","CkPc","Intello (GER)","Polar Eyes","Mare",,"0",
"2022-06-15","14:10:00","Uttoxeter","Royal Ascot On Sky Sports Racing Mares Handicap Hurdle","2m4.5f ","20.5","Class 5","Good","3730","9","Left Handed","1","Branson Missouri (IRE)","6","Twiston-Davies, Sam","0","Dunlop, H J L","0","99","168","4.50","6102542","17",,"Fame And Glory","Virtue","Mare","C","10",
"2022-06-15","14:10:00","Uttoxeter","Royal Ascot On Sky Sports Racing Mares Handicap Hurdle","2m4.5f ","20.5","Class 5","Good","3730","9","Left Handed","2","Ayr Of Elegance","10","Bellamy, Tom","0","Jeffreys, D J","0","98","167","8.50","'0013143","22","Blnk","Motivator","Gaelic Swan (IRE)","Mare",,"10",
"2022-06-15","14:10:00","Uttoxeter","Royal Ascot On Sky Sports Racing Mares Handicap Hurdle","2m4.5f ","20.5","Class 5","Good","3730","9","Left Handed","3","Hello Bob","7","Burton, Danny","5","Drinkwater, S W","0","98","167","8.00","8043145","18","CkPc TT","Cityscape","Maid Of Perth","Mare","CD","10",
"2022-06-15","14:10:00","Uttoxeter","Royal Ascot On Sky Sports Racing Mares Handicap Hurdle","2m4.5f ","20.5","Class 5","Good","3730","9","Left Handed","4","Lady Malarkey (IRE)","7","Edwards, Lee","0","Roberts, David","0","91","160","6.50","8727P13","11",,"Scorpion (IRE)","Heather Feather (IRE)","Mare",,"10",
"2022-06-15","14:10:00","Uttoxeter","Royal Ascot On Sky Sports Racing Mares Handicap Hurdle","2m4.5f ","20.5","Class 5","Good","3730","9","Left Handed","5","Maroochi","5","Bowen, Sean P","0","Burke, Kieran","0","86","155","2.75","'U357734","6",,"Presenting","Makadamia","Mare",,"10",
"2022-06-15","14:10:00","Uttoxeter","Royal Ascot On Sky Sports Racing Mares Handicap Hurdle","2m4.5f ","20.5","Class 5","Good","3730","9","Left Handed","6","Jessica Rabbit","8","Woods, K K","0","OBrien, Fergal","0","85","154","5.50","3223U54","213"," TT","Mawatheeq (USA)","Intersky High (USA)","Mare",,"10",
"2022-06-15","14:10:00","Uttoxeter","Royal Ascot On Sky Sports Racing Mares Handicap Hurdle","2m4.5f ","20.5","Class 5","Good","3730","9","Left Handed","7","Miss Bamby","7","Bowen, James C","0","Mackie, J","0","82","151","14.00","3546610","64",,"Kayf Tara","Bamby (IRE)","Mare",,"10",
"2022-06-15","14:10:00","Uttoxeter","Royal Ascot On Sky Sports Racing Mares Handicap Hurdle","2m4.5f ","20.5","Class 5","Good","3730","9","Left Handed","8","Snug As A Bug (IRE)","7","Houlihan, Sean M","0","Gardner, Mrs S","0","80","149","14.00","4P21266","213"," TT","Shirocco (GER)","More Equity","Mare",,"10",
"2022-06-15","14:10:00","Uttoxeter","Royal Ascot On Sky Sports Racing Mares Handicap Hurdle","2m4.5f ","20.5","Class 5","Good","3730","9","Left Handed","9","Fleursals","6","Ward, Christopher","5","Forbes, A L","0","79","148","14.00","3804984","13",,"Poets Voice","Entitlement","Mare",,"10",
"2022-06-15","14:20:00","Hamilton","Lookers Audi EBF Restricted Novice Stakes","5f ","5","Class 4","Good","5400","9","Straight","1","Al Hitmi","2","James, S H","0","Burke, K R","5","0","133","2.25","3","30",,"Harry Angel (IRE)","Azma (USA)","Colt",,"0",
"2022-06-15","14:20:00","Hamilton","Lookers Audi EBF Restricted Novice Stakes","5f ","5","Class 4","Good","5400","9","Straight","2","Daley T (IRE)","2","Beasley, Connor","0","Barron, T D","9","0","133","20.00","'0","15",,"Dragon Pulse (IRE)","Elizabeth Swann","Colt",,"0",
"2022-06-15","14:20:00","Hamilton","Lookers Audi EBF Restricted Novice Stakes","5f ","5","Class 4","Good","5400","9","Straight","3","Debydinks (IRE)","2","Rodriguez, Callum","0","Dalgleish, Keith","1","0","133","33.00","5","16",,"Dandy Man (IRE)","Absolute Music (USA)","Colt",,"0",
"2022-06-15","14:20:00","Hamilton","Lookers Audi EBF Restricted Novice Stakes","5f ","5","Class 4","Good","5400","9","Straight","4","Not For Profit (IRE)","2","Nolan, D","0","OMeara, D","4","0","133","8.00","6","15",,"Profitable (IRE)","Poole Belle (IRE)","Colt",,"0",
"2022-06-15","14:20:00","Hamilton","Lookers Audi EBF Restricted Novice Stakes","5f ","5","Class 4","Good","5400","9","Straight","5","Santabella (GER)","2","Hart, Jason","0","Quinn, J J","2","0","128","0.83","2","12",,"Kodiac","Sunny Belle (IRE)","Filly",,"0",
"2022-06-15","14:20:00","Hamilton","Lookers Audi EBF Restricted Novice Stakes","5f ","5","Class 4","Good","5400","9","Straight","6","White Mist","2","Hamilton, Tony","0","Fahey, R A","7","0","128","40.00","7","20",,"Dark Angel (IRE)","Wild Bud (USA)","Filly",,"0",
"2022-06-15","14:20:00","Hamilton","Lookers Audi EBF Restricted Novice Stakes","5f ","5","Class 4","Good","5400","9","Straight","7","Dixiedoodledragon (IRE)","2","Gray, S A","0","Dalgleish, Keith","3","0","126","80.00","55","12",,"Dragon Pulse (IRE)","Dixiedoodledandy (IRE)","Filly",,"0",
"2022-06-15","14:20:00","Hamilton","Lookers Audi EBF Restricted Novice Stakes","5f ","5","Class 4","Good","5400","9","Straight","8","Hello Havana (IRE)","2","Mullen, Andrew","0","Jardine, I","6","0","126","33.00","none",,,"Galileo Gold","Hello Brigette (IRE)","Filly",,"0",
"2022-06-15","14:20:00","Hamilton","Lookers Audi EBF Restricted Novice Stakes","5f ","5","Class 4","Good","5400","9","Straight","9","Teresa Grace (IRE)","2","Fanning, Joe","0","Makin, Phillip","8","0","126","25.00","4","48",,"Camacho","Lady Heart","Filly",,"0",
"2022-06-15","14:30:00","Ascot","Queen Mary Stakes (Fillies Group 2)","5f ","5","Group 2","Good To Firm","68080","21","Straight","1","All The Time (IRE)","2","Doyle, James","0","Crisford, Simon","13","0","128","18.00","1","14",,"Kodiac","Mistime (IRE)","Filly","D","0",
"2022-06-15","14:30:00","Ascot","Queen Mary Stakes (Fillies Group 2)","5f ","5","Group 2","Good To Firm","68080","21","Straight","2","Carmela (IRE)","2","Kingscote, Richard","0","Loughnane, David","14","0","128","25.00","151","19",,"Tasleet","Jayla","Filly","D","0",
