Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2022-12-03","11:35:00","Fairyhouse","Jim Ryan Racecourse Services Beginners Chase","2m5f ","21",,"Yielding","6903","8","Right Handed","1","Boston Hill (IRE)","9","Brassil, C","5","Egan, Kieran P","0","0","166","200.00","'000P08P","308","CkPc","Marienbard (IRE)","Newbury Mouse","Gelding",,"15","National Hunt","Beginners Chase",
"2022-12-03","11:35:00","Fairyhouse","Jim Ryan Racecourse Services Beginners Chase","2m5f ","21",,"Yielding","6903","8","Right Handed","2","Coqolino (FR)","7","Walsh, M P","0","Elliott, Gordon","0","0","166","14.00","22F2145","18"," TT","French Fifteen (FR)","Classic Angel (GER)","Gelding",,"15","National Hunt","Beginners Chase",
"2022-12-03","11:35:00","Fairyhouse","Jim Ryan Racecourse Services Beginners Chase","2m5f ","21",,"Yielding","6903","8","Right Handed","3","Highland Charge (IRE)","7","Cooper, Bryan J","0","Meade, Noel","0","0","166","5.00","1462211","265",,"Fame And Glory","Full Of Birds (FR)","Gelding","C","15","National Hunt","Beginners Chase",
"2022-12-03","11:35:00","Fairyhouse","Jim Ryan Racecourse Services Beginners Chase","2m5f ","21",,"Yielding","6903","8","Right Handed","4","I Am Maximus (FR)","6","Townend, P","0","Mullins, W P","0","0","166","1.38","13124","262",,"Authorized (IRE)","Polysheba (FR)","Gelding",,"15","National Hunt","Beginners Chase",
"2022-12-03","11:35:00","Fairyhouse","Jim Ryan Racecourse Services Beginners Chase","2m5f ","21",,"Yielding","6903","8","Right Handed","5","Largy Debut (IRE)","7","Blackmore, Rachael","0","Bromhead, Henry De","0","0","166","8.00","31P5493","29",,"Shirocco (GER)","Debut (IRE)","Gelding",,"15","National Hunt","Beginners Chase",
"2022-12-03","11:35:00","Fairyhouse","Jim Ryan Racecourse Services Beginners Chase","2m5f ","21",,"Yielding","6903","8","Right Handed","6","Minella Crooner (IRE)","6","Kennedy, J W","0","Elliott, Gordon","0","0","166","1.50","11212P2","13","CkPc","Shantou (USA)","Laren (GER)","Gelding",,"15","National Hunt","Beginners Chase",
"2022-12-03","11:35:00","Fairyhouse","Jim Ryan Racecourse Services Beginners Chase","2m5f ","21",,"Yielding","6903","8","Right Handed","7","Must Be Obeyed (IRE)","6","Walsh, E","5","Gibney, Thomas","0","0","159","50.00","4018529","186",,"Mustameet (USA)","Clare Belle (IRE)","Mare","D","15","National Hunt","Beginners Chase",
"2022-12-03","11:35:00","Fairyhouse","Jim Ryan Racecourse Services Beginners Chase","2m5f ","21",,"Yielding","6903","8","Right Handed","8","Kamus (FR)","4","OKeeffe, Darragh","0","Bromhead, Henry De","0","0","158","33.00","'F","18",,"Masked Marvel","Karmine (GER)","Gelding",,"15","National Hunt","Beginners Chase",
"2022-12-03","11:40:00","Wetherby","Download The Vickers.Bet App Novices Hurdle (GBB Race)","2m5.5f ","21.5","Class 4","Soft","3540","14","Left Handed","1","Curley Finger (IRE)","5","Moscrop, Nathan","0","Menzies, Rebecca","0","111","161","11.00","3631","200",,"Getaway (GER)","Tooreen (IRE)","Gelding",,"12","National Hunt","Novices Hurdle",
"2022-12-03","11:40:00","Wetherby","Download The Vickers.Bet App Novices Hurdle (GBB Race)","2m5.5f ","21.5","Class 4","Soft","3540","14","Left Handed","2","Free Handshake (FR)","6","Hogan, Mr J","7","OBrien, Fergal","0","116","161","7.50","683241P","49",,"Zambezi Sun","Toulouzette (IRE)","Gelding",,"12","National Hunt","Novices Hurdle",
