Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2023-05-01","13:20:00","Curragh","Irish European Breeders Fund Median Sires Series Maiden","6f ","6",,"Soft","13274","10","Straight","1","Ocean Baroque (IRE)","2","Coen, J","5","Cotter, Kieran P","6","0","134","6.50","none",,,"Caravaggio (USA)","Glenrowan Rose (IRE)","Colt",,"0","Flat","Maiden","No Run","0","1320","0","0","0","0","0",,"0",
"2023-05-01","13:20:00","Curragh","Irish European Breeders Fund Median Sires Series Maiden","6f ","6",,"Soft","13274","10","Straight","2","Elliptical (IRE)","2","Sheehy, M P","0","OBrien, Joseph Patrick","7","0","130","5.00","none",,,"Footstepsinthesand","Asteya (IRE)","Colt",,"0","Flat","Maiden","No Run","0","1320","0","0","0","0","0",,"0",
"2023-05-01","13:20:00","Curragh","Irish European Breeders Fund Median Sires Series Maiden","6f ","6",,"Soft","13274","10","Straight","3","Port Louis (IRE)","2","Keane, C T","0","Meade, Noel","5","0","128","18.00","5","23",,"James Garfield (IRE)","Rebel Aclaim (IRE)","Colt",,"0","Flat","Maiden","Fifth","1","1320","1100","0","0","0","0","Cork","1",
"2023-05-01","13:20:00","Curragh","Irish European Breeders Fund Median Sires Series Maiden","6f ","6",,"Soft","13274","10","Straight","4","Do It With Style (IRE)","2","Ryan, Gavin","0","Obrien, Donnacha","1","0","127","2.00","none",,,"Ten Sovereigns (IRE)","Sodashy (IRE)","Filly",,"0","Flat","Maiden","No Run","0","1320","0","0","0","0","0",,"0",
"2023-05-01","13:20:00","Curragh","Irish European Breeders Fund Median Sires Series Maiden","6f ","6",,"Soft","13274","10","Straight","5","Givemethebeatboys (IRE)","2","Foley, Shane","0","Harrington, Mrs John","3","0","126","12.00","none",,,"Bungle Inthejungle","Dromana (IRE)","Colt",,"0","Flat","Maiden","No Run","0","1320","0","0","0","0","0",,"0",
"2023-05-01","13:20:00","Curragh","Irish European Breeders Fund Median Sires Series Maiden","6f ","6",,"Soft","13274","10","Straight","6","Goldrush Kid (IRE)","2","Colgan, R C","0","Magee, Patrick","2","0","126","66.00","none",,,"Unfortunately (IRE)","Gleeful","Colt",,"0","Flat","Maiden","No Run","0","1320","0","0","0","0","0",,"0",
"2023-05-01","13:20:00","Curragh","Irish European Breeders Fund Median Sires Series Maiden","6f ","6",,"Soft","13274","10","Straight","7","Uncle Albert (IRE)","2","McSweeney, O","5","Cotter, Kieran P","4","0","126","14.00","5","15",,"Dragon Pulse (IRE)","Roccia Bella (IRE)","Gelding",,"0","Flat","Maiden","Fifth","1","1320","1320","0","0","0","0","Curragh","1",
"2023-05-01","13:20:00","Curragh","Irish European Breeders Fund Median Sires Series Maiden","6f ","6",,"Soft","13274","10","Straight","8","Pretence (IRE)","2","Heffernan, J A","0","Coleman, Kevin","8","0","123","25.00","none",,,"Make Believe","Capall An Ibre (IRE)","Filly",,"0","Flat","Maiden","No Run","0","1320","0","0","0","0","0",,"0",
"2023-05-01","13:20:00","Curragh","Irish European Breeders Fund Median Sires Series Maiden","6f ","6",,"Soft","13274","10","Straight","9","Mary The Priest (IRE)","2","Whelan, R P","0","Murphy, Joseph G","10","0","121","16.00","6","15",,"Belardo (IRE)","Methayel (IRE)","Filly",,"0","Flat","Maiden","Sixth","1","1320","1100","0","0","0","0","Curragh","1",
"2023-05-01","13:20:00","Curragh","Irish European Breeders Fund Median Sires Series Maiden","6f ","6",,"Soft","13274","10","Straight","10","Neo Smart (IRE)","2","Cleary, R P","0","Bolger, J S","9","0","121","2.00","2","15",,"Belardo (IRE)","Neophilia (IRE)","Filly",,"0","Flat","Maiden","Second","1","1320","1100","0","0","0","0","Curragh","1",
"2023-05-01","13:30:00","Warwick","Join Racing TV Now Maiden Hurdle (GBB Race)","3m.5f ","24.5","Class 4","Good","4084","5","Left Handed","1","Come On Me Babby (IRE)","7","Wedge, Adam","0","Keighley, M","0","0","160","22.00","none",,,"Westerner","Hudson Hope (IRE)","Gelding",,"12","National Hunt","Maiden Hurdle","No Run","0","5390","0","0","0","0","0",,"0",
"2023-05-01","13:30:00","Warwick","Join Racing TV Now Maiden Hurdle (GBB Race)","3m.5f ","24.5","Class 4","Good","4084","5","Left Handed","2","Exmoor Forest (IRE)","6","Bowen, Sean P","0","Hawke, N J","0","111","160","3.33","5778934","20",,"Sageburg (IRE)","Horner Vale (IRE)","Gelding",,"12","National Hunt","Maiden Hurdle","Fourth","0","5390","4730","0","0","0","0","Exeter","4",
