Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-06-04","12:45:00","Tramore","Visit West Waterford Maiden Hurdle","2m1f ","17",,"Yielding","5575","12","Right Handed","1","Western Australia (IRE)","6","Doyle, R A","0","Halley, John","0","0","166","8.00","5107887","20"," TT","Australia","What A Treasure (IRE)","Gelding",,"10",
"2022-06-04","12:45:00","Tramore","Visit West Waterford Maiden Hurdle","2m1f ","17",,"Yielding","5575","12","Right Handed","2","Ask The Chimneys (IRE)","5","Enright, P T","0","Flynn, Leonard","0","0","158","100.00","'P","28",,"Retirement Plan","Cairnryan Mag (IRE)","Gelding",,"10",
"2022-06-04","12:45:00","Tramore","Visit West Waterford Maiden Hurdle","2m1f ","17",,"Yielding","5575","12","Right Handed","3","Ballard Prince (IRE)","5","Aherne, Mr J","7","OGrady, Eoghan","0","0","158","66.00","none",," TT","Presenting","Lis Goold (IRE)","Gelding",,"10",
"2022-06-04","12:45:00","Tramore","Visit West Waterford Maiden Hurdle","2m1f ","17",,"Yielding","5575","12","Right Handed","4","Brown Monday (FR)","5","Fenelon, S","7","Hanlon, John Joseph","0","0","158","40.00","64","16",,"Spanish Moon (USA)","Loi Martiale (FR)","Gelding",,"10",
"2022-06-04","12:45:00","Tramore","Visit West Waterford Maiden Hurdle","2m1f ","17",,"Yielding","5575","12","Right Handed","5","Duhallow Rainbow (IRE)","5","OKeeffe, Darragh","0","OGrady, Eoghan","0","0","158","28.00","none",," TT","Valirann (FR)","Name For Fame (USA)","Gelding",,"10",
"2022-06-04","12:45:00","Tramore","Visit West Waterford Maiden Hurdle","2m1f ","17",,"Yielding","5575","12","Right Handed","6","Elusive Gigolo (IRE)","6","Kennedy, J W","0","Elliott, Gordon","0","0","158","4.50","4457563","369",,"Elusive Pimpernel (USA)","False Lashes (IRE)","Gelding",,"10",
"2022-06-04","12:45:00","Tramore","Visit West Waterford Maiden Hurdle","2m1f ","17",,"Yielding","5575","12","Right Handed","7","Freddie Robdal (IRE)","5","Blackmore, Rachael","0","Bromhead, Henry De","0","112","158","1.88","4736","33",,"Valirann (FR)","Miss Ira Zarad (IRE)","Gelding",,"10",
"2022-06-04","12:45:00","Tramore","Visit West Waterford Maiden Hurdle","2m1f ","17",,"Yielding","5575","12","Right Handed","8","Gallic Boy (IRE)","7","OKeeffe, Sean F","0","Clifford, John O","0","95","158","9.00","'052609P","11",,"Le Fou (IRE)","Vickie (IRE)","Gelding",,"10",
"2022-06-04","12:45:00","Tramore","Visit West Waterford Maiden Hurdle","2m1f ","17",,"Yielding","5575","12","Right Handed","9","Milan Echo (IRE)","6","Power, I J","0","Halley, Vincent Laurence","0","0","158","100.00","'0","20"," TT","Milan","Sailon Silvergirl (IRE)","Gelding",,"10",
"2022-06-04","12:45:00","Tramore","Visit West Waterford Maiden Hurdle","2m1f ","17",,"Yielding","5575","12","Right Handed","10","Roguey (IRE)","7","Mullins, D E","0","Lanigan, W J","0","0","158","50.00","none",,,"Golden Tornado (IRE)","Pride Of Ballard (IRE)","Gelding",,"10",
"2022-06-04","12:45:00","Tramore","Visit West Waterford Maiden Hurdle","2m1f ","17",,"Yielding","5575","12","Right Handed","11","Tudor Manor (IRE)","6","Noonan, G B","7","Flynn, Patrick J","0","105","158","4.50","562509","31",,"Casamento (IRE)","Alaysieh (IRE)","Gelding",,"10",
"2022-06-04","12:45:00","Tramore","Visit West Waterford Maiden Hurdle","2m1f ","17",,"Yielding","5575","12","Right Handed","12","Churchtown Ruby (IRE)","5","Foley, J B","3","Queally, Declan","0","0","151","2.25","7236","23","Hood","Califet (FR)","Joshs Sister (IRE)","Mare",,"10",
"2022-06-04","13:05:00","Listowel","Irish EBF Median Sires Series Maiden","6.5f ","6.5",,"Good","13274","14","Left Handed","1","Static Charge","2","Carroll, G F","0","Murphy, Joseph G","13","0","134","12.00","546","26",,"Twilight Son","Electric Feel","Colt",,"0",
"2022-06-04","13:05:00","Listowel","Irish EBF Median Sires Series Maiden","6.5f ","6.5",,"Good","13274","14","Left Handed","2","Twenty To Three (IRE)","2","Slattery, A J","0","Marnane, David","16","0","134","16.00","none",,,"Kessaar (IRE)","Puddles (FR)","Gelding",,"0",
"2022-06-04","13:05:00","Listowel","Irish EBF Median Sires Series Maiden","6.5f ","6.5",,"Good","13274","14","Left Handed","3","Cash Or Crypto (IRE)","2","Sheehy, M P","3","Marnane, David","8","0","132","25.00","none",,,"Fascinating Rock (IRE)","Ajaadat","Colt",,"0",
"2022-06-04","13:05:00","Listowel","Irish EBF Median Sires Series Maiden","6.5f ","6.5",,"Good","13274","14","Left Handed","4","Keepupwithmyempire (IRE)","2","Foley, Shane","0","Harrington, Mrs John","10","0","132","1.75","3","28",,"Holy Roman Emperor (IRE)","Elaysa","Colt",,"0",
"2022-06-04","13:05:00","Listowel","Irish EBF Median Sires Series Maiden","6.5f ","6.5",,"Good","13274","14","Left Handed","5","Rumbled Again (IRE)","2","Keane, C T","0","Hogan, Denis Gerard","15","0","132","25.00","'075","12",,"Bungle Inthejungle","Melatonina (IRE)","Colt",,"0",
"2022-06-04","13:05:00","Listowel","Irish EBF Median Sires Series Maiden","6.5f ","6.5",,"Good","13274","14","Left Handed","6","Western Cape (IRE)","2","Ryan, Gavin","0","Obrien, Donnacha","7","0","132","2.50","5","26",,"Footstepsinthesand","Caped Lady (IRE)","Colt",,"0",
"2022-06-04","13:05:00","Listowel","Irish EBF Median Sires Series Maiden","6.5f ","6.5",,"Good","13274","14","Left Handed","7","Zezul","2","Kelly, S B","0","Gammell, Paul","3","0","130","50.00","none",," TT","Gutaifan (IRE)","Villanueva (IRE)","Colt",,"0",
"2022-06-04","13:05:00","Listowel","Irish EBF Median Sires Series Maiden","6.5f ","6.5",,"Good","13274","14","Left Handed","8","Ard Mhacha (IRE)","2","Powell, J A","7","Murtagh, J P","9","0","128","33.00","8","4",,"The Gurkha (IRE)","Red Feather (IRE)","Gelding",,"0",
"2022-06-04","13:05:00","Listowel","Irish EBF Median Sires Series Maiden","6.5f ","6.5",,"Good","13274","14","Left Handed","9","Reckoning Force (USA)","2","McDonogh, D P","0","OBrien, Joseph Patrick","11","0","128","7.50","none",,,"Air Force Blue (USA)","Alasema (USA)","Colt",,"0",
"2022-06-04","13:05:00","Listowel","Irish EBF Median Sires Series Maiden","6.5f ","6.5",,"Good","13274","14","Left Handed","10","Camilla Gherardini (IRE)","2","McAteer, L T","3","Barrett, James M","6","0","127","16.00","38","26",,"Camacho","Lisa Gherardini (IRE)","Filly",,"0",
"2022-06-04","13:05:00","Listowel","Irish EBF Median Sires Series Maiden","6.5f ","6.5",,"Good","13274","14","Left Handed","11","Ooh La Belle (IRE)","2","Crosse, Nathan","3","McCreery, W","4","0","125","20.00","none",,,"James Garfield (IRE)","Ohh Lala (IRE)","Filly",,"0",
"2022-06-04","13:05:00","Listowel","Irish EBF Median Sires Series Maiden","6.5f ","6.5",,"Good","13274","14","Left Handed","12","Pretty Persuasion (IRE)","2","Lee, W J","0","McCreery, W","17","0","125","14.00","none",,"Vsor","Dawn Approach (IRE)","Gheedaa (USA)","Filly",,"0",
"2022-06-04","13:05:00","Listowel","Irish EBF Median Sires Series Maiden","6.5f ","6.5",,"Good","13274","14","Left Handed","13","Slick Chick (IRE)","2","Madden, Tom","0","Harrington, Mrs John","5","0","125","6.50","47","40",,"Belardo (IRE)","Combination (FR)","Filly",,"0",
"2022-06-04","13:05:00","Listowel","Irish EBF Median Sires Series Maiden","6.5f ","6.5",,"Good","13274","14","Left Handed","14","Alma Hermosa (IRE)","2","Sheehy, Danny","3","Linehan, Edmond Daniel","14","0","123","33.00","none",,,"Elzaam (AUS)","Looking Good","Filly",,"0",
"2022-06-04","13:05:00","Listowel","Irish EBF Median Sires Series Maiden","6.5f ","6.5",,"Good","13274","14","Left Handed","15","Malbay Madness (IRE)","2",,"0","Linehan, Edmond Daniel","1","0","126","66.00","'0","29",,"Wings Of Eagles (FR)","Star Search","Gelding",,"0",
"2022-06-04","13:05:00","Listowel","Irish EBF Median Sires Series Maiden","6.5f ","6.5",,"Good","13274","14","Left Handed","16","Lazer Port (IRE)","2",,"0","Slattery, Andrew","12","0","126","66.00","'0","17",,"Portage (IRE)","Queen Othe Desert (IRE)","Colt",,"0",
"2022-06-04","13:05:00","Listowel","Irish EBF Median Sires Series Maiden","6.5f ","6.5",,"Good","13274","14","Left Handed","17","Lough Swilly Lass","2",,"0","Murphy, Ciaran","2","0","123","66.00","'0","17",,"Adaay (IRE)","Plage Depampelonne","Filly",,"0",
"2022-06-04","13:10:00","Worcester","FBC Manby Bowdler Handicap Chase","2m4f ","20","Class 4","Good","5010","6","Left Handed","1","Royal Ruby","10","Boinville, Nico","0","Henderson, N J","0","121","168","1.75","5571341","27",,"Yeats (IRE)","Close Harmony","Gelding",,"13",
"2022-06-04","13:10:00","Worcester","FBC Manby Bowdler Handicap Chase","2m4f ","20","Class 4","Good","5010","6","Left Handed","2","Marine One","8","Twiston-Davies, Sam","0","Newland, Dr R D P","0","120","167","8.50","4111004","43",,"Frankel","Marine Bleue (IRE)","Gelding","D","13",
"2022-06-04","13:10:00","Worcester","FBC Manby Bowdler Handicap Chase","2m4f ","20","Class 4","Good","5010","6","Left Handed","3","El Paso Wood (FR)","8","Armson, Philip","5","Pipe, D E","0","120","167","3.33","3P4PPP2","2","CkPc TT","Anzillero (GER)","Wonder Wood (FR)","Gelding",,"13",
"2022-06-04","13:10:00","Worcester","FBC Manby Bowdler Handicap Chase","2m4f ","20","Class 4","Good","5010","6","Left Handed","4","Northern Bound (IRE)","8","Morgan, Luca","3","Pauling, Ben","0","118","165","5.00","3111636","33","CkPc","Fruits Of Love (USA)","Noble Choice","Gelding","D","13",
"2022-06-04","13:10:00","Worcester","FBC Manby Bowdler Handicap Chase","2m4f ","20","Class 4","Good","5010","6","Left Handed","5","Phil The Thrill (FR)","6","ONeill, Jonjo (Jr)","0","ONeill, Jonjo","0","117","164","28.00","'P","168"," TT","Dabirsim (FR)","Parirou (GER)","Gelding",,"13",
"2022-06-04","13:10:00","Worcester","FBC Manby Bowdler Handicap Chase","2m4f ","20","Class 4","Good","5010","6","Left Handed","6","Dreamsundermyfeet (IRE)","7","Dingle, Rex","0","Keighley, M","0","109","156","3.50","1131333","26",,"Yeats (IRE)","Change Of Plan (IRE)","Gelding","D","13",
"2022-06-04","13:15:00","Tramore","Comeragh Wildlife Park Handicap Hurdle (80-95)","2m1f ","17",,"Yielding","5575","13","Right Handed","1","Shamad (IRE)","8","OCallaghan, Shane","7","Slevin, Nigel","0","94","167","14.00","2050099","11",,"Shamardal (USA)","Maryellens Spirit (IRE)","Gelding",,"10",
