Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2022-10-17","13:00:00","Pontefract","Northern Commercials Iveco And Fiat Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3240","11","Left Handed","1","Captain Dandy (IRE)","2","Hardie, Cameron","0","Fahey, R A","1","0","133","4.00","none",,,"Dandy Man (IRE)","La Chita Bonita (IRE)","Colt",,"0","Flat","Novices",
"2022-10-17","13:00:00","Pontefract","Northern Commercials Iveco And Fiat Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3240","11","Left Handed","2","H Key Lails","2","Mulrennan, Paul","0","Lidster, Craig","7","0","133","20.00","none",,,"Washington Dc (IRE)","Natural Appeal (IRE)","Gelding",,"0","Flat","Novices",
"2022-10-17","13:00:00","Pontefract","Northern Commercials Iveco And Fiat Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3240","11","Left Handed","3","Justwatchmestrugle","2","Pyle, William","7","Lidster, Craig","3","0","133","100.00","'0","10",,"Bated Breath","Commence","Gelding",,"0","Flat","Novices",
"2022-10-17","13:00:00","Pontefract","Northern Commercials Iveco And Fiat Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3240","11","Left Handed","4","Secret Joy (IRE)","2","Gray, S A","0","Easterby, M W","8","0","133","50.00","'0","51",,"Camacho","Cape Joy (IRE)","Colt",,"0","Flat","Novices",
"2022-10-17","13:00:00","Pontefract","Northern Commercials Iveco And Fiat Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3240","11","Left Handed","5","Taj Neom (IRE)","2","Lee, Clifford","0","Burke, K R","6","0","133","4.50","none",,,"El Kabeir (USA)","Anythingknappen (IRE)","Gelding",,"0","Flat","Novices",
"2022-10-17","13:00:00","Pontefract","Northern Commercials Iveco And Fiat Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3240","11","Left Handed","6","Bay Of Hope (IRE)","2","Mason, Joanna","0","Easterby, M W","2","0","131","33.00","7","25",,"Cable Bay (IRE)","Selka (FR)","Gelding",,"0","Flat","Novices",
"2022-10-17","13:00:00","Pontefract","Northern Commercials Iveco And Fiat Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3240","11","Left Handed","7","Harrys Halo (IRE)","2","Ryan, Rossa","0","Frost, Kevin","9","0","131","50.00","'07","32",,"Harry Angel (IRE)","Postale","Gelding",,"0","Flat","Novices",
"2022-10-17","13:00:00","Pontefract","Northern Commercials Iveco And Fiat Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3240","11","Left Handed","8","Nightout","2","Allan, David","0","Easterby, T D","11","67","131","2.25","4533","34","CkPc","Outstrip","Midnight Mojito","Gelding",,"0","Flat","Novices",
"2022-10-17","13:00:00","Pontefract","Northern Commercials Iveco And Fiat Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3240","11","Left Handed","9","Werenotreallyhere","2","Hart, Jason","0","Quinn, J J","5","69","131","2.00","2624332","7","CkPc","Camacho","Rocking The Boat (IRE)","Gelding",,"0","Flat","Novices",
"2022-10-17","13:00:00","Pontefract","Northern Commercials Iveco And Fiat Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3240","11","Left Handed","10","Beautron","2","Fentiman, Duran","0","Easterby, T D","4","0","128","20.00","8","40",,"Brazen Beau (AUS)","Alpine Dream (IRE)","Filly",,"0","Flat","Novices",
"2022-10-17","13:00:00","Pontefract","Northern Commercials Iveco And Fiat Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Good To Soft","3240","11","Left Handed","11","George Lodge (IRE)","2","Lee, G","0","Camacho, Miss J A","10","0","128","40.00","87","40",,"Dark Angel (IRE)","Edge Of The World (IRE)","Filly",,"0","Flat","Novices",
"2022-10-17","13:20:00","Windsor","Cazoo Amateur Jockeys Handicap","1m3.5f ","11.5","Class 6","Soft","3542","15","Figure of 8","1","Just Hiss","9","Easterby, Mr Thomas","5","Easterby, T D","7","65","156","12.00","1232370","16","CkPc","Lawman (FR)","Feather Boa (IRE)","Gelding",,"0","Flat","Handicap",
"2022-10-17","13:20:00","Windsor","Cazoo Amateur Jockeys Handicap","1m3.5f ","11.5","Class 6","Soft","3542","15","Figure of 8","2","Fighting Poet (IRE)","4","Turner, James","5","Phillips, R T","13","64","155","14.00","5945","158",,"The Gurkha (IRE)","Inkling (USA)","Gelding",,"0","Flat","Handicap",
"2022-10-17","13:20:00","Windsor","Cazoo Amateur Jockeys Handicap","1m3.5f ","11.5","Class 6","Soft","3542","15","Figure of 8","3","Allset (IRE)","4","Williams, Eleanor","5","Williams, Evan","16","64","155","50.00","68600","22"," TT","Anodin (IRE)","Not Ready (USA)","Gelding",,"0","Flat","Handicap",
"2022-10-17","13:20:00","Windsor","Cazoo Amateur Jockeys Handicap","1m3.5f ","11.5","Class 6","Soft","3542","15","Figure of 8","4","Richard P Smith (IRE)","3","Yarham, Fletcher","5","Dunlop, E A L","1","68","154","2.50","'0223221","7","CkPc","Belardo (IRE)","Illico","Gelding",,"0","Flat","Handicap",
"2022-10-17","13:20:00","Windsor","Cazoo Amateur Jockeys Handicap","1m3.5f ","11.5","Class 6","Soft","3542","15","Figure of 8","5","Gold Souk (IRE)","5","Gordon, Mr Fred","5","Steele, Daniel","12","61","152","10.00","5113066","47"," TT","Casamento (IRE)","Dubai Sunrise (USA)","Gelding",,"0","Flat","Handicap",
"2022-10-17","13:20:00","Windsor","Cazoo Amateur Jockeys Handicap","1m3.5f ","11.5","Class 6","Soft","3542","15","Figure of 8","6","Eagles Realm","4",,"3","OBrien, Fergal","11","61","152","0.00","2325116","23"," TT","Free Eagle (IRE)","Regal Realm","Gelding",,"0","Flat","Handicap",
