Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2023-03-14","13:30:00","Cheltenham","Sky Bet Supreme Novices Hurdle (Grade 1) (GBB Race)","2m.5f ","16.5","Grade 1","Soft","75964","14","Left Handed","1","Chasing Fire","6","Coleman, A","0","Murphy, Olly","0","136","161","25.00","1111","38",,"Maxios","Kahara","Gelding","D","8","National Hunt","Novices Hurdle",
"2023-03-14","13:30:00","Cheltenham","Sky Bet Supreme Novices Hurdle (Grade 1) (GBB Race)","2m.5f ","16.5","Grade 1","Soft","75964","14","Left Handed","2","Dark Raven (IRE)","6","Jacob, Daryl","0","Mullins, W P","0","145","161","25.00","1113","37",,"Malinas (GER)","Mary Wilkie (IRE)","Gelding",,"8","National Hunt","Novices Hurdle",
"2023-03-14","13:30:00","Cheltenham","Sky Bet Supreme Novices Hurdle (Grade 1) (GBB Race)","2m.5f ","16.5","Grade 1","Soft","75964","14","Left Handed","3","Diverge","5","Mullins, Mr P W","0","Mullins, W P","0","0","161","18.00","61","43"," TT","Frankel","Sparkling Beam (IRE)","Gelding",,"8","National Hunt","Novices Hurdle",
"2023-03-14","13:30:00","Cheltenham","Sky Bet Supreme Novices Hurdle (Grade 1) (GBB Race)","2m.5f ","16.5","Grade 1","Soft","75964","14","Left Handed","4","Doctor Bravo (FR)","6","Russell, D N","0","Elliott, Gordon","0","140","161","20.00","1213","24",,"Doctor Dino (FR)","Bright Tango (FR)","Gelding",,"8","National Hunt","Novices Hurdle",
"2023-03-14","13:30:00","Cheltenham","Sky Bet Supreme Novices Hurdle (Grade 1) (GBB Race)","2m.5f ","16.5","Grade 1","Soft","75964","14","Left Handed","5","Facile Vega (IRE)","6","Townend, P","0","Mullins, W P","0","155","161","1.88","1111115","37",,"Walk In The Park (IRE)","Quevega (FR)","Gelding","CD","8","National Hunt","Novices Hurdle",
"2023-03-14","13:30:00","Cheltenham","Sky Bet Supreme Novices Hurdle (Grade 1) (GBB Race)","2m.5f ","16.5","Grade 1","Soft","75964","14","Left Handed","6","Fennor Cross (IRE)","6","Torrens, Simon","0","McConnell, John C","0","134","161","66.00","1133311","121",,"Elzaam (AUS)","Persilian (IRE)","Gelding","CD","8","National Hunt","Novices Hurdle",
"2023-03-14","13:30:00","Cheltenham","Sky Bet Supreme Novices Hurdle (Grade 1) (GBB Race)","2m.5f ","16.5","Grade 1","Soft","75964","14","Left Handed","7","High Definition (IRE)","5","Slevin, J J","0","OBrien, Joseph Patrick","0","0","161","18.00","423671U","37",,"Galileo (IRE)","Palace (IRE)","Horse",,"8","National Hunt","Novices Hurdle",
"2023-03-14","13:30:00","Cheltenham","Sky Bet Supreme Novices Hurdle (Grade 1) (GBB Race)","2m.5f ","16.5","Grade 1","Soft","75964","14","Left Handed","8","Il Etait Temps (FR)","5","Mullins, D E","0","Mullins, W P","0","155","161","4.00","354121","37","Hood","Jukebox Jury (IRE)","Une Des Sources (FR)","Gelding",,"8","National Hunt","Novices Hurdle",
"2023-03-14","13:30:00","Cheltenham","Sky Bet Supreme Novices Hurdle (Grade 1) (GBB Race)","2m.5f ","16.5","Grade 1","Soft","75964","14","Left Handed","9","Inthepocket","6","Blackmore, Rachael","0","Bromhead, Henry De","0","145","161","7.50","112","37",,"Blue Bresil (FR)","Egretta Island (IRE)","Gelding",,"8","National Hunt","Novices Hurdle",
"2023-03-14","13:30:00","Cheltenham","Sky Bet Supreme Novices Hurdle (Grade 1) (GBB Race)","2m.5f ","16.5","Grade 1","Soft","75964","14","Left Handed","10","Marine Nationale (IRE)","6","OSullivan, Mr M J M","0","Connell, B","0","150","161","5.00","1111","100",,"French Navy","Power Of Future (GER)","Gelding","D","8","National Hunt","Novices Hurdle",
