Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2023-06-12","14:00:00","Lingfield","Royal Ascot On Sky Sports Racing Confined Handicap (AWT)","1m4f ","12","Class 6","Standard","3245","9","Left Handed","1","Blindedbythelights (GER)","3","Morris, Luke","0","Prescott, Sir Mark","1","68","143","0.30","7691","4",,"Protectionist (GER)","Batya (IRE)","Gelding",,"0","All Weather","Handicap","First","1","2640","2530","2530","0","0","1","Yarmouth","4",
"2023-06-12","14:00:00","Lingfield","Royal Ascot On Sky Sports Racing Confined Handicap (AWT)","1m4f ","12","Class 6","Standard","3245","9","Left Handed","2","Caraxes","3","Davies, Harry","3","Charlton, Roger/Harry","2","62","137","9.00","7687","25","Blnk","Al Kazeem","Serenada (FR)","Gelding",,"0","All Weather","Handicap","Seventh","1","2640","2640","0","0","0","0","Salisbury","4",
"2023-06-12","14:00:00","Lingfield","Royal Ascot On Sky Sports Racing Confined Handicap (AWT)","1m4f ","12","Class 6","Standard","3245","9","Left Handed","3","Deshi Girl (USA)","3",,"0","Botti, M","5","60","135","0.00","'0","13","CkPc","Union Rags (USA)","Hidden Treat (USA)","Filly",,"0","All Weather","Handicap","Eleventh","1","2640","2200","0","0","0","0","Lingfield","1",
"2023-06-12","14:00:00","Lingfield","Royal Ascot On Sky Sports Racing Confined Handicap (AWT)","1m4f ","12","Class 6","Standard","3245","9","Left Handed","4","Fullforward (IRE)","3","Loughnane, Mr Billy","3","Madgwick, M","8","59","134","11.00","4162426","17",,"Tamayuz","Shakdara (USA)","Gelding",,"0","All Weather","Handicap","Sixth","2","2640","2200","1870","0","0","1","Bath","11",
"2023-06-12","14:00:00","Lingfield","Royal Ascot On Sky Sports Racing Confined Handicap (AWT)","1m4f ","12","Class 6","Standard","3245","9","Left Handed","5","Dovena","3","Callan, N","0","Perrett, Mrs A J","3","57","132","16.00","3435614","26",,"Nathaniel (IRE)","Curtains","Filly","D","0","All Weather","Handicap","Fourth","3","2640","2640","2640","1","0","0","Bath","9",
"2023-06-12","14:00:00","Lingfield","Royal Ascot On Sky Sports Racing Confined Handicap (AWT)","1m4f ","12","Class 6","Standard","3245","9","Left Handed","6","The Pug (IRE)","3","Bennett, Charlie","0","Kirk, S","4","57","132","11.00","'0632162","65","Blnk","Churchill (IRE)","Alumni Award","Gelding","C","0","All Weather","Handicap","Second","1","2640","2640","2200","0","0","1","Wolverhampton","9",
"2023-06-12","14:00:00","Lingfield","Royal Ascot On Sky Sports Racing Confined Handicap (AWT)","1m4f ","12","Class 6","Standard","3245","9","Left Handed","7","Royal Athena","3","Crouch, Hector","0","Ward, Tom","9","56","131","28.00","3306585","24",,"Golden Horn","Neartica (FR)","Filly",,"0","All Weather","Handicap","Fifth","2","2640","2200","0","0","0","0","Newbury","7",
"2023-06-12","14:00:00","Lingfield","Royal Ascot On Sky Sports Racing Confined Handicap (AWT)","1m4f ","12","Class 6","Standard","3245","9","Left Handed","8","Little Tiger","3","Doyle, Hollie","0","Stone, W B","10","56","131","9.00","'0705","20",,"Night Of Thunder (IRE)","Tigerfish (IRE)","Gelding",,"0","All Weather","Handicap","Fifth","1","2640","2640","0","0","0","0","Wolverhampton","4",
"2023-06-12","14:00:00","Lingfield","Royal Ascot On Sky Sports Racing Confined Handicap (AWT)","1m4f ","12","Class 6","Standard","3245","9","Left Handed","9","Limelight (GER)","3","Muscutt, D","0","Murphy, Mike / Keady, Michael","6","55","130","50.00","4987649","23","Hood TT","Sea The Moon (GER)","Lutania (GER)","Filly",,"0","All Weather","Handicap","Ninth","3","2640","1760","0","0","0","0","Doncaster","7",
"2023-06-12","14:00:00","Lingfield","Royal Ascot On Sky Sports Racing Confined Handicap (AWT)","1m4f ","12","Class 6","Standard","3245","9","Left Handed","10","Star Sight","3","Probert, David","0","Menuisier, David","7","51","126","33.00","'0002660","26","Hood","Expert Eye","Bizzarria","Filly",,"0","All Weather","Handicap","Eleventh","2","2640","2310","0","0","0","0","Bath","7",
"2023-06-12","14:15:00","Southwell","Royal Ascot On Sky Sports Racing Novices Limited Handicap Chase (GBB Race)","2m.5f ","16.5","Class 3","Good","6337","3","Left Handed","1","Al Zaraqaan","6","England, Jonathan","0","England, Sam","0","125","164","1.10","1750201","16",,"Golden Horn","Asheerah","Gelding","D","13","National Hunt","Handicap Novices Chase","First","1","3630","4070","3850","1","2","6","Cartmel","12",
"2023-06-12","14:15:00","Southwell","Royal Ascot On Sky Sports Racing Novices Limited Handicap Chase (GBB Race)","2m.5f ","16.5","Class 3","Good","6337","3","Left Handed","2","Stepney Causeway","6","Cobden, Harry","0","Harris, M F","0","118","157","2.50","33502P2","12","CkPc TT","New Approach (IRE)","Wake Up Call","Gelding","D","13","National Hunt","Handicap Novices Chase","Second","1","3630","4400","4070","1","1","3","Warwick","7",
"2023-06-12","14:15:00","Southwell","Royal Ascot On Sky Sports Racing Novices Limited Handicap Chase (GBB Race)","2m.5f ","16.5","Class 3","Good","6337","3","Left Handed","3","Donnie Azoff (IRE)","7","Sheehan, Gavin","0","Snowden, Jamie","0","110","149","2.25","4252162","16",,"Dylan Thomas (IRE)","Bonny River (IRE)","Gelding","D","13","National Hunt","Handicap Novices Chase","Second","2","3630","3960","3630","1","0","0","Ffos Las","6",
"2023-06-12","14:30:00","Lingfield","Royal Ascot Form Study On attheraces.com Handicap (AWT)","1m2f ","10","Class 6","Standard","3245","14","Left Handed","1","Jalapa","3","Crouch, Hector","0","Beckett, R M","6","67","137","3.33","354","18","Blnk","Expert Eye","Mirabilis (USA)","Filly",,"0","All Weather","Handicap","Fourth","2","2200","1870","0","0","0","0","Chelmsford City","3",
"2023-06-12","14:30:00","Lingfield","Royal Ascot Form Study On attheraces.com Handicap (AWT)","1m2f ","10","Class 6","Standard","3245","14","Left Handed","2","Kitaro Kich (IRE)","3","Callan, N","0","Baker, George","10","66","136","8.50","'066359","37",,"Karakontie (JPN)","The Tulip (IRE)","Gelding",,"0","All Weather","Handicap","Ninth","2","2200","2200","0","0","0","0","Goodwood","6",
"2023-06-12","14:30:00","Lingfield","Royal Ascot Form Study On attheraces.com Handicap (AWT)","1m2f ","10","Class 6","Standard","3245","14","Left Handed","3","Royal Dream","3","Muscutt, D","0","Dunlop, E A L","2","64","134","4.00","85645","13"," TT","Muhaarar","Royale Danehill (IRE)","Gelding",,"0","All Weather","Handicap","Fifth","2","2200","2200","0","0","0","0","Lingfield","5",
"2023-06-12","14:30:00","Lingfield","Royal Ascot Form Study On attheraces.com Handicap (AWT)","1m2f ","10","Class 6","Standard","3245","14","Left Handed","4","Roman Art (IRE)","3","Davies, Harry","3","Morrison, H","11","63","133","14.00","'0650","24",,"Ribchester (IRE)","Art Institute (USA)","Gelding",,"0","All Weather","Handicap","Eleventh","1","2200","2200","0","0","0","0","Newbury","4",
"2023-06-12","14:30:00","Lingfield","Royal Ascot Form Study On attheraces.com Handicap (AWT)","1m2f ","10","Class 6","Standard","3245","14","Left Handed","5","Melwood Boy","3","Morris, Luke","0","Palmer, Hugo","9","63","133","16.00","335959","17","Blnk","Massaat (IRE)","Kirrin Island (USA)","Gelding",,"0","All Weather","Handicap","Ninth","3","2200","2200","0","0","0","0","Haydock","6",
"2023-06-12","14:30:00","Lingfield","Royal Ascot Form Study On attheraces.com Handicap (AWT)","1m2f ","10","Class 6","Standard","3245","14","Left Handed","6","House Of Dragons","3","Currie, Nicola","0","Durack, S","14","63","133","50.00","53406","9",,"Washington Dc (IRE)","Hakuraa (IRE)","Colt",,"0","All Weather","Handicap","Sixth","2","2200","1870","0","0","0","0","Lingfield","5",
"2023-06-12","14:30:00","Lingfield","Royal Ascot Form Study On attheraces.com Handicap (AWT)","1m2f ","10","Class 6","Standard","3245","14","Left Handed","7","Obama Army","3","Bishop, Charles","0","Channon, Jack","8","62","132","3.33","6042212","11","CkPc","Washington Dc (IRE)","Intrusion","Gelding",,"0","All Weather","Handicap","Second","5","2200","2310","1760","0","0","1","Carlisle","8",
"2023-06-12","14:30:00","Lingfield","Royal Ascot Form Study On attheraces.com Handicap (AWT)","1m2f ","10","Class 6","Standard","3245","14","Left Handed","8","Third Batch","3","Probert, David","0","Woods, S P C","7","62","132","28.00","5244487","9","Hood","Expert Eye","Amanda Carter","Filly",,"0","All Weather","Handicap","Seventh","2","2200","2200","0","0","0","0","Lingfield","8",
"2023-06-12","14:30:00","Lingfield","Royal Ascot Form Study On attheraces.com Handicap (AWT)","1m2f ","10","Class 6","Standard","3245","14","Left Handed","9","Mysterious Maestro (IRE)","3","Burns, Harry","3","Crisford, Simon","13","59","129","16.00","96750","24","Blnk TT","Mastercraftsman (IRE)","Elusive Girl (IRE)","Gelding",,"0","All Weather","Handicap","Fifteenth","2","2200","1760","0","0","0","0","Newmarket (Rowley)","5",
