Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-06-29","13:00:00","Worcester","Royal Equestrian Bedding Novices Handicap Chase (GBB Race)","2m.5f ","16.5","Class 4","Good","5010","4","Left Handed","1","Hazran (IRE)","6","McLernon, R P","0","OSullivan, Eugene M","0","112","168","4.00","'FP28012","407"," TT","Lope De Vega (IRE)","Hazaraba (IRE)","Gelding","D","12",
"2022-06-29","13:00:00","Worcester","Royal Equestrian Bedding Novices Handicap Chase (GBB Race)","2m.5f ","16.5","Class 4","Good","5010","4","Left Handed","2","Translink","7",,"0","Mulholland, N P","0","112","168","0.00","56F112P","49"," TT","Rail Link","Ocean Transit (IRE)","Gelding","C","12",
"2022-06-29","13:00:00","Worcester","Royal Equestrian Bedding Novices Handicap Chase (GBB Race)","2m.5f ","16.5","Class 4","Good","5010","4","Left Handed","3","Ragamuffin (IRE)","7","Twiston-Davies, Sam","0","Mulholland, N P","0","112","168","1.38","1133212","18"," TT","Arcadio (GER)","Mill Race Annie (IRE)","Gelding","D","12",
"2022-06-29","13:00:00","Worcester","Royal Equestrian Bedding Novices Handicap Chase (GBB Race)","2m.5f ","16.5","Class 4","Good","5010","4","Left Handed","4","Tremwedge","6","Hammond, Charlie","0","Summers, B R","0","105","161","8.50","38232P7","139",,"Foxwedge (AUS)","Tremelo Pointe (IRE)","Gelding",,"12",
"2022-06-29","13:00:00","Worcester","Royal Equestrian Bedding Novices Handicap Chase (GBB Race)","2m.5f ","16.5","Class 4","Good","5010","4","Left Handed","5","Blue Collar Glory (IRE)","5","Nichol, Craig","0","Greenall, Oliver","0","95","151","1.75","6347316","27"," TT","Fame And Glory","Rosy De Cyborg (FR)","Mare","CD","12",
"2022-06-29","13:00:00","Worcester","Royal Equestrian Bedding Novices Handicap Chase (GBB Race)","2m.5f ","16.5","Class 4","Good","5010","4","Left Handed","6","Storm Rising (IRE)","9",,"0","Harper, R C","0","89","145","0.00","'PP65P63","7","Blnk TT","Canford Cliffs (IRE)","Before The Storm","Gelding","D","12",
"2022-06-29","13:20:00","Thirsk","British Stallion Studs EBF Restricted Novice Stakes (GBB Race) (Div 1)","6f ","6","Class 5","Good","4320","15","Straight","1","Cheyenne Nation (IRE)","2","Beasley, Connor","0","Dods, M","9","0","133","18.00","7","29",,"Bungle Inthejungle","Fol Oyasmine","Gelding",,"0",
"2022-06-29","13:20:00","Thirsk","British Stallion Studs EBF Restricted Novice Stakes (GBB Race) (Div 1)","6f ","6","Class 5","Good","4320","15","Straight","2","Craven","2","Orr, Oisin","0","Fahey, R A","3","0","133","0.53","2","18",,"Havana Gold (IRE)","Morant Bay (IRE)","Colt",,"0",
"2022-06-29","13:20:00","Thirsk","British Stallion Studs EBF Restricted Novice Stakes (GBB Race) (Div 1)","6f ","6","Class 5","Good","4320","15","Straight","3","Lukla","2","Lee, Clifford","0","Burke, K R","7","0","133","40.00","'07","11",,"Aclaim (IRE)","Stately","Colt",,"0",
"2022-06-29","13:20:00","Thirsk","British Stallion Studs EBF Restricted Novice Stakes (GBB Race) (Div 1)","6f ","6","Class 5","Good","4320","15","Straight","4","Mister Sox","2","Fentiman, Duran","0","Easterby, T D","5","0","133","25.00","none",,,"Pivotal","Crowning Glory (FR)","Colt",,"0",
"2022-06-29","13:20:00","Thirsk","British Stallion Studs EBF Restricted Novice Stakes (GBB Race) (Div 1)","6f ","6","Class 5","Good","4320","15","Straight","5","Rock Of England (IRE)","2","Stott, Kevin","0","Bethell, Ed","13","0","133","12.00","none",,,"Unfortunately (IRE)","Miss Fay (IRE)","Colt",,"0",
"2022-06-29","13:20:00","Thirsk","British Stallion Studs EBF Restricted Novice Stakes (GBB Race) (Div 1)","6f ","6","Class 5","Good","4320","15","Straight","6","The Van Man","2","Sullivan, James P","0","Pears, Ollie","15","0","133","5.50","5","29",,"Brazen Beau (AUS)","Anushka Noo Noo","Gelding",,"0",
"2022-06-29","13:20:00","Thirsk","British Stallion Studs EBF Restricted Novice Stakes (GBB Race) (Div 1)","6f ","6","Class 5","Good","4320","15","Straight","7","Aire Valley Apache","2","Hart, Jason","0","Quinn, J J","11","0","131","50.00","70","7",,"Due Diligence (USA)","Gracilia (FR)","Gelding",,"0",
"2022-06-29","13:20:00","Thirsk","British Stallion Studs EBF Restricted Novice Stakes (GBB Race) (Div 1)","6f ","6","Class 5","Good","4320","15","Straight","8","Carvetii (IRE)","2","Shaw, Harrison","0","Carroll, D","8","0","131","5.00","5","22",,"Dandy Man (IRE)","Sundown Sally (IRE)","Gelding",,"0",
"2022-06-29","13:20:00","Thirsk","British Stallion Studs EBF Restricted Novice Stakes (GBB Race) (Div 1)","6f ","6","Class 5","Good","4320","15","Straight","9","Na Scoitear (IRE)","2","Scott, Rowan","0","Makin, Phillip","12","0","131","150.00","'0","16","Hood","Footstepsinthesand","Nu Couche (FR)","Gelding",,"0",
"2022-06-29","13:20:00","Thirsk","British Stallion Studs EBF Restricted Novice Stakes (GBB Race) (Div 1)","6f ","6","Class 5","Good","4320","15","Straight","10","Poets Vision (IRE)","2","Edmunds, Lewis","0","Barron, T D","10","0","131","125.00","'00","16",,"Camacho","Basira (FR)","Colt",,"0",
