Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2023-07-26","14:10:00","Catterick","British Stallion Studs EBF Restricted Maiden Stakes (GBB Race)","6f ","6","Class 5","Soft","4320","12","Left Handed","1","Bargain Basement","2","Gray, S A","0","Easterby, M W","5","46","133","50.00","'077","56",,"Coach House (IRE)","Bengers Lass (USA)","Colt",,"0","Flat","Maiden","Seventh","3","1320","1320","0","0","0","0","Beverley","3",
"2023-07-26","14:10:00","Catterick","British Stallion Studs EBF Restricted Maiden Stakes (GBB Race)","6f ","6","Class 5","Soft","4320","12","Left Handed","2","Bulldog Drummond","2","McDonald, P J","0","Boughey, George","3","0","133","8.50","none",,,"Aclaim (IRE)","Eternal Sun","Gelding",,"0","Flat","Maiden","No Run","0","1320","0","0","0","0","0",,"0",
"2023-07-26","14:10:00","Catterick","British Stallion Studs EBF Restricted Maiden Stakes (GBB Race)","6f ","6","Class 5","Soft","4320","12","Left Handed","3","Buzz Box","2","Eaves, Tom","0","Griffiths, D C","9","0","133","50.00","none",,,"Adaay (IRE)","Litewska (IRE)","Gelding",,"0","Flat","Maiden","No Run","0","1320","0","0","0","0","0",,"0",
"2023-07-26","14:10:00","Catterick","British Stallion Studs EBF Restricted Maiden Stakes (GBB Race)","6f ","6","Class 5","Soft","4320","12","Left Handed","4","Mini Magna (IRE)","2","Mulrennan, Paul","0","Dunlop, E A L","11","0","133","11.00","4","48",,"Magna Grecia (IRE)","Purple Glow (IRE)","Gelding",,"0","Flat","Maiden","Fourth","1","1320","1320","0","0","0","0","Chelmsford City","1",
"2023-07-26","14:10:00","Catterick","British Stallion Studs EBF Restricted Maiden Stakes (GBB Race)","6f ","6","Class 5","Soft","4320","12","Left Handed","5","Obligatory (IRE)","2","Allan, David","0","Easterby, T D","12","0","133","14.00","none",,,"Dandy Man (IRE)","Obligada (IRE)","Colt",,"0","Flat","Maiden","No Run","0","1320","0","0","0","0","0",,"0",
"2023-07-26","14:10:00","Catterick","British Stallion Studs EBF Restricted Maiden Stakes (GBB Race)","6f ","6","Class 5","Soft","4320","12","Left Handed","6","Secret Command (IRE)","2","Murtagh, Connor","0","Nicholls, Adrian","1","0","133","33.00","'0","37",,"Kodiac","Beat The Stars (IRE)","Gelding",,"0","Flat","Maiden","Thirteenth","1","1320","1320","0","0","0","0","Carlisle","1",
"2023-07-26","14:10:00","Catterick","British Stallion Studs EBF Restricted Maiden Stakes (GBB Race)","6f ","6","Class 5","Soft","4320","12","Left Handed","7","Showhound","2","Garritty, Jack","0","Fahey, R A","10","0","133","7.00","none",,,"Showcasing","Foxcatcher","Gelding",,"0","Flat","Maiden","No Run","0","1320","0","0","0","0","0",,"0",
"2023-07-26","14:10:00","Catterick","British Stallion Studs EBF Restricted Maiden Stakes (GBB Race)","6f ","6","Class 5","Soft","4320","12","Left Handed","8","Hyrcanian (IRE)","2","Oliver, Richard","0","Burke, K R","8","0","128","9.00","none",,,"Bungle Inthejungle","Naadrah","Filly",,"0","Flat","Maiden","No Run","0","1320","0","0","0","0","0",,"0",
"2023-07-26","14:10:00","Catterick","British Stallion Studs EBF Restricted Maiden Stakes (GBB Race)","6f ","6","Class 5","Soft","4320","12","Left Handed","9","Lady Bouquet","2","Mullen, Andrew","0","Kirby, P A","4","50","128","50.00","659","14",,"Land Force (IRE)","Loulou Bellini","Filly",,"0","Flat","Maiden","Ninth","3","1320","1320","0","0","0","0","Catterick","3",
"2023-07-26","14:10:00","Catterick","British Stallion Studs EBF Restricted Maiden Stakes (GBB Race)","6f ","6","Class 5","Soft","4320","12","Left Handed","10","Lady Of The Garr (IRE)","2","Beasley, Connor","0","Waggott, Miss Tracy","6","0","128","18.00","4","56",,"Mehmas (IRE)","Carsulae (IRE)","Filly",,"0","Flat","Maiden","Fourth","1","1320","1100","0","0","0","0","Beverley","1",
