Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2023-02-27","13:30:00","Plumpton","Brough Scott Backs Jamies Farm Maiden Hurdle (GBB Race)","2m ","16","Class 4","Good","4901","12","Left Handed","1","Broughtons Mission","5","Poste, Ben J","0","Hobson, Miss Clare","0","0","161","100.00","3909660","14","Hood TT","Coach House (IRE)","Broughtons Flight (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-27","13:30:00","Plumpton","Brough Scott Backs Jamies Farm Maiden Hurdle (GBB Race)","2m ","16","Class 4","Good","4901","12","Left Handed","2","Coilrock (IRE)","6","Kendrick, Max J P","0","Jeffreys, D J","0","0","161","100.00","'09","14",,"Sageburg (IRE)","Merry Moet (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-27","13:30:00","Plumpton","Brough Scott Backs Jamies Farm Maiden Hurdle (GBB Race)","2m ","16","Class 4","Good","4901","12","Left Handed","3","Happy Boy (FR)","6","Williams, Lorcan","0","Gordon, C","0","0","161","12.00","5557","13",,"Rail Link","Vrai Bonheur (FR)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-27","13:30:00","Plumpton","Brough Scott Backs Jamies Farm Maiden Hurdle (GBB Race)","2m ","16","Class 4","Good","4901","12","Left Handed","4","My Gift To You (IRE)","5","Gethings, Ciaran","0","Webber, P R","0","0","161","100.00","83U","45",,"Kingston Hill","Ariels Serenade (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-27","13:30:00","Plumpton","Brough Scott Backs Jamies Farm Maiden Hurdle (GBB Race)","2m ","16","Class 4","Good","4901","12","Left Handed","5","Onesteptwosteps (IRE)","6","Davies, James","0","Gifford, N J","0","0","161","28.00","770","69"," TT","Getaway (GER)","Total Gossip (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-27","13:30:00","Plumpton","Brough Scott Backs Jamies Farm Maiden Hurdle (GBB Race)","2m ","16","Class 4","Good","4901","12","Left Handed","6","Our Champ (IRE)","5","Scholfield, Nick","0","Henderson, P","0","114","161","2.50","42522","29",,"Champs Elysees","Affascinare (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-27","13:30:00","Plumpton","Brough Scott Backs Jamies Farm Maiden Hurdle (GBB Race)","2m ","16","Class 4","Good","4901","12","Left Handed","7","Proper Twelve (IRE)","5","Moore, Jamie","0","Gordon, C","0","0","161","22.00","3538","29",,"Presenting","Ruby Reel (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-27","13:30:00","Plumpton","Brough Scott Backs Jamies Farm Maiden Hurdle (GBB Race)","2m ","16","Class 4","Good","4901","12","Left Handed","8","Tapley","6","Hammond, Charlie","0","Smith, Miss Suzy","0","114","161","3.00","194522","21",,"Geordieland (FR)","Cathodine Cayras (FR)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-27","13:30:00","Plumpton","Brough Scott Backs Jamies Farm Maiden Hurdle (GBB Race)","2m ","16","Class 4","Good","4901","12","Left Handed","9","Tenfold (IRE)","6","Hargreaves, Mr Rob","10","Moore, G L","0","110","161","4.00","5P0P643","18",,"Born To Sea (IRE)","Dear Dream (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-27","13:30:00","Plumpton","Brough Scott Backs Jamies Farm Maiden Hurdle (GBB Race)","2m ","16","Class 4","Good","4901","12","Left Handed","10","Tzunami","7","Houlihan, Sean M","0","Henderson, P","0","0","161","100.00","6408","14",,"Gentlewave (IRE)","Kylenoe Fairy (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-27","13:30:00","Plumpton","Brough Scott Backs Jamies Farm Maiden Hurdle (GBB Race)","2m ","16","Class 4","Good","4901","12","Left Handed","11","Queens Fortune (IRE)","5","Dingle, Rex","0","Honeyball, A J","0","0","154","40.00","94P","27",,"Soldier Of Fortune (IRE)","Down By The Sea (IRE)","Mare",,"9","National Hunt","Maiden Hurdle",
"2023-02-27","13:30:00","Plumpton","Brough Scott Backs Jamies Farm Maiden Hurdle (GBB Race)","2m ","16","Class 4","Good","4901","12","Left Handed","12","Chandlers Bay (IRE)","4","Cannon, Tom J","0","King, A","0","0","149","3.00","'F2","27",,"Vadamos (FR)","Society Gal (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-27","13:45:00","Ayr","Virgin Bet Daily Extra Places Maiden Hurdle (GBB Race)","2m3.5f ","19.5","Class 4","Good To Soft","4410","12","Left Handed","1","Bellaney Lord (IRE)","7","Jacob, Daryl","0","Crawford, S R B","0","0","163","4.00","203U","34"," TT","Kalanisi (IRE)","Bellaney Lady (IRE)","Gelding",,"10","National Hunt","Maiden Hurdle",
"2023-02-27","13:45:00","Ayr","Virgin Bet Daily Extra Places Maiden Hurdle (GBB Race)","2m3.5f ","19.5","Class 4","Good To Soft","4410","12","Left Handed","2","Bells Express (IRE)","6","Jones, Charlotte","3","Moffatt, James","0","0","163","20.00","3","45",,"Sholokhov (IRE)","Bells Chance (IRE)","Gelding",,"10","National Hunt","Maiden Hurdle",
"2023-02-27","13:45:00","Ayr","Virgin Bet Daily Extra Places Maiden Hurdle (GBB Race)","2m3.5f ","19.5","Class 4","Good To Soft","4410","12","Left Handed","3","Blazing Shirocco (IRE)","5","Fox, Derek R","0","Russell, Miss Lucinda V","0","0","163","7.50","none",,,"Shirocco (GER)","Blazing Tempo (IRE)","Gelding",,"10","National Hunt","Maiden Hurdle",
