Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2024-09-11","14:05:00","Lingfield","National Racehorse Week 7th-15th September Apprentice Handicap","6f ","6","Class 6","Standard","2983","5","Left Handed","1","Honour Your Dreams (FR)","4","Larson, Frederick","0","Appleby, M","3","68","134","1.88","92U5831","7",,"Dream Ahead (USA)","Golconde (IRE)","Gelding","D","0","All Weather","Handicap","First","7","1320","1650","1320","1","0","2","Bath","15",
"2024-09-11","14:05:00","Lingfield","National Racehorse Week 7th-15th September Apprentice Handicap","6f ","6","Class 6","Standard","2983","5","Left Handed","2","Master Dandy (IRE)","4","Tubb, Olivia","5","Fanshawe, J R","4","67","133","1.75","1295822","16",,"Dandy Man (IRE)","Honeymead (IRE)","Gelding","D","0","All Weather","Handicap","Second","4","1320","1540","1320","1","0","0","Southwell","7",
"2024-09-11","14:05:00","Lingfield","National Racehorse Week 7th-15th September Apprentice Handicap","6f ","6","Class 6","Standard","2983","5","Left Handed","3","Recon Mission (IRE)","8",,"3","Carroll, A W","6","65","131","0.00","6226342","20",,"Kodiac","Ermine Ruby","Gelding","C D","0","All Weather","Handicap","Second","8","1320","1320","1320","3","0","4","Lingfield","13",
"2024-09-11","14:05:00","Lingfield","National Racehorse Week 7th-15th September Apprentice Handicap","6f ","6","Class 6","Standard","2983","5","Left Handed","4","Abolish","8",,"5","Carroll, A W","2","65","131","0.00","4264136","33","Vsor","Sepoy (AUS)","Striking Choice (USA)","Gelding","D","0","All Weather","Handicap","Sixth","6","1320","1760","1320","1","0","1","Brighton","12",
"2024-09-11","14:05:00","Lingfield","National Racehorse Week 7th-15th September Apprentice Handicap","6f ","6","Class 6","Standard","2983","5","Left Handed","5","Mary Of Modena","5","Fraser, Kaiya","3","Attwater, M J","5","65","131","12.00","4622057","19",,"Bated Breath","Miss Chicane","Mare","D","0","All Weather","Handicap","Seventh","4","1320","1320","1320","1","0","4","Goodwood","6",
"2024-09-11","14:05:00","Lingfield","National Racehorse Week 7th-15th September Apprentice Handicap","6f ","6","Class 6","Standard","2983","5","Left Handed","6","El Montejean","4","Mortensen, Mikkel","5","Lund, B V","1","64","130","33.00","1007586","8",,"Mondialiste (IRE)","Jeany (IRE)","Gelding","D","0","All Weather","Handicap","Sixth","5","1320","1760","1320","1","0","0","Chepstow","6",
"2024-09-11","14:05:00","Lingfield","National Racehorse Week 7th-15th September Apprentice Handicap","6f ","6","Class 6","Standard","2983","5","Left Handed","7","Savannah Smiles (IRE)","4","Hutchinson, Callum","0","Harris, Miss G","7","64","130","2.75","3152721","8","CkPc","Unfortunately (IRE)","Silicon Star (FR)","Filly","CD","0","All Weather","Handicap","First","10","1320","1540","1320","5","0","0","Chepstow","18",
"2024-09-11","14:20:00","Carlisle","Hoover Supporting Andersons Autumn Sale EBF Fillies Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Soft","3725","11","Straight","1","Dollys Delight (IRE)","2","Mason, Joanna","0","Camacho, Miss J A","12","0","128","7.00","77","78",,"Kuroshio (AUS)","Nova Aquilae (IRE)","Filly",,"0","Flat","Novices","Seventh","2","1320","1320","0","0","0","0","Newbury","2",
"2024-09-11","14:20:00","Carlisle","Hoover Supporting Andersons Autumn Sale EBF Fillies Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Soft","3725","11","Straight","2","Fastnet Jenkins (IRE)","2","Stammers, Oliver","0","Tuer, Grant","11","0","128","9.00","none",,,"Fastnet Rock (AUS)","Danzonette (IRE)","Filly",,"0","Flat","Novices","No Run","0","1320","0","0","0","0","0",,"0",
"2024-09-11","14:20:00","Carlisle","Hoover Supporting Andersons Autumn Sale EBF Fillies Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Soft","3725","11","Straight","3","Maddelina","2","Hart, Jason","0","Quinn, J J","4","0","128","9.00","none",,,"Sergei Prokofiev (CAN)","My Lea (IRE)","Filly",,"0","Flat","Novices","No Run","0","1320","0","0","0","0","0",,"0",
