Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2022-08-24","13:00:00","Catterick","Oops A Daisy Florists EBF Restricted Maiden Stakes (GBB Race)","5f ","5","Class 5","Good","3780","11","Straight","1","Baaraka","2","Hart, Jason","0","Williams, S C","10","0","133","33.00","5","30",,"Showcasing","Highleaf","Colt",,"0","Flat","Maiden",
"2022-08-24","13:00:00","Catterick","Oops A Daisy Florists EBF Restricted Maiden Stakes (GBB Race)","5f ","5","Class 5","Good","3780","11","Straight","2","Bernie The Bear (IRE)","2","Nolan, D","0","Fahey, R A","11","0","133","50.00","'00","29",,"Elzaam (AUS)","Raeseeya","Colt",,"0","Flat","Maiden",
"2022-08-24","13:00:00","Catterick","Oops A Daisy Florists EBF Restricted Maiden Stakes (GBB Race)","5f ","5","Class 5","Good","3780","11","Straight","3","Delirious Dream","2","Ryan, Rossa","0","Foy, Kevin","6","77","133","1.00","6322","22",,"Oasis Dream","Papaver","Colt",,"0","Flat","Maiden",
"2022-08-24","13:00:00","Catterick","Oops A Daisy Florists EBF Restricted Maiden Stakes (GBB Race)","5f ","5","Class 5","Good","3780","11","Straight","4","Premier Option (IRE)","2","Allan, David","0","Easterby, T D","2","0","133","3.33","82","16",,"Profitable (IRE)","Piccola Sissi (IRE)","Gelding",,"0","Flat","Maiden",
"2022-08-24","13:00:00","Catterick","Oops A Daisy Florists EBF Restricted Maiden Stakes (GBB Race)","5f ","5","Class 5","Good","3780","11","Straight","5","Villemacho (IRE)","2","McSweeney, O","5","Fahey, R A","4","0","133","16.00","56","16",,"Camacho","Viletta (GER)","Colt",,"0","Flat","Maiden",
"2022-08-24","13:00:00","Catterick","Oops A Daisy Florists EBF Restricted Maiden Stakes (GBB Race)","5f ","5","Class 5","Good","3780","11","Straight","6","Dark Crusade (IRE)","2","Stott, Kevin","0","Midgley, P T","1","0","131","33.00","7","16",,"Camacho","Always Gentle (IRE)","Gelding",,"0","Flat","Maiden",
"2022-08-24","13:00:00","Catterick","Oops A Daisy Florists EBF Restricted Maiden Stakes (GBB Race)","5f ","5","Class 5","Good","3780","11","Straight","7","Glory Call (IRE)","2","Russell, Harry","3","Pears, Ollie","5","0","131","50.00","'04","14",,"Cotai Glory","Miriams Song","Gelding",,"0","Flat","Maiden",
"2022-08-24","13:00:00","Catterick","Oops A Daisy Florists EBF Restricted Maiden Stakes (GBB Race)","5f ","5","Class 5","Good","3780","11","Straight","8","Knights Artist (IRE)","2","Fentiman, Duran","0","Easterby, T D","3","0","131","16.00","49","21",,"Caravaggio (USA)","Cape Elizabeth (IRE)","Colt",,"0","Flat","Maiden",
"2022-08-24","13:00:00","Catterick","Oops A Daisy Florists EBF Restricted Maiden Stakes (GBB Race)","5f ","5","Class 5","Good","3780","11","Straight","9","Liosa (IRE)","2","McHugh, B","0","Lidster, Craig","7","0","131","6.50","3","8",,"The Last Lion (IRE)","Sally Is The Boss (IRE)","Colt",,"0","Flat","Maiden",
"2022-08-24","13:00:00","Catterick","Oops A Daisy Florists EBF Restricted Maiden Stakes (GBB Race)","5f ","5","Class 5","Good","3780","11","Straight","10","Giselles Gotit (IRE)","2","Gormley, Jamie","0","Jardine, I","8","0","126","20.00","none",,,"Profitable (IRE)","Inourthoughts (IRE)","Filly",,"0","Flat","Maiden",
"2022-08-24","13:00:00","Catterick","Oops A Daisy Florists EBF Restricted Maiden Stakes (GBB Race)","5f ","5","Class 5","Good","3780","11","Straight","11","Princess Luna","2","Orr, Oisin","0","Fahey, R A","9","0","126","16.00","none",,,"Prince Of Lir (IRE)","Akela Moon (IRE)","Filly",,"0","Flat","Maiden",
"2022-08-24","13:10:00","Lingfield","Racing League On Sky Sports Racing Amateur Jockeys Handicap","2m ","16","Class 6","Standard","3542","13","Left Handed","1","Final Choice","9","Jeffries, Michael","7","Carter, Lee","8","55","156","66.00","80P6000","77",,"Makfi","Anasazi (IRE)","Gelding","D","0","All Weather","Handicap",
"2022-08-24","13:10:00","Lingfield","Racing League On Sky Sports Racing Amateur Jockeys Handicap","2m ","16","Class 6","Standard","3542","13","Left Handed","2","Sir Joseph Swan","4","Walker, Mr S","0","Perrett, Mrs A J","1","53","154","1.88","2372213","16",,"Paco Boy (IRE)","Candle","Gelding",,"0","All Weather","Handicap",
"2022-08-24","13:10:00","Lingfield","Racing League On Sky Sports Racing Amateur Jockeys Handicap","2m ","16","Class 6","Standard","3542","13","Left Handed","3","Percys Prince","6","Leavy, Mr Joe","7","Hobson, Miss Clare","10","52","153","33.00","'0686214","133","CkPc","Sir Percy","Attainable","Gelding","D","0","All Weather","Handicap",
"2022-08-24","13:10:00","Lingfield","Racing League On Sky Sports Racing Amateur Jockeys Handicap","2m ","16","Class 6","Standard","3542","13","Left Handed","4","Master Grey (IRE)","7","Millman, Mr P","0","Millman, B R","13","51","152","12.00","5256433","14","CkPc","Mastercraftsman (IRE)","Market Day","Gelding","D","0","All Weather","Handicap",
"2022-08-24","13:10:00","Lingfield","Racing League On Sky Sports Racing Amateur Jockeys Handicap","2m ","16","Class 6","Standard","3542","13","Left Handed","5","Bird For Life","8","Jordan, Megan","5","Usher, M D I","2","51","152","9.00","2782293","22","CkPc","Delegator","Birdolini","Mare","CD","0","All Weather","Handicap",
"2022-08-24","13:10:00","Lingfield","Racing League On Sky Sports Racing Amateur Jockeys Handicap","2m ","16","Class 6","Standard","3542","13","Left Handed","6","Fen Tiger (IRE)","4","Birkett, Mr R","0","Feilden, Miss J","6","50","151","3.50","6240612","21",,"Vadamos (FR)","Three Knots (IRE)","Gelding",,"0","All Weather","Handicap",
"2022-08-24","13:10:00","Lingfield","Racing League On Sky Sports Racing Amateur Jockeys Handicap","2m ","16","Class 6","Standard","3542","13","Left Handed","7","Kalaya (IRE)","6","Main, Henry","3","Brennan, F J","4","50","151","40.00","4P46P7P","272","CkPc","Thewayyouare (USA)","Kalabaya (IRE)","Mare",,"0","All Weather","Handicap",
"2022-08-24","13:10:00","Lingfield","Racing League On Sky Sports Racing Amateur Jockeys Handicap","2m ","16","Class 6","Standard","3542","13","Left Handed","8","Tulane (IRE)","7","Ennis, Mr M","0","Phillips, R T","3","49","150","7.50","1377383","15"," TT","Arcano (IRE)","Jeunesse Doree (IRE)","Gelding","D","0","All Weather","Handicap",
"2022-08-24","13:10:00","Lingfield","Racing League On Sky Sports Racing Amateur Jockeys Handicap","2m ","16","Class 6","Standard","3542","13","Left Handed","9","Iconic Mover","4","Mitchell, Mr F","0","Phelan, P M","9","48","149","8.50","'0464532","22",,"Sixties Icon","Run For Edes","Gelding",,"0","All Weather","Handicap",
"2022-08-24","13:10:00","Lingfield","Racing League On Sky Sports Racing Amateur Jockeys Handicap","2m ","16","Class 6","Standard","3542","13","Left Handed","10","Yaazaain","6","Legg, Miss Molly","7","Hawke, N J","7","48","149","40.00","4441940","11",,"Iffraaj","Tamazirte (IRE)","Gelding",,"0","All Weather","Handicap",
