Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2024-02-06","13:35:00","Market Rasen","TrustATrader Approved And Reviewed Trades People Conditional Jockeys Novices Handicap Hurdle","2m5.5f ","21.5","Class 5","Good To Soft","3697","12","Right Handed","1","Nimbus Boy (IRE)","6","Fox, Ned","0","Drinkwater, S W","0","96","168","5.00","'0000514","25"," TT","Mount Nelson","Anotherlady (IRE)","Gelding",,"10","National Hunt","Handicap Novices Hurdle","Fourth","3","4730","5280","4400","0","0","1","Wincanton","3",
"2024-02-06","13:35:00","Market Rasen","TrustATrader Approved And Reviewed Trades People Conditional Jockeys Novices Handicap Hurdle","2m5.5f ","21.5","Class 5","Good To Soft","3697","12","Right Handed","2","City Roller (IRE)","6","Houlihan, Niall F","0","Horsfall, Miss L","0","95","167","40.00","'P53P4PP","20","Vsor","Scorpion (IRE)","Pearls A Singer (IRE)","Gelding",,"10","National Hunt","Handicap Novices Hurdle","Pulled Up","2","4730","5390","0","0","0","0","Southwell","5",
"2024-02-06","13:35:00","Market Rasen","TrustATrader Approved And Reviewed Trades People Conditional Jockeys Novices Handicap Hurdle","2m5.5f ","21.5","Class 5","Good To Soft","3697","12","Right Handed","3","Bridget Breeze (FR)","7","Midgley, Tom","0","Boanas, Miss G","0","95","167","16.00","12732P5","54",,"Montmartre (FR)","The Lady Maggi (FR)","Mare",,"10","National Hunt","Handicap Novices Hurdle","Fifth","2","4730","4620","3630","0","0","1","Newcastle","4",
"2024-02-06","13:35:00","Market Rasen","TrustATrader Approved And Reviewed Trades People Conditional Jockeys Novices Handicap Hurdle","2m5.5f ","21.5","Class 5","Good To Soft","3697","12","Right Handed","4","Propelled","7","Gordon, Mr Fred","3","Henderson, N J","0","92","164","9.00","2646P58","33","CkPc","Kapgarde (FR)","Polly Peachum (IRE)","Gelding",,"10","National Hunt","Handicap Novices Hurdle","Eighth","2","4730","5280","0","0","0","0","Hereford","4",
"2024-02-06","13:35:00","Market Rasen","TrustATrader Approved And Reviewed Trades People Conditional Jockeys Novices Handicap Hurdle","2m5.5f ","21.5","Class 5","Good To Soft","3697","12","Right Handed","5","A Dublin Job (IRE)","7","Stevens, Miss A","0","Derham, Harry","0","92","164","5.50","230F739","22","CkPc","Ask","Coppervega (IRE)","Gelding",,"10","National Hunt","Handicap Novices Hurdle","Ninth","4","4730","5720","0","0","0","0","Hereford","5",
"2024-02-06","13:35:00","Market Rasen","TrustATrader Approved And Reviewed Trades People Conditional Jockeys Novices Handicap Hurdle","2m5.5f ","21.5","Class 5","Good To Soft","3697","12","Right Handed","6","What A Steal (IRE)","7","Pinchin, Miss L M","0","George, T R","0","92","164","10.00","32503P6","81"," TT","Flemensfirth (USA)","Misty Heather (IRE)","Gelding",,"10","National Hunt","Handicap Novices Hurdle","Sixth","1","4730","4730","0","0","0","0","Doncaster","3",
"2024-02-06","13:35:00","Market Rasen","TrustATrader Approved And Reviewed Trades People Conditional Jockeys Novices Handicap Hurdle","2m5.5f ","21.5","Class 5","Good To Soft","3697","12","Right Handed","7","Captain Jack","11","Wynne, Toby","0","Evans, H J","0","91","163","5.00","2732632","42","CkPc","Mount Nelson","Court Princess","Gelding",,"10","National Hunt","Handicap Novices Hurdle","Second","2","4730","4510","0","0","0","0","Market Rasen","7",
"2024-02-06","13:35:00","Market Rasen","TrustATrader Approved And Reviewed Trades People Conditional Jockeys Novices Handicap Hurdle","2m5.5f ","21.5","Class 5","Good To Soft","3697","12","Right Handed","8","Tip Top Tonto (IRE)","8","Leonard, Cillin","0","Newland, Dr R D P","0","89","161","16.00","'F37PP62","20","Vsor","Milan","Sarahs Quay (IRE)","Gelding",,"10","National Hunt","Handicap Novices Hurdle","Second","6","4730","4950","0","0","0","0","Southwell","6",
"2024-02-06","13:35:00","Market Rasen","TrustATrader Approved And Reviewed Trades People Conditional Jockeys Novices Handicap Hurdle","2m5.5f ","21.5","Class 5","Good To Soft","3697","12","Right Handed","9","The Midwife (IRE)","6","Anderson, Joe","0","Harris, Miss G","0","88","160","25.00","6P59","41",,"Soldier Of Fortune (IRE)","Thespian (IRE)","Mare",,"10","National Hunt","Handicap Novices Hurdle","Ninth","3","4730","4840","0","0","0","0","Chepstow","4",
"2024-02-06","13:35:00","Market Rasen","TrustATrader Approved And Reviewed Trades People Conditional Jockeys Novices Handicap Hurdle","2m5.5f ","21.5","Class 5","Good To Soft","3697","12","Right Handed","10","Sailed Away (GER)","6","Atkins, Mr Harry","7","Edmunds, Stuart","0","86","158","3.00","'0572452","25"," TT","Sea The Moon (GER)","Sail (IRE)","Gelding",,"10","National Hunt","Handicap Novices Hurdle","Second","4","4730","4290","0","0","0","0","Huntingdon","5",
