Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2023-02-22","13:05:00","Punchestown","Racing TV Maiden Hurdle","2m ","16",,"Yielding","5575","16","Right Handed","1","Enge Hazard (SWE)","5","OKeeffe, Darragh","0","McNamara, Andrew","0","0","166","66.00","none",,,"Harzand (SWE)","Burma Star","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-22","13:05:00","Punchestown","Racing TV Maiden Hurdle","2m ","16",,"Yielding","5575","16","Right Handed","2","Fameaftertheglory","7","Donoghue, K M","0","Cromwell, Gavin Patrick","0","121","166","2.25","4638U73","29","Blnk TT","Fame And Glory","Milan Athlete (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-22","13:05:00","Punchestown","Racing TV Maiden Hurdle","2m ","16",,"Yielding","5575","16","Right Handed","3","I Am Fortunata (IRE)","6","Ewing, Sam","0","Elliott, Gordon","0","0","166","1.75","14","310","Hood","Getaway (GER)","Corskeagh Shadow (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-22","13:05:00","Punchestown","Racing TV Maiden Hurdle","2m ","16",,"Yielding","5575","16","Right Handed","4","Meritorious","5","Reilly, Thomas","7","McConnell, John C","0","0","166","33.00","7000040","49",,"Make Believe","Make Merry","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-22","13:05:00","Punchestown","Racing TV Maiden Hurdle","2m ","16",,"Yielding","5575","16","Right Handed","5","Pride Of Pimlico (IRE)","7","Buckley, Kieran","3","Duke, B W","0","0","166","100.00","'0980000","40"," TT","Casamento (IRE)","Casina Valadier (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-22","13:05:00","Punchestown","Racing TV Maiden Hurdle","2m ","16",,"Yielding","5575","16","Right Handed","6","Hot As Pepper (IRE)","7","Torrens, Simon","0","McConnell, John C","0","0","159","33.00","621057","24",,"Milan","Get In There (IRE)","Mare",,"9","National Hunt","Maiden Hurdle",
"2023-02-22","13:05:00","Punchestown","Racing TV Maiden Hurdle","2m ","16",,"Yielding","5575","16","Right Handed","7","Prioritise (IRE)","5","Hayes, Brian","0","McConnell, John C","0","0","159","50.00","5026500","10"," TT","Camelot","Penny Post (IRE)","Mare",,"9","National Hunt","Maiden Hurdle",
"2023-02-22","13:05:00","Punchestown","Racing TV Maiden Hurdle","2m ","16",,"Yielding","5575","16","Right Handed","8","Snegurochka (IRE)","8","ORegan, Denis","0","Blake, Ms M Dowdall","0","0","159","100.00","7339090","520"," TT","Elusive Pimpernel (USA)","Riviera Rose (IRE)","Mare",,"9","National Hunt","Maiden Hurdle",
"2023-02-22","13:05:00","Punchestown","Racing TV Maiden Hurdle","2m ","16",,"Yielding","5575","16","Right Handed","9","Another Million (IRE)","6","Gainford, Mr J C","0","Leahy, Denis","0","0","158","18.00","'063","22",,"Malinas (GER)","May Be Bey (FR)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-22","13:05:00","Punchestown","Racing TV Maiden Hurdle","2m ","16",,"Yielding","5575","16","Right Handed","10","Boola Boola (IRE)","6","OKeeffe, Sean F","0","Harrington, Mrs John","0","102","158","33.00","4404579","24","CkPc TT","Invincible Spirit (IRE)","We Can Say It Now (AUS)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-22","13:05:00","Punchestown","Racing TV Maiden Hurdle","2m ","16",,"Yielding","5575","16","Right Handed","11","Jimmy Boy (IRE)","5","Flanagan, S W","0","Burke, W J","0","0","158","28.00","845","116",,"Elzaam (AUS)","Bing Lass (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-22","13:05:00","Punchestown","Racing TV Maiden Hurdle","2m ","16",,"Yielding","5575","16","Right Handed","12","Joshua Chamberlain (IRE)","6","Doyle, R A","0","Keane, Gerard","0","0","158","33.00","56738","10","Hood","Valirann (FR)","Another Pet (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-22","13:05:00","Punchestown","Racing TV Maiden Hurdle","2m ","16",,"Yielding","5575","16","Right Handed","13","Marronstown (IRE)","6","Harvey, Mr B W","5","Christie, D M","0","0","158","9.00","3","29",,"Frozen Fire (GER)","Topanga Bay (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-22","13:05:00","Punchestown","Racing TV Maiden Hurdle","2m ","16",,"Yielding","5575","16","Right Handed","14","Sixhandsinmypocket","6","ODwyer, Charlie","7","ODwyer, Conor","0","101","158","6.50","'U070336","27",,"Geordieland (FR)","Sisella (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-22","13:05:00","Punchestown","Racing TV Maiden Hurdle","2m ","16",,"Yielding","5575","16","Right Handed","15","Soldier Solid (IRE)","6","Noonan, G B","7","Flynn, Patrick J","0","0","158","5.50","5603/2","13","Hood","Virtual","Right Up My Street (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-22","13:05:00","Punchestown","Racing TV Maiden Hurdle","2m ","16",,"Yielding","5575","16","Right Handed","16","Getaway Molly (IRE)","7","OBrien, P M","7","Rooney, Patrick","0","0","151","100.00","'PP9","25","CkPc","Getaway (GER)","Molly Be","Mare",,"9","National Hunt","Maiden Hurdle",
"2023-02-22","13:05:00","Punchestown","Racing TV Maiden Hurdle","2m ","16",,"Yielding","5575","16","Right Handed","17","Starman (FR)","7",,"0","Queally, Declan","0","0","158","4.50","5","738","Hood","Sri Putra","Lamboghina (GER)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-22","13:05:00","Punchestown","Racing TV Maiden Hurdle","2m ","16",,"Yielding","5575","16","Right Handed","18","Unklipped (IRE)","5",,"0","Leahy, Denis","0","0","151","150.00","'0","29",,"Kapgarde (FR)","Unbuckled (IRE)","Mare",,"9","National Hunt","Maiden Hurdle",
"2023-02-22","13:05:00","Punchestown","Racing TV Maiden Hurdle","2m ","16",,"Yielding","5575","16","Right Handed","19","Kingsofthemidlands (FR)","5",,"0","Fahy, P A","0","0","158","100.00","4320440","10",,"Kingman","Spin (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2023-02-22","13:15:00","Doncaster","Virgin Bet EBF National Hunt Novices Hurdle (GBB Race)","2m3.5f ","19.5","Class 4","Good","4466","4","Left Handed","1","Imperial Merlin (IRE)","6","Midgley, Tom","5","Quinn, J J","0","123","166","2.25","21112","55",,"Kalanisi (IRE)","Silver Charmer","Gelding","D","10","National Hunt","Novices Hurdle",
"2023-02-22","13:15:00","Doncaster","Virgin Bet EBF National Hunt Novices Hurdle (GBB Race)","2m3.5f ","19.5","Class 4","Good","4466","4","Left Handed","2","Hurricane Bay","7","Frost, Bryony","0","Wadham, Mrs L","0","133","162","0.36","3532133","25",,"Malinas (GER)","Another Storm","Gelding","C","10","National Hunt","Novices Hurdle",
"2023-02-22","13:15:00","Doncaster","Virgin Bet EBF National Hunt Novices Hurdle (GBB Race)","2m3.5f ","19.5","Class 4","Good","4466","4","Left Handed","3","Medicine Wheel","7","Coltherd, Sam W","0","Mechie, N","0","0","156","200.00","'089","248",,"Multiplex","Blushing Heart","Gelding",,"10","National Hunt","Novices Hurdle",
"2023-02-22","13:15:00","Doncaster","Virgin Bet EBF National Hunt Novices Hurdle (GBB Race)","2m3.5f ","19.5","Class 4","Good","4466","4","Left Handed","4","Scrum Diddly (IRE)","5","Cannon, Tom J","0","Sherwood, O","0","0","156","20.00","'096","16",,"Malinas (GER)","Diamond Gesture (IRE)","Gelding",,"10","National Hunt","Novices Hurdle",
"2023-02-22","13:35:00","Newcastle","BetUK Over 40,000 Live Streamed Races Handicap","1m4.5f ","12.5","Class 6","Standard","4292","10","Left Handed","1","International Law","9","Hardie, Cameron","0","Brittain, Antony","3","54","135","7.00","1256735","16","Vsor","Exceed And Excel (AUS)","Cruel Sea (USA)","Gelding","C","0","All Weather","Handicap",
"2023-02-22","13:35:00","Newcastle","BetUK Over 40,000 Live Streamed Races Handicap","1m4.5f ","12.5","Class 6","Standard","4292","10","Left Handed","2","Forgetmenotblue (IRE)","4","Jamin, Pierre-Louis","3","Burke, K R","8","56","135","2.25","'0332554","12","Blnk","Pivotal","Love In The Sun (IRE)","Filly",,"0","All Weather","Handicap",
"2023-02-22","13:35:00","Newcastle","BetUK Over 40,000 Live Streamed Races Handicap","1m4.5f ","12.5","Class 6","Standard","4292","10","Left Handed","3","Bobby Shaftoe","5","Mulrennan, Paul","0","Goldie, J S","5","54","135","3.00","7696241","8","Blnk","Mazameer (IRE)","Sister Red (IRE)","Gelding","CD","0","All Weather","Handicap",
