Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-07-12","13:30:00","Bath","Free Tips Daily On attheraces.com Handicap","1m6f ","14","Class 6","Firm","3726","6","Left Handed","1","Humaniste (IRE)","7","Fisher, Taylor","7","Tickle, J","2","67","144","14.00","'F713/55","7",,"Intello (GER)","Wingspan (USA)","Gelding",,"0",
"2022-07-12","13:30:00","Bath","Free Tips Daily On attheraces.com Handicap","1m6f ","14","Class 6","Firm","3726","6","Left Handed","2","Hidden Depths (IRE)","7","Kirby, Adam","0","Mulholland, N P","4","66","143","2.50","1471154","14","CkPc TT","Dark Angel (IRE)","Liber Nauticus (IRE)","Gelding","CD","0",
"2022-07-12","13:30:00","Bath","Free Tips Daily On attheraces.com Handicap","1m6f ","14","Class 6","Firm","3726","6","Left Handed","3","Gordons Aura (IRE)","3","Morris, Luke","0","Prescott, Sir Mark","5","66","129","2.00","597","224",,"Golden Horn","Sequined (USA)","Gelding",,"0",
"2022-07-12","13:30:00","Bath","Free Tips Daily On attheraces.com Handicap","1m6f ","14","Class 6","Firm","3726","6","Left Handed","4","Sir Joseph Swan","4","Shoemark, Kieran","0","Perrett, Mrs A J","3","48","125","3.00","6432372","83",,"Paco Boy (IRE)","Candle","Gelding",,"0",
"2022-07-12","13:30:00","Bath","Free Tips Daily On attheraces.com Handicap","1m6f ","14","Class 6","Firm","3726","6","Left Handed","5","Hidden Pearl","6","Davies, Harry","5","Berry, John","1","46","123","5.00","3240422","19",,"Dunaden (FR)","Volkovkha","Mare",,"0",
"2022-07-12","13:30:00","Bath","Free Tips Daily On attheraces.com Handicap","1m6f ","14","Class 6","Firm","3726","6","Left Handed","6","Reel Of Fortune (IRE)","3","Quinn, Jimmy","0","Ryan, J","6","51","114","40.00","'00049","47",,"Highland Reel (IRE)","Romantic Stroll (IRE)","Filly",,"0",
"2022-07-12","13:40:00","Beverley","Racing Again Next Monday Evening Amateur Jockeys Handicap","1m2f ","10","Class 6","Good To Firm","3028","12","Right Handed","1","Starfighter","6","Wingrove, Megan","5","Loughnane, Daniel Mark","5","62","158","8.00","'0304644","42",,"Sea The Stars (IRE)","Starlit Sands","Gelding","D","0",
"2022-07-12","13:40:00","Beverley","Racing Again Next Monday Evening Amateur Jockeys Handicap","1m2f ","10","Class 6","Good To Firm","3028","12","Right Handed","2","Zihaam","8","Collier, Miss A","3","Fell, Roger","7","60","156","9.00","'0555679","10","CkPc","Dutch Art","Hymnsheet","Gelding","CD","0",
"2022-07-12","13:40:00","Beverley","Racing Again Next Monday Evening Amateur Jockeys Handicap","1m2f ","10","Class 6","Good To Firm","3028","12","Right Handed","3","Chief Craftsman","8","Easterby, Miss E","0","Easterby, T D","1","58","154","14.00","2537504","19","Blnk","Mastercraftsman (IRE)","Eurolink Raindance (IRE)","Gelding",,"0",
"2022-07-12","13:40:00","Beverley","Racing Again Next Monday Evening Amateur Jockeys Handicap","1m2f ","10","Class 6","Good To Firm","3028","12","Right Handed","4","Termonator","6","Tuer, Miss Anna","7","Tuer, Grant","8","58","154","2.75","3260224","13",,"Monsieur Bond (IRE)","Easy Terms","Gelding",,"0",
"2022-07-12","13:40:00","Beverley","Racing Again Next Monday Evening Amateur Jockeys Handicap","1m2f ","10","Class 6","Good To Firm","3028","12","Right Handed","5","Temper Trap","5","Easterby, Mr Thomas","5","Easterby, T D","12","57","153","5.50","'P000544","11",,"Slade Power (IRE)","Sloane Square","Gelding",,"0",
"2022-07-12","13:40:00","Beverley","Racing Again Next Monday Evening Amateur Jockeys Handicap","1m2f ","10","Class 6","Good To Firm","3028","12","Right Handed","6","Bit Of A Quirke","9",,"0","Walford, Mark","13","57","153","0.00","3084275","10","Vsor","Monsieur Bond (IRE)","Silk (IRE)","Gelding","CD","0",
"2022-07-12","13:40:00","Beverley","Racing Again Next Monday Evening Amateur Jockeys Handicap","1m2f ","10","Class 6","Good To Firm","3028","12","Right Handed","7","Willa","5","Brooks, Chelsea","5","Sowersby, M E","11","55","151","66.00","'069F976","27","CkPc","Dutch Art","Holberg Suite","Mare",,"0",
