Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2023-03-25","13:23:00","Bangor","Irish Thoroughbred Marketing Gateway To Quality Maiden Hurdle (GBB Race)","2m3.5f ","19.5","Class 4","Good To Soft","4357","14","Left Handed","1","Ed Keeper (FR)","5","Bass, David","0","Thomas, Sam","0","118","161","0.53","32","76",,"Hunters Light (IRE)","Charbelle (FR)","Gelding",,"11","National Hunt","Maiden Hurdle",
"2023-03-25","13:23:00","Bangor","Irish Thoroughbred Marketing Gateway To Quality Maiden Hurdle (GBB Race)","2m3.5f ","19.5","Class 4","Good To Soft","4357","14","Left Handed","2","Harvie Wallbanger (IRE)","7","Scholfield, Nick","0","Oshea, J G M","0","0","161","50.00","326067","48",,"Mahler","Initforthecrack (IRE)","Gelding",,"11","National Hunt","Maiden Hurdle",
"2023-03-25","13:23:00","Bangor","Irish Thoroughbred Marketing Gateway To Quality Maiden Hurdle (GBB Race)","2m3.5f ","19.5","Class 4","Good To Soft","4357","14","Left Handed","3","Icarat (FR)","5","Deutsch, Charlie","0","Williams, Miss Venetia","0","0","161","20.00","7","33",,"Nicaron (GER)","Cemoua (FR)","Gelding",,"11","National Hunt","Maiden Hurdle",
"2023-03-25","13:23:00","Bangor","Irish Thoroughbred Marketing Gateway To Quality Maiden Hurdle (GBB Race)","2m3.5f ","19.5","Class 4","Good To Soft","4357","14","Left Handed","4","Import Export (FR)","5","Brooke, Henry","0","Greenall, Oliver","0","0","161","125.00","'0P","8"," TT","Free Port Lux","Tes Belle (FR)","Gelding",,"11","National Hunt","Maiden Hurdle",
"2023-03-25","13:23:00","Bangor","Irish Thoroughbred Marketing Gateway To Quality Maiden Hurdle (GBB Race)","2m3.5f ","19.5","Class 4","Good To Soft","4357","14","Left Handed","5","Le Bon Vivant (FR)","5","Gregory, Fergus","0","Murphy, Olly","0","0","161","28.00","8","28",,"Doctor Dino (FR)","School Of Thought (FR)","Gelding",,"11","National Hunt","Maiden Hurdle",
"2023-03-25","13:23:00","Bangor","Irish Thoroughbred Marketing Gateway To Quality Maiden Hurdle (GBB Race)","2m3.5f ","19.5","Class 4","Good To Soft","4357","14","Left Handed","6","No But I Will","6","Wynne, Toby","5","Greenall, Oliver","0","109","161","10.00","343","72",,"Telescope (IRE)","Little Carmela","Gelding",,"11","National Hunt","Maiden Hurdle",
"2023-03-25","13:23:00","Bangor","Irish Thoroughbred Marketing Gateway To Quality Maiden Hurdle (GBB Race)","2m3.5f ","19.5","Class 4","Good To Soft","4357","14","Left Handed","7","Present Fair (IRE)","6","Hughes, Brian","0","McCain Jnr, D","0","103","161","9.00","7044","58",,"Presenting","Premier Victory (IRE)","Gelding",,"11","National Hunt","Maiden Hurdle",
"2023-03-25","13:23:00","Bangor","Irish Thoroughbred Marketing Gateway To Quality Maiden Hurdle (GBB Race)","2m3.5f ","19.5","Class 4","Good To Soft","4357","14","Left Handed","8","Short Change Hero (IRE)","6","Abbott, Benjamin","10","Allwood, S","0","0","161","150.00","'PP","13",,"Ask","Sally Royale (IRE)","Gelding",,"11","National Hunt","Maiden Hurdle",
"2023-03-25","13:23:00","Bangor","Irish Thoroughbred Marketing Gateway To Quality Maiden Hurdle (GBB Race)","2m3.5f ","19.5","Class 4","Good To Soft","4357","14","Left Handed","9","Shuil Ceoil (IRE)","5",,"7","Mulholland, N P","0","0","161","66.00","7F7","28",,"Mount Nelson","Shuil Bob (IRE)","Gelding",,"11","National Hunt","Maiden Hurdle",
"2023-03-25","13:23:00","Bangor","Irish Thoroughbred Marketing Gateway To Quality Maiden Hurdle (GBB Race)","2m3.5f ","19.5","Class 4","Good To Soft","4357","14","Left Handed","10","Si Elegant (FR)","5","Tudor, Jack","0","Williams, Christian","0","114","161","3.33","'O2","28",,"Gemix (FR)","Melancholy Hill (FR)","Gelding",,"11","National Hunt","Maiden Hurdle",
