Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2023-03-10","13:30:00","Ayr","Bonus Codes At aceodds.com Handicap Hurdle","3m.5f ","24.5","Class 5","Good","4225","14","Left Handed","1","Faithfulflyer (IRE)","6","Mania, Ryan","0","Thomson, A M","0","101","169","4.50","9591313","19"," TT","Sageburg (IRE)","Dakota Fire (IRE)","Gelding",,"12","National Hunt","Handicap Hurdle",
"2023-03-10","13:30:00","Ayr","Bonus Codes At aceodds.com Handicap Hurdle","3m.5f ","24.5","Class 5","Good","4225","14","Left Handed","2","You Some Boy (IRE)","8","Anderson, Mr A","5","Menzies, Rebecca","0","100","168","16.00","119925P","57",,"Dylan Thomas (IRE)","You Some Massini (IRE)","Gelding",,"12","National Hunt","Handicap Hurdle",
"2023-03-10","13:30:00","Ayr","Bonus Codes At aceodds.com Handicap Hurdle","3m.5f ","24.5","Class 5","Good","4225","14","Left Handed","3","Journey West (IRE)","7","McGill, Mr O","7","McBratney, C A","0","99","167","22.00","7P12F0P","53","Blnk TT","Westerner","Montecateno (IRE)","Gelding",,"12","National Hunt","Handicap Hurdle",
"2023-03-10","13:30:00","Ayr","Bonus Codes At aceodds.com Handicap Hurdle","3m.5f ","24.5","Class 5","Good","4225","14","Left Handed","4","Jessiemac (IRE)","9","Thorne, Alexander","5","Duncan, I A","0","96","164","11.00","4P0P425","11","CkPc TT","Sholokhov (IRE)","All Our Blessings (IRE)","Mare","CD","12","National Hunt","Handicap Hurdle",
"2023-03-10","13:30:00","Ayr","Bonus Codes At aceodds.com Handicap Hurdle","3m.5f ","24.5","Class 5","Good","4225","14","Left Handed","5","Fortcanyon (IRE)","7",,"5","Forster, Miss S E","0","95","163","0.00","4577P14","21"," TT","Yeats (IRE)","Thegoodwans Sister (IRE)","Gelding",,"12","National Hunt","Handicap Hurdle",
"2023-03-10","13:30:00","Ayr","Bonus Codes At aceodds.com Handicap Hurdle","3m.5f ","24.5","Class 5","Good","4225","14","Left Handed","6","Maura Jeanne","6","Doyle, Alan","5","Duncan, I A","0","92","160","25.00","3684U63","9",,"Sulamani (IRE)","Watch Closely Now (IRE)","Mare",,"12","National Hunt","Handicap Hurdle",
"2023-03-10","13:30:00","Ayr","Bonus Codes At aceodds.com Handicap Hurdle","3m.5f ","24.5","Class 5","Good","4225","14","Left Handed","7","Shantou Moon (IRE)","6","Reed, Harry","0","Davidson, Tristan","0","91","159","3.50","789601","21","CkPc TT","Shantou (USA)","Emma Ami (IRE)","Gelding",,"12","National Hunt","Handicap Hurdle",
"2023-03-10","13:30:00","Ayr","Bonus Codes At aceodds.com Handicap Hurdle","3m.5f ","24.5","Class 5","Good","4225","14","Left Handed","8","Arnica","10",,"3","Alexander, N W","0","91","159","0.00","22P3260","109","CkPc","Champs Elysees","Cordoba","Gelding",,"12","National Hunt","Handicap Hurdle",
"2023-03-10","13:30:00","Ayr","Bonus Codes At aceodds.com Handicap Hurdle","3m.5f ","24.5","Class 5","Good","4225","14","Left Handed","9","I Cant Remember (IRE)","6",,"0","McBratney, C A","0","90","158","0.00","'00050PP","80","CkPc TT","Dragon Pulse (IRE)","Time Signal","Gelding",,"12","National Hunt","Handicap Hurdle",
"2023-03-10","13:30:00","Ayr","Bonus Codes At aceodds.com Handicap Hurdle","3m.5f ","24.5","Class 5","Good","4225","14","Left Handed","10","Kalaharry (IRE)","11","Nichol, Craig","0","Whillans, Ewan","0","88","156","25.00","63P0666","32","CkPc","Kalanisi (IRE)","Full Imperatrice (FR)","Gelding","CD","12","National Hunt","Handicap Hurdle",
"2023-03-10","13:30:00","Ayr","Bonus Codes At aceodds.com Handicap Hurdle","3m.5f ","24.5","Class 5","Good","4225","14","Left Handed","11","Master Of The Malt","7","Hughes, Brian","0","Bourke, D F","0","87","155","10.00","'P039804","18",,"Yeats (IRE)","Mrs Malt (IRE)","Gelding",,"12","National Hunt","Handicap Hurdle",
