Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2023-08-23","13:50:00","York","Sky Bet And Symphony Group Handicap (Heritage Handicap)","5.5f ","5.5","Class 2","Good To Firm","61848","20","Straight","1","Equilateral","8","Spencer, Jamie","0","Hills, Charles","12","105","138","10.00","3872250","19",,"Equiano (FR)","Tarentaise","Gelding",,"0","Flat","Handicap","Eleventh","4","1210","1320","1320","0","1","3","Goodwood","5",
"2023-08-23","13:50:00","York","Sky Bet And Symphony Group Handicap (Heritage Handicap)","5.5f ","5.5","Class 2","Good To Firm","61848","20","Straight","2","Korker (IRE)","4","Lee, Clifford","0","Burke, K R","7","102","135","7.50","7020622","47",,"Dandy Man (IRE)","Adaptation","Gelding","C","0","Flat","Handicap","Second","6","1210","1320","1100","0","0","4","Sandown","9",
"2023-08-23","13:50:00","York","Sky Bet And Symphony Group Handicap (Heritage Handicap)","5.5f ","5.5","Class 2","Good To Firm","61848","20","Straight","3","Intrinsic Bond","6","Murphy, Oisin","0","Wigham, M","5","99","132","5.00","'0828012","11",,"Intrinsic","Misu Billy","Gelding",,"0","Flat","Handicap","Second","7","1210","1540","1320","0","4","3","Ascot","9",
"2023-08-23","13:50:00","York","Sky Bet And Symphony Group Handicap (Heritage Handicap)","5.5f ","5.5","Class 2","Good To Firm","61848","20","Straight","4","Makanah","8","Hanagan, Paul","0","Camacho, Miss J A","20","96","129","16.00","5618540","18",,"Mayson","Dianes Choice","Gelding",,"0","Flat","Handicap","Fourteenth","4","1210","1320","1320","0","1","6","Goodwood","6",
"2023-08-23","13:50:00","York","Sky Bet And Symphony Group Handicap (Heritage Handicap)","5.5f ","5.5","Class 2","Good To Firm","61848","20","Straight","5","Michaelas Boy (IRE)","3","Larson, Frederick","3","Appleby, M","14","98","129","20.00","1143828","11",,"Ribchester (IRE)","Joyce Compton (IRE)","Colt",,"0","Flat","Handicap","Eighth","5","1210","1320","1100","0","0","3","Ascot","10",
"2023-08-23","13:50:00","York","Sky Bet And Symphony Group Handicap (Heritage Handicap)","5.5f ","5.5","Class 2","Good To Firm","61848","20","Straight","6","Vintage Clarets","4","Orr, Oisin","0","Fahey, R A","15","94","127","18.00","4011360","18",,"Ardad (IRE)","Enchanted Princess","Gelding",,"0","Flat","Handicap","Twelfth","8","1210","1320","1100","0","0","5","Goodwood","13",
"2023-08-23","13:50:00","York","Sky Bet And Symphony Group Handicap (Heritage Handicap)","5.5f ","5.5","Class 2","Good To Firm","61848","20","Straight","7","Mondammej","6","Hardie, Cameron","0","Brittain, Antony","2","94","127","12.00","4282540","25",,"Lope De Vega (IRE)","Lamps Of Heaven (IRE)","Gelding",,"0","Flat","Handicap","Eleventh","8","1210","1320","1320","0","1","5","York","9",
"2023-08-23","13:50:00","York","Sky Bet And Symphony Group Handicap (Heritage Handicap)","5.5f ","5.5","Class 2","Good To Firm","61848","20","Straight","8","Alligator Alley","6","Tudhope, Daniel","0","OMeara, D","9","91","124","8.50","3068033","22","Vsor TT","Kingman","Overturned","Gelding","C","0","Flat","Handicap","Third","6","1210","1320","1100","0","0","6","Goodwood","15",
"2023-08-23","13:50:00","York","Sky Bet And Symphony Group Handicap (Heritage Handicap)","5.5f ","5.5","Class 2","Good To Firm","61848","20","Straight","9","Bergerac (IRE)","5","Callan, N","0","Ryan, K A","10","90","123","18.00","1604880","25","CkPc","Kodi Bear (IRE)","Fancy Vivid (IRE)","Gelding","CD","0","Flat","Handicap","Twelfth","2","1210","1320","1320","1","3","0","Ascot","6",
"2023-08-23","13:50:00","York","Sky Bet And Symphony Group Handicap (Heritage Handicap)","5.5f ","5.5","Class 2","Good To Firm","61848","20","Straight","10","Jm Jungle (IRE)","3","Hart, Jason","0","Quinn, J J","19","92","123","8.00","3324211","20",,"Bungle Inthejungle","The Shrew","Gelding",,"0","Flat","Handicap","First","7","1210","1320","1100","0","0","3","Goodwood","9",
"2023-08-23","13:50:00","York","Sky Bet And Symphony Group Handicap (Heritage Handicap)","5.5f ","5.5","Class 2","Good To Firm","61848","20","Straight","11","Ancient Times","5","Turner, Hayley","0","Eustace, Harry","18","88","121","25.00","2440340","3",,"Exceed And Excel (AUS)","Oriental Step (IRE)","Gelding",,"0","Flat","Handicap","Fourteenth","5","1210","1540","1320","0","2","3","Sandown","6",
"2023-08-23","13:50:00","York","Sky Bet And Symphony Group Handicap (Heritage Handicap)","5.5f ","5.5","Class 2","Good To Firm","61848","20","Straight","12","One Night Stand","6","ONeill, K T","0","Dixon, Scott","8","87","120","40.00","6409550","54",,"Swiss Spirit","Tipsy Girl","Gelding",,"0","Flat","Handicap","Fourteenth","3","1210","1320","1320","0","5","1","Newcastle","5",
"2023-08-23","13:50:00","York","Sky Bet And Symphony Group Handicap (Heritage Handicap)","5.5f ","5.5","Class 2","Good To Firm","61848","20","Straight","13","Nomadic Empire (IRE)","5","Watson, Jason","0","OMeara, D","3","86","119","18.00","7036558","5","CkPc","Kodiac","Beatify (IRE)","Gelding","C","0","Flat","Handicap","Eighth","7","1210","1320","1320","0","1","2","Thirsk","12",
"2023-08-23","13:50:00","York","Sky Bet And Symphony Group Handicap (Heritage Handicap)","5.5f ","5.5","Class 2","Good To Firm","61848","20","Straight","14","Manila Scouse","4","Allan, David","0","Easterby, T D","17","86","119","10.00","4204211","13"," TT","Aclaim (IRE)","Forever Excel (IRE)","Gelding",,"0","Flat","Handicap","First","10","1210","1320","1100","0","0","3","Chepstow","10",
"2023-08-23","13:50:00","York","Sky Bet And Symphony Group Handicap (Heritage Handicap)","5.5f ","5.5","Class 2","Good To Firm","61848","20","Straight","15","Ventura Express","6","Lee, G","0","Midgley, P T","16","86","119","14.00","4812724","11",,"Mayson","Mail Express (IRE)","Gelding",,"0","Flat","Handicap","Fourth","5","1210","1320","1100","0","0","4","Redcar","9",
"2023-08-23","13:50:00","York","Sky Bet And Symphony Group Handicap (Heritage Handicap)","5.5f ","5.5","Class 2","Good To Firm","61848","20","Straight","16","Looking For Lynda (IRE)","3","Breslin, Andrew","3","Burke, K R","1","87","118","16.00","2650734","6","CkPc","Unfortunately (IRE)","Designated","Gelding",,"0","Flat","Handicap","Fourth","5","1210","1320","1100","0","0","2","Windsor","8",
"2023-08-23","13:50:00","York","Sky Bet And Symphony Group Handicap (Heritage Handicap)","5.5f ","5.5","Class 2","Good To Firm","61848","20","Straight","17","Shalaa Asker","5","Doyle, Hollie","0","Keatley, Adrian Paul","11","83","116","22.00","3583214","40","CkPc","Shalaa (IRE)","Miracle Seeker","Gelding",,"0","Flat","Handicap","Fourth","8","1210","2200","1540","0","6","1","Chester","17",
"2023-08-23","13:50:00","York","Sky Bet And Symphony Group Handicap (Heritage Handicap)","5.5f ","5.5","Class 2","Good To Firm","61848","20","Straight","18","Dig Two (IRE)","4","Osborne, Saffie","0","Sangster, Ollie","13","83","116","40.00","'0453888","51","Blnk TT","Cotai Glory","Vulnicura (IRE)","Gelding",,"0","Flat","Handicap","Eighth","4","1210","1540","1540","0","2","1","Windsor","7",
"2023-08-23","13:50:00","York","Sky Bet And Symphony Group Handicap (Heritage Handicap)","5.5f ","5.5","Class 2","Good To Firm","61848","20","Straight","19","Copper Knight (IRE)","9","Fanning, Joe","0","Easterby, T D","6","83","116","14.00","'0871139","6","CkPc TT","Sir Prancealot (IRE)","Mystic Dream","Gelding","CD","0","Flat","Handicap","Ninth","10","1210","1320","1210","1","0","13","Windsor","14",
"2023-08-23","13:50:00","York","Sky Bet And Symphony Group Handicap (Heritage Handicap)","5.5f ","5.5","Class 2","Good To Firm","61848","20","Straight","20","Kuwait City (IRE)","3","Sullivan, James P","0","Butler, John","4","83","114","22.00","4551379","25",,"Pearl Secret","Ahaaly","Gelding","C","0","Flat","Handicap","Ninth","5","1210","1320","1100","0","0","2","Newmarket (July)","7",
"2023-08-23","14:05:00","Carlisle","AJA Amateur Jockeys Handicap","1m3f ","11","Class 6","Good To Firm","3229","8","Right Handed","1","Super Stars (IRE)","4","Paterson, Miss Elle","0","Camacho, Miss J A","5","62","158","8.00","5233047","71",,"Sea The Stars (IRE)","Valais Girl","Gelding",,"0","Flat","Handicap","Seventh","2","2420","3520","0","0","0","0","Ayr","10",
"2023-08-23","14:05:00","Carlisle","AJA Amateur Jockeys Handicap","1m3f ","11","Class 6","Good To Firm","3229","8","Right Handed","2","Ebony Maw","6",,"0","Whillans, Ewan","4","60","156","0.00","5220076","18",,"Iffraaj","Skirrid","Gelding",,"0","Flat","Handicap","Sixth","4","2420","2860","2200","0","0","1","Hamilton","9",
"2023-08-23","14:05:00","Carlisle","AJA Amateur Jockeys Handicap","1m3f ","11","Class 6","Good To Firm","3229","8","Right Handed","3","Lechro (IRE)","4","Landau, Miss Molly","0","Candlish, Jennie","7","59","155","3.50","'0690451","22","Vsor","Highland Reel (IRE)","Sirici (IRE)","Filly",,"0","Flat","Handicap","First","4","2420","3630","2640","0","1","0","Beverley","10",
"2023-08-23","14:05:00","Carlisle","AJA Amateur Jockeys Handicap","1m3f ","11","Class 6","Good To Firm","3229","8","Right Handed","4","Sefton Warrior","6","Hanlon, Mr P","0","Hanlon, John Joseph","2","58","154","12.00","32260P0","2"," TT","Frankel","Maid To Master (IRE)","Gelding",,"0","Flat","Handicap","Tenth","1","2420","4840","3080","0","1","0","Catterick","1",
"2023-08-23","14:05:00","Carlisle","AJA Amateur Jockeys Handicap","1m3f ","11","Class 6","Good To Firm","3229","8","Right Handed","5","Flying Moon (GER)","7","Nicholls, Mr Jack","0","Smith, R Michael","1","54","150","4.50","8206445","39",,"Sea The Moon (GER)","Finity (USA)","Gelding","D","0","Flat","Handicap","Fifth","6","2420","3520","2420","1","0","7","Hamilton","8",
"2023-08-23","14:05:00","Carlisle","AJA Amateur Jockeys Handicap","1m3f ","11","Class 6","Good To Firm","3229","8","Right Handed","6","Owens Lad","5","Kavanagh, Mr Paul","3","Loughnane, David","3","52","148","5.00","7419042","34","Blnk TT","Harbour Watch (IRE)","Dancing Primo","Gelding",,"0","Flat","Handicap","Second","3","2420","3520","2640","0","1","0","Leicester","10",
"2023-08-23","14:05:00","Carlisle","AJA Amateur Jockeys Handicap","1m3f ","11","Class 6","Good To Firm","3229","8","Right Handed","7","Chief Craftsman","9","Easterby, Mr Thomas","0","Easterby, T D","8","52","148","5.50","4383163","19","CkPc","Mastercraftsman (IRE)","Eurolink Raindance (IRE)","Gelding",,"0","Flat","Handicap","Third","7","2420","3630","3630","0","2","0","Musselburgh","9",
"2023-08-23","14:05:00","Carlisle","AJA Amateur Jockeys Handicap","1m3f ","11","Class 6","Good To Firm","3229","8","Right Handed","8","Aighear","5","McClung, Alisa","3","Goldie, J S","9","48","144","4.50","5654822","9",,"Farhh","Kabjoy (IRE)","Mare",,"0","Flat","Handicap","Second","6","2420","3630","3300","0","2","0","Hamilton","11",
"2023-08-23","14:05:00","Carlisle","AJA Amateur Jockeys Handicap","1m3f ","11","Class 6","Good To Firm","3229","8","Right Handed","9","Milltown Lily (IRE)","5","Lander, Mr Jack","0","Hammond, Micky","6","46","142","14.00","57O3448","12"," TT","Sir Prancealot (IRE)","Danetime Lily (IRE)","Mare",,"0","Flat","Handicap","Eighth","4","2420","3630","0","0","0","0","Thirsk","8",
"2023-08-23","14:25:00","York","Tattersalls Acomb Stakes (Group 3)","7f ","7","Group 3","Good To Firm","93572","6","Left Handed","1","Ballymount Boy (IRE)","2","Hart, Jason","0","Keatley, Adrian Paul","2","105","129","2.00","212","20",,"Camacho","Kasalla (IRE)","Colt",,"0","Flat","Non-Handicap","Second","3","1540","1320","1320","0","0","1","Goodwood","3",
"2023-08-23","14:25:00","York","Tattersalls Acomb Stakes (Group 3)","7f ","7","Group 3","Good To Firm","93572","6","Left Handed","2","Cogitate (IRE)","2","Buick, William","0","Hills, Charles","5","0","129","3.33","1","33",,"Churchill (IRE)","Damaniyat Girl (USA)","Colt","D","0","Flat","Non-Handicap","First","1","1540","1540","1540","1","0","0","Newbury","1",
"2023-08-23","14:25:00","York","Tattersalls Acomb Stakes (Group 3)","7f ","7","Group 3","Good To Firm","93572","6","Left Handed","3","Edwardian (USA)","2","Moore, Ryan","0","OBrien, A P","1","0","129","4.00","21","28",,"No Nay Never (USA)","Data Dependent (USA)","Colt",,"0","Flat","Non-Handicap","First","2","1540","1100","1100","0","0","1","Naas","2",
"2023-08-23","14:25:00","York","Tattersalls Acomb Stakes (Group 3)","7f ","7","Group 3","Good To Firm","93572","6","Left Handed","4","Hot Fuss (IRE)","2","Kingscote, Richard","0","Dascombe, Tom","3","93","129","9.00","451","39",,"Calyx","Natural Bloom (IRE)","Colt","D","0","Flat","Non-Handicap","First","3","1540","1540","1540","1","0","0","Salisbury","3",
"2023-08-23","14:25:00","York","Tattersalls Acomb Stakes (Group 3)","7f ","7","Group 3","Good To Firm","93572","6","Left Handed","5","Indian Run (IRE)","2","Tudhope, Daniel","0","Houghton, Eve Johnson","6","0","129","7.50","31","25",,"Sioux Nation (USA)","Just Wondering (IRE)","Colt",,"0","Flat","Non-Handicap","First","2","1540","1320","1320","0","0","1","Ascot","2",
"2023-08-23","14:25:00","York","Tattersalls Acomb Stakes (Group 3)","7f ","7","Group 3","Good To Firm","93572","6","Left Handed","6","Loose Cannon (IRE)","2","Marquand, Tom","0","Haggas, W J","4","0","129","7.50","1","26"," TT","Territories (IRE)","Varega (FR)","Colt","CD","0","Flat","Non-Handicap","First","1","1540","1540","1540","1","0","0","York","1",
"2023-08-23","14:40:00","Carlisle","Rick Hodgkinson Memorial EBF Maiden Fillies Stakes (GBB Race)","6f ","6","Class 5","Good To Firm","4320","9","Straight","1","Alices Impact","2","Sanna, G","7","Quinn, J J","7","0","128","50.00","68","7",,"Massaat (IRE)","Ceedwell","Filly",,"0","Flat","Maiden","Eighth","2","1320","1320","0","0","0","0","Beverley","2",
"2023-08-23","14:40:00","Carlisle","Rick Hodgkinson Memorial EBF Maiden Fillies Stakes (GBB Race)","6f ","6","Class 5","Good To Firm","4320","9","Straight","2","Amazing Winnie (IRE)","2","Eaves, Tom","0","Ryan, K A","5","0","128","20.00","63","32",,"Kodiac","Vallecupa (ITY)","Filly",,"0","Flat","Maiden","Third","2","1320","1540","0","0","0","0","Doncaster","2",
"2023-08-23","14:40:00","Carlisle","Rick Hodgkinson Memorial EBF Maiden Fillies Stakes (GBB Race)","6f ","6","Class 5","Good To Firm","4320","9","Straight","3","Estifada","2","James, S H","0","Burke, K R","3","0","128","16.00","6","24",,"Caravaggio (USA)","Dark Liberty (IRE)","Filly",,"0","Flat","Maiden","Sixth","1","1320","1100","0","0","0","0","Pontefract","1",
"2023-08-23","14:40:00","Carlisle","Rick Hodgkinson Memorial EBF Maiden Fillies Stakes (GBB Race)","6f ","6","Class 5","Good To Firm","4320","9","Straight","4","Gutsy Girl","2","Mulrennan, Paul","0","Fellowes, Charlie","4","0","128","2.25","4","26",,"Blue Point (IRE)","Plucky Lass (USA)","Filly",,"0","Flat","Maiden","Fourth","1","1320","1320","0","0","0","0","Ascot","1",
"2023-08-23","14:40:00","Carlisle","Rick Hodgkinson Memorial EBF Maiden Fillies Stakes (GBB Race)","6f ","6","Class 5","Good To Firm","4320","9","Straight","5","Havana Rose (IRE)","2","Rodriguez, Callum","0","Bethell, Ed","9","0","128","25.00","none",,,"Havana Gold (IRE)","Rue Bonaparte (IRE)","Filly",,"0","Flat","Maiden","No Run","0","1320","0","0","0","0","0",,"0",
"2023-08-23","14:40:00","Carlisle","Rick Hodgkinson Memorial EBF Maiden Fillies Stakes (GBB Race)","6f ","6","Class 5","Good To Firm","4320","9","Straight","6","South Parade (IRE)","2","Nolan, D","0","Fahey, R A","1","0","128","14.00","7","64",,"Invincible Army (IRE)","Rural Celebration","Filly",,"0","Flat","Maiden","Seventh","1","1320","1320","0","0","0","0","Thirsk","1",
"2023-08-23","14:40:00","Carlisle","Rick Hodgkinson Memorial EBF Maiden Fillies Stakes (GBB Race)","6f ","6","Class 5","Good To Firm","4320","9","Straight","7","Suicide Blonde (IRE)","2","Curtis, B A","0","Spencer, Richard","8","0","128","5.00","74","14",,"Churchill (IRE)","Come To Heel (IRE)","Filly",,"0","Flat","Maiden","Fourth","2","1320","1320","0","0","0","0","Yarmouth","2",
"2023-08-23","14:40:00","Carlisle","Rick Hodgkinson Memorial EBF Maiden Fillies Stakes (GBB Race)","6f ","6","Class 5","Good To Firm","4320","9","Straight","8","Summit (IRE)","2","Fallon, Cieren","0","Haggas, W J","6","0","128","1.20","32","33",,"Kodiac","Shareva (IRE)","Filly",,"0","Flat","Maiden","Second","2","1320","1540","0","0","0","0","Newmarket (July)","2",
"2023-08-23","14:40:00","Carlisle","Rick Hodgkinson Memorial EBF Maiden Fillies Stakes (GBB Race)","6f ","6","Class 5","Good To Firm","4320","9","Straight","9","What Times Tea","2","Mullen, Andrew","0","Jardine, I","2","0","128","80.00","'0","81",,"Muhaarar","Etaab (USA)","Filly",,"0","Flat","Maiden","Tenth","1","1320","1430","0","0","0","0","Doncaster","1",
"2023-08-23","14:50:00","Bath","At The Races App Expert Tips Handicap","5f ","5","Class 6","Good To Soft","5234","9","Left Handed","1","Confederation","3","Morris, Luke","0","Cunha, Dylan","2","66","139","4.00","3424092","19"," TT","Brazen Beau (AUS)","My Angel","Gelding",,"0","Flat","Handicap","Second","4","1100","1320","1210","0","1","0","Bath","9",
"2023-08-23","14:50:00","Bath","At The Races App Expert Tips Handicap","5f ","5","Class 6","Good To Soft","5234","9","Left Handed","2","Cluedo (IRE)","3","Rooke, George","0","Candy, H","8","66","139","3.33","743135","18",,"Kodiac","Symbol Of Peace (IRE)","Filly","CD","0","Flat","Handicap","Fifth","3","1100","1320","1100","1","0","0","Doncaster","5",
