Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-06-11","13:15:00","Bath","Danny McNab Memorial Apprentice Handicap","2m1f ","17","Class 4","Good","4995","6","Left Handed","1","Orin Swift (IRE)","8","Clutterbuck, Rhys","0","Portman, J G","2","78","135","3.00","3562322","14",,"Dragon Pulse (IRE)","Hollow Green (IRE)","Gelding",,"0",
"2022-06-11","13:15:00","Bath","Danny McNab Memorial Apprentice Handicap","2m1f ","17","Class 4","Good","4995","6","Left Handed","2","Flying Dragon (FR)","6","Dobie, Georgia","0","Phillips, R T","3","73","130","9.00","'0640310","29","Hood","War Command (USA)","Histoire De Jouer (FR)","Gelding",,"0",
"2022-06-11","13:15:00","Bath","Danny McNab Memorial Apprentice Handicap","2m1f ","17","Class 4","Good","4995","6","Left Handed","3","Earth Giant (IRE)","4","Sayette, B D L","3","Foy, Kevin","1","68","125","3.00","648","44",,"Zoffany (IRE)","Snowgal (IRE)","Colt",,"0",
"2022-06-11","13:15:00","Bath","Danny McNab Memorial Apprentice Handicap","2m1f ","17","Class 4","Good","4995","6","Left Handed","4","Al Kout","8","Villiers, Angus","0","Main, Mrs H S","5","67","124","16.00","'0025440","153",,"Oasis Dream","Honorlina (FR)","Gelding",,"0",
"2022-06-11","13:15:00","Bath","Danny McNab Memorial Apprentice Handicap","2m1f ","17","Class 4","Good","4995","6","Left Handed","5","Tibbie Dunbar","6","Heard, Tyler","3","Kittow, W S","6","63","120","1.50","2501621","23",,"Poets Voice","Gold Approach","Mare",,"0",
"2022-06-11","13:15:00","Bath","Danny McNab Memorial Apprentice Handicap","2m1f ","17","Class 4","Good","4995","6","Left Handed","6","Twilight Prince","4","Ingram, Rhiain B","0","Bowen, P","4","59","116","16.00","2000737","32",,"Twilight Son","Honour","Gelding",,"0",
"2022-06-11","13:20:00","Hexham","Racegoers Club Supporting Racing Welfare Handicap Chase","2m ","16","Class 5","Good","4084","10","Left Handed","1","First Revolution (IRE)","8","Nichol, Craig","0","Todhunter, M","0","100","168","3.50","2228611","32","Hood","Jeremy (USA)","Shaigino (IRE)","Gelding",,"12",
"2022-06-11","13:20:00","Hexham","Racegoers Club Supporting Racing Welfare Handicap Chase","2m ","16","Class 5","Good","4084","10","Left Handed","2","Follow Your Fire (IRE)","7","Quinlan, Sean","0","Candlish, Jennie","0","99","167","3.00","2343521","25","CkPc","Le Fou (IRE)","Jollie Bollie (IRE)","Gelding","CD","12",
"2022-06-11","13:20:00","Hexham","Racegoers Club Supporting Racing Welfare Handicap Chase","2m ","16","Class 5","Good","4084","10","Left Handed","3","Passnotalegend","9","Shanahan, William T","7","Waugh, S G","0","97","165","14.00","535655","13"," TT","Flying Legend (USA)","Passmenot","Gelding",,"12",
"2022-06-11","13:20:00","Hexham","Racegoers Club Supporting Racing Welfare Handicap Chase","2m ","16","Class 5","Good","4084","10","Left Handed","4","Fourth Of July (IRE)","7","Mania, Ryan","0","Smith, R Michael","0","87","155","7.50","5582346","30"," TT","Salutino (GER)","Akasha (IRE)","Gelding",,"12",
"2022-06-11","13:20:00","Hexham","Racegoers Club Supporting Racing Welfare Handicap Chase","2m ","16","Class 5","Good","4084","10","Left Handed","5","Budarri","9","Fox, Derek R","0","Coltherd, W S","0","84","152","12.00","36F3485","10","CkPc TT","Supreme Sound","Amtaar","Gelding","D","12",
"2022-06-11","13:20:00","Hexham","Racegoers Club Supporting Racing Welfare Handicap Chase","2m ","16","Class 5","Good","4084","10","Left Handed","6","Pure Surf (IRE)","6","OFarrell, C","0","Jardine, I","0","82","150","11.00","'054P542","39","CkPc","Frammassone (IRE)","Eventide","Mare",,"12",
"2022-06-11","13:20:00","Hexham","Racegoers Club Supporting Racing Welfare Handicap Chase","2m ","16","Class 5","Good","4084","10","Left Handed","7","Westdante (IRE)","7","Brooke, Henry","0","Brooke, Daniel","0","79","147","10.00","5764PP4","86","Blnk TT","Westerner","Mydante (IRE)","Gelding",,"12",
"2022-06-11","13:20:00","Hexham","Racegoers Club Supporting Racing Welfare Handicap Chase","2m ","16","Class 5","Good","4084","10","Left Handed","8","Going Mobile (IRE)","7","England, Jonathan","0","England, Sam","0","78","146","5.50","'P045853","7","CkPc TT","Arcano (IRE)","Next To The Top","Gelding",,"12",
"2022-06-11","13:20:00","Hexham","Racegoers Club Supporting Racing Welfare Handicap Chase","2m ","16","Class 5","Good","4084","10","Left Handed","9","Onenightintown (IRE)","8","Hogan, Mr J","7","Hammond, Micky","0","74","142","14.00","4422543","8","CkPc TT","Robin Des Pres (FR)","Snug Bunch (IRE)","Gelding",,"12",
"2022-06-11","13:20:00","Hexham","Racegoers Club Supporting Racing Welfare Handicap Chase","2m ","16","Class 5","Good","4084","10","Left Handed","10","Deerfoot","6","Mulqueen, S","0","Barnes, M A","0","74","142","18.00","4363435","6"," TT","Archipenko (USA)","Danceatdusk","Gelding",,"12",
"2022-06-11","13:35:00","Chester","Edinburgh Gin Cannonball Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good","5154","6","Left Handed","1","Jm Jungle (IRE)","2","Sexton, Ryan","5","Quinn, J J","3","0","134","2.00","314","14",,"Bungle Inthejungle","The Shrew","Colt",,"0",
"2022-06-11","13:35:00","Chester","Edinburgh Gin Cannonball Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good","5154","6","Left Handed","2","Rock Opera","2","McHugh, B","0","Fahey, R A","5","0","132","2.75","41","17",,"Unfortunately (IRE)","Broughtons Jewel (IRE)","Colt",,"0",
"2022-06-11","13:35:00","Chester","Edinburgh Gin Cannonball Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good","5154","6","Left Handed","3","War Treaty (IRE)","2","Stott, Kevin","0","Ryan, K A","2","0","130","7.50","none",,,"War Command (USA)","Dutch Treaty","Colt",,"0",
"2022-06-11","13:35:00","Chester","Edinburgh Gin Cannonball Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good","5154","6","Left Handed","4","Metahorse","2","Ryan, Rossa","0","Bell, M L W","6","0","128","8.00","none",,,"Havana Grey","Highly Spiced","Colt",,"0",
"2022-06-11","13:35:00","Chester","Edinburgh Gin Cannonball Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good","5154","6","Left Handed","5","Sanks A Million (IRE)","2","Kingscote, Richard","0","Loughnane, David","4","0","126","3.50","22","16",,"Profitable (IRE)","Rasan","Colt",,"0",
