Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2023-01-27","12:45:00","Lingfield","Spreadex Sports Best Premier League Odds Apprentice Handicap","7f ","7","Class 6","Standard","3402","8","Left Handed","1","Winnetka (IRE)","6","Fisher, Jonathan","0","Carroll, A W","2","62","137","5.50","4355163","23",,"Camacho","Little Audio (IRE)","Gelding",,"0","All Weather","Handicap",
"2023-01-27","12:45:00","Lingfield","Spreadex Sports Best Premier League Odds Apprentice Handicap","7f ","7","Class 6","Standard","3402","8","Left Handed","2","Healing Power","7","Croot, Elle-May","7","Furtado, Ivan","1","61","136","6.50","3260637","18",,"Kodiac","Loch Ma Naire (IRE)","Gelding","CD","0","All Weather","Handicap",
"2023-01-27","12:45:00","Lingfield","Spreadex Sports Best Premier League Odds Apprentice Handicap","7f ","7","Class 6","Standard","3402","8","Left Handed","3","Come On Girl","6","Fisher, Taylor","0","Appleby, M","6","60","135","3.00","1425434","14","Vsor","Outstrip","Floating","Mare","C","0","All Weather","Handicap",
"2023-01-27","12:45:00","Lingfield","Spreadex Sports Best Premier League Odds Apprentice Handicap","7f ","7","Class 6","Standard","3402","8","Left Handed","4","Luna Queen","4","Feilden, Sam","5","Allen, C N","7","60","135","5.00","1983P55","25","Vsor","Al Kazeem","Go Between","Filly","C","0","All Weather","Handicap",
"2023-01-27","12:45:00","Lingfield","Spreadex Sports Best Premier League Odds Apprentice Handicap","7f ","7","Class 6","Standard","3402","8","Left Handed","5","Brilliant Blue (IRE)","4","Keeley, Aidan","0","Moore, G L","3","59","134","16.00","'0047008","23",,"Ribchester (IRE)","Sea Of Knowledge (IRE)","Gelding",,"0","All Weather","Handicap",
"2023-01-27","12:45:00","Lingfield","Spreadex Sports Best Premier League Odds Apprentice Handicap","7f ","7","Class 6","Standard","3402","8","Left Handed","6","Evasive Power (USA)","7","Nicholls, Mia","7","Brisland, Robyn","5","59","134","3.50","3494661","44",,"Elusive Quality (USA)","Casting Director (USA)","Gelding","C D","0","All Weather","Handicap",
"2023-01-27","12:45:00","Lingfield","Spreadex Sports Best Premier League Odds Apprentice Handicap","7f ","7","Class 6","Standard","3402","8","Left Handed","7","Dulcet Spirit","4","Fraser, Kaiya","3","Johnson, B R","4","58","133","8.00","'054984","36",,"Invincible Spirit (IRE)","Dulcet (IRE)","Filly",,"0","All Weather","Handicap",
"2023-01-27","12:45:00","Lingfield","Spreadex Sports Best Premier League Odds Apprentice Handicap","7f ","7","Class 6","Standard","3402","8","Left Handed","8","Suzis Connoisseur","12","Jakes, Tommie","7","Chapple-Hyam, Jane","8","50","125","11.00","6936354","15",,"Art Connoisseur (IRE)","Suzi Spends (IRE)","Gelding","C D","0","All Weather","Handicap",
"2023-01-27","12:55:00","Huntingdon","Pertemps Network Chris Ascroft Memorial Novices Handicap Chase (GBB Race)","2m.5f ","16.5","Class 4","Good To Soft","5809","8","Right Handed","1","Trapista (FR)","6","ONeill, Jonjo (Jr)","0","ONeill, Jonjo","0","121","169","4.50","165P35","59",,"Golden Horn","Quezon Sun (GER)","Mare","C","12","National Hunt","Handicap Novices Chase",
"2023-01-27","12:55:00","Huntingdon","Pertemps Network Chris Ascroft Memorial Novices Handicap Chase (GBB Race)","2m.5f ","16.5","Class 4","Good To Soft","5809","8","Right Handed","2","Grandeur Dame (FR)","7","Bellamy, Tom","0","King, A","0","114","162","1.88","5132637","37",,"Desir Dun Soir (FR)","Sourya Dairy (FR)","Gelding","D","12","National Hunt","Handicap Novices Chase",
"2023-01-27","12:55:00","Huntingdon","Pertemps Network Chris Ascroft Memorial Novices Handicap Chase (GBB Race)","2m.5f ","16.5","Class 4","Good To Soft","5809","8","Right Handed","3","Maninsane (IRE)","8","Pinchin, Miss L M","3","Longsdon, C E","0","113","161","6.50","6632417","30","CkPc TT","Salutino (GER)","Dont Fall (IRE)","Gelding","C","12","National Hunt","Handicap Novices Chase",
"2023-01-27","12:55:00","Huntingdon","Pertemps Network Chris Ascroft Memorial Novices Handicap Chase (GBB Race)","2m.5f ","16.5","Class 4","Good To Soft","5809","8","Right Handed","4","Prime Time Lady","6","Edwards, Alex","3","Rowley, Melanie","0","112","160","4.50","'0223112","215","Hood","Westerner","Lady Everywhere","Mare",,"12","National Hunt","Handicap Novices Chase",
"2023-01-27","12:55:00","Huntingdon","Pertemps Network Chris Ascroft Memorial Novices Handicap Chase (GBB Race)","2m.5f ","16.5","Class 4","Good To Soft","5809","8","Right Handed","5","Northern Poet (IRE)","8","Davies, James","0","Gifford, N J","0","110","158","20.00","926321P","32",,"Yeats (IRE)","Crowning Virtue (IRE)","Gelding",,"12","National Hunt","Handicap Novices Chase",
"2023-01-27","12:55:00","Huntingdon","Pertemps Network Chris Ascroft Memorial Novices Handicap Chase (GBB Race)","2m.5f ","16.5","Class 4","Good To Soft","5809","8","Right Handed","6","Duke Of Luckley (IRE)","6","Bowen, Sean P","0","Keighley, M","0","107","155","7.50","9F21P1P","32",,"Mahler","Emilys Princess (IRE)","Gelding","D","12","National Hunt","Handicap Novices Chase",
