Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2022-09-20","13:00:00","Lingfield","Download The At The Races App Handicap (Div 1)","1m ","8","Class 5","Standard","4536","11","Left Handed","1","Angels Whisper (IRE)","7","Davies, Harry","3","Murphy, Amy","4","76","141","4.00","5514551","38","CkPc TT","Dark Angel (IRE)","Tasheyaat","Mare","D","0","All Weather","Handicap",
"2022-09-20","13:00:00","Lingfield","Download The At The Races App Handicap (Div 1)","1m ","8","Class 5","Standard","4536","11","Left Handed","2","Hes A Gentleman (IRE)","3","Fallon, Cieren","0","Palmer, Hugo","6","76","137","4.50","2223454","17","Vsor","Dark Angel (IRE)","Cut No Ice (IRE)","Gelding",,"0","All Weather","Handicap",
"2022-09-20","13:00:00","Lingfield","Download The At The Races App Handicap (Div 1)","1m ","8","Class 5","Standard","4536","11","Left Handed","3","Chef De Partie","3","Kingscote, Richard","0","Charlton, Roger/Harry","3","76","137","4.00","56256","75",,"Siyouni (FR)","Nessina (USA)","Gelding",,"0","All Weather","Handicap",
"2022-09-20","13:00:00","Lingfield","Download The At The Races App Handicap (Div 1)","1m ","8","Class 5","Standard","4536","11","Left Handed","4","Chiefs Will (IRE)","3","Doyle, Hollie","0","Watson, Archie","10","75","136","11.00","2812508","33","CkPc","Slade Power (IRE)","Royal Debt","Gelding",,"0","All Weather","Handicap",
"2022-09-20","13:00:00","Lingfield","Download The At The Races App Handicap (Div 1)","1m ","8","Class 5","Standard","4536","11","Left Handed","5","D Day Odette","3","Muscutt, D","0","Foy, Kevin","2","74","135","7.00","'042334","14"," TT","Lawman (FR)","Morning Chimes (IRE)","Filly",,"0","All Weather","Handicap",
"2022-09-20","13:00:00","Lingfield","Download The At The Races App Handicap (Div 1)","1m ","8","Class 5","Standard","4536","11","Left Handed","6","Dulla Bhatti","4","Probert, David","0","Dods, M","8","69","134","18.00","4252750","16","CkPc","Iffraaj","Brave Times","Gelding",,"0","All Weather","Handicap",
"2022-09-20","13:00:00","Lingfield","Download The At The Races App Handicap (Div 1)","1m ","8","Class 5","Standard","4536","11","Left Handed","7","Mr Tyrrell (IRE)","8","Marquand, Tom","0","Hannon (Jnr), Richard","11","68","133","10.00","3054U45","39",,"Helmet (AUS)","Rocking","Gelding","CD","0","All Weather","Handicap",
"2022-09-20","13:00:00","Lingfield","Download The At The Races App Handicap (Div 1)","1m ","8","Class 5","Standard","4536","11","Left Handed","8","Greg The Great","3","Downing, George","0","Houghton, Eve Johnson","1","68","129","7.00","'0015113","41",,"Gregorian (IRE)","Fantasy Queen","Gelding","CD","0","All Weather","Handicap",
"2022-09-20","13:00:00","Lingfield","Download The At The Races App Handicap (Div 1)","1m ","8","Class 5","Standard","4536","11","Left Handed","9","Shabano (GER)","3","Crouch, Hector","0","Walker, Ed","7","67","128","10.00","6524744","32",,"Amaron","Summertime (GER)","Gelding",,"0","All Weather","Handicap",
"2022-09-20","13:00:00","Lingfield","Download The At The Races App Handicap (Div 1)","1m ","8","Class 5","Standard","4536","11","Left Handed","10","Kenilworth King (USA)","3","Egan, David","0","Jarvis, W","5","61","122","9.00","86729","5",,"Kittens Joy (USA)","Uniformly Yours (CAN)","Gelding",,"0","All Weather","Handicap",
