Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-05-17","13:00:00","Brighton","Cazoo Handicap","5.5f ","5.5","Class 6","Good To Firm","2970","11","Left Handed","1","Big Time Maybe (IRE)","7","McEntee, Grace","3","Attwater, M J","1","51","135","4.00","4323946","41","CkPc TT","Dandy Man (IRE)","Divine Design (IRE)","Gelding","CD","0",
"2022-05-17","13:00:00","Brighton","Cazoo Handicap","5.5f ","5.5","Class 6","Good To Firm","2970","11","Left Handed","2","Mr Pc (IRE)","4","Probert, David","0","Carroll, A W","6","51","135","2.50","'0027133","7",,"Acclamation","Beramana (FR)","Gelding",,"0",
"2022-05-17","13:00:00","Brighton","Cazoo Handicap","5.5f ","5.5","Class 6","Good To Firm","2970","11","Left Handed","3","Gatwick Kitten (USA)","5","Dawson, R","0","Stronge, Ali","5","48","132","7.00","'0005489","28"," TT","Kittens Joy (USA)","Maibaby (IRE)","Gelding",,"0",
"2022-05-17","13:00:00","Brighton","Cazoo Handicap","5.5f ","5.5","Class 6","Good To Firm","2970","11","Left Handed","4","Fard","7","Ghiani, Marco","0","Blake, Michael","10","47","131","2.75","2268972","7",,"Dutch Art","Rose Blossom","Gelding",,"0",
"2022-05-17","13:00:00","Brighton","Cazoo Handicap","5.5f ","5.5","Class 6","Good To Firm","2970","11","Left Handed","5","Hot Hot Hot","5","Morris, Luke","0","Carroll, A W","8","45","129","6.50","8665323","15",,"Hot Streak (IRE)","Just Emma","Mare",,"0",
"2022-05-17","13:00:00","Brighton","Cazoo Handicap","5.5f ","5.5","Class 6","Good To Firm","2970","11","Left Handed","6","Perfect Symphony (IRE)","8","Clutterbuck, Rhys","3","Pattinson, Mark","4","45","129","25.00","8549420","7","CkPc","Dandy Man (IRE)","Fields Of Joy (GER)","Gelding",,"0",
"2022-05-17","13:00:00","Brighton","Cazoo Handicap","5.5f ","5.5","Class 6","Good To Firm","2970","11","Left Handed","7","Swell Song","6","Peate, Jonny","7","Cowell, R M H","3","45","129","22.00","9843386","28","Vsor","Kyllachy","Racina","Mare",,"0",
"2022-05-17","13:00:00","Brighton","Cazoo Handicap","5.5f ","5.5","Class 6","Good To Firm","2970","11","Left Handed","8","Hope Springs","4","Cosgrave, Pat","0","Boyle, J R","11","45","129","20.00","4396770","21","Hood","Mukhadram","Spring Clean (FR)","Filly",,"0",
"2022-05-17","13:00:00","Brighton","Cazoo Handicap","5.5f ","5.5","Class 6","Good To Firm","2970","11","Left Handed","9","Pusey Street","4","Crouch, Hector","0","Gallagher, J","9","45","129","100.00","80070","21","Blnk","Equiano (FR)","Pusey Street Lady","Filly",,"0",
"2022-05-17","13:00:00","Brighton","Cazoo Handicap","5.5f ","5.5","Class 6","Good To Firm","2970","11","Left Handed","10","Hurricane Alert","10","Keeley, Aidan","7","Bishop, Frank","2","45","129","100.00","7970909","19","Blnk TT","Showcasing","Raggle Taggle (IRE)","Gelding",,"0",
