Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2023-01-28","11:40:00","Cheltenham","JCB Triumph Trial Juvenile Hurdle (Grade 2) (Registered As The Finesse) (GBB Race)","2m1f ","17","Grade 2","Soft","45560","7","Left Handed","1","Comfort Zone (IRE)","4","ONeill, Jonjo (Jr)","0","OBrien, Joseph Patrick","0","130","159","2.50","2413131","32",,"Churchill (IRE)","Iveagh Gardens (IRE)","Gelding",,"8","National Hunt","Hurdle",
"2023-01-28","11:40:00","Cheltenham","JCB Triumph Trial Juvenile Hurdle (Grade 2) (Registered As The Finesse) (GBB Race)","2m1f ","17","Grade 2","Soft","45560","7","Left Handed","2","Mombasa (FR)","4","Maxwell, David","0","Hobbs, P J","0","125","159","50.00","42","21"," TT","Martaline","Molly Has (FR)","Gelding",,"8","National Hunt","Hurdle",
"2023-01-28","11:40:00","Cheltenham","JCB Triumph Trial Juvenile Hurdle (Grade 2) (Registered As The Finesse) (GBB Race)","2m1f ","17","Grade 2","Soft","45560","7","Left Handed","3","Scriptwriter (IRE)","4","Brennan, P J","0","Harris, M F","0","130","159","2.50","6155111","29"," TT","Churchill (IRE)","Pivotalia (IRE)","Gelding","C","8","National Hunt","Hurdle",
"2023-01-28","11:40:00","Cheltenham","JCB Triumph Trial Juvenile Hurdle (Grade 2) (Registered As The Finesse) (GBB Race)","2m1f ","17","Grade 2","Soft","45560","7","Left Handed","4","Active Duty (FR)","4","Morgan, Luca","0","Pauling, Ben","0","0","154","66.00","2598423","22",,"Almanzor (FR)","Minakshi (FR)","Gelding",,"8","National Hunt","Hurdle",
"2023-01-28","11:40:00","Cheltenham","JCB Triumph Trial Juvenile Hurdle (Grade 2) (Registered As The Finesse) (GBB Race)","2m1f ","17","Grade 2","Soft","45560","7","Left Handed","5","Fils De Roi (FR)","4",,"0","OBrien, Fergal","0","123","154","25.00","1F","32",,"Saint Des Saints (FR)","Prodiga (FR)","Gelding",,"8","National Hunt","Hurdle",
"2023-01-28","11:40:00","Cheltenham","JCB Triumph Trial Juvenile Hurdle (Grade 2) (Registered As The Finesse) (GBB Race)","2m1f ","17","Grade 2","Soft","45560","7","Left Handed","6","Jupiter Du Gite (FR)","4","Moore, Jamie","0","Moore, G L","0","0","154","2.50","1","28","Hood","Castle Du Berlais (FR)","Malaga De St Sulpice (FR)","Gelding",,"8","National Hunt","Hurdle",
"2023-01-28","11:40:00","Cheltenham","JCB Triumph Trial Juvenile Hurdle (Grade 2) (Registered As The Finesse) (GBB Race)","2m1f ","17","Grade 2","Soft","45560","7","Left Handed","7","Dixon Cove (GER)","4","Cobden, Harry","0","Nicholls, P F","0","125","152","4.50","112","32"," TT","Earl Of Tinsdal (GER)","Dakara","Filly",,"8","National Hunt","Hurdle",
"2023-01-28","11:40:00","Cheltenham","JCB Triumph Trial Juvenile Hurdle (Grade 2) (Registered As The Finesse) (GBB Race)","2m1f ","17","Grade 2","Soft","45560","7","Left Handed","8","Naeva (FR)","4","Wedge, Adam","0","Dunn, Mrs Alex","0","0","147","100.00","none",,"Hood TT","Pastorius (GER)","Todaraba (FR)","Filly",,"8","National Hunt","Hurdle",
"2023-01-28","12:10:00","Cheltenham","Timeform Novices Handicap Chase (GBB Race)","2m5f ","21","Class 2","Soft","15609","11","Left Handed","1","Stage Star (IRE)","7","Cobden, Harry","0","Nicholls, P F","0","142","168","4.00","11PP121","26",,"Fame And Glory","Sparky May","Gelding","D","16","National Hunt","Handicap Novices Chase",
"2023-01-28","12:10:00","Cheltenham","Timeform Novices Handicap Chase (GBB Race)","2m5f ","21","Class 2","Soft","15609","11","Left Handed","2","Fern Hill (IRE)","8","Quinlan, Jack","0","Case, B I","0","140","166","20.00","2252219","32",,"Dylan Thomas (IRE)","Water Rock","Gelding",,"16","National Hunt","Handicap Novices Chase",
