Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2023-07-27","14:10:00","Sandown","Racing TV Handicap","5f ","5","Class 4","Good To Soft","6281","7","Straight","1","Just Glamorous (IRE)","10","Murphy, Oisin","0","Mason, Christopher","5","78","140","3.00","8527001","29",,"Arcano (IRE)","Glamorous Air (IRE)","Gelding","CD","0","Flat","Handicap","First","1","1100","1320","1210","8","1","0","Salisbury","2",
"2023-07-27","14:10:00","Sandown","Racing TV Handicap","5f ","5","Class 4","Good To Soft","6281","7","Straight","2","Sera Dawn","3","Bass, George","3","Channon, Jack","4","74","132","3.50","3921144","33",,"Bated Breath","Amahoro","Filly","D","0","Flat","Handicap","Fourth","5","1100","1320","1100","2","0","0","Haydock","8",
"2023-07-27","14:10:00","Sandown","Racing TV Handicap","5f ","5","Class 4","Good To Soft","6281","7","Straight","3","Cabeza De Llave","4","Carson, William","0","Attwater, M J","1","68","130","25.00","6137180","85",,"Pearl Secret","Speed Princess (IRE)","Gelding","D","0","Flat","Handicap","Eleventh","1","1100","1320","1210","2","1","0","Ascot","6",
"2023-07-27","14:10:00","Sandown","Racing TV Handicap","5f ","5","Class 4","Good To Soft","6281","7","Straight","4","Libra Tiger","4","Doyle, Hollie","0","Walker, Ed","3","68","130","2.50","5725222","14",,"Territories (IRE)","Show Aya (IRE)","Gelding",,"0","Flat","Handicap","Second","6","1100","1540","1320","0","1","0","Newbury","12",
"2023-07-27","14:10:00","Sandown","Racing TV Handicap","5f ","5","Class 4","Good To Soft","6281","7","Straight","5","Symbol of Hope","5","Planas, Connor","5","Harris, Miss G","7","68","130","5.50","6113323","14","CkPc","Dandy Man (IRE)","Catalina Bay (IRE)","Gelding","D","0","Flat","Handicap","Third","6","1100","1320","1210","4","2","0","Newbury","11",
"2023-07-27","14:10:00","Sandown","Racing TV Handicap","5f ","5","Class 4","Good To Soft","6281","7","Straight","6","Mary Of Modena","4","Bradley, Paddy","3","Attwater, M J","6","67","129","14.00","6193013","51",,"Bated Breath","Miss Chicane","Filly","D","0","Flat","Handicap","Third","3","1100","1320","1320","2","2","0","Lingfield","7",
"2023-07-27","14:10:00","Sandown","Racing TV Handicap","5f ","5","Class 4","Good To Soft","6281","7","Straight","7","Dalby Forest","4","Fallon, Cieren","0","Simcock, D M","2","63","125","8.50","3541274","15",,"Equiano (FR)","Primrose Valley","Gelding","D","0","Flat","Handicap","Fourth","1","1100","1320","1100","1","0","0","Lingfield","7",
"2023-07-27","14:20:00","Worcester","Get Pulling With PJ Nicholls SsangYong Handicap Chase","2m5f ","21","Class 5","Good To Soft","3406","6","Left Handed","1","Judge Earle (IRE)","11","Bowen, Sean P","0","Bowen, P","0","112","175","0.91","3362651","8",,"Court Cave (IRE)","Louiss Teffia (IRE)","Gelding","C","13","National Hunt","Handicap Chase","First","4","4620","6050","5940","0","5","4","Uttoxeter","12",
"2023-07-27","14:20:00","Worcester","Get Pulling With PJ Nicholls SsangYong Handicap Chase","2m5f ","21","Class 5","Good To Soft","3406","6","Left Handed","2","Sermando (FR)","9","Ring, C V","3","Dunn, Mrs Alex","0","104","167","8.00","3204713","29","CkPc TT","Fuisse (FR)","Josephjuliusjodie (IRE)","Gelding","D","13","National Hunt","Handicap Chase","Third","2","4620","5610","4620","1","0","1","Worcester","8",
"2023-07-27","14:20:00","Worcester","Get Pulling With PJ Nicholls SsangYong Handicap Chase","2m5f ","21","Class 5","Good To Soft","3406","6","Left Handed","3","Jet Smart (IRE)","5","Tudor, Jack","0","Pipe, D E","0","102","165","4.00","544762","29","Vsor TT","Jet Away","Cherry Island (IRE)","Gelding",,"13","National Hunt","Handicap Chase","Second","1","4620","5390","0","0","0","0","Worcester","6",
"2023-07-27","14:20:00","Worcester","Get Pulling With PJ Nicholls SsangYong Handicap Chase","2m5f ","21","Class 5","Good To Soft","3406","6","Left Handed","4","Barely Famous (IRE)","7","Lambert, Finn","5","Sheppard, M","0","85","148","12.00","2112655","29","CkPc TT","Fame And Glory","Cause Celebre (IRE)","Mare",,"13","National Hunt","Handicap Chase","Fifth","3","4620","5610","5610","0","1","2","Worcester","7",
"2023-07-27","14:20:00","Worcester","Get Pulling With PJ Nicholls SsangYong Handicap Chase","2m5f ","21","Class 5","Good To Soft","3406","6","Left Handed","5","No Worries","9","Carver, Bryan","0","Mulholland, N P","0","82","145","8.50","2681FP4","22","CkPc TT","Passing Glance","Silver Sequel","Gelding","C","13","National Hunt","Handicap Chase","Fourth","2","4620","4950","4400","0","0","2","Worcester","4",
"2023-07-27","14:20:00","Worcester","Get Pulling With PJ Nicholls SsangYong Handicap Chase","2m5f ","21","Class 5","Good To Soft","3406","6","Left Handed","6","Talkingthetalk (IRE)","6","Houlihan, Sean M","0","Lewis, Mrs S W","0","79","142","12.00","'P5P0P13","29","CkPc","Aizavoski (IRE)","Talk Of Rain (FR)","Mare",,"13","National Hunt","Handicap Chase","Third","3","4620","5170","4400","0","0","1","Worcester","8",
"2023-07-27","14:20:00","Worcester","Get Pulling With PJ Nicholls SsangYong Handicap Chase","2m5f ","21","Class 5","Good To Soft","3406","6","Left Handed","7","Nyoufsea","8",,"0","Sadik, A","0","79","142","0.00","'P3PPP9P","22","CkPc","Fair Mix (IRE)","Just Smokie","Gelding",,"13","National Hunt","Handicap Chase","Pulled Up","2","4620","5610","0","0","0","0","Worcester","9",
"2023-07-27","14:30:00","Doncaster","Sky Bet Extra Places Every Day Handicap","6f ","6","Class 5","Good To Soft","5757","12","Straight","1","Beauty Choice","6","Garritty, Billy","0","Easterby, M W","11","72","137","4.50","1670633","19","Vsor","Bated Breath","Modestys Way (USA)","Gelding","D","0","Flat","Handicap","Third","5","1320","1650","1540","2","1","0","Carlisle","10",
"2023-07-27","14:30:00","Doncaster","Sky Bet Extra Places Every Day Handicap","6f ","6","Class 5","Good To Soft","5757","12","Straight","2","Emperor Caradoc (FR)","4","Hanagan, Paul","0","Midgley, P T","3","72","137","7.50","7147608","75",,"Siyouni (FR)","Tribune Libre (IRE)","Gelding","D","0","Flat","Handicap","Eighth","3","1320","1870","1540","1","1","0","Haydock","6",
"2023-07-27","14:30:00","Doncaster","Sky Bet Extra Places Every Day Handicap","6f ","6","Class 5","Good To Soft","5757","12","Straight","3","Touchwood (IRE)","5","Sullivan, James P","0","Carr, Mrs R A","12","72","137","12.00","2033745","17","CkPc","Invincible Spirit (IRE)","Aaraamm (USA)","Gelding","D","0","Flat","Handicap","Fifth","6","1320","1650","1320","2","0","0","Ayr","8",
