Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2023-06-05","14:05:00","Gowran Park","Winton Fillies Maiden","7f ","7",,"Good","6637","13","Right Handed","1","Daughteroffortune (IRE)","3","Rutledge, Siobhan","5","Murphy, Ciaran","1","0","129","50.00","9","294",,"Bungle Inthejungle","Dabista (IRE)","Filly",,"0","Flat","Maiden","Ninth","0","1540","1320","0","0","0","0","Dundalk","1",
"2023-06-05","14:05:00","Gowran Park","Winton Fillies Maiden","7f ","7",,"Good","6637","13","Right Handed","2","Golden Spangle (IRE)","3","McAteer, L T","3","Bolger, J S","2","71","129","1.50","6033252","6"," TT","Dawn Approach (IRE)","Gold Focus (IRE)","Filly",,"0","Flat","Maiden","Second","5","1540","1760","0","0","0","0","Tipperary","9",
"2023-06-05","14:05:00","Gowran Park","Winton Fillies Maiden","7f ","7",,"Good","6637","13","Right Handed","3","Harriet Eagle (IRE)","3","Persse, A C","7","Flynn, Patrick J","3","0","129","50.00","none",,,"Free Eagle (IRE)","Harriet Tubman (USA)","Filly",,"0","Flat","Maiden","No Run","0","1540","0","0","0","0","0",,"0",
"2023-06-05","14:05:00","Gowran Park","Winton Fillies Maiden","7f ","7",,"Good","6637","13","Right Handed","4","Hasiyna (IRE)","3","Hayes, C D","0","Weld, D K","13","0","129","5.00","83","36",,"Tamayuz","Hasimiyya (IRE)","Filly",,"0","Flat","Maiden","Third","1","1540","1760","0","0","0","0","Sligo","2",
"2023-06-05","14:05:00","Gowran Park","Winton Fillies Maiden","7f ","7",,"Good","6637","13","Right Handed","5","Just Another Eagle (IRE)","3","Donaghue-Leahy, R","10","Flynn, Patrick J","9","0","129","80.00","'0","6",,"Free Eagle (IRE)","Not Just Any Girl (IRE)","Filly",,"0","Flat","Maiden","Tenth","1","1540","1650","0","0","0","0","Tipperary","1",
"2023-06-05","14:05:00","Gowran Park","Winton Fillies Maiden","7f ","7",,"Good","6637","13","Right Handed","6","Lady Allessia (IRE)","3","Heffernan, J A","0","OShea, J F","8","0","129","50.00","8","242",,"Saxon Warrior (JPN)","Miss Understood (IRE)","Filly",,"0","Flat","Maiden","Eighth","0","1540","1760","0","0","0","0","Thurles","1",
"2023-06-05","14:05:00","Gowran Park","Winton Fillies Maiden","7f ","7",,"Good","6637","13","Right Handed","7","Machnamh (IRE)","3","Van Buuren, Kyanna","10","Bolger, J S","6","80","129","4.50","5548","10",,"Teofilo (IRE)","Verbosity (IRE)","Filly",,"0","Flat","Maiden","Eighth","4","1540","1760","0","0","0","0","Curragh","4",
"2023-06-05","14:05:00","Gowran Park","Winton Fillies Maiden","7f ","7",,"Good","6637","13","Right Handed","8","Many Tears (IRE)","3","Carroll, G F","0","Lyons, G M","4","0","129","20.00","8","29"," TT","Showcasing","Just One Kiss","Filly",,"0","Flat","Maiden","Eighth","1","1540","1540","0","0","0","0","Leopardstown","1",
"2023-06-05","14:05:00","Gowran Park","Winton Fillies Maiden","7f ","7",,"Good","6637","13","Right Handed","9","Neowise (USA)","3","Foley, Shane","0","Harrington, Mrs John","7","0","129","3.50","'02","26",,"Recoletos (FR)","Ode To Psyche (IRE)","Filly",,"0","Flat","Maiden","Second","2","1540","1540","0","0","0","0","Gowran Park","2",
"2023-06-05","14:05:00","Gowran Park","Winton Fillies Maiden","7f ","7",,"Good","6637","13","Right Handed","10","Pascalia (IRE)","3","Coen, Ben M","0","Murtagh, J P","5","0","129","12.00","'09","15",,"Churchill (IRE)","Paddy Again (IRE)","Filly",,"0","Flat","Maiden","Ninth","2","1540","1760","0","0","0","0","Naas","2",
"2023-06-05","14:05:00","Gowran Park","Winton Fillies Maiden","7f ","7",,"Good","6637","13","Right Handed","11","Qalahari Queen (IRE)","3","Ryan, J J G","7","McCourt, T G","10","0","129","50.00","77","123",,"James Garfield (IRE)","Qalahari (IRE)","Filly",,"0","Flat","Maiden","Seventh","0","1540","1320","0","0","0","0","Chelmsford City","2",
