Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-06-20","13:05:00","Chepstow","Vickers.Bet Confined Handicap","1m ","8","Class 6","Good To Soft","2970","9","Straight","1","Greg The Great","3","Dobie, Georgia","3","Houghton, Eve Johnson","2","57","135","2.75","97001","24",,"Gregorian (IRE)","Fantasy Queen","Gelding","CD","0",
"2022-06-20","13:05:00","Chepstow","Vickers.Bet Confined Handicap","1m ","8","Class 6","Good To Soft","2970","9","Straight","2","Richard P Smith (IRE)","3","Davies, Harry","5","Dunlop, E A L","6","55","133","6.50","'090","11",,"Belardo (IRE)","Illico","Gelding",,"0",
"2022-06-20","13:05:00","Chepstow","Vickers.Bet Confined Handicap","1m ","8","Class 6","Good To Soft","2970","9","Straight","3","Fast Danseuse (IRE)","3","Probert, David","0","Tuite, Joseph","4","52","130","4.00","470655","29",,"Fast Company (IRE)","Zalanga (IRE)","Filly",,"0",
"2022-06-20","13:05:00","Chepstow","Vickers.Bet Confined Handicap","1m ","8","Class 6","Good To Soft","2970","9","Straight","4","Coul Universe (IRE)","3","Stammers, Oliver","3","Charalambous, P / Clutterbuck, J","3","52","130","10.00","9056","7",,"Coulsty (IRE)","Universal Circus","Gelding",,"0",
"2022-06-20","13:05:00","Chepstow","Vickers.Bet Confined Handicap","1m ","8","Class 6","Good To Soft","2970","9","Straight","5","Gilbert","3","Kirrane, Sean","3","West, Adam","5","50","128","2.75","7634041","13",,"Cityscape","Merry Diva","Gelding","D","0",
"2022-06-20","13:05:00","Chepstow","Vickers.Bet Confined Handicap","1m ","8","Class 6","Good To Soft","2970","9","Straight","6","Lark Lane","3","Dawes, Rose","7","Channon, M R","1","48","126","9.00","8845807","40",,"Sixties Icon","Ann Without An E","Gelding",,"0",
"2022-06-20","13:05:00","Chepstow","Vickers.Bet Confined Handicap","1m ","8","Class 6","Good To Soft","2970","9","Straight","7","Sunsets Dreamers (IRE)","3","Pearson, Laura","3","Stronge, Ali","8","48","126","50.00","5769070","34","Vsor","Awtaad (IRE)","Oasis Sunset (IRE)","Filly",,"0",
"2022-06-20","13:05:00","Chepstow","Vickers.Bet Confined Handicap","1m ","8","Class 6","Good To Soft","2970","9","Straight","8","Somedayonedaynever (IRE)","3","Phillips, Mollie","5","Carroll, A W","7","48","126","22.00","'000807U","20",,"Moohaajim (IRE)","Fravolina (USA)","Filly",,"0",
"2022-06-20","13:05:00","Chepstow","Vickers.Bet Confined Handicap","1m ","8","Class 6","Good To Soft","2970","9","Straight","9","Isemel (IRE)","3","Voikhansky, Alexander","7","Hannon (Jnr), Richard","9","48","126","33.00","8608","313","CkPc","Camacho","Mia Madonna","Filly",,"0",
"2022-06-20","13:20:00","Southwell","Prestige Safety Your Trusted Safety Partner Handicap Chase","2m ","16","Class 5","Good","3513","7","Left Handed","1","Pawpaw","5","Gethings, Ciaran","0","Webber, P R","0","100","168","6.50","4654834","36","CkPc TT","Showcasing","Papaya (IRE)","Gelding","CD","13",
"2022-06-20","13:20:00","Southwell","Prestige Safety Your Trusted Safety Partner Handicap Chase","2m ","16","Class 5","Good","3513","7","Left Handed","2","Robin Des Mana (IRE)","11","York, Mr P","5","York, P","0","98","166","33.00","6287619","46",,"Robin Des Pres (FR)","Kokopelli Mana (IRE)","Gelding","C D","13",
"2022-06-20","13:20:00","Southwell","Prestige Safety Your Trusted Safety Partner Handicap Chase","2m ","16","Class 5","Good","3513","7","Left Handed","3","Running Cloud (IRE)","7","Wedge, Adam","0","Morgan, Miss Laura","0","97","165","5.50","54-1560","43",,"Cacique (IRE)","Nimbus Star","Gelding",,"13",
"2022-06-20","13:20:00","Southwell","Prestige Safety Your Trusted Safety Partner Handicap Chase","2m ","16","Class 5","Good","3513","7","Left Handed","4","Chapati (FR)","8","Fox, Ned","7","Coulson, Jake Thomas","0","95","163","8.00","'0212P6P","27","CkPc","Fragrant Mix (IRE)","Bessouba (FR)","Gelding","CD","13",
"2022-06-20","13:20:00","Southwell","Prestige Safety Your Trusted Safety Partner Handicap Chase","2m ","16","Class 5","Good","3513","7","Left Handed","5","Red Maple (IRE)","6","Brogan, Kevin","0","ONeill, Jonjo","0","86","154","2.50","800P813","27",,"Sholokhov (IRE)","Champagne Ruby (IRE)","Gelding",,"13",
"2022-06-20","13:20:00","Southwell","Prestige Safety Your Trusted Safety Partner Handicap Chase","2m ","16","Class 5","Good","3513","7","Left Handed","6","Willcollins (IRE)","8","Poste, Ben J","0","Potter, R D","0","85","153","8.50","5P78","11",,"Superior Premium","Macs Belle (IRE)","Gelding",,"13",
"2022-06-20","13:20:00","Southwell","Prestige Safety Your Trusted Safety Partner Handicap Chase","2m ","16","Class 5","Good","3513","7","Left Handed","7","Serjeant Painter","7","Woods, K K","0","Pauling, Ben","0","78","146","1.88","2331743","31",,"Royal Applause","Szabos Art","Gelding",,"13",
"2022-06-20","13:35:00","Chepstow","Go Racing With Vickers.Bet Restricted Maiden Stakes (GBB Race)","1m ","8","Class 5","Good To Soft","3942","8","Straight","1","Egoiste (USA)","3","Perrault, Marie","7","Menuisier, David","4","0","132","25.00","'09","34",,"Flintshire","Denomination (USA)","Gelding",,"0",
"2022-06-20","13:35:00","Chepstow","Go Racing With Vickers.Bet Restricted Maiden Stakes (GBB Race)","1m ","8","Class 5","Good To Soft","3942","8","Straight","2","Shawnee Warrior","3","Crouch, Hector","0","OMeara, D","1","0","132","1.10","3","13",,"Mondialiste (IRE)","Storming Sioux","Gelding",,"0",
"2022-06-20","13:35:00","Chepstow","Go Racing With Vickers.Bet Restricted Maiden Stakes (GBB Race)","1m ","8","Class 5","Good To Soft","3942","8","Straight","3","Kotyonok","3","Rawlinson, Ali","0","Appleby, M","8","0","130","80.00","'08","17",,"Bobbys Kitten (USA)","Nezhenka","Gelding",,"0",
"2022-06-20","13:35:00","Chepstow","Go Racing With Vickers.Bet Restricted Maiden Stakes (GBB Race)","1m ","8","Class 5","Good To Soft","3942","8","Straight","4","Snooze Lane (IRE)","3","Bryan, Joshua","0","Hollinshead, Sarah","3","0","130","80.00","8","69",,"Free Eagle (IRE)","Sindiyma (IRE)","Gelding",,"0",
"2022-06-20","13:35:00","Chepstow","Go Racing With Vickers.Bet Restricted Maiden Stakes (GBB Race)","1m ","8","Class 5","Good To Soft","3942","8","Straight","5","Strictlyaprince (IRE)","3","Egan, John","0","Williams, Christian","7","0","130","40.00","7","10",,"Gutaifan (IRE)","Cracking Lass (IRE)","Gelding",,"0",
"2022-06-20","13:35:00","Chepstow","Go Racing With Vickers.Bet Restricted Maiden Stakes (GBB Race)","1m ","8","Class 5","Good To Soft","3942","8","Straight","6","Diamond Girl","3","Currie, Nicola","0","Main, Mrs H S","2","0","127","50.00","66","28"," TT","Profitable (IRE)","Lady Brigid (IRE)","Filly",,"0",
"2022-06-20","13:35:00","Chepstow","Go Racing With Vickers.Bet Restricted Maiden Stakes (GBB Race)","1m ","8","Class 5","Good To Soft","3942","8","Straight","7","Foursome","3","Probert, David","0","Haggas, W J","5","0","127","2.00","6","34",,"Highland Reel (IRE)","Putois Peace","Filly",,"0",
"2022-06-20","13:35:00","Chepstow","Go Racing With Vickers.Bet Restricted Maiden Stakes (GBB Race)","1m ","8","Class 5","Good To Soft","3942","8","Straight","8","All Go","3","Hutchinson, Callum","5","Balding, A M","6","66","125","1.88","2323","23",,"Bobbys Kitten (USA)","Alboretta","Filly",,"0",
"2022-06-20","13:50:00","Southwell","Prestige Safety For First Aid Training Novices Handicap Chase (GBB Race)","2m4.5f ","20.5","Class 4","Good","5010","3","Left Handed","1","Floating Rock (GER)","7",,"5","Walford, Mark","0","129","174","0.00","4372131","1","CkPc TT","Its Gino (GER)","Fly Osoria (GER)","Gelding","C D","16",
"2022-06-20","13:50:00","Southwell","Prestige Safety For First Aid Training Novices Handicap Chase (GBB Race)","2m4.5f ","20.5","Class 4","Good","5010","3","Left Handed","2","Salley Gardens (IRE)","6","Bowen, Sean P","0","Murphy, Olly","0","112","157","2.50","'0121123","32","CkPc TT","Yeats (IRE)","Glenlogan (IRE)","Gelding","D","16",
"2022-06-20","13:50:00","Southwell","Prestige Safety For First Aid Training Novices Handicap Chase (GBB Race)","2m4.5f ","20.5","Class 4","Good","5010","3","Left Handed","3","Zoffalee (FR)","7","Hogan, Mr J","7","Sowersby, M E","0","112","157","5.00","3P0U332","33"," TT","Zoffany (IRE)","Senderlea (IRE)","Gelding",,"16",
"2022-06-20","13:50:00","Southwell","Prestige Safety For First Aid Training Novices Handicap Chase (GBB Race)","2m4.5f ","20.5","Class 4","Good","5010","3","Left Handed","4","Captain Ivan (IRE)","8","Wedge, Adam","0","Morgan, Miss Laura","0","111","156","1.88","3116222","14","CkPc TT","Stowaway","Western Starlight (IRE)","Gelding",,"16",
"2022-06-20","14:10:00","Chepstow","Join The Bet Club At Vickers.Bet Handicap","7f ","7","Class 6","Good To Soft","2970","7","Straight","1","King Of War","3","Heard, Tyler","3","Dunn, Mrs Alex","7","62","137","2.00","5464332","9"," TT","Churchill (IRE)","Materialistic","Gelding",,"0",
"2022-06-20","14:10:00","Chepstow","Join The Bet Club At Vickers.Bet Handicap","7f ","7","Class 6","Good To Soft","2970","7","Straight","2","Agapanther","3","Davies, Harry","5","Main, Mrs H S","6","59","134","2.00","58512","21",,"Outstrip","Byroness","Filly","D","0",
"2022-06-20","14:10:00","Chepstow","Join The Bet Club At Vickers.Bet Handicap","7f ","7","Class 6","Good To Soft","2970","7","Straight","3","You Are Everything (FR)","3","Egan, John","0","Carroll, A W","5","58","133","20.00","5560","34",,"Belardo (IRE)","Sensa (FR)","Filly",,"0",
"2022-06-20","14:10:00","Chepstow","Join The Bet Club At Vickers.Bet Handicap","7f ","7","Class 6","Good To Soft","2970","7","Straight","4","Amjad","3","Probert, David","0","Evans, P D","2","54","129","4.50","5847033","13",,"Decorated Knight","Shaden (IRE)","Gelding",,"0",
"2022-06-20","14:10:00","Chepstow","Join The Bet Club At Vickers.Bet Handicap","7f ","7","Class 6","Good To Soft","2970","7","Straight","5","Clement Danes","3","Walsh, E J","0","Boughey, George","3","54","129","9.00","867","95",,"Ribchester (IRE)","Blossom Mills","Filly",,"0",
