Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-07-19","13:50:00","Musselburgh","100% Racing TV Profits Back To Racing Apprentice Handicap","1m1f ","9","Class 6","Good","3186","6","Right Handed","1","Sparkle In His Eye","6","Brookes, Aiden","0","Hammond, Micky","4","63","136","5.50","9116161","22",,"Sea The Stars (IRE)","Nyarhini","Gelding","C","0",
"2022-07-19","13:50:00","Musselburgh","100% Racing TV Profits Back To Racing Apprentice Handicap","1m1f ","9","Class 6","Good","3186","6","Right Handed","2","Unashamed","4","Howarth, Christian","0","Tuer, Grant","5","61","134","8.00","'0233301","25",,"Brazen Beau (AUS)","Glace (IRE)","Gelding",,"0",
"2022-07-19","13:50:00","Musselburgh","100% Racing TV Profits Back To Racing Apprentice Handicap","1m1f ","9","Class 6","Good","3186","6","Right Handed","3","Shahnaz (IRE)","3","Feilden, Sam","5","Tutty, Gemma","2","69","133","2.00","'0964141","4","CkPc","Decorated Knight","Fol Oyasmine","Filly",,"0",
"2022-07-19","13:50:00","Musselburgh","100% Racing TV Profits Back To Racing Apprentice Handicap","1m1f ","9","Class 6","Good","3186","6","Right Handed","4","Ayr Empress (IRE)","4","Peate, Jonny","0","Dalgleish, Keith","1","59","132","7.00","9159244","10","CkPc","Holy Roman Emperor (IRE)","Miss Anneliese (IRE)","Filly","CD","0",
"2022-07-19","13:50:00","Musselburgh","100% Racing TV Profits Back To Racing Apprentice Handicap","1m1f ","9","Class 6","Good","3186","6","Right Handed","5","Flylikeaneagle (IRE)","5","Pyle, William","3","Russell, Miss Lucinda V","3","58","131","3.50","'0090012","8","Blnk TT","Free Eagle (IRE)","Dulcian (IRE)","Gelding",,"0",
"2022-07-19","13:50:00","Musselburgh","100% Racing TV Profits Back To Racing Apprentice Handicap","1m1f ","9","Class 6","Good","3186","6","Right Handed","6","Ayr Poet","7","Watts, Shannon","5","Goldie, J S","6","57","130","4.50","3356984","41",,"Poets Voice","Jabbara (IRE)","Gelding","CD","0",
"2022-07-19","14:25:00","Musselburgh","British Stallion Studs EBF Restricted Maiden Fillies Stakes (GBB Race)","7f ","7","Class 4","Good","4320","5","Right Handed","1","Fomo (IRE)","2","Beasley, Connor","0","Tutty, Gemma","4","61","128","3.50","64538","7",,"Fountain Of Youth (IRE)","Shamrock Sheila (IRE)","Filly",,"0",
"2022-07-19","14:25:00","Musselburgh","British Stallion Studs EBF Restricted Maiden Fillies Stakes (GBB Race)","7f ","7","Class 4","Good","4320","5","Right Handed","2","Hello Havana (IRE)","2","Mullen, Andrew","0","Jardine, I","3","0","128","12.00","83","22",,"Galileo Gold","Hello Brigette (IRE)","Filly",,"0",
"2022-07-19","14:25:00","Musselburgh","British Stallion Studs EBF Restricted Maiden Fillies Stakes (GBB Race)","7f ","7","Class 4","Good","4320","5","Right Handed","3","Lady Lavina","2","Hart, Jason","0","Johnston, M","1","70","128","0.73","425","30",,"The Last Lion (IRE)","Step This Way (USA)","Filly",,"0",
"2022-07-19","14:25:00","Musselburgh","British Stallion Studs EBF Restricted Maiden Fillies Stakes (GBB Race)","7f ","7","Class 4","Good","4320","5","Right Handed","4","Maureens Lass (IRE)","2","Dennis, Phil","0","Scott, Miss Katie","2","0","128","18.00","none",,,"Cotai Glory","Lovely Lou (IRE)","Filly",,"0",
"2022-07-19","14:25:00","Musselburgh","British Stallion Studs EBF Restricted Maiden Fillies Stakes (GBB Race)","7f ","7","Class 4","Good","4320","5","Right Handed","5","Sweet Fortune (FR)","2","James, S H","0","Burke, K R","5","0","128","5.50","96","15",,"Unfortunately (IRE)","Sugar Hiccup (IRE)","Filly",,"0",
"2022-07-19","15:00:00","Musselburgh","Scottish Racing Academy Handicap","7f ","7","Class 5","Good","3996","6","Right Handed","1","Reputation (IRE)","9","Sullivan, James P","0","Carr, Mrs R A","1","77","144","3.00","8820233","22",,"Royal Applause","Semaphore","Gelding",,"0",
"2022-07-19","15:00:00","Musselburgh","Scottish Racing Academy Handicap","7f ","7","Class 5","Good","3996","6","Right Handed","2","Tashgheel (IRE)","4","James, S H","0","Tuer, Grant","4","68","135","12.00","1840707","12",,"Dark Angel (IRE)","Tawayna (IRE)","Gelding",,"0",
"2022-07-19","15:00:00","Musselburgh","Scottish Racing Academy Handicap","7f ","7","Class 5","Good","3996","6","Right Handed","3","Ramon Di Loria (IRE)","4","Sexton, Ryan","5","Whillans, Ewan","3","68","135","3.50","4345934","17",,"Dandy Man (IRE)","Pria Bona (IRE)","Gelding",,"0",
"2022-07-19","15:00:00","Musselburgh","Scottish Racing Academy Handicap","7f ","7","Class 5","Good","3996","6","Right Handed","4","Celestial Star (IRE)","3","Rodriguez, Callum","0","Dalgleish, Keith","2","72","132","2.50","842342","16","Vsor","Ribchester (IRE)","Praskovia (IRE)","Filly",,"0",
"2022-07-19","15:00:00","Musselburgh","Scottish Racing Academy Handicap","7f ","7","Class 5","Good","3996","6","Right Handed","5","Aikido (IRE)","4","Lee, G","0","Whillans, Ewan","5","64","131","28.00","9770600","47"," TT","Dandy Man (IRE)","Quintessenz (GER)","Gelding","D","0",
"2022-07-19","15:00:00","Musselburgh","Scottish Racing Academy Handicap","7f ","7","Class 5","Good","3996","6","Right Handed","6","Baileys Liberty","3","Hart, Jason","0","Johnston, M","6","65","125","3.33","8663451","12","CkPc","Iffraaj","Baileys Jubilee","Filly","D","0",
"2022-07-19","15:35:00","Musselburgh","Thank You Lizzie Classified Stakes","7f ","7","Class 6","Good","2916","7","Right Handed","1","Bellevue Lad","4","Beasley, Connor","0","Thompson, D W","5","44","130","4.00","3008565","13","CkPc","Hot Streak (IRE)","High Drama (IRE)","Gelding","CD","0",
"2022-07-19","15:35:00","Musselburgh","Thank You Lizzie Classified Stakes","7f ","7","Class 6","Good","2916","7","Right Handed","2","Bobby Shaftoe","4","Mulrennan, Paul","0","Goldie, J S","2","47","130","6.50","3572376","8","Blnk","Mazameer (IRE)","Sister Red (IRE)","Gelding",,"0",
"2022-07-19","15:35:00","Musselburgh","Thank You Lizzie Classified Stakes","7f ","7","Class 6","Good","2916","7","Right Handed","3","Embla","4","Swift, Mr Dale","0","Brown, A D","6","47","130","5.50","9222496","20",,"Albaasil (IRE)","Medam","Filly",,"0",
"2022-07-19","15:35:00","Musselburgh","Thank You Lizzie Classified Stakes","7f ","7","Class 6","Good","2916","7","Right Handed","4","Monaadhil (IRE)","8","Sullivan, James P","0","Carr, Mrs R A","7","50","130","2.75","4974210","29","CkPc","Dark Angel (IRE)","Urban Daydream (IRE)","Gelding","D","0",
"2022-07-19","15:35:00","Musselburgh","Thank You Lizzie Classified Stakes","7f ","7","Class 6","Good","2916","7","Right Handed","5","Palazzo","6","Lee, G","0","Smart, B","3","50","130","5.50","6276666","116","CkPc","Morpheus","Sweet Power","Gelding","D","0",
"2022-07-19","15:35:00","Musselburgh","Thank You Lizzie Classified Stakes","7f ","7","Class 6","Good","2916","7","Right Handed","6","Talk Of Charlotte (IRE)","6","Garritty, Billy","0","Graham, Harriet/Rutherford, Gary","4","20","130","100.00","'00000","25",,"Watar (IRE)","Talk Of Saafend (IRE)","Mare",,"0",
"2022-07-19","15:35:00","Musselburgh","Thank You Lizzie Classified Stakes","7f ","7","Class 6","Good","2916","7","Right Handed","7","The Gay Blade","3","Mullen, Andrew","0","Jardine, I","1","50","123","4.00","588566","22",,"Mazameer (IRE)","Big Mystery (IRE)","Gelding",,"0",
"2022-07-19","16:10:00","Musselburgh","Visit racingtv.com Nursery","5f ","5","Class 4","Good","6696","4","Straight","1","Star Of Lady M","2","Watson, Jason","0","OMeara, D","2","86","136","3.00","11610","34",,"Havana Grey","Abraj Dubai (USA)","Filly","D","0",
"2022-07-19","16:10:00","Musselburgh","Visit racingtv.com Nursery","5f ","5","Class 4","Good","6696","4","Straight","2","Explicit (IRE)","2","Beasley, Connor","0","Johnston, M","1","77","127","1.88","2421127","10",,"Expert Eye","Pontenuovo (FR)","Colt","CD","0",
