Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-07-06","13:00:00","Lingfield","Follow AtTheRaces On Twitter Handicap","1m ","8","Class 6","Standard","3726","10","Left Handed","1","Greg The Great","3","Downing, George","0","Houghton, Eve Johnson","4","57","137","2.25","970015","16",,"Gregorian (IRE)","Fantasy Queen","Gelding","D","0",
"2022-07-06","13:00:00","Lingfield","Follow AtTheRaces On Twitter Handicap","1m ","8","Class 6","Standard","3726","10","Left Handed","2","Waltzing Intime (IRE)","3","Noble, Cameron","3","Guest, Rae","1","55","135","14.00","3609","23",,"Australia","Alsaaden","Filly",,"0",
"2022-07-06","13:00:00","Lingfield","Follow AtTheRaces On Twitter Handicap","1m ","8","Class 6","Standard","3726","10","Left Handed","3","Coconut Bay","3","Steward, Louis","0","Morrison, H","7","52","132","4.50","868","16",,"Bated Breath","Tropicana Bay","Filly",,"0",
"2022-07-06","13:00:00","Lingfield","Follow AtTheRaces On Twitter Handicap","1m ","8","Class 6","Standard","3726","10","Left Handed","4","Asense","3","Clutterbuck, Rhys","3","Moore, G L","10","51","131","4.00","7068664","32","CkPc","Equiano (FR)","Atwix","Filly",,"0",
"2022-07-06","13:00:00","Lingfield","Follow AtTheRaces On Twitter Handicap","1m ","8","Class 6","Standard","3726","10","Left Handed","5","Leylas Power (IRE)","3","Bennett, Charlie","0","West, Adam","9","50","130","40.00","'008","24",,"Adaay (IRE)","Gala Wedge","Filly",,"0",
"2022-07-06","13:00:00","Lingfield","Follow AtTheRaces On Twitter Handicap","1m ","8","Class 6","Standard","3726","10","Left Handed","6","Teasyweasy","3","Shoemark, Kieran","0","Jenkins, J R","5","48","128","28.00","400976","24",,"Outstrip","Dangerous Moonlite (IRE)","Gelding",,"0",
"2022-07-06","13:00:00","Lingfield","Follow AtTheRaces On Twitter Handicap","1m ","8","Class 6","Standard","3726","10","Left Handed","7","Fra Angelico (IRE)","3","Osborne, Saffie","3","Osborne, J A","2","48","128","6.50","668084","18","Blnk","Dark Angel (IRE)","Thawrah (IRE)","Gelding",,"0",
"2022-07-06","13:00:00","Lingfield","Follow AtTheRaces On Twitter Handicap","1m ","8","Class 6","Standard","3726","10","Left Handed","8","Surrey Territories (IRE)","3","Callan, N","0","Johnson, B R","8","48","128","5.50","2403737","18",,"Territories (IRE)","Fasten Up","Gelding",,"0",
"2022-07-06","13:00:00","Lingfield","Follow AtTheRaces On Twitter Handicap","1m ","8","Class 6","Standard","3726","10","Left Handed","9","Ickytoo","3","Mitchell, Jack","0","Portman, J G","6","46","126","28.00","9806","29","Vsor","Heeraat (IRE)","Icky Woo","Filly",,"0",
"2022-07-06","13:00:00","Lingfield","Follow AtTheRaces On Twitter Handicap","1m ","8","Class 6","Standard","3726","10","Left Handed","10","Isemel (IRE)","3","Ryan, Rossa","0","Hannon (Jnr), Richard","3","46","126","12.00","86088","16","CkPc","Camacho","Mia Madonna","Filly",,"0",
"2022-07-06","13:30:00","Lingfield","Sky Sports Racing Sky 415 Selling Handicap","1m4f ","12","Class 6","Standard","3726","10","Left Handed","1","Against The Odds","9","Clutterbuck, Rhys","3","Moore, G L","3","58","142","2.25","'0254562","16","CkPc","Champs Elysees","Generous Diana","Gelding","D","0",
"2022-07-06","13:30:00","Lingfield","Sky Sports Racing Sky 415 Selling Handicap","1m4f ","12","Class 6","Standard","3726","10","Left Handed","2","Bayston Hill","8","Muscutt, D","0","Usher, M D I","10","57","141","9.00","4363626","21","CkPc","Big Bad Bob (IRE)","Jessica Ennis (USA)","Gelding","C","0",
"2022-07-06","13:30:00","Lingfield","Sky Sports Racing Sky 415 Selling Handicap","1m4f ","12","Class 6","Standard","3726","10","Left Handed","3","Mohassana (USA)","4","Callan, N","0","West, Adam","8","54","138","5.00","434375","23",,"More Than Ready (USA)","Safarjal (IRE)","Filly",,"0",
"2022-07-06","13:30:00","Lingfield","Sky Sports Racing Sky 415 Selling Handicap","1m4f ","12","Class 6","Standard","3726","10","Left Handed","4","Bonnie Lad","4","Heard, Tyler","3","Dunn, Mrs Alex","9","53","137","14.00","6702870","14","Vsor","Havana Gold (IRE)","Bonnie Grey","Gelding",,"0",
"2022-07-06","13:30:00","Lingfield","Sky Sports Racing Sky 415 Selling Handicap","1m4f ","12","Class 6","Standard","3726","10","Left Handed","5","Decoding (IRE)","4","Norton, Francis","0","Johnston, M","1","52","136","7.50","'0774027","28",,"Dawn Approach (IRE)","Khazina (USA)","Filly",,"0",
"2022-07-06","13:30:00","Lingfield","Sky Sports Racing Sky 415 Selling Handicap","1m4f ","12","Class 6","Standard","3726","10","Left Handed","6","Blue Beret","4","Duern, J","3","Boyle, J R","5","48","132","7.00","3980596","6",,"Helmet (AUS)","Vivid Blue","Filly",,"0",
"2022-07-06","13:30:00","Lingfield","Sky Sports Racing Sky 415 Selling Handicap","1m4f ","12","Class 6","Standard","3726","10","Left Handed","7","Global Style (IRE)","7","Ryan, Rossa","0","Carroll, A W","2","47","131","4.00","4081332","8",,"Nathaniel (IRE)","Danaskaya (IRE)","Gelding",,"0",
"2022-07-06","13:30:00","Lingfield","Sky Sports Racing Sky 415 Selling Handicap","1m4f ","12","Class 6","Standard","3726","10","Left Handed","8","Laetoli","4","Dawes, Rose","7","West, Miss Sheena","4","45","129","50.00","'0674956","33",,"Footstepsinthesand","Exentricity","Filly",,"0",
"2022-07-06","13:30:00","Lingfield","Sky Sports Racing Sky 415 Selling Handicap","1m4f ","12","Class 6","Standard","3726","10","Left Handed","9","Blue Galaxy","4","Bennett, Charlie","0","Usher, M D I","6","45","129","50.00","'P994860","8","CkPc","Telescope (IRE)","Indigo","Gelding",,"0",
"2022-07-06","13:30:00","Lingfield","Sky Sports Racing Sky 415 Selling Handicap","1m4f ","12","Class 6","Standard","3726","10","Left Handed","10","Dizzy Ed (IRE)","3","Mitchell, Jack","0","Eddery, Robert","7","50","122","20.00","9600785","8","Blnk","Tamayuz","Maroochydore (IRE)","Colt",,"0",
"2022-07-06","13:50:00","Catterick","Every Race Live On Racing TV Claiming Stakes","5f ","5","Class 5","Good","3456","4","Straight","1","Dunnington Lad (IRE)","2","Curtis, B A","0","Evans, P D","1","80","135","0.67","515712","4"," TT","Camacho","Streetlady (USA)","Colt","D","0",
"2022-07-06","13:50:00","Catterick","Every Race Live On Racing TV Claiming Stakes","5f ","5","Class 5","Good","3456","4","Straight","2","The Full Bronte","2","Sexton, Ryan","5","Watson, Archie","3","63","133","5.00","743","31","Hood","Brazen Beau (AUS)","Wind Storm","Colt",,"0",
"2022-07-06","13:50:00","Catterick","Every Race Live On Racing TV Claiming Stakes","5f ","5","Class 5","Good","3456","4","Straight","3","Bon Marine (IRE)","2",,"0","Burke, K R","4","62","130","0.00","530","23",,"Bungle Inthejungle","Marinebird (IRE)","Filly",,"0",
"2022-07-06","13:50:00","Catterick","Every Race Live On Racing TV Claiming Stakes","5f ","5","Class 5","Good","3456","4","Straight","4","Dragon Glory (IRE)","2","Mulrennan, Paul","0","Watson, Archie","2","70","130","3.33","247","21",,"Cotai Glory","Strait Power (IRE)","Filly",,"0",
"2022-07-06","13:50:00","Catterick","Every Race Live On Racing TV Claiming Stakes","5f ","5","Class 5","Good","3456","4","Straight","5","Beautiful Mum","2","Lee, G","0","Pears, Ollie","5","0","123","14.00","90","26",,"Charm Spirit (IRE)","Merton Matriarch","Filly",,"0",
"2022-07-06","14:00:00","Lingfield","Download The At The Races App Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Standard","3672","7","Left Handed","1","Yahtzee (IRE)","2","Muscutt, D","0","Scott, George","3","72","133","3.50","510","21",,"Gregorian (IRE)","Rahanna (GER)","Filly",,"0",
"2022-07-06","14:00:00","Lingfield","Download The At The Races App Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Standard","3672","7","Left Handed","2","Ana Hadi (IRE)","2","Havlin, Robert","0","Kelleway, Miss Gay","1","0","131","2.50","2","20",,"Equiano (FR)","Bahama Spirit (IRE)","Colt",,"0",
"2022-07-06","14:00:00","Lingfield","Download The At The Races App Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Standard","3672","7","Left Handed","3","Holkham Bay","2","Callan, N","0","Knight, W J","4","0","131","1.88","2","23",,"Aclaim (IRE)","Tumblewind","Gelding",,"0",
"2022-07-06","14:00:00","Lingfield","Download The At The Races App Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Standard","3672","7","Left Handed","4","Elongate (IRE)","2","Pearson, Laura","3","Haynes, Alice","7","0","126","8.50","3","29",,"Dandy Man (IRE)","Chicago Fall (IRE)","Filly",,"0",
"2022-07-06","14:00:00","Lingfield","Download The At The Races App Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Standard","3672","7","Left Handed","5","Pretty Young Thing (IRE)","2","Shoemark, Kieran","0","Spencer, Richard","6","0","126","18.00","none",,,"Rajasinghe (IRE)","Perfect Pose (IRE)","Filly",,"0",
"2022-07-06","14:00:00","Lingfield","Download The At The Races App Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Standard","3672","7","Left Handed","6","Rowdown Roza","2","Bennett, Charlie","0","Usher, M D I","2","0","126","50.00","'0","15",,"Charm Spirit (IRE)","Czarna Roza","Filly",,"0",
"2022-07-06","14:00:00","Lingfield","Download The At The Races App Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Standard","3672","7","Left Handed","7","Zebra Star (IRE)","2","Osborne, Saffie","3","Boughey, George","5","0","126","10.00","none",,,"Gregorian (IRE)","Queen Zain (IRE)","Filly",,"0",
"2022-07-06","14:10:00","Yarmouth","QuinnBet Handicap","1m ","8","Class 6","Good To Firm","3726","12","Straight","1","Hanoverian King (GER)","4","Storey, Collen","0","Pearce, Simon","9","55","142","16.00","5097160","182",,"Showcasing","Hasay","Gelding",,"0",
"2022-07-06","14:10:00","Yarmouth","QuinnBet Handicap","1m ","8","Class 6","Good To Firm","3726","12","Straight","2","Bbob Alula","7","Stammers, Oliver","3","Turner, W G M","7","55","142","8.00","'0101425","26","Vsor TT","Showcasing","Island Rhapsody","Gelding","D","0",
"2022-07-06","14:10:00","Yarmouth","QuinnBet Handicap","1m ","8","Class 6","Good To Firm","3726","12","Straight","3","Habanero Star","5","Doyle, Hollie","0","Kelleway, Miss Gay","1","55","142","2.75","2825171","15","CkPc","Mayson","Highly Spiced","Mare","CD","0",
"2022-07-06","14:10:00","Yarmouth","QuinnBet Handicap","1m ","8","Class 6","Good To Firm","3726","12","Straight","4","Back From Dubai (IRE)","5","Quinn, Jimmy","0","Bowring, S R","3","53","140","10.00","'0353000","7",,"Exceed And Excel (AUS)","Emirates Rewards","Gelding","D","0",
"2022-07-06","14:10:00","Yarmouth","QuinnBet Handicap","1m ","8","Class 6","Good To Firm","3726","12","Straight","5","Bold And Loyal","3","Rawlinson, Ali","0","Murphy, Mike / Keady, Michael","6","56","134","12.00","6646769","20",,"Frankel","Birdwood","Gelding",,"0",
"2022-07-06","14:10:00","Yarmouth","QuinnBet Handicap","1m ","8","Class 6","Good To Firm","3726","12","Straight","6","Lofty","6","Kelly, Shane","0","Morgan, Miss Laura","2","47","134","22.00","'0200098","33","Vsor TT","Harbour Watch (IRE)","Curly Come Home","Gelding",,"0",
"2022-07-06","14:10:00","Yarmouth","QuinnBet Handicap","1m ","8","Class 6","Good To Firm","3726","12","Straight","7","Stranger Things","4","Bass, George","5","Crawley, Matt","10","46","133","8.50","950364","23"," TT","Mukhadram","Fairy Steps","Filly",,"0",
"2022-07-06","14:10:00","Yarmouth","QuinnBet Handicap","1m ","8","Class 6","Good To Firm","3726","12","Straight","8","Graffa","4","Francis, Isobel","7","Dunnett, Mrs C A","11","46","133","80.00","9000000","49","CkPc","Bobbys Kitten (USA)","Marigays Magic","Gelding",,"0",
