Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-08-11","13:10:00","Ffos Las","Darren Briggs Gold Cup Apprentice Handicap","1m6f ","14","Class 4","Good","5508","6","Left Handed","1","Indigo Lake","5","Marsh, Finley","0","Newland, Dr R D P","2","87","144","11.00","2521845","536","Blnk","Frankel","Responsible","Gelding",,"0",
"2022-08-11","13:10:00","Ffos Las","Darren Briggs Gold Cup Apprentice Handicap","1m6f ","14","Class 4","Good","5508","6","Left Handed","2","Fairmac","4","Stammers, Oliver","0","Johnston, M","1","78","135","2.25","3723442","7","Blnk","Lethal Force (IRE)","Kenyan Cat","Gelding",,"0",
"2022-08-11","13:10:00","Ffos Las","Darren Briggs Gold Cup Apprentice Handicap","1m6f ","14","Class 4","Good","5508","6","Left Handed","3","Alpha King","4","Planas, Connor","5","Charalambous, P / Clutterbuck, J","6","75","132","2.75","9243331","42",,"Kingman","Kilo Alpha","Gelding",,"0",
"2022-08-11","13:10:00","Ffos Las","Darren Briggs Gold Cup Apprentice Handicap","1m6f ","14","Class 4","Good","5508","6","Left Handed","4","Nova Legend (IRE)","3","Ladd, Theodore","0","Ferguson, James","3","81","127","3.50","443226","33","Blnk","Galileo (IRE)","Ghurra (USA)","Gelding",,"0",
"2022-08-11","13:10:00","Ffos Las","Darren Briggs Gold Cup Apprentice Handicap","1m6f ","14","Class 4","Good","5508","6","Left Handed","5","Indianapolis (IRE)","7","Sanderson, Benjamin","0","Williams, Ian","5","70","127","9.00","6940005","61","Vsor","Galileo (IRE)","Adoration (USA)","Gelding",,"0",
"2022-08-11","13:10:00","Ffos Las","Darren Briggs Gold Cup Apprentice Handicap","1m6f ","14","Class 4","Good","5508","6","Left Handed","6","Active Duty (FR)","3","Bass, George","3","ODonoghue, John","4","80","126","5.00","2598","17",,"Almanzor (FR)","Minakshi (FR)","Colt",,"0",
"2022-08-11","13:35:00","Beverley","Lexus Hull EBF Fillies Novice Stakes (GBB Race)","5f ","5","Class 5","Good To Firm","3611","5","Straight","1","Greenroad (IRE)","2","Russell, Harry","3","Ellison, B","5","68","132","4.00","243231","16",,"Camacho","Pearl Diva (IRE)","Filly","CD","0",
"2022-08-11","13:35:00","Beverley","Lexus Hull EBF Fillies Novice Stakes (GBB Race)","5f ","5","Class 5","Good To Firm","3611","5","Straight","2","Parr Fire (IRE)","2","Scott, Rowan","0","Tinkler, N","2","77","132","6.00","176","34",,"James Garfield (IRE)","Vulnicura (IRE)","Filly","D","0",
"2022-08-11","13:35:00","Beverley","Lexus Hull EBF Fillies Novice Stakes (GBB Race)","5f ","5","Class 5","Good To Firm","3611","5","Straight","3","Beautiful Aisling","2","McDonald, P J","0","Crisford, Simon","4","84","128","0.53","220","55",,"Havana Gold (IRE)","Liberty Lady (IRE)","Filly",,"0",
"2022-08-11","13:35:00","Beverley","Lexus Hull EBF Fillies Novice Stakes (GBB Race)","5f ","5","Class 5","Good To Firm","3611","5","Straight","4","Cotai Pearl (IRE)","2","Lee, G","0","Smart, B","3","0","128","6.00","29","89",,"Cotai Glory","Clef","Filly",,"0",
"2022-08-11","13:35:00","Beverley","Lexus Hull EBF Fillies Novice Stakes (GBB Race)","5f ","5","Class 5","Good To Firm","3611","5","Straight","5","Ladywantaway (IRE)","2","James, S H","0","Fell, Roger","1","0","128","80.00","'08","3",,"Awtaad (IRE)","Lady Vyrnwy (IRE)","Filly",,"0",
"2022-08-11","13:45:00","Ffos Las","Shane Higgon Nursery","7.5f ","7.5","Class 6","Good","3726","6","Left Handed","1","Queens Eyot","2","Rooke, George","0","Dunlop, E A L","6","62","135","8.50","967","13",,"Belardo (IRE)","Kodiac Island","Gelding",,"0",
"2022-08-11","13:45:00","Ffos Las","Shane Higgon Nursery","7.5f ","7.5","Class 6","Good","3726","6","Left Handed","2","Doctor Mozart (IRE)","2","Probert, David","0","Evans, P D","1","61","134","4.00","'056","62",,"Dandy Man (IRE)","Counter Ridge (SAF)","Gelding",,"0",
"2022-08-11","13:45:00","Ffos Las","Shane Higgon Nursery","7.5f ","7.5","Class 6","Good","3726","6","Left Handed","3","Gumais (IRE)","2","Keenan, Darragh","0","Scott, George","2","60","133","1.75","8733","4",,"Buratino (IRE)","Rinaria (IRE)","Gelding",,"0",
"2022-08-11","13:45:00","Ffos Las","Shane Higgon Nursery","7.5f ","7.5","Class 6","Good","3726","6","Left Handed","4","Unitarian","2","Bishop, Charles","0","Burke, K R","5","60","133","4.50","650","13","CkPc","Tasleet","Mysterious Girl (IRE)","Gelding",,"0",
"2022-08-11","13:45:00","Ffos Las","Shane Higgon Nursery","7.5f ","7.5","Class 6","Good","3726","6","Left Handed","5","Wholetthedogsout (IRE)","2","Kingscote, Richard","0","Evans, P D","3","57","130","4.50","7807","12","Vsor","Zoustar (AUS)","Serafina Sunset (IRE)","Filly",,"0",
"2022-08-11","13:45:00","Ffos Las","Shane Higgon Nursery","7.5f ","7.5","Class 6","Good","3726","6","Left Handed","6","Mirabello Bay (IRE)","2","Keniry, L P","0","Moore, J S","4","57","130","12.00","776","17",,"Belardo (IRE)","Stone Roses (IRE)","Gelding",,"0",
"2022-08-11","13:55:00","Salisbury","Byerley Stud British EBF Restricted Maiden Fillies Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","5130","6","Straight","1","American In Paris (IRE)","2","Coakley, Ross","0","Palmer, Hugo","2","72","128","1.10","272","13","CkPc","Starspangledbanner (AUS)","Parisian Chic (IRE)","Filly",,"0",
"2022-08-11","13:55:00","Salisbury","Byerley Stud British EBF Restricted Maiden Fillies Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","5130","6","Straight","2","Creme Chantilly (IRE)","2","Egan, David","0","Bell, M L W","5","0","128","10.00","none",,,"New Bay","Creme Anglaise","Filly",,"0",
"2022-08-11","13:55:00","Salisbury","Byerley Stud British EBF Restricted Maiden Fillies Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","5130","6","Straight","3","Kohana Breeze (IRE)","2","Doyle, Hollie","0","Watson, Archie","4","0","128","3.33","none",,,"Sioux Nation (USA)","Luxie (IRE)","Filly",,"0",
"2022-08-11","13:55:00","Salisbury","Byerley Stud British EBF Restricted Maiden Fillies Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","5130","6","Straight","4","Looe P Looe (IRE)","2","Dobbs, Pat","0","Hannon (Jnr), Richard","3","0","128","50.00","96","14",,"Acclamation","Subtle Affair (IRE)","Filly",,"0",
"2022-08-11","13:55:00","Salisbury","Byerley Stud British EBF Restricted Maiden Fillies Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","5130","6","Straight","5","Peace Of Mine (IRE)","2","Buick, William","0","Boughey, George","1","0","128","7.00","none",,,"Fast Company (IRE)","Aurora Butterfly (IRE)","Filly",,"0",
"2022-08-11","13:55:00","Salisbury","Byerley Stud British EBF Restricted Maiden Fillies Stakes (GBB Race)","7f ","7","Class 4","Good To Firm","5130","6","Straight","6","Zaakara","2","Fallon, Cieren","0","Stoute, Sir Michael","6","0","128","4.50","5","26",,"Bobbys Kitten (USA)","Kesara","Filly",,"0",
"2022-08-11","14:10:00","Beverley","Paul Goodrum 60th Birthday Nursery","7.5f ","7.5","Class 6","Good To Firm","3088","8","Right Handed","1","Madam Macho","2","Norton, Francis","0","Johnston, M","4","65","135","6.00","495","20",,"Camacho","Madam President","Filly",,"0",
