Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-05-25","13:30:00","Newton Abbot","Newton Abbot Racecourse On Facebook Mares National Hunt Novices Hurdle (GBB Race)","2m1f ","17","Class 4","Good","5010","4","Left Handed","1","Gentle Connections","5","Durrell, Mr T","7","Skelton, Daniel","0","112","166","0.18","352611","18","CkPc","Gentlewave (IRE)","Well Connected","Mare",,"8",
"2022-05-25","13:30:00","Newton Abbot","Newton Abbot Racecourse On Facebook Mares National Hunt Novices Hurdle (GBB Race)","2m1f ","17","Class 4","Good","5010","4","Left Handed","2","Haloa Mail (FR)","5","Noonan, David G","0","Plessis, Miss J Du","0","0","154","14.00","6","41",,"Zanzibari (USA)","Queenly Mail (FR)","Mare",,"8",
"2022-05-25","13:30:00","Newton Abbot","Newton Abbot Racecourse On Facebook Mares National Hunt Novices Hurdle (GBB Race)","2m1f ","17","Class 4","Good","5010","4","Left Handed","3","Hey Frankie (IRE)","6","Patrick, Richard","0","Scudamore, M J","0","0","154","4.50","263","20",,"Mahler","Flaming Poncho (IRE)","Mare",,"8",
"2022-05-25","13:30:00","Newton Abbot","Newton Abbot Racecourse On Facebook Mares National Hunt Novices Hurdle (GBB Race)","2m1f ","17","Class 4","Good","5010","4","Left Handed","4","Regal n Bold","5","Davies, James","0","Down, C J","0","0","154","100.00","80P","37",,"Royal Anthem (USA)","Secret Queen","Mare",,"8",
"2022-05-25","13:40:00","Beverley","Racing TV Apprentice Handicap (Div 1)","5f ","5","Class 6","Good","3186","9","Straight","1","Gorgeous General","7","Wilkie, Brandon","5","Mullaney, L A","9","54","142","18.00","3019585","103",,"Captain Gerrard (IRE)","Gorgeous Goblin (IRE)","Gelding","D","0",
"2022-05-25","13:40:00","Beverley","Racing TV Apprentice Handicap (Div 1)","5f ","5","Class 6","Good","3186","9","Straight","2","Muatadel","9","Wheatley, Zak","3","Wainwright, J S","3","52","140","14.00","1783738","104","Blnk","Exceed And Excel (AUS)","Rose Blossom","Gelding","CD","0",
"2022-05-25","13:40:00","Beverley","Racing TV Apprentice Handicap (Div 1)","5f ","5","Class 6","Good","3186","9","Straight","3","Shes A Deva","4","Jary, Alex","3","Tinkler, N","1","52","140","4.00","6526156","222","Vsor","Fountain Of Youth (IRE)","Rosein","Filly",,"0",
"2022-05-25","13:40:00","Beverley","Racing TV Apprentice Handicap (Div 1)","5f ","5","Class 6","Good","3186","9","Straight","4","Tom Tulliver","5","Fisher, Jonathan","0","Dixon, Scott","10","50","138","4.00","'0997455","5",,"Hot Streak (IRE)","Belle Isle","Gelding","D","0",
"2022-05-25","13:40:00","Beverley","Racing TV Apprentice Handicap (Div 1)","5f ","5","Class 6","Good","3186","9","Straight","5","Newgate Angel","6","Schofield, Kieran","0","Coyle, Tony","8","48","136","4.00","4763561","16","CkPc","Heeraat (IRE)","Rios Girl","Mare","CD","0",
"2022-05-25","13:40:00","Beverley","Racing TV Apprentice Handicap (Div 1)","5f ","5","Class 6","Good","3186","9","Straight","6","Stanley Snugfit","3",,"0","Menzies, Rebecca","6","55","135","0.00","7077014","30",,"Adaay (IRE)","Magical Daze","Gelding",,"0",
