Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2023-05-06","13:00:00","Naas","Irish Stallion Farms EBF Maiden","5f ","5",,"Yielding","8496","9","Straight","1","Carnegie Hall (IRE)","2","Heffernan, J A","0","OBrien, A P","8","0","133","2.75","none",,,"No Nay Never (USA)","Compression (USA)","Colt",,"0","Flat","Maiden","No Run","0","1100","0","0","0","0","0",,"0",
"2023-05-06","13:00:00","Naas","Irish Stallion Farms EBF Maiden","5f ","5",,"Yielding","8496","9","Straight","2","Devious","2","Ryan, Gavin","0","Obrien, Donnacha","2","0","133","5.50","none",,,"Starspangledbanner (AUS)","Federation","Colt",,"0","Flat","Maiden","No Run","0","1100","0","0","0","0","0",,"0",
"2023-05-06","13:00:00","Naas","Irish Stallion Farms EBF Maiden","5f ","5",,"Yielding","8496","9","Straight","3","Jalaybee","2","Hayes, C D","0","Weld, D K","5","0","133","2.50","2","20",,"Showcasing","Daphinia","Colt",,"0","Flat","Maiden","Second","1","1100","1320","0","0","0","0","Curragh","1",
"2023-05-06","13:00:00","Naas","Irish Stallion Farms EBF Maiden","5f ","5",,"Yielding","8496","9","Straight","4","Mr Saturday (IRE)","2","Keane, C T","0","Lyons, G M","6","0","133","3.33","none",,,"Blue Point (IRE)","Gwael (USA)","Colt",,"0","Flat","Maiden","No Run","0","1100","0","0","0","0","0",,"0",
"2023-05-06","13:00:00","Naas","Irish Stallion Farms EBF Maiden","5f ","5",,"Yielding","8496","9","Straight","5","Smash Factor (IRE)","2","Slattery, A J","0","Stack, J A","4","0","133","12.00","4","14",,"Showcasing","Ultrasonic (USA)","Colt",,"0","Flat","Maiden","Fourth","1","1100","1210","0","0","0","0","Navan","1",
"2023-05-06","13:00:00","Naas","Irish Stallion Farms EBF Maiden","5f ","5",,"Yielding","8496","9","Straight","6","Glor Alainn (IRE)","2","Cleary, R P","0","Bolger, J S","9","0","128","20.00","none",,,"Vocalised (USA)","Back At Dawn (IRE)","Filly",,"0","Flat","Maiden","No Run","0","1100","0","0","0","0","0",,"0",
"2023-05-06","13:00:00","Naas","Irish Stallion Farms EBF Maiden","5f ","5",,"Yielding","8496","9","Straight","7","Matter Of Fact (IRE)","2","Foley, Shane","0","Harrington, Mrs John","7","0","128","9.00","none",,,"No Nay Never (USA)","Malicieuse (IRE)","Filly",,"0","Flat","Maiden","No Run","0","1100","0","0","0","0","0",,"0",
"2023-05-06","13:00:00","Naas","Irish Stallion Farms EBF Maiden","5f ","5",,"Yielding","8496","9","Straight","8","Smart Impression (IRE)","2","Coen, Ben M","0","McCullagh, Michael","1","0","128","14.00","none",,,"Elzaam (AUS)","Bountys Spirit","Filly",,"0","Flat","Maiden","No Run","0","1100","0","0","0","0","0",,"0",
"2023-05-06","13:00:00","Naas","Irish Stallion Farms EBF Maiden","5f ","5",,"Yielding","8496","9","Straight","9","Travel Candy (IRE)","2","Mjoka, M","3","Coleman, Kevin","3","0","128","125.00","7","12",,"Dandy Man (IRE)","Elsie Hay (IRE)","Filly",,"0","Flat","Maiden","Seventh","1","1100","1320","0","0","0","0","Naas","1",
"2023-05-06","13:20:00","Goodwood","William Hill Extra Places Every Day Handicap","7f ","7","Class 3","Good To Soft","10468","9","Right Handed","1","Physique (IRE)","3","Loughnane, Mr Billy","3","Cole, P F I","2","91","136","6.00","218","35"," TT","Kingman","Shapes (IRE)","Gelding","D","0","Flat","Handicap","Eighth","1","1540","1760","1540","1","0","0","Chelmsford City","3",
"2023-05-06","13:20:00","Goodwood","William Hill Extra Places Every Day Handicap","7f ","7","Class 3","Good To Soft","10468","9","Right Handed","2","Awtaad Prince (IRE)","3","Cherchi, Stefano","0","Murphy, Amy","6","88","133","20.00","6517","18",,"Awtaad (IRE)","Showcard","Colt",,"0","Flat","Handicap","Seventh","1","1540","1540","1320","0","0","1","Newmarket (Rowley)","4",
