Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2022-10-06","13:05:00","Warwick","Heathcote Novices Hurdle (GBB Race)","2m ","16","Class 4","Good","4084","6","Left Handed","1","Enthused (IRE)","5",,"3","Scudamore, M J","0","0","154","0.00","3101005","1",,"Zoffany (IRE)","Question Times","Gelding",,"8","National Hunt","Novices Hurdle",
"2022-10-06","13:05:00","Warwick","Heathcote Novices Hurdle (GBB Race)","2m ","16","Class 4","Good","4084","6","Left Handed","2","Ollys Folly","8","Gillard, Mr T","3","Gillard, Mark","0","94","154","16.00","'0333737","47","Blnk","Poets Voice","Pearl Diva (IRE)","Gelding",,"8","National Hunt","Novices Hurdle",
"2022-10-06","13:05:00","Warwick","Heathcote Novices Hurdle (GBB Race)","2m ","16","Class 4","Good","4084","6","Left Handed","3","Sir Tivo (FR)","8","Bowen, Sean P","0","Hanmer, G D","0","119","154","0.33","1U32142","23"," TT","Deportivo","Miss Possibility (USA)","Gelding","C","8","National Hunt","Novices Hurdle",
"2022-10-06","13:05:00","Warwick","Heathcote Novices Hurdle (GBB Race)","2m ","16","Class 4","Good","4084","6","Left Handed","4","Dance At Night","4","Neild, Jamie","7","Twiston-Davies, N A","0","0","153","8.00","4174338","23","Hood","Dark Angel (IRE)","Strictly Dancing (IRE)","Gelding",,"8","National Hunt","Novices Hurdle",
"2022-10-06","13:05:00","Warwick","Heathcote Novices Hurdle (GBB Race)","2m ","16","Class 4","Good","4084","6","Left Handed","5","Decorated","4","Sheehan, Gavin","0","Signy, Oliver","0","0","153","4.50","516","260",,"Nathaniel (IRE)","Trapeze","Gelding",,"8","National Hunt","Novices Hurdle",
"2022-10-06","13:05:00","Warwick","Heathcote Novices Hurdle (GBB Race)","2m ","16","Class 4","Good","4084","6","Left Handed","6","Al Gaiya (FR)","5","Hammond, Charlie","0","Ponting, J","0","0","147","25.00","'/705321","42",,"Olympic Glory (IRE)","Lathah (IRE)","Mare",,"8","National Hunt","Novices Hurdle",
"2022-10-06","13:05:00","Warwick","Heathcote Novices Hurdle (GBB Race)","2m ","16","Class 4","Good","4084","6","Left Handed","7","Bellissimo Milan (IRE)","6","Bannister, Harry A A","0","Mitchell, N R","0","0","147","50.00","4","20",,"Milan","Opera Mask (IRE)","Mare",,"8","National Hunt","Novices Hurdle",
"2022-10-06","13:15:00","Ayr","Virgin Bet Apprentice Handicap","1m2f ","10","Class 5","Soft","3996","11","Left Handed","1","Dundory (IRE)","6","Mangan, Gina","3","Oshea, J G M","5","75","142","2.50","4124412","11","CkPc","Holy Roman Emperor (IRE)","Lady Bones (IRE)","Gelding","D","0","Flat","Handicap",
"2022-10-06","13:15:00","Ayr","Virgin Bet Apprentice Handicap","1m2f ","10","Class 5","Soft","3996","11","Left Handed","2","Hilts (IRE)","3","Marsh, Finley","0","OKeeffe, Jedd","2","74","137","4.00","7110230","21",,"New Bay","Creme Anglaise","Gelding","D","0","Flat","Handicap",
"2022-10-06","13:15:00","Ayr","Virgin Bet Apprentice Handicap","1m2f ","10","Class 5","Soft","3996","11","Left Handed","3","Shine On Brendan (IRE)","5","Sexton, Ryan","3","Goldie, J S","11","69","136","6.00","1161038","9",,"Society Rock (IRE)","Something Magic","Gelding","C","0","Flat","Handicap",
