Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2023-02-05","13:10:00","Leopardstown","Irish Stallion Farms EBF Paddy Mullins Mares Handicap Hurdle (Grade B)","2m1.5f ","17.5","Grade 2","Yielding","53097","22","Left Handed","1","Global Equity (IRE)","8","Slevin, J J","0","OBrien, Joseph Patrick","0","132","166","28.00","57P8113","41","CkPc","Shirocco (GER)","Geek Chic (IRE)","Mare",,"9","National Hunt","Handicap Hurdle",
"2023-02-05","13:10:00","Leopardstown","Irish Stallion Farms EBF Paddy Mullins Mares Handicap Hurdle (Grade B)","2m1.5f ","17.5","Grade 2","Yielding","53097","22","Left Handed","2","Liberty Dance (IRE)","6","Russell, D N","0","Elliott, Gordon","0","129","163","4.00","131611","49",,"Soldier Of Fortune (IRE)","Didnt I Tell You (IRE)","Mare",,"9","National Hunt","Handicap Hurdle",
"2023-02-05","13:10:00","Leopardstown","Irish Stallion Farms EBF Paddy Mullins Mares Handicap Hurdle (Grade B)","2m1.5f ","17.5","Grade 2","Yielding","53097","22","Left Handed","3","Dollys Destination (IRE)","10","McGill, Mr O","7","McGill, Gary","0","125","159","50.00","4977214","38","CkPc","Dubai Destination (USA)","Rehill Lass (IRE)","Mare",,"9","National Hunt","Handicap Hurdle",
"2023-02-05","13:10:00","Leopardstown","Irish Stallion Farms EBF Paddy Mullins Mares Handicap Hurdle (Grade B)","2m1.5f ","17.5","Grade 2","Yielding","53097","22","Left Handed","4","Braganza","8","OKeeffe, Sean F","0","Mullins, W P","0","123","157","33.00","1455P54","19"," TT","Nathaniel (IRE)","Amber Queen (IRE)","Mare",,"9","National Hunt","Handicap Hurdle",
"2023-02-05","13:10:00","Leopardstown","Irish Stallion Farms EBF Paddy Mullins Mares Handicap Hurdle (Grade B)","2m1.5f ","17.5","Grade 2","Yielding","53097","22","Left Handed","5","Popova (IRE)","6","OKeeffe, Darragh","0","Bromhead, Henry De","0","122","156","18.00","142","14",,"Ruler Of The World (IRE)","Meon Mix","Mare",,"9","National Hunt","Handicap Hurdle",
"2023-02-05","13:10:00","Leopardstown","Irish Stallion Farms EBF Paddy Mullins Mares Handicap Hurdle (Grade B)","2m1.5f ","17.5","Grade 2","Yielding","53097","22","Left Handed","6","Rock On Cassie (IRE)","7",,"0","Elliott, Gordon","0","122","156","0.00","61FP6","14",,"Shirocco (GER)","Lissard Lady (IRE)","Mare",,"9","National Hunt","Handicap Hurdle",
"2023-02-05","13:10:00","Leopardstown","Irish Stallion Farms EBF Paddy Mullins Mares Handicap Hurdle (Grade B)","2m1.5f ","17.5","Grade 2","Yielding","53097","22","Left Handed","7","Tullypole Annie (IRE)","5","Benson, Miss G","7","Flood, Peter","0","122","156","22.00","1222871","41","CkPc","Dragon Pulse (IRE)","Misscomplacent","Mare","C D","9","National Hunt","Handicap Hurdle",
"2023-02-05","13:10:00","Leopardstown","Irish Stallion Farms EBF Paddy Mullins Mares Handicap Hurdle (Grade B)","2m1.5f ","17.5","Grade 2","Yielding","53097","22","Left Handed","8","De Lady In Red (IRE)","7","OSullivan, Mr M J M","5","Connell, B","0","121","155","22.00","521152F","364",,"Jet Away","Inouette (IRE)","Mare",,"9","National Hunt","Handicap Hurdle",
"2023-02-05","13:10:00","Leopardstown","Irish Stallion Farms EBF Paddy Mullins Mares Handicap Hurdle (Grade B)","2m1.5f ","17.5","Grade 2","Yielding","53097","22","Left Handed","9","Innatendue (FR)","5","McKenna, Liam","5","Martin, A J","0","121","155","16.00","22632","66",,"Spanish Moon (USA)","Trotot (FR)","Mare",,"9","National Hunt","Handicap Hurdle",
"2023-02-05","13:10:00","Leopardstown","Irish Stallion Farms EBF Paddy Mullins Mares Handicap Hurdle (Grade B)","2m1.5f ","17.5","Grade 2","Yielding","53097","22","Left Handed","10","Rioga Choice (IRE)","6","Blackmore, Rachael","0","Bromhead, Henry De","0","121","155","11.00","43814","93",,"Flemensfirth (USA)","Royal Choice (IRE)","Mare",,"9","National Hunt","Handicap Hurdle",
