Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-07-31","13:00:00","Market Rasen","Donate To Deafblind UK Online Juvenile Hurdle (GBB Race)","2m1.5f ","17.5","Class 4","Good","3758","3","Right Handed","1","Captain Square","3","Lambert, Finn","7","Lacey, T","0","103","161","0.33","3445213","21",,"Sir Percy","Primobella","Gelding",,"8",
"2022-07-31","13:00:00","Market Rasen","Donate To Deafblind UK Online Juvenile Hurdle (GBB Race)","2m1.5f ","17.5","Class 4","Good","3758","3","Right Handed","2","Rolypolymoly","3",,"0","West, Adam","0","0","161","0.00","5543621","7",,"Heeraat (IRE)","Elzebieta (IRE)","Gelding",,"8",
"2022-07-31","13:00:00","Market Rasen","Donate To Deafblind UK Online Juvenile Hurdle (GBB Race)","2m1.5f ","17.5","Class 4","Good","3758","3","Right Handed","3","Anger Management","3","Hogan, Mr J","7","Ryan, J","0","0","154","11.00","'090005","20",,"Ribchester (IRE)","Despatch","Gelding",,"8",
"2022-07-31","13:00:00","Market Rasen","Donate To Deafblind UK Online Juvenile Hurdle (GBB Race)","2m1.5f ","17.5","Class 4","Good","3758","3","Right Handed","4","Via Serica","3","Davies, James","0","Edmunds, Stuart","0","0","154","2.50","'006338","51",,"Golden Horn","Silken Terms","Gelding",,"8",
"2022-07-31","13:35:00","Market Rasen","Bold Kitchens Supports Deafblind UK Maiden Hurdle (GBB Race)","2m1.5f ","17.5","Class 4","Good","3540","9","Right Handed","1","Codey Jones","6","Lambert, Finn","7","Keighley, M","0","0","158","8.00","4","17",,"Delegator","Black Eyed Susie","Gelding",,"8",
"2022-07-31","13:35:00","Market Rasen","Bold Kitchens Supports Deafblind UK Maiden Hurdle (GBB Race)","2m1.5f ","17.5","Class 4","Good","3540","9","Right Handed","2","Luke San","6","Edwards, Alex","3","Rowley, Melanie","0","0","158","8.50","3265U5","39",,"Excelebration (IRE)","Fantastisch (IRE)","Gelding",,"8",
"2022-07-31","13:35:00","Market Rasen","Bold Kitchens Supports Deafblind UK Maiden Hurdle (GBB Race)","2m1.5f ","17.5","Class 4","Good","3540","9","Right Handed","3","Well Go Again (IRE)","6","England, Jonathan","0","England, Sam","0","114","158","2.00","232094P","214",,"Fast Company (IRE)","Fuzzypeg (IRE)","Gelding",,"8",
"2022-07-31","13:35:00","Market Rasen","Bold Kitchens Supports Deafblind UK Maiden Hurdle (GBB Race)","2m1.5f ","17.5","Class 4","Good","3540","9","Right Handed","4","Boundsy Boy","4","Wynne, Toby","7","Greenall, Oliver","0","93","154","11.00","263684F","34","CkPc TT","Awtaad (IRE)","Wadaat","Gelding",,"8",
"2022-07-31","13:35:00","Market Rasen","Bold Kitchens Supports Deafblind UK Maiden Hurdle (GBB Race)","2m1.5f ","17.5","Class 4","Good","3540","9","Right Handed","5","Liberated Lad","4","Buckley, Tom","3","Williams, Ian","0","0","154","5.00","'0443334","16","CkPc TT","Muhaarar","Puzzler (IRE)","Gelding",,"8",
"2022-07-31","13:35:00","Market Rasen","Bold Kitchens Supports Deafblind UK Maiden Hurdle (GBB Race)","2m1.5f ","17.5","Class 4","Good","3540","9","Right Handed","6","Flighty Bride","7","Kendrick, Max J P","0","Jeffreys, D J","0","91","151","9.00","7224647","34",,"Bahri (USA)","Flighty Mist","Mare",,"8",
"2022-07-31","13:35:00","Market Rasen","Bold Kitchens Supports Deafblind UK Maiden Hurdle (GBB Race)","2m1.5f ","17.5","Class 4","Good","3540","9","Right Handed","7","Kingston Sunflower (FR)","5","Hogan, Mr J","7","OBrien, Fergal","0","0","151","4.00","'P3","58","Hood","Authorized (IRE)","Kingston Acacia","Mare",,"8",
"2022-07-31","13:35:00","Market Rasen","Bold Kitchens Supports Deafblind UK Maiden Hurdle (GBB Race)","2m1.5f ","17.5","Class 4","Good","3540","9","Right Handed","8","Tearaway Tilly","5","Bewley, Callum","0","Walford, Mark","0","0","151","20.00","387","19",,"Passing Glance","Hopeand","Mare",,"8",
"2022-07-31","13:35:00","Market Rasen","Bold Kitchens Supports Deafblind UK Maiden Hurdle (GBB Race)","2m1.5f ","17.5","Class 4","Good","3540","9","Right Handed","9","Nastasiya","4","Moscrop, Nathan","0","Menzies, Rebecca","0","88","147","11.00","2352360","35","Hood","Archipenko (USA)","Nezhenka","Filly",,"8",
"2022-07-31","13:50:00","Chester","Britvic Nursery","7f ","7","Class 5","Good To Soft","4320","7","Left Handed","1","Kiss N Cuddle (IRE)","2","Buick, William","0","Evans, P D","9","72","137","3.00","'05112","5","Vsor","Clodovil (IRE)","Princess Banu","Colt","D","0",
"2022-07-31","13:50:00","Chester","Britvic Nursery","7f ","7","Class 5","Good To Soft","4320","7","Left Handed","2","Have Secret (IRE)","2","Orr, Oisin","0","Fahey, R A","2","71","136","2.75","634","16",,"Havana Gold (IRE)","Secret Existence (IRE)","Colt",,"0",
"2022-07-31","13:50:00","Chester","Britvic Nursery","7f ","7","Class 5","Good To Soft","4320","7","Left Handed","3","Midnight Flame (IRE)","2","Marquand, Tom","0","Ward, Tom","1","71","136","5.00","453","25",,"Dark Angel (IRE)","Light My Fire (IRE)","Filly",,"0",
"2022-07-31","13:50:00","Chester","Britvic Nursery","7f ","7","Class 5","Good To Soft","4320","7","Left Handed","4","Chuck Taylor (IRE)","2","Norton, Francis","0","Johnston, M","5","71","136","6.50","523","16",,"Exceed And Excel (AUS)","Pabouche (IRE)","Colt",,"0",
"2022-07-31","13:50:00","Chester","Britvic Nursery","7f ","7","Class 5","Good To Soft","4320","7","Left Handed","5","Evolicatt","2",,"0","Evans, P D","8","75","140","0.00","2464281","2",,"Massaat (IRE)","Erica Bing","Filly",,"0",
"2022-07-31","13:50:00","Chester","Britvic Nursery","7f ","7","Class 5","Good To Soft","4320","7","Left Handed","6","In The Storm","2","Doyle, Hollie","0","Watson, Archie","4","68","133","9.00","465","15",,"Harry Angel (IRE)","Sallabeh","Colt",,"0",
"2022-07-31","13:50:00","Chester","Britvic Nursery","7f ","7","Class 5","Good To Soft","4320","7","Left Handed","7","Breath Catcher","2",,"3","Ellison, B","3","68","133","0.00","656358","2","Blnk","Bated Breath","Bronte Sister (IRE)","Filly",,"0",
"2022-07-31","13:50:00","Chester","Britvic Nursery","7f ","7","Class 5","Good To Soft","4320","7","Left Handed","8","Pink Stripes","2","James, S H","0","Williamson, Mrs L","7","56","121","28.00","666","15",,"Heeraat (IRE)","Mariahs Melody (IRE)","Filly",,"0",
"2022-07-31","13:50:00","Chester","Britvic Nursery","7f ","7","Class 5","Good To Soft","4320","7","Left Handed","9","Emerald Duchess","2","Fentiman, Duran","0","Easterby, T D","6","54","119","11.00","980","32",,"Massaat (IRE)","Caledonia Duchess","Filly",,"0",
"2022-07-31","14:00:00","Galway","Adare Manor Opportunity Handicap Hurdle","2m.5f ","16.5",,"Good","9026","19","Right Handed","1","Darkened (IRE)","6","King, D","4","Hogan, Denis Gerard","0","114","168","7.00","7713314","3","Blnk TT","Dark Angel (IRE)","Dream Club","Gelding","CD","9",
"2022-07-31","14:00:00","Galway","Adare Manor Opportunity Handicap Hurdle","2m.5f ","16.5",,"Good","9026","19","Right Handed","2","Bold Approach (IRE)","6",,"0","Duke, B W","0","113","167","0.00","34240F3","23",,"Dawn Approach (IRE)","Excuse Me (USA)","Gelding",,"9",
"2022-07-31","14:00:00","Galway","Adare Manor Opportunity Handicap Hurdle","2m.5f ","16.5",,"Good","9026","19","Right Handed","3","Garcon Doux (IRE)","6","Moore, Niall","4","Fenton, Philip","0","111","165","16.00","'00501F2","57",,"Valirann (FR)","Behana (IRE)","Gelding",,"9",
"2022-07-31","14:00:00","Galway","Adare Manor Opportunity Handicap Hurdle","2m.5f ","16.5",,"Good","9026","19","Right Handed","4","Pythion (FR)","6","Fitzgerald, S","0","Winters, Michael","0","111","165","12.00","'P000631","28","CkPc","Olympic Glory (IRE)","Paragua (GER)","Gelding",,"9",
"2022-07-31","14:00:00","Galway","Adare Manor Opportunity Handicap Hurdle","2m.5f ","16.5",,"Good","9026","19","Right Handed","5","Listentillitellyea (IRE)","6","Brouder, Gavin","2","Gibney, Thomas","0","109","163","9.00","2480322","6",,"Pushkin (IRE)","Crescendor (FR)","Gelding",,"9",
"2022-07-31","14:00:00","Galway","Adare Manor Opportunity Handicap Hurdle","2m.5f ","16.5",,"Good","9026","19","Right Handed","6","Nibiru (IRE)","7","McKenna, Liam","4","Martin, A J","0","109","163","8.50","52P2715","2"," TT","Casamento (IRE)","Cnocan Gold (IRE)","Gelding",,"9",
"2022-07-31","14:00:00","Galway","Adare Manor Opportunity Handicap Hurdle","2m.5f ","16.5",,"Good","9026","19","Right Handed","7","Wojood","6","Brett, Tommy N","4","Hogan, Denis Gerard","0","109","163","40.00","89U009F","6"," TT","Dansili","Endless","Gelding",,"9",
"2022-07-31","14:00:00","Galway","Adare Manor Opportunity Handicap Hurdle","2m.5f ","16.5",,"Good","9026","19","Right Handed","8","Eagle Terrace","4","Condon, R J","4","Hogan, Denis Gerard","0","111","161","25.00","7645157","11",,"Gleneagles (IRE)","Angel Terrace (USA)","Gelding","D","9",
