Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2022-12-11","12:08:00","Newcastle","Top Odds Every Day With BetUK Handicap","1m4.5f ","12.5","Class 6","Standard","3996","10","Left Handed","1","Selecto","5","Gray, S A","0","Barclay, Stella","10","55","135","11.00","8001030","25",,"Paco Boy (IRE)","Telescopic","Gelding","CD","0","All Weather","Handicap",
"2022-12-11","12:08:00","Newcastle","Top Odds Every Day With BetUK Handicap","1m4.5f ","12.5","Class 6","Standard","3996","10","Left Handed","2","Raiff (IRE)","6","Williamson, Joseph","5","Kirby, P A","7","55","135","3.33","3278902","2","CkPc TT","Shamardal (USA)","Estiqaama (USA)","Gelding",,"0","All Weather","Handicap",
"2022-12-11","12:08:00","Newcastle","Top Odds Every Day With BetUK Handicap","1m4.5f ","12.5","Class 6","Standard","3996","10","Left Handed","3","Valley Of Flowers (IRE)","4","Mason, Joanna","0","Coward, Miss J M","9","53","133","5.50","2126760","5","Hood","Slade Power (IRE)","Miss Cape (IRE)","Filly",,"0","All Weather","Handicap",
"2022-12-11","12:08:00","Newcastle","Top Odds Every Day With BetUK Handicap","1m4.5f ","12.5","Class 6","Standard","3996","10","Left Handed","4","Selfish Brian (IRE)","3","McManoman, Faye","0","Tinkler, N","5","55","131","1.88","1449444","13",,"Shalaa (IRE)","Mad Existence (IRE)","Gelding",,"0","All Weather","Handicap",
"2022-12-11","12:08:00","Newcastle","Top Odds Every Day With BetUK Handicap","1m4.5f ","12.5","Class 6","Standard","3996","10","Left Handed","5","Galactic Glow (IRE)","5","Fisher, Taylor","5","Tickle, J","1","48","128","7.50","4655066","12"," TT","No Nay Never (USA)","Shine Like A Star","Gelding",,"0","All Weather","Handicap",
"2022-12-11","12:08:00","Newcastle","Top Odds Every Day With BetUK Handicap","1m4.5f ","12.5","Class 6","Standard","3996","10","Left Handed","6","Vertice (IRE)","5","Allan, David","0","Thompson, D W","8","46","126","14.00","1266688","34",,"Toronado (IRE)","Asima (IRE)","Mare","CD","0","All Weather","Handicap",
"2022-12-11","12:08:00","Newcastle","Top Odds Every Day With BetUK Handicap","1m4.5f ","12.5","Class 6","Standard","3996","10","Left Handed","7","Strong Team (IRE)","9","Lee, G","0","Grant, C","4","46","126","11.00","4P57302","31","CkPc","Exceed And Excel (AUS)","Star Blossom (USA)","Gelding",,"0","All Weather","Handicap",
"2022-12-11","12:08:00","Newcastle","Top Odds Every Day With BetUK Handicap","1m4.5f ","12.5","Class 6","Standard","3996","10","Left Handed","8","Sheharz","4","Haynes, Joey","0","Furtado, Ivan","3","46","126","5.00","770583","6","CkPc","Harzand (IRE)","Oconnors Girl","Filly",,"0","All Weather","Handicap",
"2022-12-11","12:08:00","Newcastle","Top Odds Every Day With BetUK Handicap","1m4.5f ","12.5","Class 6","Standard","3996","10","Left Handed","9","Robin Goodfellow (IRE)","3","Mullen, Andrew","0","Waggott, Miss Tracy","2","46","122","33.00","'0650934","38",,"Dark Angel (IRE)","Bergamask (USA)","Gelding",,"0","All Weather","Handicap",
"2022-12-11","12:08:00","Newcastle","Top Odds Every Day With BetUK Handicap","1m4.5f ","12.5","Class 6","Standard","3996","10","Left Handed","10","Teescomponentstwo","3","Edmunds, Lewis","0","Barron, T D","6","46","122","28.00","660","191",,"Scorpion (IRE)","Hula Ballew","Filly",,"0","All Weather","Handicap",
"2022-12-11","12:15:00","Cork","Bar One Racing 3-Y-O Maiden Hurdle","2m1f ","17",,"Yielding To Soft","6638","22","Right Handed","1","Action Motion (IRE)","3","King, D","5","Hogan, Denis Gerard","0","0","154","80.00","5665305","58",,"Gutaifan (IRE)","Portico","Gelding",,"9","National Hunt","Maiden Hurdle",
"2022-12-11","12:15:00","Cork","Bar One Racing 3-Y-O Maiden Hurdle","2m1f ","17",,"Yielding To Soft","6638","22","Right Handed","2","Avacian (IRE)","3","Fitzgerald, S","3","McCourt, T G","0","0","154","200.00","'00","21",,"Champs Elysees","Crystal Pearl","Gelding",,"9","National Hunt","Maiden Hurdle",
"2022-12-11","12:15:00","Cork","Bar One Racing 3-Y-O Maiden Hurdle","2m1f ","17",,"Yielding To Soft","6638","22","Right Handed","3","Blood Destiny (FR)","3","OKeeffe, Sean F","0","Mullins, W P","0","0","154","0.80","none",,,"No Risk At All (FR)","High Blood (FR)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2022-12-11","12:15:00","Cork","Bar One Racing 3-Y-O Maiden Hurdle","2m1f ","17",,"Yielding To Soft","6638","22","Right Handed","4","By Your Side","3","Gainford, Mr J C","0","Elliott, Gordon","0","0","154","9.00","1792186","14",,"Lope De Vega (IRE)","Indiscrete (FR)","Gelding",,"9","National Hunt","Maiden Hurdle",
"2022-12-11","12:15:00","Cork","Bar One Racing 3-Y-O Maiden Hurdle","2m1f ","17",,"Yielding To Soft","6638","22","Right Handed","5","Chequer Square (IRE)","3","Gilligan, Jack G","7","Gilligan, Paul John","0","0","154","150.00","9332700","65",,"Lope De Vega (IRE)","Newsletter (IRE)","Gelding",,"9","National Hunt","Maiden Hurdle",
