Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2023-01-13","12:40:00","Lingfield","BetUKs Acca Club 5 Free Bet Apprentice Classified Stakes","6f ","6","Class 6","Standard","3402","11","Left Handed","1","Elegant Ellen (FR)","5","Cherchi, Stefano","0","Murphy, Amy","8","50","131","2.25","'0908835","15","CkPc","Shalaa (IRE)","Lily Of The Lake (FR)","Mare",,"0","All Weather","Non-Handicap",
"2023-01-13","12:40:00","Lingfield","BetUKs Acca Club 5 Free Bet Apprentice Classified Stakes","6f ","6","Class 6","Standard","3402","11","Left Handed","2","Lothian","5","Clutterbuck, Rhys","0","Attwater, M J","6","50","131","2.25","8947442","86",,"Coach House (IRE)","Gracilia (FR)","Gelding",,"0","All Weather","Non-Handicap",
"2023-01-13","12:40:00","Lingfield","BetUKs Acca Club 5 Free Bet Apprentice Classified Stakes","6f ","6","Class 6","Standard","3402","11","Left Handed","3","Macon Belle","4","Williams, Jordan","3","De Giles, Ed","11","44","131","40.00","5097890","10",,"Due Diligence (USA)","Disco Ball","Filly",,"0","All Weather","Non-Handicap",
"2023-01-13","12:40:00","Lingfield","BetUKs Acca Club 5 Free Bet Apprentice Classified Stakes","6f ","6","Class 6","Standard","3402","11","Left Handed","4","Musaytir (IRE)","5","Mangan, Gina","3","Harris, Miss G","3","43","131","40.00","7576708","17","Vsor","Showcasing","Top Of The Art (IRE)","Gelding",,"0","All Weather","Non-Handicap",
"2023-01-13","12:40:00","Lingfield","BetUKs Acca Club 5 Free Bet Apprentice Classified Stakes","6f ","6","Class 6","Standard","3402","11","Left Handed","5","Perfect Symphony (IRE)","9","Keeley, Aidan","3","Pattinson, Mark","1","45","131","7.50","'0004663","106","CkPc","Dandy Man (IRE)","Fields Of Joy (GER)","Gelding","CD","0","All Weather","Non-Handicap",
"2023-01-13","12:40:00","Lingfield","BetUKs Acca Club 5 Free Bet Apprentice Classified Stakes","6f ","6","Class 6","Standard","3402","11","Left Handed","6","Pusey Street","5","Sanderson, Benjamin","0","Gallagher, J","9","40","131","50.00","'0070789","9"," TT","Equiano (FR)","Pusey Street Lady","Mare",,"0","All Weather","Non-Handicap",
"2023-01-13","12:40:00","Lingfield","BetUKs Acca Club 5 Free Bet Apprentice Classified Stakes","6f ","6","Class 6","Standard","3402","11","Left Handed","7","Pyrrhos","5","Nicholls, Mia","7","Hunt, Mitchell","2","40","131","22.00","6008048","144","Blnk TT","Twilight Son","Ishiamber","Gelding",,"0","All Weather","Non-Handicap",
"2023-01-13","12:40:00","Lingfield","BetUKs Acca Club 5 Free Bet Apprentice Classified Stakes","6f ","6","Class 6","Standard","3402","11","Left Handed","8","San Juan (IRE)","6","Loughnane, Mr Billy","5","Loughnane, Daniel Mark","10","44","131","5.00","5380595","10"," TT","Tagula (IRE)","Bigasiwannabe (IRE)","Gelding",,"0","All Weather","Non-Handicap",
"2023-01-13","12:40:00","Lingfield","BetUKs Acca Club 5 Free Bet Apprentice Classified Stakes","6f ","6","Class 6","Standard","3402","11","Left Handed","9","Tommytwohoots","5","Fisher, Jonathan","3","Harris, S A","5","49","131","14.00","4165005","15",,"Bated Breath","Lady Lube Rye (IRE)","Gelding","D","0","All Weather","Non-Handicap",
"2023-01-13","12:40:00","Lingfield","BetUKs Acca Club 5 Free Bet Apprentice Classified Stakes","6f ","6","Class 6","Standard","3402","11","Left Handed","10","Wiff Waff","8","Farragher, Adam J","0","Wintle, A","4","42","131","20.00","'0068867","71","Blnk","Poets Voice","Eraadaat (IRE)","Gelding","D","0","All Weather","Non-Handicap",
