Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2024-09-24","13:20:00","Fontwell","Download The AK Bets App Novices Hurdle (GBB Race)","2m6f ","22","Class 4","Good To Soft","4193","5","Left Handed","1","Huelgoat (FR)","7","Gingell, Mr Frederick","3","Nicholls, P F","0","124","166","2.75","86P21F1","28","CkPc TT","Voiladenuo (FR)","Cavadee (FR)","Gelding","C D","11","National Hunt","Novices Hurdle","First","4","4840","5390","4950","2","1","4","Stratford","9",
"2024-09-24","13:20:00","Fontwell","Download The AK Bets App Novices Hurdle (GBB Race)","2m6f ","22","Class 4","Good To Soft","4193","5","Left Handed","2","Prince Imperial (USA)","7","Bowen, Sean P","0","Murphy, Olly","0","120","161","1.00","'0330701","16"," TT","Frankel","Proportional","Gelding","C","11","National Hunt","Novices Hurdle","First","2","4840","4840","4290","0","0","7","Fontwell","6",
"2024-09-24","13:20:00","Fontwell","Download The AK Bets App Novices Hurdle (GBB Race)","2m6f ","22","Class 4","Good To Soft","4193","5","Left Handed","3","Yellow Car (IRE)","6","Slatter, Mr N","3","Killahena, David / Mcpherson, Graeme","0","116","161","7.00","12","28",,"Malinas (GER)","Golan Road (IRE)","Gelding",,"11","National Hunt","Novices Hurdle","Second","2","4840","4840","4730","0","0","1","Stratford","2",
"2024-09-24","13:20:00","Fontwell","Download The AK Bets App Novices Hurdle (GBB Race)","2m6f ","22","Class 4","Good To Soft","4193","5","Left Handed","4","Hauraki Gulf","9","Ward, Christopher","3","Cole, Miss D","0","117","154","3.50","'01314U2","118",,"Kayf Tara","Leading On","Gelding",,"11","National Hunt","Novices Hurdle","Second","1","4840","5720","5060","0","1","2","Newton Abbot","7",
"2024-09-24","13:20:00","Fontwell","Download The AK Bets App Novices Hurdle (GBB Race)","2m6f ","22","Class 4","Good To Soft","4193","5","Left Handed","5","Soxs Sun (IRE)","6","Barfoot-Saunt, Mr G","0","Barfoot-Saunt, Mrs Tracey","0","0","154","200.00","99","8",,"Zambezi Sun","Soxs Girl (IRE)","Gelding",,"11","National Hunt","Novices Hurdle","Ninth","2","4840","3520","0","0","0","0","Worcester","2",
"2024-09-24","13:40:00","Beverley","Churchill Tyres Apprentice Handicap","1m2f ","10","Class 6","Good","4004","11","Right Handed","1","Just Hiss","11","Cole, Morgan","3","Easterby, T D","5","65","142","14.00","7448246","10","CkPc","Lawman (FR)","Feather Boa (IRE)","Gelding","C D","0","Flat","Handicap","Sixth","5","2200","2750","2200","3","0","5","Chester","6",
"2024-09-24","13:40:00","Beverley","Churchill Tyres Apprentice Handicap","1m2f ","10","Class 6","Good","4004","11","Right Handed","2","Dr Rio (FR)","8","Wheatley, Zak","0","Carroll, D","7","61","138","5.00","6443152","24",,"Rio De La Plata (USA)","Dr Wintringham (IRE)","Gelding","CD","0","Flat","Handicap","Second","7","2200","2750","2640","1","1","1","Beverley","11",
"2024-09-24","13:40:00","Beverley","Churchill Tyres Apprentice Handicap","1m2f ","10","Class 6","Good","4004","11","Right Handed","3","Etretat","3","Young, Archie","5","Johnston, Charlie","10","65","137","6.50","3221464","19",,"Wootton Bassett","Normandie (GER)","Gelding",,"0","Flat","Handicap","Fourth","13","2200","2200","1870","0","0","1","Wolverhampton","16",
"2024-09-24","13:40:00","Beverley","Churchill Tyres Apprentice Handicap","1m2f ","10","Class 6","Good","4004","11","Right Handed","4","Another Beautiful","4","Croot, Elle-May","5","Furtado, Ivan","3","60","137","16.00","3405857","63","CkPc TT","National Defense","Voleuse De Coeurs (IRE)","Filly",,"0","Flat","Handicap","Seventh","2","2200","3520","0","0","0","0","Wolverhampton","6",
"2024-09-24","13:40:00","Beverley","Churchill Tyres Apprentice Handicap","1m2f ","10","Class 6","Good","4004","11","Right Handed","5","Olympicus (USA)","5","Larson, Frederick","0","Appleby, M","6","60","137","11.00","1508095","24","Hood","American Pharoah (USA)","Rumplestiltskin (IRE)","Gelding","D","0","Flat","Handicap","Fifth","4","2200","2310","2200","1","0","0","Lingfield","6",
