Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2022-08-27","13:20:00","Curragh","Manguard Plus Irish EBF (C & G) Maiden","1m ","8",,"Good","8761","10","Right Handed","1","Broad Daylight (IRE)","2","Manning, K J","0","Bolger, J S","5","0","131","20.00","none",,,"Dawn Approach (IRE)","Pianota (USA)","Colt",,"0","Flat","Maiden",
"2022-08-27","13:20:00","Curragh","Manguard Plus Irish EBF (C & G) Maiden","1m ","8",,"Good","8761","10","Right Handed","2","Cairo (IRE)","2","Lordan, W M","0","OBrien, A P","10","0","131","0.80","2","21",,"Quality Road (USA)","Cuff (IRE)","Colt",,"0","Flat","Maiden",
"2022-08-27","13:20:00","Curragh","Manguard Plus Irish EBF (C & G) Maiden","1m ","8",,"Good","8761","10","Right Handed","3","Gulf Of Mexico (IRE)","2","Heffernan, J A","0","OBrien, A P","9","0","131","4.00","none",,,"Galileo (IRE)","Anthem Alexander (IRE)","Colt",,"0","Flat","Maiden",
"2022-08-27","13:20:00","Curragh","Manguard Plus Irish EBF (C & G) Maiden","1m ","8",,"Good","8761","10","Right Handed","4","High Court Judge (USA)","2","Coen, Ben M","0","Murtagh, J P","2","0","131","20.00","'0","7",,"Kittens Joy (USA)","Proctors Ledge (USA)","Colt",,"0","Flat","Maiden",
"2022-08-27","13:20:00","Curragh","Manguard Plus Irish EBF (C & G) Maiden","1m ","8",,"Good","8761","10","Right Handed","5","Kingswood","2","Whelan, R P","0","ODonoghue, John","3","0","131","33.00","none",,,"Roaring Lion (USA)","All At Sea","Colt",,"0","Flat","Maiden",
"2022-08-27","13:20:00","Curragh","Manguard Plus Irish EBF (C & G) Maiden","1m ","8",,"Good","8761","10","Right Handed","6","Malacanne (IRE)","2","Kelly, S B","0","Murtagh, J P","4","0","131","25.00","77","21",,"Ravens Pass (USA)","Cheyenne Star (IRE)","Gelding",,"0","Flat","Maiden",
"2022-08-27","13:20:00","Curragh","Manguard Plus Irish EBF (C & G) Maiden","1m ","8",,"Good","8761","10","Right Handed","7","Our Boy Wes","2","Lee, W J","0","Mullins, Emmet","6","0","131","8.50","93","106",,"Postponed (IRE)","Windy Citi","Colt",,"0","Flat","Maiden",
"2022-08-27","13:20:00","Curragh","Manguard Plus Irish EBF (C & G) Maiden","1m ","8",,"Good","8761","10","Right Handed","8","Pearl Of Australia (IRE)","2","Hayes, C D","0","Meade, Noel","8","0","131","25.00","6","33",,"Australia","Golden Pearl","Colt",,"0","Flat","Maiden",
"2022-08-27","13:20:00","Curragh","Manguard Plus Irish EBF (C & G) Maiden","1m ","8",,"Good","8761","10","Right Handed","9","Voice Of Reason (IRE)","2","Keane, C T","0","Lyons, G M","7","0","131","10.00","none",,,"Churchill (IRE)","Hurricane Emma (USA)","Gelding",,"0","Flat","Maiden",
"2022-08-27","13:20:00","Curragh","Manguard Plus Irish EBF (C & G) Maiden","1m ","8",,"Good","8761","10","Right Handed","10","Warrior Lion","2","Crosse, S M","0","OBrien, Joseph Patrick","1","0","131","2.75","2","26",,"Roaring Lion (USA)","Stroll Patrol","Colt",,"0","Flat","Maiden",
"2022-08-27","13:30:00","Beverley","Joe Rowntree Memorial Handicap","7.5f ","7.5","Class 4","Good","5360","10","Right Handed","1","Majestic (IRE)","4","Curtis, B A","0","Channon, M R","4","82","137","4.50","94321","13",,"Conduit (IRE)","Grevillea (IRE)","Gelding",,"0","Flat","Handicap",
"2022-08-27","13:30:00","Beverley","Joe Rowntree Memorial Handicap","7.5f ","7.5","Class 4","Good","5360","10","Right Handed","2","Hathlool (IRE)","4",,"0","Appleby, M","5","81","136","0.00","5043176","9",,"Awtaad (IRE)","Majestic Jasmine (IRE)","Gelding",,"0","Flat","Handicap",
"2022-08-27","13:30:00","Beverley","Joe Rowntree Memorial Handicap","7.5f ","7.5","Class 4","Good","5360","10","Right Handed","3","Outrun The Storm (IRE)","4","Orr, Oisin","0","Fahey, R A","6","77","132","2.50","2827122","42",,"Footstepsinthesand","Sweet Surprise (IRE)","Gelding",,"0","Flat","Handicap",
"2022-08-27","13:30:00","Beverley","Joe Rowntree Memorial Handicap","7.5f ","7.5","Class 4","Good","5360","10","Right Handed","4","Homer Stokes","4","Sanna, G","7","Barron, T D","3","74","129","22.00","7153897","14",,"Stimulation (IRE)","Thicket","Gelding",,"0","Flat","Handicap",
"2022-08-27","13:30:00","Beverley","Joe Rowntree Memorial Handicap","7.5f ","7.5","Class 4","Good","5360","10","Right Handed","5","Tangled (IRE)","7","Stott, Kevin","0","Tutty, Gemma","12","72","127","8.00","4572743","24","Vsor","Society Rock (IRE)","Open Verse (USA)","Gelding","CD","0","Flat","Handicap",
"2022-08-27","13:30:00","Beverley","Joe Rowntree Memorial Handicap","7.5f ","7.5","Class 4","Good","5360","10","Right Handed","6","It Just Takes Time (IRE)","4","Garritty, Jack","0","Walford, Mark","2","71","126","4.50","4079112","14",,"Power","War Bride (GER)","Gelding",,"0","Flat","Handicap",
"2022-08-27","13:30:00","Beverley","Joe Rowntree Memorial Handicap","7.5f ","7.5","Class 4","Good","5360","10","Right Handed","7","Barneys Bay","4","Kirrane, Sean","3","Easterby, T D","9","71","126","6.50","5853833","43",,"Cable Bay (IRE)","Fisadara","Gelding",,"0","Flat","Handicap",
"2022-08-27","13:30:00","Beverley","Joe Rowntree Memorial Handicap","7.5f ","7.5","Class 4","Good","5360","10","Right Handed","8","Eldelbar (SPA)","8","Peate, Jonny","5","Harker, G A","8","71","126","10.00","4405231","32",,"Footstepsinthesand","Malinche","Gelding","CD","0","Flat","Handicap",
"2022-08-27","13:30:00","Beverley","Joe Rowntree Memorial Handicap","7.5f ","7.5","Class 4","Good","5360","10","Right Handed","9","Brian The Snail (IRE)","8",,"0","Morris, Patrick","11","70","125","0.00","'0474008","336",,"Zebedee","Sweet Irish","Gelding",,"0","Flat","Handicap",
"2022-08-27","13:30:00","Beverley","Joe Rowntree Memorial Handicap","7.5f ","7.5","Class 4","Good","5360","10","Right Handed","10","Proud Archi (IRE)","8","Rodriguez, Callum","0","Dods, M","1","69","124","11.00","4464144","32","CkPc","Archipenko (USA)","Baharah (USA)","Gelding","CD","0","Flat","Handicap",
"2022-08-27","13:30:00","Beverley","Joe Rowntree Memorial Handicap","7.5f ","7.5","Class 4","Good","5360","10","Right Handed","11","Antagonize","6","Shaw, Harrison","0","Smart, B","7","67","122","16.00","6422320","23",,"Epaulette (AUS)","Hakuraa (IRE)","Gelding","C","0","Flat","Handicap",
"2022-08-27","13:30:00","Beverley","Joe Rowntree Memorial Handicap","7.5f ","7.5","Class 4","Good","5360","10","Right Handed","12","Merry Secret (IRE)","4","Hardie, Cameron","0","Mullaney, L A","10","63","118","40.00","6715706","17","CkPc","Elzaam (AUS)","Secret Liaison (IRE)","Gelding",,"0","Flat","Handicap",
"2022-08-27","13:35:00","Newmarket (July)","JenningsBet British EBF Novice Stakes (GBB Race)","6f ","6","Class 4","Soft","4320","13","Straight","1","Charyn (IRE)","2","Dawson, R","0","Varian, Roger","1","0","137","1.75","1","20",,"Dark Angel (IRE)","Futoon (IRE)","Colt","D","0","Flat","Novices",
"2022-08-27","13:35:00","Newmarket (July)","JenningsBet British EBF Novice Stakes (GBB Race)","6f ","6","Class 4","Soft","4320","13","Straight","2","Dance Acclaim (IRE)","2","Bishop, Charles","0","Houghton, Eve Johnson","3","0","130","5.50","7","112",,"Acclamation","Dutch Dream (GER)","Colt",,"0","Flat","Novices",
"2022-08-27","13:35:00","Newmarket (July)","JenningsBet British EBF Novice Stakes (GBB Race)","6f ","6","Class 4","Soft","4320","13","Straight","3","Dicko The Legend (IRE)","2","Spencer, Jamie","0","Parr, Joseph","7","0","130","33.00","none",,,"Ardad (IRE)","Caledonia Princess","Colt",,"0","Flat","Novices",
"2022-08-27","13:35:00","Newmarket (July)","JenningsBet British EBF Novice Stakes (GBB Race)","6f ","6","Class 4","Soft","4320","13","Straight","4","Endeared","2","Muscutt, D","0","Fanshawe, J R","13","82","130","3.33","322","27",,"Dark Angel (IRE)","Frankel Light (IRE)","Colt",,"0","Flat","Novices",
