Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2023-03-20","13:40:00","Taunton","Melanie And Philip Gibbs RNLI Hands And Heels Handicap Hurdle (Conditionals/Amateurs)","2m3f ","19","Class 4","Good To Soft","5017","8","Right Handed","1","Flamelco (FR)","5","Hargreaves, Mr Rob","3","Moore, G L","0","117","170","25.00","'0","32","Hood","Falco (USA)","Meldown (FR)","Gelding",,"10","National Hunt","Handicap Hurdle",
"2023-03-20","13:40:00","Taunton","Melanie And Philip Gibbs RNLI Hands And Heels Handicap Hurdle (Conditionals/Amateurs)","2m3f ","19","Class 4","Good To Soft","5017","8","Right Handed","2","Ioupy Collonges (FR)","5","Sprake, Charlie","3","Nicholls, P F","0","117","170","0.62","121","23",,"Kitkou (FR)","Une Collonges (FR)","Gelding",,"10","National Hunt","Handicap Hurdle",
"2023-03-20","13:40:00","Taunton","Melanie And Philip Gibbs RNLI Hands And Heels Handicap Hurdle (Conditionals/Amateurs)","2m3f ","19","Class 4","Good To Soft","5017","8","Right Handed","3","Pontresina (IRE)","10","Collier, Ellis","0","Lund, B V","0","112","165","40.00","21F2U3P","23","CkPc","Milan","Gilt Benefit (IRE)","Gelding",,"10","National Hunt","Handicap Hurdle",
"2023-03-20","13:40:00","Taunton","Melanie And Philip Gibbs RNLI Hands And Heels Handicap Hurdle (Conditionals/Amateurs)","2m3f ","19","Class 4","Good To Soft","5017","8","Right Handed","4","Gingerbred","5","Martin, Jack","0","Hobbs, P J","0","109","162","5.00","4595F17","32",,"Universal (IRE)","Portrait Royale (IRE)","Gelding",,"10","National Hunt","Handicap Hurdle",
"2023-03-20","13:40:00","Taunton","Melanie And Philip Gibbs RNLI Hands And Heels Handicap Hurdle (Conditionals/Amateurs)","2m3f ","19","Class 4","Good To Soft","5017","8","Right Handed","5","Ike Sport (FR)","5","Eyston, Miss T","0","Mulholland, N P","0","108","161","8.50","33264","126"," TT","Spanish Moon (USA)","Safraniere (FR)","Gelding",,"10","National Hunt","Handicap Hurdle",
"2023-03-20","13:40:00","Taunton","Melanie And Philip Gibbs RNLI Hands And Heels Handicap Hurdle (Conditionals/Amateurs)","2m3f ","19","Class 4","Good To Soft","5017","8","Right Handed","6","Dame Prestige (FR)","6","Gough, Mr William","5","Mullins, J W","0","94","147","40.00","'0535P5P","24","Hood","Kapgarde (FR)","Prestige Girl (FR)","Mare",,"10","National Hunt","Handicap Hurdle",
"2023-03-20","13:40:00","Taunton","Melanie And Philip Gibbs RNLI Hands And Heels Handicap Hurdle (Conditionals/Amateurs)","2m3f ","19","Class 4","Good To Soft","5017","8","Right Handed","7","If Karls Berg Did","8","Brace, Mr J","0","Harris, M F","0","90","143","9.00","2P6543P","69","Hood","Fame And Glory","Mayberry","Gelding",,"10","National Hunt","Handicap Hurdle",
"2023-03-20","13:40:00","Taunton","Melanie And Philip Gibbs RNLI Hands And Heels Handicap Hurdle (Conditionals/Amateurs)","2m3f ","19","Class 4","Good To Soft","5017","8","Right Handed","8","Prince Nino (FR)","6","Wilks, Mr Rupert","5","Derham, Harry","0","89","142","8.50","'0P085P","11","CkPc TT","Its Gino (GER)","Down On My Knees (FR)","Gelding",,"10","National Hunt","Handicap Hurdle",
"2023-03-20","13:50:00","Navan","Navan Racecourse Maiden Hurdle","2m ","16",,"Soft To Heavy","6637","18","Left Handed","1","Abu Hazem","6","Kelly, Aidan","7","McCann, Anthony","0","0","166","100.00","900","109",,"Iffraaj","Majestic Roi (USA)","Gelding",,"10","National Hunt","Maiden Hurdle",
"2023-03-20","13:50:00","Navan","Navan Racecourse Maiden Hurdle","2m ","16",,"Soft To Heavy","6637","18","Left Handed","2","Bleu Denfer (FR)","5","Jacob, Daryl","0","Crawford, S R B","0","111","166","20.00","'05255","72"," TT","Turgeon (USA)","Quesotho Royale (FR)","Gelding",,"10","National Hunt","Maiden Hurdle",
