Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2023-09-30","13:30:00","Chester","Oktoberfest Race Day 30th September Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good To Soft","6281","4","Left Handed","1","Berkshire Nugget (IRE)","2","Probert, David","0","Balding, A M","1","0","133","1.75","44","15",,"Expert Eye","Dubai Discovery (USA)","Colt",,"0","Flat","Novices","Fourth","2","1320","1540","0","0","0","0","Chester","2",
"2023-09-30","13:30:00","Chester","Oktoberfest Race Day 30th September Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good To Soft","6281","4","Left Handed","2","Eye Of Dubai","2","Russell, Harry","0","Quinn, J J","2","0","133","14.00","none",,,"Havana Grey","Lily Carstairs","Colt",,"0","Flat","Novices","No Run","0","1320","0","0","0","0","0",,"0",
"2023-09-30","13:30:00","Chester","Oktoberfest Race Day 30th September Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good To Soft","6281","4","Left Handed","3","Robbo (IRE)","2","Havlin, Robert","0","Hills, Charles","3","82","133","0.83","722","23",,"Camacho","Mandoria (GER)","Colt",,"0","Flat","Novices","Second","3","1320","1320","0","0","0","0","Haydock","3",
"2023-09-30","13:30:00","Chester","Oktoberfest Race Day 30th September Restricted Novice Stakes (GBB Race)","6f ","6","Class 4","Good To Soft","6281","4","Left Handed","4","Activated (IRE)","2","Norton, Francis","0","Bell, M L W","4","0","128","8.50","46","26",,"Dandy Man (IRE)","Revived","Filly",,"0","Flat","Novices","Sixth","2","1320","1320","0","0","0","0","Windsor","2",
"2023-09-30","13:45:00","Ripon","British EBF 40th Anniversary Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Good","4711","11","Straight","1","Spanish Rock (IRE)","2","Curtis, B A","0","Boughey, George","4","75","137","1.50","31","35",,"Phoenix Of Spain (IRE)","Rocking","Colt","D","0","Flat","Novices","First","2","1320","1320","1320","1","0","0","Redcar","2",
"2023-09-30","13:45:00","Ripon","British EBF 40th Anniversary Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Good","4711","11","Straight","2","Hearitfortheboys (IRE)","2","Nolan, D","0","Tinkler, N","3","0","130","18.00","none",,,"Bated Breath","Pop Art (IRE)","Gelding",,"0","Flat","Novices","No Run","0","1320","0","0","0","0","0",,"0",
"2023-09-30","13:45:00","Ripon","British EBF 40th Anniversary Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Good","4711","11","Straight","3","Kandoo (IRE)","2","Mulrennan, Paul","0","Watson, Archie","7","73","130","2.00","6633213","28","CkPc","Kessaar (IRE)","Anythingknappen (IRE)","Filly",,"0","Flat","Novices","Third","6","1320","1320","1210","0","0","1","Chelmsford City","7",
"2023-09-30","13:45:00","Ripon","British EBF 40th Anniversary Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Good","4711","11","Straight","4","Profiteer (IRE)","2","Allan, David","0","Easterby, T D","5","0","128","22.00","'06","10",,"Profitable (IRE)","Whispering Lady (IRE)","Colt",,"0","Flat","Novices","Sixth","2","1320","1100","0","0","0","0","Beverley","2",
"2023-09-30","13:45:00","Ripon","British EBF 40th Anniversary Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Good","4711","11","Straight","5","Standring (IRE)","2","McDonald, P J","0","Lidster, Craig","1","0","128","5.50","4","14",,"Ten Sovereigns (IRE)","Aperitif","Colt",,"0","Flat","Novices","Fourth","1","1320","1320","0","0","0","0","Chester","1",
"2023-09-30","13:45:00","Ripon","British EBF 40th Anniversary Restricted Novice Stakes (GBB Race)","6f ","6","Class 5","Good","4711","11","Straight","6","Alfanatical","2","Lee, G","0","Lidster, Craig","11","0","125","28.00","8","10",,"Land Force (IRE)","Ellen Gates","Filly",,"0","Flat","Novices","Eighth","1","1320","1100","0","0","0","0","Beverley","1",
