Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2024-05-15","14:00:00","Ffos Las","Download The AK Bets App Maiden Hurdle (GBB Race)","2m4f ","20","Class 4","Soft","4193","14","Left Handed","1","Bold Yeoman (IRE)","5","Nailor, Jordan","0","Bulgin, T S M","0","0","158","100.00","6","32",,"Youmzain (IRE)","Our Lucky Venture (IRE)","Gelding",,"10","National Hunt","Maiden Hurdle","Sixth","0","4400","3740","0","0","0","0","Newcastle","1",
"2024-05-15","14:00:00","Ffos Las","Download The AK Bets App Maiden Hurdle (GBB Race)","2m4f ","20","Class 4","Soft","4193","14","Left Handed","2","Boyles Hill (IRE)","5",,"3","Williams, Evan","0","0","158","0.00","2","29",,"Watar (IRE)","Jezzebelle","Gelding",,"10","National Hunt","Maiden Hurdle","Second","0","4400","3520","0","0","0","0","Ffos Las","1",
"2024-05-15","14:00:00","Ffos Las","Download The AK Bets App Maiden Hurdle (GBB Race)","2m4f ","20","Class 4","Soft","4193","14","Left Handed","3","Casting Aspersions (IRE)","5","Davies, James","0","Williams, Noel","0","0","158","25.00","7","20","Hood","Sageburg (IRE)","Bella Patrice (IRE)","Gelding",,"10","National Hunt","Maiden Hurdle","Seventh","0","4400","3520","0","0","0","0","Warwick","1",
"2024-05-15","14:00:00","Ffos Las","Download The AK Bets App Maiden Hurdle (GBB Race)","2m4f ","20","Class 4","Soft","4193","14","Left Handed","4","De Tellers Fortune (IRE)","5","Boinville, Nico","0","Henderson, N J","0","0","158","3.00","'P4","20",,"Soldier Of Fortune (IRE)","Shes No Pet (IRE)","Gelding",,"10","National Hunt","Maiden Hurdle","Fourth","0","4400","4290","0","0","0","0","Warwick","2",
"2024-05-15","14:00:00","Ffos Las","Download The AK Bets App Maiden Hurdle (GBB Race)","2m4f ","20","Class 4","Soft","4193","14","Left Handed","5","Dexterity (IRE)","7",,"0","Murphy, Olly","0","0","158","1.88","2","21",,"Shantou (USA)","Lurane (FR)","Gelding",,"10","National Hunt","Maiden Hurdle","Second","0","4400","4400","0","0","0","0","Perth","1",
"2024-05-15","14:00:00","Ffos Las","Download The AK Bets App Maiden Hurdle (GBB Race)","2m4f ","20","Class 4","Soft","4193","14","Left Handed","6","Full Metal Jacket","6","Sheehan, Gavin","0","Price, Katy","0","0","158","8.00","345","40",,"Shantou (USA)","Adriana Des Mottes (FR)","Gelding",,"10","National Hunt","Maiden Hurdle","Fifth","0","4400","4400","0","0","0","0","Musselburgh","2",
"2024-05-15","14:00:00","Ffos Las","Download The AK Bets App Maiden Hurdle (GBB Race)","2m4f ","20","Class 4","Soft","4193","14","Left Handed","7","Impatient (FR)","6","ONeill, Jonjo (Jr)","0","ONeill, Jonjo and AJ","0","0","158","2.00","272","202"," TT","Montmartre (FR)","Vista Palma (FR)","Gelding",,"10","National Hunt","Maiden Hurdle","Second","0","4400","4400","0","0","0","0","Carlisle","1",
"2024-05-15","14:00:00","Ffos Las","Download The AK Bets App Maiden Hurdle (GBB Race)","2m4f ","20","Class 4","Soft","4193","14","Left Handed","8","Inside Im Dancin","5","Scholfield, Nick","0","Lewis, Mrs S W","0","0","158","18.00","36","20",,"Leading Light (IRE)","Annaghbrack (IRE)","Gelding",,"10","National Hunt","Maiden Hurdle","Sixth","0","4400","4180","0","0","0","0","Warwick","2",
"2024-05-15","14:00:00","Ffos Las","Download The AK Bets App Maiden Hurdle (GBB Race)","2m4f ","20","Class 4","Soft","4193","14","Left Handed","9","Milan Ac (IRE)","6","Jones, Ben R","0","Curtis, Miss Rebecca","0","0","158","50.00","28","8",,"Milan","Patchy Lass (IRE)","Gelding",,"10","National Hunt","Maiden Hurdle","Eighth","1","4400","4840","0","0","0","0","Ffos Las","2",
"2024-05-15","14:00:00","Ffos Las","Download The AK Bets App Maiden Hurdle (GBB Race)","2m4f ","20","Class 4","Soft","4193","14","Left Handed","10","Pattern Cutter","7","Burke, Jonathan","0","Davis, Miss J S","0","0","158","66.00","570","20","Hood","Schiaparelli (GER)","Willowpattern","Gelding",,"10","National Hunt","Maiden Hurdle","Tenth","0","4400","4180","0","0","0","0","Warwick","1",
