Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,
"2022-07-22","13:00:00","Uttoxeter","Join BresBet & Bet 10 Get 20 Maiden Hurdle (GBB Race)","2m4.5f ","20.5","Class 4","Good","4520","7","Left Handed","1","Biowavego (IRE)","5","ONeill, Jonjo (Jr)","0","ONeill, Jonjo","0","110","158","1.20","432","41",,"Presenting","Clara Bel La (IRE)","Gelding",,"10",
"2022-07-22","13:00:00","Uttoxeter","Join BresBet & Bet 10 Get 20 Maiden Hurdle (GBB Race)","2m4.5f ","20.5","Class 4","Good","4520","7","Left Handed","2","Nayway","5","Quinlan, Sean","0","Candlish, Jennie","0","0","158","125.00","'0998","17",,"Nayef (USA)","Sharway Lady","Gelding",,"10",
"2022-07-22","13:00:00","Uttoxeter","Join BresBet & Bet 10 Get 20 Maiden Hurdle (GBB Race)","2m4.5f ","20.5","Class 4","Good","4520","7","Left Handed","3","Razzo Italiano (IRE)","5","Bowen, Sean P","0","Hanmer, G D","0","0","158","16.00","54","75",,"Frammassone (IRE)","Funny Fish (FR)","Gelding",,"10",
"2022-07-22","13:00:00","Uttoxeter","Join BresBet & Bet 10 Get 20 Maiden Hurdle (GBB Race)","2m4.5f ","20.5","Class 4","Good","4520","7","Left Handed","4","Seaforth Mancy (IRE)","6","Twiston-Davies, Sam","0","Newland, Dr R D P","0","120","158","1.25","873443","267",,"Mustameet (USA)","Dark Victory (IRE)","Gelding",,"10",
"2022-07-22","13:00:00","Uttoxeter","Join BresBet & Bet 10 Get 20 Maiden Hurdle (GBB Race)","2m4.5f ","20.5","Class 4","Good","4520","7","Left Handed","5","Cluain Aodha (IRE)","5","Quinlan, Jack","0","King, N B","0","0","151","11.00","4","18",,"Darsi (FR)","Wendys Moan (IRE)","Mare",,"10",
"2022-07-22","13:00:00","Uttoxeter","Join BresBet & Bet 10 Get 20 Maiden Hurdle (GBB Race)","2m4.5f ","20.5","Class 4","Good","4520","7","Left Handed","6","Lockandload","6","Poste, Ben J","0","Evans, H J","0","0","151","25.00","268","19",,"Midnight Legend","Coldabri (IRE)","Mare",,"10",
"2022-07-22","13:00:00","Uttoxeter","Join BresBet & Bet 10 Get 20 Maiden Hurdle (GBB Race)","2m4.5f ","20.5","Class 4","Good","4520","7","Left Handed","7","Regal Amba (IRE)","5","McLernon, R P","0","Brown, G","0","0","151","28.00","none",,,"Soldier Of Fortune (IRE)","Regal Maya","Mare",,"10",
"2022-07-22","13:10:00","Thirsk","Sky Bet Extra Places Every Day Apprentice Handicap","5f ","5","Class 6","Good To Firm","2916","10","Straight","1","Dandy Spirit (IRE)","5","Planas, Connor","0","Fell, Roger","1","67","147","1.50","3249901","7","Blnk","Dandy Man (IRE)","Spirit Of Grace","Gelding","D","0",
"2022-07-22","13:10:00","Thirsk","Sky Bet Extra Places Every Day Apprentice Handicap","5f ","5","Class 6","Good To Firm","2916","10","Straight","2","Sugar Baby","4","Voikhansky, Alexander","5","Niven, P D","2","58","138","7.50","5221856","20",,"Monsieur Bond (IRE)","Sugar Town","Gelding","D","0",
"2022-07-22","13:10:00","Thirsk","Sky Bet Extra Places Every Day Apprentice Handicap","5f ","5","Class 6","Good To Firm","2916","10","Straight","3","Coleys Koko (IRE)","4","Clements, Sophie","5","Tinkler, N","8","57","137","20.00","8453676","25","CkPc","Kodiac","Acclimatisation (IRE)","Filly","D","0",
"2022-07-22","13:10:00","Thirsk","Sky Bet Extra Places Every Day Apprentice Handicap","5f ","5","Class 6","Good To Firm","2916","10","Straight","4","Gullane One (IRE)","7","Wilkie, Brandon","5","Easterby, T D","6","57","137","4.50","6744143","19","CkPc TT","Dream Ahead (USA)","Shamsalmaidan (IRE)","Gelding","C","0",
"2022-07-22","13:10:00","Thirsk","Sky Bet Extra Places Every Day Apprentice Handicap","5f ","5","Class 6","Good To Firm","2916","10","Straight","5","Golden Gal (IRE)","3","Pyle, William","0","Pears, Ollie","9","58","134","5.50","3125234","16",,"Galileo Gold","Dubai Princess (IRE)","Filly","D","0",
"2022-07-22","13:10:00","Thirsk","Sky Bet Extra Places Every Day Apprentice Handicap","5f ","5","Class 6","Good To Firm","2916","10","Straight","6","Foreseeable Future (FR)","7","Jary, Alex","0","Carr, Mrs R A","3","52","132","8.00","9017873","9","Vsor","Harbour Watch (IRE)","Russian Spirit","Gelding",,"0",
"2022-07-22","13:10:00","Thirsk","Sky Bet Extra Places Every Day Apprentice Handicap","5f ","5","Class 6","Good To Firm","2916","10","Straight","7","Storm Master","5","Croot, Elle-May","5","Riches, John","7","48","128","40.00","938004","8","Blnk","Music Master","Miacarla","Gelding",,"0",
