Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2022-10-19","13:00:00","Worcester","Get Pulling With PJ Nicholls SsangYong Conditional Jockeys Mares Handicap Chase","2m7f ","23","Class 4","Good","7407","4","Left Handed","1","Glorious Lady (IRE)","8","Worsley, Tabitha","0","Woods, Mrs Cynthia","0","103","168","10.00","3823154","188","CkPc TT","Fame And Glory","Lady Secret (FR)","Mare",,"16","National Hunt","Handicap Chase",
"2022-10-19","13:00:00","Worcester","Get Pulling With PJ Nicholls SsangYong Conditional Jockeys Mares Handicap Chase","2m7f ","23","Class 4","Good","7407","4","Left Handed","2","Ho Que Oui (FR)","5","Armson, Philip","0","Dunn, Mrs Alex","0","97","162","1.00","'PP61","10",,"Network (GER)","Highest Card (FR)","Mare",,"16","National Hunt","Handicap Chase",
"2022-10-19","13:00:00","Worcester","Get Pulling With PJ Nicholls SsangYong Conditional Jockeys Mares Handicap Chase","2m7f ","23","Class 4","Good","7407","4","Left Handed","3","White Hart Lady (IRE)","8","Bromley, Ben","6","Fry, Harry","0","91","156","1.20","9F83123","239",,"Doyen (IRE)","Hats And Heels (IRE)","Mare",,"16","National Hunt","Handicap Chase",
"2022-10-19","13:00:00","Worcester","Get Pulling With PJ Nicholls SsangYong Conditional Jockeys Mares Handicap Chase","2m7f ","23","Class 4","Good","7407","4","Left Handed","4","Oborne Lady (IRE)","9","Ffrench Davis, Mr Ben","3","Mullins, J W","0","77","142","20.00","'07P0633","8",,"Watar (IRE)","Lady Shackleton (IRE)","Mare",,"16","National Hunt","Handicap Chase",
"2022-10-19","13:12:00","Fontwell","Cazoo Maiden Hurdle (GBB Race) (Div 1)","2m3.5f ","19.5","Class 4","Good","4901","8","Left Handed","1","Claude Almighty (FR)","5",,"0","Davis, Miss J S","0","0","158","0.00","779","42","CkPc","Fuisse (FR)","Belle Sauvage (FR)","Gelding",,"10","National Hunt","Maiden Hurdle",
"2022-10-19","13:12:00","Fontwell","Cazoo Maiden Hurdle (GBB Race) (Div 1)","2m3.5f ","19.5","Class 4","Good","4901","8","Left Handed","2","Givega (FR)","6","Moore, Jamie","0","Moore, G L","0","0","158","1.50","none",,,"Authorized (IRE)","Sivega (FR)","Gelding",,"10","National Hunt","Maiden Hurdle",
"2022-10-19","13:12:00","Fontwell","Cazoo Maiden Hurdle (GBB Race) (Div 1)","2m3.5f ","19.5","Class 4","Good","4901","8","Left Handed","3","Hartnoll Hero (IRE)","6","Best, J A","0","Dartnall, V R A","0","0","158","33.00","4233//0","200","Hood","Sageburg (IRE)","Skyra (IRE)","Gelding",,"10","National Hunt","Maiden Hurdle",
"2022-10-19","13:12:00","Fontwell","Cazoo Maiden Hurdle (GBB Race) (Div 1)","2m3.5f ","19.5","Class 4","Good","4901","8","Left Handed","4","Montgomery (IRE)","5","Tudor, Jack","0","Williams, Christian","0","0","158","2.50","2","377"," TT","Soldier Of Fortune (IRE)","Una Sorpresa (GER)","Gelding",,"10","National Hunt","Maiden Hurdle",
"2022-10-19","13:12:00","Fontwell","Cazoo Maiden Hurdle (GBB Race) (Div 1)","2m3.5f ","19.5","Class 4","Good","4901","8","Left Handed","5","Of All The Greys","5","Gregory, Fergus","0","Williams, Ian","0","0","158","50.00","'047","107",,"Trans Island","Grey Lady Grey","Gelding",,"10","National Hunt","Maiden Hurdle",
"2022-10-19","13:12:00","Fontwell","Cazoo Maiden Hurdle (GBB Race) (Div 1)","2m3.5f ","19.5","Class 4","Good","4901","8","Left Handed","6","Vikings Way (FR)","6","Skelton, Harry","0","Skelton, Daniel","0","0","158","6.50","none",,,"Martaline","Virgata (FR)","Gelding",,"10","National Hunt","Maiden Hurdle",
