Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,LR_Placing,Horse_Season_Runs,TodayDistance_Yards,Max_DistanceYards_Run,Max_DistanceYards_Win,SameDistance_Wins,GreaterDistance_Wins,LesserDistance_Wins,LR_Track,HorseRuns_365days,
"2023-08-15","13:40:00","Dundalk","Irish EBF Auction Series Fillies Maiden","6f ","6",,"Standard","10619","13","Left Handed","1","Avanti Avana","2","Whelan, R P","0","ODonoghue, John","6","0","128","20.00","none",,,"Havana Gold (IRE)","Pure Joy","Filly",,"0","All Weather","Maiden","No Run","0","1320","0","0","0","0","0",,"0",
"2023-08-15","13:40:00","Dundalk","Irish EBF Auction Series Fillies Maiden","6f ","6",,"Standard","10619","13","Left Handed","2","Special Angel (IRE)","2","Kearney, J","7","Murray, Adrian","11","0","128","20.00","none",,,"El Kabeir (USA)","Paper Dreams (IRE)","Filly",,"0","All Weather","Maiden","No Run","0","1320","0","0","0","0","0",,"0",
"2023-08-15","13:40:00","Dundalk","Irish EBF Auction Series Fillies Maiden","6f ","6",,"Standard","10619","13","Left Handed","3","Ashwiyaa (IRE)","2","Keane, C T","0","OCallaghan, M D","3","92","126","0.53","323","45",,"Sioux Nation (USA)","Cyrenaica (IRE)","Filly",,"0","All Weather","Maiden","Third","3","1320","1430","0","0","0","0","Curragh","3",
"2023-08-15","13:40:00","Dundalk","Irish EBF Auction Series Fillies Maiden","6f ","6",,"Standard","10619","13","Left Handed","4","Promo Queen (IRE)","2","Powell, J A","5","Timmons, C D","2","0","124","200.00","'00","19",,"Advertise","Hindaam (USA)","Filly",,"0","All Weather","Maiden","Twelfth","2","1320","1540","0","0","0","0","Leopardstown","2",
"2023-08-15","13:40:00","Dundalk","Irish EBF Auction Series Fillies Maiden","6f ","6",,"Standard","10619","13","Left Handed","5","Soiree Dansante (IRE)","2","Hayes, C D","0","Meade, Noel","12","0","124","66.00","9","33",,"Showcasing","Wizara (IRE)","Filly",,"0","All Weather","Maiden","Ninth","1","1320","1650","0","0","0","0","Leopardstown","1",
"2023-08-15","13:40:00","Dundalk","Irish EBF Auction Series Fillies Maiden","6f ","6",,"Standard","10619","13","Left Handed","6","Byzantine Empress","2","Heffernan, J A","0","Coleman, Kevin","5","70","122","7.00","4832","60",,"Washington Dc (IRE)","Fantacise","Filly",,"0","All Weather","Maiden","Second","4","1320","1430","0","0","0","0","Fairyhouse","4",
"2023-08-15","13:40:00","Dundalk","Irish EBF Auction Series Fillies Maiden","6f ","6",,"Standard","10619","13","Left Handed","7","Hispanolita (IRE)","2","Roche, L F","0","McNamara, Andrew","13","0","122","25.00","49","54",,"Equiano (FR)","Heho","Filly",,"0","All Weather","Maiden","Ninth","2","1320","1540","0","0","0","0","Leopardstown","2",
"2023-08-15","13:40:00","Dundalk","Irish EBF Auction Series Fillies Maiden","6f ","6",,"Standard","10619","13","Left Handed","8","Making Time (IRE)","2","Sheehy, Danny","3","Lupini, Miss Natalia","8","0","122","4.50","30","86",,"Kessaar (IRE)","Fainleog (IRE)","Filly",,"0","All Weather","Maiden","Tenth","2","1320","1320","0","0","0","0","Naas","2",
"2023-08-15","13:40:00","Dundalk","Irish EBF Auction Series Fillies Maiden","6f ","6",,"Standard","10619","13","Left Handed","9","Masonbrook Meadow (IRE)","2","Cleary, R P","0","Cotter, Kieran P","1","0","122","25.00","50","18",,"Magna Grecia (IRE)","Kathy Glory (IRE)","Filly",,"0","All Weather","Maiden","Eleventh","2","1320","1320","0","0","0","0","Cork","2",
"2023-08-15","13:40:00","Dundalk","Irish EBF Auction Series Fillies Maiden","6f ","6",,"Standard","10619","13","Left Handed","10","Retirement Package (IRE)","2","Sheridan, J M","0","Hogan, Denis Gerard","7","0","122","100.00","'0","18",,"New Bay","Callums Call (IRE)","Filly",,"0","All Weather","Maiden","Fifteenth","1","1320","1320","0","0","0","0","Cork","1",
"2023-08-15","13:40:00","Dundalk","Irish EBF Auction Series Fillies Maiden","6f ","6",,"Standard","10619","13","Left Handed","11","Smart Impression (IRE)","2","McCullagh, N G","0","McCullagh, Michael","10","0","122","12.00","57","86",,"Elzaam (AUS)","Bountys Spirit","Filly",,"0","All Weather","Maiden","Seventh","2","1320","1320","0","0","0","0","Naas","2",
"2023-08-15","13:40:00","Dundalk","Irish EBF Auction Series Fillies Maiden","6f ","6",,"Standard","10619","13","Left Handed","12","Bella Colombia (IRE)","2","Crosse, Nathan","0","McCreery, W","4","0","120","25.00","none",,,"The Last Lion (IRE)","Daanaat (IRE)","Filly",,"0","All Weather","Maiden","No Run","0","1320","0","0","0","0","0",,"0",
"2023-08-15","13:40:00","Dundalk","Irish EBF Auction Series Fillies Maiden","6f ","6",,"Standard","10619","13","Left Handed","13","Go On Go On Uhavit","2","Joyce, Wesley","7","Mulvany, Michael","9","0","120","50.00","9","3",,"Eqtidaar (IRE)","Capellas Song (IRE)","Filly",,"0","All Weather","Maiden","Ninth","1","1320","1540","0","0","0","0","Curragh","1",
"2023-08-15","14:10:00","Dundalk","Bar One Racing Wishing Kevin OHare A Happy Retirement Mourne Handicap","6f ","6",,"Standard","11681","13","Left Handed","1","Harrys Bar","8","MacRedmond, Cian","5","McGuinness, Adrian","8","106","146","5.50","4135553","34","CkPc TT","Exceed And Excel (AUS)","Firenze","Gelding","CD","0","All Weather","Handicap","Third","4","1320","1760","1540","7","1","6","Dundalk","10",
"2023-08-15","14:10:00","Dundalk","Bar One Racing Wishing Kevin OHare A Happy Retirement Mourne Handicap","6f ","6",,"Standard","11681","13","Left Handed","2","Dandyville (IRE)","5","Lee, W J","0","Lupini, Miss Natalia","5","90","130","3.33","3211102","45",,"Dandy Man (IRE)","Lady Mandeville (IRE)","Gelding","CD","0","All Weather","Handicap","Second","3","1320","1540","1320","6","0","0","Curragh","7",
"2023-08-15","14:10:00","Dundalk","Bar One Racing Wishing Kevin OHare A Happy Retirement Mourne Handicap","6f ","6",,"Standard","11681","13","Left Handed","3","Mickey The Steel","5","Colgan, R C","0","Murray, Joseph Anthony","6","88","128","12.00","1170240","81","CkPc TT","Hot Streak (IRE)","Blue Maiden","Gelding","CD","0","All Weather","Handicap","Fourteenth","3","1320","1540","1320","1","0","1","Curragh","9",
