Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2023-04-12","13:50:00","Nottingham","Bet At racingtv.com Novice Stakes (GBB Race)","1m.5f ","8.5","Class 5","Soft","3847","4","Left Handed","1","Exoplanet (FR)","3","Mitchell, Jack","0","Varian, Roger","6","90","137","1.63","16","186",,"Sea The Stars (IRE)","Gumriyah","Colt",,"0","Flat","Novices",
"2023-04-12","13:50:00","Nottingham","Bet At racingtv.com Novice Stakes (GBB Race)","1m.5f ","8.5","Class 5","Soft","3847","4","Left Handed","2","Overactive","3","Ryan, Rossa","0","Beckett, R M","1","0","130","7.50","23","106",,"Awtaad (IRE)","Hyperactive","Gelding",,"0","Flat","Novices",
"2023-04-12","13:50:00","Nottingham","Bet At racingtv.com Novice Stakes (GBB Race)","1m.5f ","8.5","Class 5","Soft","3847","4","Left Handed","3","Playactor","3",,"0","Hannon (Jnr), Richard","3","0","130","0.00","7","18",,"Make Believe","Say To Me (FR)","Colt",,"0","Flat","Novices",
"2023-04-12","13:50:00","Nottingham","Bet At racingtv.com Novice Stakes (GBB Race)","1m.5f ","8.5","Class 5","Soft","3847","4","Left Handed","4","Sir Raj (IRE)","3","Davies, Harry","3","Palmer, Hugo","4","0","130","33.00","none",,,"Holy Roman Emperor (IRE)","Pink Moon (IRE)","Gelding",,"0","Flat","Novices",
"2023-04-12","13:50:00","Nottingham","Bet At racingtv.com Novice Stakes (GBB Race)","1m.5f ","8.5","Class 5","Soft","3847","4","Left Handed","5","Torito","3","Havlin, Robert","0","Gosden, John and Thady","5","0","130","0.80","3","173",,"Kingman","Montare (IRE)","Colt",,"0","Flat","Novices",
"2023-04-12","13:50:00","Nottingham","Bet At racingtv.com Novice Stakes (GBB Race)","1m.5f ","8.5","Class 5","Soft","3847","4","Left Handed","6","Aussi Mandate","3",,"0","Hannon (Jnr), Richard","2","0","125","50.00","9","227",,"Zoustar (AUS)","Full Mandate (IRE)","Filly",,"0","Flat","Novices",
"2023-04-12","14:00:00","Southwell","Cazoo Handicap Chase","3m1f ","25","Class 4","Good To Soft","4859","9","Left Handed","1","Arizona Cardinal","7","Gethings, Ciaran","0","Edmunds, Stuart","0","122","169","5.00","4161146","107"," TT","Kayf Tara","Mathine (FR)","Gelding",,"19","National Hunt","Handicap Chase",
"2023-04-12","14:00:00","Southwell","Cazoo Handicap Chase","3m1f ","25","Class 4","Good To Soft","4859","9","Left Handed","2","Tommie Beau (IRE)","8","Nolan, Michael G","0","Mullins, J W","0","122","169","7.50","1145631","22",,"Brian Boru","Bajan Girl (FR)","Gelding",,"19","National Hunt","Handicap Chase",
"2023-04-12","14:00:00","Southwell","Cazoo Handicap Chase","3m1f ","25","Class 4","Good To Soft","4859","9","Left Handed","3","Old Painless (IRE)","7","Quinlan, Jack","0","Whittington, H","0","121","168","8.00","383125U","22"," TT","Imperial Monarch (IRE)","Baby Goose (IRE)","Gelding",,"19","National Hunt","Handicap Chase",
"2023-04-12","14:00:00","Southwell","Cazoo Handicap Chase","3m1f ","25","Class 4","Good To Soft","4859","9","Left Handed","4","Shetland Bus (GER)","10","Scott, Luke","7","Newland, Dr R D P","0","120","167","28.00","233311P","12","CkPc TT","Sholokhov (IRE)","Shali Tori (FR)","Gelding",,"19","National Hunt","Handicap Chase",
