Date,RaceTime,Track,RaceName,Distance,Dist_Furlongs,Class,Going,PrizeMoney,Runners,Direction,CardNo,Horse,HorseAge,Jockey,JClaim,Trainer,Stall,OfficialRating,Weight_Pounds,Odds,Form,Days,Headgear,Stallion,Dam,HorseType,CD,numfences,RaceCode,RaceType,
"2022-10-18","13:15:00","Exeter","Exeter Challenger Staying Handicap Hurdle","2m7f ","23","Class 3","Good To Firm","10511","2","Right Handed","1","Jersey Wonder (IRE)","6","Malzard, Victoria","7","Sherwood, O","0","120","167","1.00","5125343","18","CkPc","Zoffany (IRE)","Magena (USA)","Gelding","CD","12","National Hunt","Handicap Hurdle",
"2022-10-18","13:15:00","Exeter","Exeter Challenger Staying Handicap Hurdle","2m7f ","23","Class 3","Good To Firm","10511","2","Right Handed","2","Honor Grey (IRE)","7",,"0","Pauling, Ben","0","120","167","0.00","8357113","166","Blnk","Flemensfirth (USA)","Rose Island","Gelding",,"12","National Hunt","Handicap Hurdle",
"2022-10-18","13:15:00","Exeter","Exeter Challenger Staying Handicap Hurdle","2m7f ","23","Class 3","Good To Firm","10511","2","Right Handed","3","Presenting Yeats (IRE)","6","Brennan, P J","0","Harris, M F","0","109","156","0.73","4343221","7","Vsor TT","Yeats (IRE)","Vavite (IRE)","Gelding",,"12","National Hunt","Handicap Hurdle",
"2022-10-18","13:25:00","Yarmouth","British Stallion Studs EBF Fillies Novice Stakes (GBB Race) (Div 1)","1m ","8","Class 4","Soft","5373","10","Straight","1","Amazing (IRE)","2","Doyle, Hollie","0","Varian, Roger","2","0","128","7.50","9","24",,"Siyouni (FR)","Missy O Gwaun (IRE)","Filly",,"0","Flat","Novices",
"2022-10-18","13:25:00","Yarmouth","British Stallion Studs EBF Fillies Novice Stakes (GBB Race) (Div 1)","1m ","8","Class 4","Soft","5373","10","Straight","2","Angel De Luz (IRE)","2","Osborne, Saffie","3","Boughey, George","1","0","128","80.00","'09","15",,"Camacho","Angel Grace (IRE)","Filly",,"0","Flat","Novices",
"2022-10-18","13:25:00","Yarmouth","British Stallion Studs EBF Fillies Novice Stakes (GBB Race) (Div 1)","1m ","8","Class 4","Soft","5373","10","Straight","3","Bridestones (IRE)","2","Buick, William","0","Gosden, John and Thady","5","0","128","4.00","none",,,"Teofilo (IRE)","White Moonstone (USA)","Filly",,"0","Flat","Novices",
"2022-10-18","13:25:00","Yarmouth","British Stallion Studs EBF Fillies Novice Stakes (GBB Race) (Div 1)","1m ","8","Class 4","Soft","5373","10","Straight","4","Ezmerellda (IRE)","2","Egan, David","0","King, A","7","0","128","25.00","7","24",,"Intello (GER)","Elraazy","Filly",,"0","Flat","Novices",
"2022-10-18","13:25:00","Yarmouth","British Stallion Studs EBF Fillies Novice Stakes (GBB Race) (Div 1)","1m ","8","Class 4","Soft","5373","10","Straight","5","Good Morals","2","Dettori, L","0","Johnston, M","3","0","128","3.00","62","11",,"Farhh","Great Virtues (IRE)","Filly",,"0","Flat","Novices",
"2022-10-18","13:25:00","Yarmouth","British Stallion Studs EBF Fillies Novice Stakes (GBB Race) (Div 1)","1m ","8","Class 4","Soft","5373","10","Straight","6","Kristal Klear (IRE)","2","Coakley, Ross","0","Palmer, Hugo","10","0","128","10.00","5","24",,"Sioux Nation (USA)","Kristal Xenia (IRE)","Filly",,"0","Flat","Novices",
"2022-10-18","13:25:00","Yarmouth","British Stallion Studs EBF Fillies Novice Stakes (GBB Race) (Div 1)","1m ","8","Class 4","Soft","5373","10","Straight","7","Miss Maisiepaige","2","Walsh, E J","0","Dunnett, Mrs C A","8","0","128","150.00","none",,,"Charming Thought","Born To Fly (IRE)","Filly",,"0","Flat","Novices",
"2022-10-18","13:25:00","Yarmouth","British Stallion Studs EBF Fillies Novice Stakes (GBB Race) (Div 1)","1m ","8","Class 4","Soft","5373","10","Straight","8","Plus Point","2","Cosgrave, Pat","0","Eustace, Harry","9","0","128","12.00","none",,,"Mastercraftsman (IRE)","Beshayer (FR)","Filly",,"0","Flat","Novices",
