time,track,horse,race_name,class,race_restrictions,major,racetype,distance,prize,going,runners,category,topor,direction,stall,trainer,horse_age,pounds,jockey_name,jockeys_claim,fav,OfficialRating,Odds,racecardno,last1,last2,last3,speedandtodayrating,jockeytrainerstallionrating,total,LastRun,jockey14runs,jockey14wins,jockey14strike,jockey30runs,jockey30wins,jockey30strike,jockey1yrruns,jockey1yrwins,jockey1yrstrike,jockeyruns,jockeywins,jockeystrike,jocktrainruns,jocktrainwins,jocktrainstrike,jockcsrruns,jockcsrwins,jockcsrstrike,trainer14runs,trainer14wins,trainer14strike,trainer30runs,trainer30wins,trainer30strike,trainer1yrruns,trainer1yrwins,trainer1yrstrike,trainerruns,trainerwins,trainerstrike,traincsrruns,traincsrwins,traincsrstrike,form,horsecountry,stallsanalyser,HorseSex,stallion,LastRace_Pos,SecondLastRace_Pos,LR_OR,2LR_OR,3LR_OR,4LR_OR,Going_WinPC,Career_WinPC,Class_WinPC,Direction_WinPC,LR_Track,LR_class,LR_prize,LR_distance,LR_runners,LR_Odds,LR_weight,Days_Since_2LR,2LR_Track,2LR_class,2LR_prize,2LR_distance,2LR_runners,2LR_Odds,2LR_weight,Days_Since_3LR,3LR_Track,3LR_class,3LR_prize,3LR_distance,3LR_runners,3LR_Odds,ThirdLastRace_Pos,CareerRuns,CareerWins,LR_Major,2LR_Major,3LR_Major,LR_Going,2LR_Going,3LR_Going,dam,Headgear,headgearlr,Class_plcPC,TrkDist_plcPC,Going_plcPC,HeadgearRuns,HeadgearWins,Headgear_WinPC,MilesTravelled,PosMilesTravelled,LRDistAhead,LRDistBt,GoingRuns,GoingWins,GoingPlaces,LRSubWinpc,LRSubPlcpc,stallpos,surface,DetailedSex,TrainerHorseRuns,Hcap_NonRuns,Hcap_NonWins,NH_Hcap_NonRuns,NH_Hcap_NonWins,medianOR,avgOR,SurfaceRuns,SurfaceWins,code,Stallion1yrPC,StallionAgePC,StallionDistancePC,StallionTrackPC,StallionClassPC,StallionSurfacePC,StallionGoingPC,FCOdds,EarlyOdds,dams_stallion,LWIN_Track,LWIN_distance,LWIN_odds,LWIN_going,LWIN_OR,ClassandHigherWins,JockeyHorseRuns,JockeyHorseWins,SeasonRuns,TrainerHorseWins,TrainerHorseCodeWins,penalty,HorseCareerPlaces,HorseTrackRuns,HorseTrackWins,HorseTrackPlaces,HorseTrackWin%,HorseTrackPlace%,HorseDistanceRuns,HorseDistanceWins,HorseDistancePlaces,HorseDistanceWin%,HorseDistancePlace%,HorseCDRuns,HorseCDWins,HorseCDPlaces,HorseCDWin%,HorseclassRuns,HorseclassWins,HorseclassPlaces,race_date,
"13:00:00","Nottingham","Elixsoft (IRE)","Follow RacingTV On Twitter Apprentice Handicap","Class 6","4yo+","Non-Major","Handicap","1m.5f ","3186","Good","10","Flat","58","Left Handed","3","Tutty, Gemma","7","135","Sexton, Ryan","0","J-Fav","58","3.00","1","66.035","21.249","13.097999999999999","2.0751","0","124.85323180000002","11","17","2","12","30","5","17","104","15","14","126","16","13","0","0","0","0","0","0","8","0","0","13","0","0","15","0","0","15","0","0","2","0","0","8667672","(IRE)","0","Female","Elzaam (AUS)","Second","Seventh","58","59","61","63","11","9","18","10","Ayr","Class 6","3186","1m ","7","2.75","136","24","Beverley","Class 5","2653","1m½f ","10","8.00","125","92","Newcastle","Class 5","3510","7f ","9","50.00","Sixth","64","6",,,,"Good","Good","Standard To Slow","Grandegrandegrande (IRE)","None","None","36","0","44","33","4","12","112","Clear Fifth","0.05","0.50","9","1","4","0","0","Inside","Flat","Mare","2","59","6","59","6","47.5","50","14","1","Flat","11","3","13","13","15","10","6","2.25","2.75","High Chaparral (IRE)","Ayr","1m ","14.00","Good To Firm","64","6","0","0","2","0","2","0","20","1","0","0","0","0","9","2","3","22","33","1","0","0","0","22","4","8","2022-05-07",
"13:00:00","Nottingham","Swinton Noon","Follow RacingTV On Twitter Apprentice Handicap","Class 6","4yo+","Non-Major","Handicap","1m.5f ","3186","Good","10","Flat","58","Left Handed","6","Appleby, M","4","134","Peate, Jonny","0","Non Fav","57","12.00","2","31.919999999999998","28.116","8.9675","1.7440000000000002","1.3166000000000002","93.4448612","10","8","0","0","15","0","0","168","16","10","179","19","11","0","0","0","4","1","25","33","4","12","76","10","13","932","123","13","2005","223","11","95","18","19","4566047","(GB)","1","Male","Sepoy (AUS)","Seventh","Fourth","59","65","61","68","0","17","33","21","Pontefract","Class 5","3996","1m2f ","7","16.00","115","19","Wolverhampton","Class 4","4995","1m1½f ","8","20.00","123","33","Windsor","Class 5","3510","1m2f ","16","33.00","Fourteenth","24","4",,,,"Good To Firm","Standard","Good","Marasil (IRE)","Visor","Visor","50","0","0","19","4","21","30","Joint Bottom",,"24.40","2","0","0","0","100","Inside","Flat","Gelding","24","19","4","19","4","47.5","50","7","0","Flat","12","12","0","7","15","10","5","12.00","12.00","Azamour (IRE)","Southwell","1m ","3.00","Standard","68","4","0","0","3","4","9","0","6","1","0","0","0","0","2","0","0","0","0","1","0","0","0","6","2","3","2022-05-07",
"13:00:00","Nottingham","Safe Passage","Follow RacingTV On Twitter Apprentice Handicap","Class 6","4yo+","Non-Major","Handicap","1m.5f ","3186","Good","10","Flat","58","Left Handed","8","Dace, L A","4","133","Planas, Connor","7","Non Fav","56","4.00","3","67.585","25.289091000000003","11.5748145","1.5","0.036899999999999995","126.8916562185","31","5","0","0","5","0","0","5","0","0","5","0","0","0","0","0","0","0","0","2","0","0","2","0","0","39","1","3","81","1","1","0","0","0","0562","(GB)","-1","Female","Paco Boy (IRE)","Second","Sixth","54","0","0","0","0","0","0","0","Kempton","Class 6","2916","7f ","12","25.00","127","52","Kempton","Class 5","3780","1m ","13","66.00","135","70","Wolverhampton","Class 6","2754","1m½f ","10","200.00","Fifth","4","0",,,,"Standard To Slow","Standard To Slow","Standard","Daring Aim","Hood","Hood","50","0","0","3","0","0","168","Clear Top","1.50","0.15","0","0","0","20","20","Inside","Flat","Filly","3","1","0","1","0","47.5","50","0","0","Flat","7","3","17","0","6","7","11","2.50","3.50","Daylami (IRE)",,,,,,"0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","1","2022-05-07",
"13:00:00","Nottingham","Otto Oyl","Follow RacingTV On Twitter Apprentice Handicap","Class 6","4yo+","Non-Major","Handicap","1m.5f ","3186","Good","10","Flat","58","Left Handed","9","Barron, T D","4","133","Howarth, Christian","0","J-Fav","56","3.00","4","40.635000000000005","32.2569","9.221725","1.0777","1.2087","106.14681253958335","10","9","0","0","14","1","7","151","15","10","177","17","10","2","1","50","5","0","0","14","4","29","22","5","23","267","41","15","554","66","12","3","0","0","4666010","(GB)","-1","Male","Mayson","Tenth","First","56","54","55","56","0","11","14","20","Pontefract","Class 6","3456","1m ","13","2.75","134","53","Southwell","Class 6","2823","1m ","12","6.50","146","186","Redcar","Class 6","2862","1m ","19","12.00","Twelfth","9","1",,,,"Good To Firm","Standard","Soft","Olive Mary","None","None","14","0","0","8","1","13","104","Clear Seventh","5.00","11.05","1","0","0","0","50","Inside","Flat","Gelding","9","6","1","6","1","47.5","50","3","0","Flat","10","8","0","6","8","11","8","4.50","2.50","Authorized (IRE)","Southwell","1m ","6.50","Standard","54","1","0","0","1","1","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","1","2022-05-07",
"13:00:00","Nottingham","Captain Sedgwick (IRE)","Follow RacingTV On Twitter Apprentice Handicap","Class 6","4yo+","Non-Major","Handicap","1m.5f ","3186","Good","10","Flat","58","Left Handed","5","Spearing, J L","8","125","Jary, Alex","5","Non Fav","48","40.00","5","36.09499999999999","15.256125000000003","7.128437499999999","2.6276","0.41059999999999997","82.87458749999999","885","4","0","0","5","0","0","40","4","10","59","5","8","1","0","0","5","1","20","2","0","0","4","0","0","68","10","15","127","13","10","2","0","0","5321966","(IRE)","1","Female","Approve (IRE)","Sixth","Sixth","48","49","51","48","33","10","10","6","Kempton","Class 6","3105","7f ","11","20.00","126","938","Wolverhampton","Class 6","2782","7f ","11","16.00","124","965","Ffos Las","Class 6","2782","7½f ","14","3.00","Ninth","29","3",,,,"Standard To Slow","Standard","Good","Alinda (IRE)","None","None","28","0","50","27","3","11","114","Joint Second","0.50","3.10","6","2","3","0","25","Inside","Flat","Mare","29","25","3","25","3","47.5","50","8","1","Flat","12","14","0","0","19","13","14","16.00","33.00","Revoque (IRE)","Chepstow","7f ","3.00","Good","48","3","0","0","0","3","17","0","8","1","0","0","0","0","2","0","0","0","0","1","0","0","0","29","3","8","2022-05-07",
"13:00:00","Nottingham","Grandstand (IRE)","Follow RacingTV On Twitter Apprentice Handicap","Class 6","4yo+","Non-Major","Handicap","1m.5f ","3186","Good","10","Flat","58","Left Handed","2","Price, R J","6","124","Francis, Isobel","0","Non Fav","47","14.00","6","41.69500000000001","17.62848","9.2136","2.629","0.616","94.80464540000003","13","3","0","0","5","0","0","11","0","0","106","5","5","1","0","0","1","0","0","3","1","33","5","1","20","63","4","6","144","6","4","7","0","0","6184086","(IRE)","0","Male","Kodiac","Sixth","Eighth","48","49","50","51","0","7","7","9","Bath","Class 6","2970","1m ","10","33.00","116","187","Wolverhampton","Class 6","2700","1m½f ","13","50.00","125","205","Chelmsford City","Class 6","2322","1m ","13","20.00","Tenth","42","3",,,,"Good To Firm","Standard","Standard","Lady Shanghai (IRE)","Visor","Visor","20","0","8","22","3","14","109","Clear Sixth","0.50","4.35","12","0","1","20","40","Inside","Flat","Gelding","33","33","2","33","2","47.5","50","12","0","Flat","10","6","7","16","10","10","11","12.00","14.00","Alhaarth (IRE)","Brighton","1m ","16.00","Good To Firm","48","3","0","0","1","3","22","0","8","1","0","0","0","0","6","1","1","17","17","0","0","0","0","30","2","6","2022-05-07",
"13:00:00","Nottingham","Dew You Believe (IRE)","Follow RacingTV On Twitter Apprentice Handicap","Class 6","4yo+","Non-Major","Handicap","1m.5f ","3186","Good","10","Flat","58","Left Handed","4","Appleby, M","4","123","Parkinson, Erika","3","Non Fav","46","4.00","7","51.52943","25.1963514","8.744","3.5909999999999997","1.2499000000000002","112.59364973999999","58","2","0","0","5","0","0","80","10","13","110","13","12","88","11","13","11","2","18","33","4","12","76","10","13","932","123","13","2005","223","11","95","18","19","8635744","(IRE)","1","Male","Make Believe","Fourth","Fourth","46","46","47","47","0","7","8","9","Southwell","Class 6","2970","1m4f ","10","3.00","124","68","Wolverhampton","Class 6","2970","1m4f ","12","9.00","125","108","Southwell","Class 6","2970","1m4f ","11","7.50","Seventh","15","1",,,,"Standard To Slow","Standard","Standard To Slow","Dew (IRE)","Cheekpieces","None","17","0","0","0","0","0","30","Joint Bottom","0.15","5.75","1","0","0","20","20","Inside","Flat","Gelding","10","6","0","6","0","47.5","50","0","0","Flat","10","11","30","38","4","11","14","6.50","4.00","Whipper (USA)","Wolverhampton","1m½f ","3.50","Standard","47","1","1","0","0","1","0","0","2","0","0","0","0","0","2","1","1","50","50","0","0","0","0","12","1","2","2022-05-07",
"13:00:00","Nottingham","Amal (IRE)","Follow RacingTV On Twitter Apprentice Handicap","Class 6","4yo+","Non-Major","Handicap","1m.5f ","3186","Good","10","Flat","58","Left Handed","7","Jenkins, J R","4","122","Browne, L W","0","Non Fav","45","28.00","8","32.044999999999995","18.533078999999997","6.7894","1.6500000000000001","0.3744","79.48469700000001","10","6","0","0","15","1","7","123","13","11","127","13","10","18","2","11","5","0","0","10","0","0","20","0","0","280","12","4","475","23","5","12","2","17","8005990","(IRE)","1","Female","No Nay Never (USA)","Tenth","Ninth","45","42","46","46","0","5","6","0","Brighton","Class 6","2970","1m ","10","9.00","124","51","Southwell","Class 6","2970","7f ","12","80.00","128","79","Chelmsford City","Class 6","3618","1m ","9","33.00","Ninth","20","1",,,,"Good To Firm","Standard","Standard","Lundy Island","None","None","6","0","0","20","1","5","93","Clear Eighth",,"12.78","3","0","0","0","0","Inside","Flat","Filly","16","15","1","15","1","47.5","50","5","1","Flat","12","8","14","0","12","11","12","25.00","22.00","Dansili","Salisbury","7f ","25.00","Good To Firm","55","1","4","1","1","1","9","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","17","1","1","2022-05-07",
"13:00:00","Nottingham","Jack Bean","Follow RacingTV On Twitter Apprentice Handicap","Class 6","4yo+","Non-Major","Handicap","1m.5f ","3186","Good","10","Flat","58","Left Handed","1","Shaw, D","4","122","Cole, Morgan","0","Non Fav","45","28.00","9","29.184999999999995","13.708332","6.77816","1.3","0.36","66.06811511875","25","3","0","0","5","1","20","76","10","13","95","11","12","11","2","18","4","0","0","9","1","11","22","2","9","247","17","7","438","26","6","5","0","0","7056089","(GB)","0","Male","Golden Horn","Ninth","Eighth","46","46","49","52","0","0","0","0","Wolverhampton","Class 6","2970","1m4f ","11","80.00","119","49","Wolverhampton","Class 6","2970","1m1½f ","10","80.00","124","212","Chelmsford City","Class 6","2700","1m ","13","125.00","Twelfth","9","0",,,,"Standard","Standard","Standard","Faslen (USA)","None","None","0","0","0","9","0","0","114","Joint Second","20.00","14.40","1","0","0","33","50","Inside","Flat","Gelding","3","6","0","6","0","47.5","50","4","0","Flat","14","14","31","8","21","13","12","33.00","18.00","Fasliyev (USA)",,,,,,"0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","6","0","0","2022-05-07",
"13:00:00","Nottingham","Nicky Baby (IRE)","Follow RacingTV On Twitter Apprentice Handicap","Class 6","4yo+","Non-Major","Handicap","1m.5f ","3186","Good","10","Flat","58","Left Handed","10","Ivory, D K","8","122","Pindar, Rhonda","0","Non Fav","45","50.00","10","41.879999999999995","15.3251136","8.6082","1.5263","0.4423","86.26824685000001","30","0","0","0","0","0","0","31","0","0","67","1","1","0","0","0","1","0","0","11","1","9","18","1","6","167","7","4","423","21","5","14","1","7","5448909","(IRE)","-1","Male","Dark Angel (IRE)","Ninth","Fourteenth","46","44","46","46","0","2","3","3","Chelmsford City","Class 6","3618","7f ","13","50.00","121","85","Chelmsford City","Class 6","3078","1m ","15","80.00","128","94","Kempton","Class 6","2916","1m ","10","100.00","Ninth","50","1",,,,"Standard","Standard","Standard To Slow","Moon Club (IRE)","Visor","Visor","13","0","0","10","0","0","113","Clear Fourth","0.10","5.61","1","0","0","0","20","Inside","Flat","Gelding","50","38","0","38","0","47.5","50","3","0","Flat","13","3","14","17","11","14","13","33.00","50.00","Red Clubs (IRE)","Chelmsford City","1m ","25.00","Standard","42","1","0","0","1","1","4","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","40","1","5","2022-05-07",
