time,track,horse,race_name,class,race_restrictions,major,racetype,distance,prize,going,runners,category,topor,direction,stall,trainer,horse_age,pounds,jockey_name,jockeys_claim,fav,OfficialRating,Odds,racecardno,last1,last2,last3,speedandtodayrating,jockeytrainerstallionrating,total,LastRun,jockey14runs,jockey14wins,jockey14strike,jockey30runs,jockey30wins,jockey30strike,jockey1yrruns,jockey1yrwins,jockey1yrstrike,jockeyruns,jockeywins,jockeystrike,jocktrainruns,jocktrainwins,jocktrainstrike,jockcsrruns,jockcsrwins,jockcsrstrike,trainer14runs,trainer14wins,trainer14strike,trainer30runs,trainer30wins,trainer30strike,trainer1yrruns,trainer1yrwins,trainer1yrstrike,trainerruns,trainerwins,trainerstrike,traincsrruns,traincsrwins,traincsrstrike,form,horsecountry,stallsanalyser,HorseSex,stallion,LastRace_Pos,SecondLastRace_Pos,LR_OR,2LR_OR,3LR_OR,4LR_OR,Going_WinPC,Career_WinPC,Class_WinPC,Direction_WinPC,LR_Track,LR_class,LR_prize,LR_distance,LR_runners,LR_Odds,LR_weight,Days_Since_2LR,2LR_Track,2LR_class,2LR_prize,2LR_distance,2LR_runners,2LR_Odds,2LR_weight,Days_Since_3LR,3LR_Track,3LR_class,3LR_prize,3LR_distance,3LR_runners,3LR_Odds,ThirdLastRace_Pos,CareerRuns,CareerWins,LR_Major,2LR_Major,3LR_Major,LR_Going,2LR_Going,3LR_Going,dam,Headgear,headgearlr,Class_plcPC,TrkDist_plcPC,Going_plcPC,HeadgearRuns,HeadgearWins,Headgear_WinPC,MilesTravelled,PosMilesTravelled,LRDistAhead,LRDistBt,GoingRuns,GoingWins,GoingPlaces,LRSubWinpc,LRSubPlcpc,stallpos,surface,DetailedSex,TrainerHorseRuns,Hcap_NonRuns,Hcap_NonWins,NH_Hcap_NonRuns,NH_Hcap_NonWins,medianOR,avgOR,SurfaceRuns,SurfaceWins,code,Stallion1yrPC,StallionAgePC,StallionDistancePC,StallionTrackPC,StallionClassPC,StallionSurfacePC,StallionGoingPC,FCOdds,EarlyOdds,dams_stallion,LWIN_Track,LWIN_distance,LWIN_odds,LWIN_going,LWIN_OR,ClassandHigherWins,JockeyHorseRuns,JockeyHorseWins,SeasonRuns,TrainerHorseWins,TrainerHorseCodeWins,penalty,HorseCareerPlaces,HorseTrackRuns,HorseTrackWins,HorseTrackPlaces,HorseTrackWin%,HorseTrackPlace%,HorseDistanceRuns,HorseDistanceWins,HorseDistancePlaces,HorseDistanceWin%,HorseDistancePlace%,HorseCDRuns,HorseCDWins,HorseCDPlaces,HorseCDWin%,HorseclassRuns,HorseclassWins,HorseclassPlaces,race_date,
"13:15:00","Market Rasen","Livings Boy An Co (FR)","Unibet Extra Place Offers Every Day Conditional Jockeys Novices Handicap Hurdle","Class 5","4yo+","Non-Major","Handicap Novices Hurdle","2m1f ","3485","Good","13","National Hunt","94","Right Handed","0","Wainwright, J S","7","168","Brown, Oakley","0","Non Fav","94","25.00","1","57.3307","27.471906","11.2674","0.1428","0.6857","119.99007935999998","56","1","0","0","3","0","0","79","5","6","127","11","9","3","0","0","7","0","0","4","1","25","8","2","25","122","9","7","210","13","6","1","0","0","4U56855","(FR)","0","Male","Diamond Boy (FR)","Fifth","Fifth","96","99","105","110","0","0","0","0","Newcastle","Class 5","4302","2m½f ","10","16.00","159","129","Catterick","Class 4","4193","2m3½f ","13","80.00","158","161","Doncaster","Class 5","2342","2m3½f ","12","80.00","Eighth","14","0",,,,"Good","Soft","Good","Living Start (FR)","None","None","0","0","0","9","0","0","71","Joint Tenth","1.50","9.25","6","0","0","17","50","None","Slight Undulations","Gelding","4","4","0","4","0","87.5","85","13","0","Hurdle","16","15","18","25","6","17","9","14.00","22.00","Laveron",,,,,,"0","1","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2022-05-06",
"13:15:00","Market Rasen","William Cody","Unibet Extra Place Offers Every Day Conditional Jockeys Novices Handicap Hurdle","Class 5","4yo+","Non-Major","Handicap Novices Hurdle","2m1f ","3485","Good","13","National Hunt","94","Right Handed","0","Sly, Mrs P","5","168","Andrews, Jack","3","Fav","94","2.00","2","81.18","29.13029999999999","16.024","1.6","0.5254","156.62020888","28","6","0","0","26","3","12","141","14","10","154","18","12","16","3","19","5","0","0","2","0","0","8","0","0","105","16","15","210","29","14","9","1","11","8352452","(GB)","0","Male","Westerner","Second","Fifth","93","94","95","94","0","0","0","0","Sedgefield","Class 5","3730","2m½f ","11","2.25","164","46","Southwell","Class 4","6753","2m5½f ","12","4.50","150","71","Huntingdon","Class 5","3485","2m5½f ","10","6.50","Fourth","10","0",,,,"Good To Soft","Good","Soft","Wistow","None","None","50","0","50","10","0","0","71","Joint Tenth","12.00","2.50","4","0","2","100","100","None","Slight Undulations","Gelding","10","4","0","4","0","87.5","85","7","0","Hurdle","12","18","15","30","9","12","13","4.00","3.00","Sir Harry Lewis (USA)",,,,,,"0","0","0","0","0","10","0","4","2","0","1","0","50","1","0","0","0","0","1","0","0","0","6","0","3","2022-05-06",
"13:15:00","Market Rasen","Ensel Du Perche (FR)","Unibet Extra Place Offers Every Day Conditional Jockeys Novices Handicap Hurdle","Class 5","4yo+","Non-Major","Handicap Novices Hurdle","2m1f ","3485","Good","13","National Hunt","94","Right Handed","0","Barclay, Stella","8","167","Williams, Lorcan","0","Non Fav","93","33.00","3","45.152","27.703799999999998","16.8807","0.8858","0.5213","114.84550737500001","83","8","2","25","14","2","14","187","24","13","359","45","13","0","0","0","1","0","0","10","0","0","17","1","6","197","14","7","397","24","6","9","2","22","5P0P26P","(FR)","0","Male","Anabaa Blue","Pulled Up","Sixth","97","98","98","104","0","0","0","0","Uttoxeter","Class 5","3730","2m4f ","12","22.00","166","110","Kelso","Class 5","3431","2m½f ","14","6.00","165","131","Market Rasen","Class 5","2723","2m½f ","7","25.00","Second","14","0",,,,"Soft","Good To Soft","Soft","Onvavoir (FR)","None","None","33","0","0","14","0","0","149","Clear Fifth",,"Didnt Finish","5","0","0","30","50","None","Slight Undulations","Gelding","6","9","0","9","0","87.5","85","12","0","Hurdle","0","0","0","0","0","0","0","25.00","22.00","Diableneyev (USA)",,,,,,"0","0","0","0","0","6","0","2","2","0","1","0","50","1","0","0","0","0","1","0","0","0","3","0","1","2022-05-06",
"13:15:00","Market Rasen","Professor Calculus","Unibet Extra Place Offers Every Day Conditional Jockeys Novices Handicap Hurdle","Class 5","4yo+","Non-Major","Handicap Novices Hurdle","2m1f ","3485","Good","13","National Hunt","94","Right Handed","0","Hawke, N J","4","162","Buckley, Tom","0","Non Fav","94","18.00","4","56.335","15.23361816","14.334439","1.5","0.4433","111.56377719000001","29","6","0","0","15","1","7","142","15","11","243","29","12","118","5","4","12","3","25","6","0","0","22","1","5","253","18","7","523","44","8","20","2","10","0073576","(GB)","0","Male","Twilight Son","Sixth","Seventh","97","0","0","0","0","0","0","0","Taunton","Class 5","3431","2m½f ","12","14.00","151","54","Warwick","Class 4","4084","2m ","8","16.00","139","73","Taunton","Class 4","4901","2m1f ","14","16.00","Fifth","10","0",,,,"Good","Good To Soft","Good To Soft","Roslea Lady (IRE)","None","None","17","0","20","10","0","0","256","Clear Top","3.50","7.65","5","0","1","29","43","None","Slight Undulations","Gelding","4","4","0","1","0","87.5","85","8","0","Hurdle","10","10","0","0","8","13","13","14.00","12.00","Alhaarth (IRE)",,,,,,"0","2","0","0","0","4","0","2","0","0","0","0","0","2","0","1","0","50","0","0","0","0","6","0","1","2022-05-06",
"13:15:00","Market Rasen","Robert Johnson","Unibet Extra Place Offers Every Day Conditional Jockeys Novices Handicap Hurdle","Class 5","4yo+","Non-Major","Handicap Novices Hurdle","2m1f ","3485","Good","13","National Hunt","94","Right Handed","0","Menzies, Rebecca","4","162","Coleman, Peter","10","Non Fav","94","9.00","5","49.3051","23.629716899999995","9.81935","1.6","0.6883","105.06899386542855","17","2","0","0","4","0","0","18","2","11","39","5","13","15","2","13","0","0","0","18","0","0","46","3","7","487","65","13","872","104","12","20","4","20","9845834","(GB)","0","Male","Helmet (AUS)","Fourth","Third","0","0","54","55","0","0","0","0","Sedgefield","Class 4","5446","2m3½f ","5","8.00","150","43","Sedgefield","Class 4","5446","2m½f ","6","6.00","147","199","Newcastle","Class 6","2700","1m4½f ","13","7.00","Eighth","7","0",,,,"Good","Good","Standard","Sensationally","None","None","0","0","0","4","0","0","122","Clear Eighth","31.00","4.25","2","0","0","0","0","None","Slight Undulations","Gelding","2","2","0","0","0","87.5","85","5","0","Hurdle","11","8","0","0","14","7","7","8.00","8.50","Montjeu (IRE)",,,,,,"0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2022-05-06",
"13:15:00","Market Rasen","Less Legacy","Unibet Extra Place Offers Every Day Conditional Jockeys Novices Handicap Hurdle","Class 5","4yo+","Non-Major","Handicap Novices Hurdle","2m1f ","3485","Good","13","National Hunt","94","Right Handed","0","Corbett, Mrs Susan","5","162","Hurst, Dillan B","8","Non Fav","88","11.00","6","46.25","18.951480000000004","10.045","1.5817999999999999","0.4447","104.76868497999997","15","2","0","0","2","0","0","30","4","13","45","4","9","9","1","11","0","0","0","6","1","17","12","1","8","104","9","9","205","19","9","1","0","0","9442P7U","(GB)","0","Male","Kutub (IRE)","Unseated Rider","Seventh","88","90","90","90","0","0","0","0","Perth","Class 5","2886","2m ","9","6.00","150","98","Doncaster","Class 5","3730","2m½f ","10","6.00","160","123","Musselburgh","Class 5","2877","1m7½f ","12","5.00","Pulled Up","11","0",,,,"Good To Soft","Good","Soft","Morning With Ivan (IRE)","None","None","17","0","20","11","0","0","191","Clear Second",,"Didnt Finish","5","0","1","0","50","None","Slight Undulations","Gelding","11","7","0","7","0","87.5","85","7","0","Hurdle","13","0","0","0","0","0","25","7.00","9.00","Ivan Denisovich (IRE)",,,,,,"0","1","0","0","0","11","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","6","0","1","2022-05-06",
"13:15:00","Market Rasen","Bashful","Unibet Extra Place Offers Every Day Conditional Jockeys Novices Handicap Hurdle","Class 5","4yo+","Non-Major","Handicap Novices Hurdle","2m1f ","3485","Good","13","National Hunt","94","Right Handed","0","Greenall, Oliver","4","161","Gregory, Fergus","0","Non Fav","93","10.00","7","65.5228","24.0260436","12.450239999999999","2.2832","0.6101","136.86665208","42","3","0","0","17","1","6","228","28","12","395","40","10","34","3","9","21","5","24","6","0","0","35","3","9","387","37","10","727","74","10","30","4","13","2351P44","(GB)","0","Male","Manduro (GER)","Fourth","Fourth","0","0","0","74","0","8","20","33","Hereford","Class 4","6045","2m½f ","9","8.00","152","64","Ludlow","Class 4","5854","2m ","10","66.00","144","85","Doncaster","Class 4","5664","2m½f ","12","25.00","Pulled Up","12","1",,,,"Good","Soft","Good","Inhibition","None","None","80","0","0","12","1","8","123","Clear Seventh","13.00","17.75","4","0","0","20","20","None","Slight Undulations","Gelding","3","3","0","0","0","87.5","85","7","0","Hurdle","11","13","17","0","5","12","13","8.00","7.00","Nayef (USA)","Kempton","1m4f ","0.13","Standard To Slow","74","1","1","0","0","0","3","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","4","2022-05-06",
"13:15:00","Market Rasen","Gerard Mentor (FR)","Unibet Extra Place Offers Every Day Conditional Jockeys Novices Handicap Hurdle","Class 5","4yo+","Non-Major","Handicap Novices Hurdle","2m1f ","3485","Good","13","National Hunt","94","Right Handed","0","Bailey, K C","6","161","Brogan, Kevin","0","Non Fav","87","7.00","8","62.625","29.851830000000003","17.633975","2.609","1.028","137.5445814","29","10","3","30","24","4","17","283","48","17","444","72","16","0","0","0","10","0","0","3","0","0","18","2","11","271","37","14","616","97","16","24","8","33","6P52233","(FR)","0","Male","Policy Maker (IRE)","Third","Third","88","88","87","83","0","0","0","0","Taunton","Class 5","3431","2m½f ","9","2.75","158","191","Taunton","Class 5","3431","2m½f ","10","5.00","154","211","Exeter","Class 5","2614","2m1f ","10","3.50","Second","11","0",,,,"Good","Good To Firm","Good To Firm","Trephine Du Sulon (FR)","Cheekpieces","Cheekpieces","63","0","40","4","0","0","174","Joint Third","6.50","15.75","5","0","2","0","0","None","Slight Undulations","Gelding","11","6","0","6","0","87.5","85","6","0","Hurdle","5","0","29","0","10","0","10","6.00","5.50","Grand Tresor (FR)",,,,,,"0","0","0","0","0","11","0","5","0","0","0","0","0","2","0","2","0","100","0","0","0","0","8","0","5","2022-05-06",
"13:15:00","Market Rasen","Cordey Dancer (FR)","Unibet Extra Place Offers Every Day Conditional Jockeys Novices Handicap Hurdle","Class 5","4yo+","Non-Major","Handicap Novices Hurdle","2m1f ","3485","Good","13","National Hunt","94","Right Handed","0","OBrien, Fergal","5","159","Harrison, Liam","3","Non Fav","85","10.00","9","40.0865256","20.293821360000003","11.7949292","1.2","1.9109999999999998","95.82469835986669","178","10","2","20","20","3","15","189","32","17","314","47","15","217","34","16","16","3","19","31","8","26","77","15","19","805","139","17","1377","246","18","71","15","21","386","(FR)","0","Female","Authorized (IRE)","Sixth","Eighth","0","0","0",,"0","0","0","0","Huntingdon","Class 4","4084","2m ","7","40.00","152","189","Uttoxeter","Class 4","4084","2m ","12","28.00","158","202","Ffos Las","Class 4","4084","2m ","6","6.00","Third","3","0",,,,"Good","Good To Soft","Good","Avoca Dancer (IRE)","None","None","0","0","0","3","0","0","174","Joint Third","0.00","34.30","2","0","0","0","25","None","Slight Undulations","Mare","3","0","0","0","0","87.5","85","1","0","Hurdle","14","19","7","33","16","17","19","8.00","7.50","Compton Place",,,,,,"0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-05-06",
"13:15:00","Market Rasen","Doors Breaker (FR)","Unibet Extra Place Offers Every Day Conditional Jockeys Novices Handicap Hurdle","Class 5","4yo+","Non-Major","Handicap Novices Hurdle","2m1f ","3485","Good","13","National Hunt","94","Right Handed","0","Collier, Tjade","5","151","Willmott, Thomas","0","Non Fav","77","12.00","11","66.625","22.2442605","13.036176","1.7","0.22499999999999998","125.82885883247998","14","10","0","0","22","3","14","160","17","11","225","18","8","1","0","0","7","0","0","5","0","0","11","0","0","60","4","7","80","6","8","1","0","0","66FP4","(FR)","0","Male","American Post","Fourth","Pulled Up","77","0","0","0","0","0","0","0","Southwell","Class 5","3730","2m ","14","14.00","141","74","Carlisle","Class 4","4629","2m1f ","9","150.00","160","99","Wetherby","Class 4","5827","2m½f ","11","300.00","Fell","5","0",,,,"Good","Heavy","Good To Soft","Polyandry (IRE)","None","None","0","0","0","5","0","0","88","Clear Ninth","1.25","5.40","1","0","0","0","100","None","Slight Undulations","Gelding","5","1","0","1","0","87.5","85","4","0","Hurdle","9","20","0","0","0","0","0","10.00","11.00","Pennekamp (USA)",,,,,,"0","1","0","0","0","5","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","2022-05-06",
