time,track,horse,race_name,class,race_restrictions,major,racetype,distance,prize,going,runners,category,topor,direction,stall,trainer,horse_age,pounds,jockey_name,jockeys_claim,fav,OfficialRating,Odds,racecardno,last1,last2,last3,speedandtodayrating,jockeytrainerstallionrating,total,LastRun,jockey14runs,jockey14wins,jockey14strike,jockey30runs,jockey30wins,jockey30strike,jockey1yrruns,jockey1yrwins,jockey1yrstrike,jockeyruns,jockeywins,jockeystrike,jocktrainruns,jocktrainwins,jocktrainstrike,jockcsrruns,jockcsrwins,jockcsrstrike,trainer14runs,trainer14wins,trainer14strike,trainer30runs,trainer30wins,trainer30strike,trainer1yrruns,trainer1yrwins,trainer1yrstrike,trainerruns,trainerwins,trainerstrike,traincsrruns,traincsrwins,traincsrstrike,form,horsecountry,stallsanalyser,HorseSex,stallion,LastRace_Pos,SecondLastRace_Pos,LR_OR,2LR_OR,3LR_OR,4LR_OR,Going_WinPC,Career_WinPC,Class_WinPC,Direction_WinPC,LR_Track,LR_class,LR_prize,LR_distance,LR_runners,LR_Odds,LR_weight,Days_Since_2LR,2LR_Track,2LR_class,2LR_prize,2LR_distance,2LR_runners,2LR_Odds,2LR_weight,Days_Since_3LR,3LR_Track,3LR_class,3LR_prize,3LR_distance,3LR_runners,3LR_Odds,ThirdLastRace_Pos,CareerRuns,CareerWins,LR_Major,2LR_Major,3LR_Major,LR_Going,2LR_Going,3LR_Going,dam,Headgear,headgearlr,Class_plcPC,TrkDist_plcPC,Going_plcPC,HeadgearRuns,HeadgearWins,Headgear_WinPC,MilesTravelled,PosMilesTravelled,LRDistAhead,LRDistBt,GoingRuns,GoingWins,GoingPlaces,LRSubWinpc,LRSubPlcpc,stallpos,surface,DetailedSex,TrainerHorseRuns,Hcap_NonRuns,Hcap_NonWins,NH_Hcap_NonRuns,NH_Hcap_NonWins,medianOR,avgOR,SurfaceRuns,SurfaceWins,code,Stallion1yrPC,StallionAgePC,StallionDistancePC,StallionTrackPC,StallionClassPC,StallionSurfacePC,StallionGoingPC,FCOdds,EarlyOdds,dams_stallion,LWIN_Track,LWIN_distance,LWIN_odds,LWIN_going,LWIN_OR,ClassandHigherWins,JockeyHorseRuns,JockeyHorseWins,SeasonRuns,TrainerHorseWins,TrainerHorseCodeWins,penalty,HorseCareerPlaces,HorseTrackRuns,HorseTrackWins,HorseTrackPlaces,HorseTrackWin%,HorseTrackPlace%,HorseDistanceRuns,HorseDistanceWins,HorseDistancePlaces,HorseDistanceWin%,HorseDistancePlace%,HorseCDRuns,HorseCDWins,HorseCDPlaces,HorseCDWin%,HorseclassRuns,HorseclassWins,HorseclassPlaces,race_date,
"13:10:00","Ffos Las","Wild Max (GER)","JPR Phoenix Novices Chase (GBB Race)","Class 3","5yo+","Non-Major","Novices Chase","2m ","7733","Good","4","National Hunt","133","Left Handed","0","Nicholls, P F","7","162","Williams, Lorcan","0","Fav","133","0.29","1","114.147","34.02603","19.238825","3.726","3.7122999999999995","207.86920460000002","12","15","4","27","20","5","25","189","27","14","370","48","13","141","32","23","17","2","12","21","9","43","48","22","46","642","150","23","1392","336","24","14","6","43","P0P4321","(GER)","0","Male","Maxios","First","Second","128","130","133","137","50","36","33","33","Newton Abbot","Class 3","7733","2m½f ","3","2.25","154","49","Ludlow","Class 3","6699","2m ","4","3.00","165","72","Newbury","Class 3","6452","2m½f ","6","7.50","Third","14","5",,,,"Good","Good","Soft","Wildfahrte (GER)","None","None","50","0","67","14","5","36","123","Joint Second","13.00",,"6","3","4","0","0","None","Flat","Gelding","14","4","3","1","1","39.5","84","5","2","Chase","12","15","22","33","19","16","8","0.53","0.29","Mark Of Esteem (IRE)","Newton Abbot","2m½f ","2.25","Good","128","3","1","0","1","5","14","0","6","0","0","0","0","0","4","1","1","25","25","0","0","0","0","6","2","3","2022-05-16",
"13:10:00","Ffos Las","Boston Joe (IRE)","JPR Phoenix Novices Chase (GBB Race)","Class 3","5yo+","Non-Major","Novices Chase","2m ","7733","Good","4","National Hunt","133","Left Handed","0","Curtis, Miss Rebecca","6","156","Bowen, Sean P","0","Non Fav","0","16.00","2","40.484255999999995","23.1914826","9.57016875","0.6","0.9879","95.05226592149998","151","30","6","20","53","16","30","509","98","19","968","173","18","53","7","13","82","18","22","4","1","25","7","2","29","118","11","9","226","23","10","45","5","11","857","(IRE)","0","Male","Sageburg (IRE)","Seventh","Fifth","0","0","0",,"0","0","0","0","Ffos Las","Class 4","4084","2m4½f ","8","14.00","152","187","Bangor","Class 4","4139","2m½f ","11","16.00","158","427","Stratford","Class 5","2274","2m½f ","14","28.00","Eighth","3","0",,,,"Heavy","Good To Soft","Good To Soft","Supreme Millie (IRE)","None","None","0","0","0","3","0","0","45","Clear Bottom","40.00","42.25","0","0","0","29","43","None","Flat","Gelding","3","3","0","0","0","39.5","84","2","0","Chase","7","11","7","0","0","3","8","16.00","14.00","Milan",,,,,,"0","1","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-05-16",
"13:10:00","Ffos Las","Timberman (IRE)","JPR Phoenix Novices Chase (GBB Race)","Class 3","5yo+","Non-Major","Novices Chase","2m ","7733","Good","4","National Hunt","133","Left Handed","0","OBrien, Fergal","7","156","Brennan, P J","0","Non Fav","123","3.00","3","57.546899999999994","31.246559999999995","26.547","3.7667","1.9312000000000002","158.31506574999992","54","13","3","23","31","9","29","400","84","21","870","173","20","673","144","21","11","1","9","47","9","19","80","16","20","808","139","17","1403","251","18","25","3","12","6143145","(IRE)","0","Male","Califet (FR)","Fifth","Fourth","125","125","119","118","50","25","25","17","Ludlow","Class 3","7788","2m ","5","6.00","163","83","Taunton","Class 2","10926","2m1f ","6","3.00","151","175","Kempton","Class 3","5446","2m ","7","2.00","First","12","3",,,,"Good","Good To Soft","Good","Millrock Lady (IRE)","Hood","Hood","50","0","67","5","2","40","123","Joint Second",,"10.25","6","3","4","67","67","None","Flat","Gelding","10","7","2","0","0","39.5","84","3","1","Chase","8","5","8","0","22","12","10","1.88","2.75","Court Cave (IRE)","Kempton","2m ","2.00","Good","119","1","7","2","0","3","10","0","6","0","0","0","0","0","4","1","1","25","25","0","0","0","0","4","1","2","2022-05-16",
"13:10:00","Ffos Las","Vanderbilt (IRE)","JPR Phoenix Novices Chase (GBB Race)","Class 3","5yo+","Non-Major","Novices Chase","2m ","7733","Good","4","National Hunt","133","Left Handed","0","Gillard, Mark","8","156","Davies, James","0","Non Fav","79","40.00","4","42.28","23.450616000000004","15.32301875","1.2283","0.4036","111.38576843000001","13","14","0","0","26","2","8","245","19","8","594","38","6","11","0","0","9","0","0","2","0","0","7","0","0","93","3","3","178","7","4","7","2","29","2484334","(IRE)","0","Male","Intense Focus (USA)","Fourth","Third","84","86","84","84","0","0","0","0","Sedgefield","Class 5","3513","2m1f ","6","7.00","149","39","Taunton","Class 5","3431","3m ","10","11.00","148","59","Fakenham","Class 4","4520","2m ","5","4.00","Third","58","0",,,,"Good","Good","Good To Soft","Star Of The West","None","None","0","0","38","26","0","0","159","Clear Top","8.00","19.75","21","0","8","0","0","None","Flat","Gelding","37","18","0","0","0","39.5","84","15","0","Chase","9","7","0","0","0","6","13","33.00","40.00","Galileo (IRE)",,,,,,"0","1","0","1","0","33","0","15","2","0","0","0","0","9","0","1","0","11","1","0","0","0","1","0","0","2022-05-16",
"13:20:00","Carlisle","Al Hitmi","British Stallion Studs EBF Novice Stakes (GBB Race)","Class 4","2yo","Non-Major","Novices","5f ","6210","Good To Firm","6","Flat","0","Straight","1","Burke, K R","2","133","Hart, Jason","0","Non Fav","0","4.50","1","47.1229","0","0","0.5","1.5745","102.46983845","1","48","8","17","97","16","16","803","101","13","1595","185","12","12","4","33","37","2","5","41","9","22","78","15","19","778","109","14","1470","182","12","25","4","16","none","(GB)","3","Male","Harry Angel (IRE)","Fourth","No Run","0",,,,"0","0","0","0","Stratford","Class 5","2451","2m½f ","7","20.00","149","No Prev",,,,,,,,"No Prev",,,,,,,"No Run","0","0",,"No Run","No Run","Good",,,"Azma (USA)","None","None","0","0","0","0","0","0","73","Clear Bottom","2.00","16.25","0","0","0","0","0","Inside","Undulating","Colt","0","0","0","0","0","0","0","0","0","Flat","6","6","0","0","0","0","0","2.75","4.00","Bernardini (USA)",,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-05-16",
"13:20:00","Carlisle","Deguello (IRE)","British Stallion Studs EBF Novice Stakes (GBB Race)","Class 4","2yo","Non-Major","Novices","5f ","6210","Good To Firm","6","Flat","0","Straight","2","Loughnane, David","2","133","Pearson, Laura","3","J-Fav","0","2.75","2","0","0","0","-0.39999999999999997","1.2523","0.8523000000000001","No Prev","18","2","11","38","3","8","363","34","9","565","66","12","94","14","15","8","1","13","27","5","19","45","8","18","377","44","12","827","94","11","7","0","0","none","(IRE)","3","Male","Dark Angel (IRE)","No Run","No Run",,,,,"0","0","0","0",,,,,,,,"No Prev",,,,,,,,"No Prev",,,,,,,"No Run","0","0","No Run","No Run","No Run",,,,"Lady Springbank (IRE)","None",,"0","0","0","0","0","0","169","Clear Top",,,"0","0","0","0","0","Inside","Undulating","Colt","0","0","0","0","0","0","0","0","0","Flat","13","16","16","12","12","13","17","3.50","3.33","Choisir (AUS)",,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-05-16",
"13:20:00","Carlisle","Monte Forte","British Stallion Studs EBF Novice Stakes (GBB Race)","Class 4","2yo","Non-Major","Novices","5f ","6210","Good To Firm","6","Flat","0","Straight","6","Ryan, K A","2","133","Stott, Kevin","0","Non Fav","0","3.50","3","0","0","0","-0.3","1.0114999999999998","0.7114999999999998","No Prev","34","3","9","64","5","8","450","65","14","1212","182","15","458","80","17","33","6","18","35","3","9","67","5","7","592","72","12","1186","148","12","26","6","23","none","(GB)","-2","Male","Cotai Glory","No Run","No Run",,,,,"0","0","0","0",,,,,,,,"No Prev",,,,,,,,"No Prev",,,,,,,"No Run","0","0","No Run","No Run","No Run",,,,"Miss Poppy","None",,"0","0","0","0","0","0","126","Clear Second",,,"0","0","0","0","0","Inside","Undulating","Colt","0","0","0","0","0","0","0","0","0","Flat","13","12","15","0","18","17","15","3.33","3.33","Averti (IRE)",,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-05-16",
"13:20:00","Carlisle","Carmentis (IRE)","British Stallion Studs EBF Novice Stakes (GBB Race)","Class 4","2yo","Non-Major","Novices","5f ","6210","Good To Firm","6","Flat","0","Straight","4","Haslam, B M R","2","128","Mullen, Andrew","0","Non Fav","0","9.00","4","0","0","0","0.9","0.7692","1.6692","No Prev","24","2","8","65","8","12","620","51","8","1221","91","7","139","13","9","24","1","4","14","2","14","28","3","11","307","32","10","602","66","11","12","1","8","none","(IRE)","0","Female","Kodiac","No Run","No Run",,,,,"0","0","0","0",,,,,,,,"No Prev",,,,,,,,"No Prev",,,,,,,"No Run","0","0","No Run","No Run","No Run",,,,"Capriole","None",,"0","0","0","0","0","0","76","Joint Fourth",,,"0","0","0","0","0","Inside","Undulating","Filly","0","0","0","0","0","0","0","0","0","Flat","10","12","10","10","12","11","11","10.00","8.00","Noverre (USA)",,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-05-16",
"13:20:00","Carlisle","Dixiedoodledragon (IRE)","British Stallion Studs EBF Novice Stakes (GBB Race)","Class 4","2yo","Non-Major","Novices","5f ","6210","Good To Firm","6","Flat","0","Straight","3","Dalgleish, Keith","2","128","James, S H","0","Non Fav","0","12.00","5","0","0","0","0.7","1.1778","1.8778","No Prev","23","2","9","54","5","9","489","59","12","780","85","11","48","9","19","26","5","19","35","5","14","78","11","14","709","95","13","1472","172","12","60","7","12","none","(IRE)","0","Female","Dragon Pulse (IRE)","No Run","No Run",,,,,"0","0","0","0",,,,,,,,"No Prev",,,,,,,,"No Prev",,,,,,,"No Run","0","0","No Run","No Run","No Run",,,,"Dixiedoodledandy (IRE)","None",,"0","0","0","0","0","0","85","Clear Third",,,"0","0","0","0","0","Inside","Undulating","Filly","0","0","0","0","0","0","0","0","0","Flat","9","6","21","0","5","9","10","14.00","10.00","Desert Style (IRE)",,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-05-16",
"13:20:00","Carlisle","Queen Of Deauville (IRE)","British Stallion Studs EBF Novice Stakes (GBB Race)","Class 4","2yo","Non-Major","Novices","5f ","6210","Good To Firm","6","Flat","0","Straight","5","Johnston, M","2","128","Norton, Francis","0","J-Fav","0","2.75","6","0","0","0","0.4","1.4127","1.8127","No Prev","26","3","12","54","5","9","368","44","12","941","120","13","614","93","15","2","1","50","67","10","15","153","20","13","1450","174","12","2977","404","14","27","8","30","none","(IRE)","-2","Female","Showcasing","No Run","No Run",,,,,"0","0","0","0",,,,,,,,"No Prev",,,,,,,,"No Prev",,,,,,,"No Run","0","0","No Run","No Run","No Run",,,,"Syann (IRE)","None",,"0","0","0","0","0","0","76","Joint Fourth",,,"0","0","0","0","0","Inside","Undulating","Filly","0","0","0","0","0","0","0","0","0","Flat","10","11","11","0","12","13","13","3.00","2.25","Daylami (IRE)",,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2022-05-16",
