racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2023-02-25","17:10:00","Chelmsford City","CCR Restricted Maiden Stakes (GBB Race)","3-5yo","Class 5",,"1m ","4347","Standard","9","1st",,"Woodstock","9","Channon, Jack","3","Bishop, Charles","0","123","0.53","(Fav)","0","1 mins 39.68s","99.68",,"0","8","1","All Weather","1.71639447","1.09","3","3","1760","0","Maiden","edged right start, soon chasing leaders, went 2nd over 4f out, led over 1f out, clear inside final furlong, comfortably","6","Inside","Left Handed",,"15","1","Sixties Icon","Polytrack","4347",
"2023-02-25","17:10:00","Chelmsford City","CCR Restricted Maiden Stakes (GBB Race)","3-5yo","Class 5",,"1m ","4347","Standard","9","2nd","3.5","Margarets Fuchsia","5","Kelleway, Miss Gay","3","Voikhansky, Alexander","7","113","18",,"0","1 mins 39.68s","99.68","3.5","0","8","2","All Weather","70","5.14893629","3","3","1760","0","Maiden","prominent early, tracked leaders, ridden over 2f out, switched right off final bend, went 2nd over 1f out, kept on, no impression on winner inside final furlong","7","Inside","Left Handed",,"7","2","Dandy Man (IRE)","Polytrack","2041",
"2023-02-25","17:10:00","Chelmsford City","CCR Restricted Maiden Stakes (GBB Race)","3-5yo","Class 5",,"1m ","4347","Standard","9","3rd","3","Scramble","7","Allen, C N","3","Quinn, Jimmy","0","118","10",,"67","1 mins 39.68s","99.68","6.5","0","8","3","All Weather","16.571532","2.25123732","3","3","1760","0","Maiden","held up in mid-division, headway from 2f out, went 3rd just over 1f out, no impression","9","Inside","Left Handed",,"13","6","Havana Gold (IRE)","Polytrack","1021",
"2023-02-25","17:10:00","Chelmsford City","CCR Restricted Maiden Stakes (GBB Race)","3-5yo","Class 5",,"1m ","4347","Standard","9","4th","2.5","Soothing Blaze","6","Stone, W B","3","Pearson, Laura","3","120","33",,"0","1 mins 39.68s","99.68","9","0","8","4","All Weather","88.95379017","7","3","3","1760","0","Maiden","in rear, switched right over 1f out, kept on, went 4th well inside final furlong, never dangerous","5","Inside","Left Handed",,"7","2","Oasis Dream","Polytrack","510",
"2023-02-25","17:10:00","Chelmsford City","CCR Restricted Maiden Stakes (GBB Race)","3-5yo","Class 5",,"1m ","4347","Standard","9","5th","0.5","Pink Walls","8","Williamson, Mrs L","3","Breslin, Andrew","3","115","150",,"0","1 mins 39.68s","99.68","9.5","0","8","5","All Weather","1000","111.26749562","3","3","1760","0","Maiden","slowly into stride, mid-division, plugged on final furlong, no chance","8","Inside","Left Handed",,"26","2","Heeraat (IRE)","Polytrack","0",
"2023-02-25","17:10:00","Chelmsford City","CCR Restricted Maiden Stakes (GBB Race)","3-5yo","Class 5",,"1m ","4347","Standard","9","6th","1.25","Darlo Pride","2","Carson, Anthony","3","Carson, William","0","123","80",,"0","1 mins 39.68s","99.68","10.75","0","8","6","All Weather","207.04956493","21","3","3","1760","0","Maiden","broke well, chased leaders on inside, ridden over 2f out, weakened inside final furlong","1","Inside","Left Handed",,"None","0","Outstrip","Polytrack","0",
"2023-02-25","17:10:00","Chelmsford City","CCR Restricted Maiden Stakes (GBB Race)","3-5yo","Class 5",,"1m ","4347","Standard","9","7th","6","Sea The Buckthorn","3","Foy, Kevin","3","Rawlinson, Ali","0","123","3.33",,"0","1 mins 39.68s","99.68","16.75","0","8","7","All Weather","4.8","1.32541057","3","3","1760","0","Maiden","soon led, ridden and headed over 1f out, weakened inside final furlong","4","Inside","Left Handed",,"36","2","Sea The Moon (GER)","Polytrack","0",
"2023-02-25","17:10:00","Chelmsford City","CCR Restricted Maiden Stakes (GBB Race)","3-5yo","Class 5",,"1m ","4347","Standard","9","8th","2.5","Dragonmyheart (IRE)","4","Quinn, Denis P","3","Norton, Francis","0","123","50",,"0","1 mins 39.68s","99.68","19.25","0","8","8","All Weather","139.94566769","12.5","3","3","1760","0","Maiden","tracked leaders, took keen hold, lost place over 4f out, well beaten final 2f","2","Inside","Left Handed",,"None","0","Dragon Pulse (IRE)","Polytrack","0",
"2023-02-25","17:10:00","Chelmsford City","CCR Restricted Maiden Stakes (GBB Race)","3-5yo","Class 5",,"1m ","4347","Standard","9","9th","28","Magnusson","1","Foy, Kevin","3","Keenan, Darragh","0","123","8.5",,"0","1 mins 39.68s","99.68","47.25","0","8","9","All Weather","10","2.32","3","3","1760","0","Maiden","ran green in rear, well behind final 5f","3","Inside","Left Handed",,"None","0","Territories (IRE)","Polytrack",,
"2023-02-25","17:40:00","Chelmsford City","chelmsfordcityracecourse.com Restricted Maiden Stakes (GBB Race)","3-5yo","Class 5",,"6f ","4347","Standard","7","1st",,"Invested (IRE)","4","Bell, M L W","3","Crouch, Hector","0","122","1.63","(Fav)","0","1 mins 13.56s","73.56",,"0","6","1","All Weather","2.9","1.50272388","2","2","1320","0","Maiden","made virtually all, ridden clear inside final furlong, readily","3","Centre","Left Handed",,"23","1","Smooth Daddy (USA)","Polytrack","4347",
