racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2022-07-26","13:25:00","Beverley","Lady Jane Bethell Memorial Amateur Jockeys Handicap (Div 1)","3yo+","Class 6",,"1m2f ","3028","Good To Firm","10","1st",,"Irv (IRE)","7","Hammond, Micky","6","Smith, Becky","0","147","3.33","(Fav)","56","2 mins 5.10s","125.1",,"57","10","1","Flat","4.7936627391030875","1.821674744","3","3","2187","0","Handicap","front mid-division, went 4th well over 3f out, pressed leader well over 1f out, pushed along and led 1f out, ridden and stayed on well inside last","6","Inside","Right Handed",,"27","35","Zoffany (IRE)","Flat","3028",
"2022-07-26","13:25:00","Beverley","Lady Jane Bethell Memorial Amateur Jockeys Handicap (Div 1)","3yo+","Class 6",,"1m2f ","3028","Good To Firm","10","2nd","0.5","Dandys Angel (IRE)","5","Wainwright, J S","5","Ennis, Mr M","0","143","4.5",,"52","2 mins 5.10s","125.1","0.5","57","10","2","Flat","6.2","2.006014402249469","3","3","2187","0","Handicap","in rear, effort and headway 3f out, ridden in 3rd over 1f out, kept on, no impression on winner","7","Inside","Right Handed",,"6","29","Dandy Man (IRE)","Flat","1515",
"2022-07-26","13:25:00","Beverley","Lady Jane Bethell Memorial Amateur Jockeys Handicap (Div 1)","3yo+","Class 6",,"1m2f ","3028","Good To Firm","10","3rd","3.25","Bit Of A Quirke","2","Walford, Mark","9","Irvine, Ms Natalya","7","145","10",,"61","2 mins 5.10s","125.1","3.75","57","10","3","Flat","14.5","3.8211295092417275","3","3","2187","0","Handicap","led, pushed along well over 2f out, headed 1f out, stayed on one pace","3","Inside","Right Handed","Vsor","6","63","Monsieur Bond (IRE)","Flat","757",
"2022-07-26","13:25:00","Beverley","Lady Jane Bethell Memorial Amateur Jockeys Handicap (Div 1)","3yo+","Class 6",,"1m2f ","3028","Good To Firm","10","4th","HD","Sameem (IRE)","4","Easterby, T D","6","Easterby, Miss E","0","149","7",,"58","2 mins 5.10s","125.1","3.85","57","10","4","Flat","8.4","2.7323616684183802","3","3","2187","0","Handicap","towards rear, headway 3f out, went 4th well over 1f out, ridden and stayed on same pace","5","Inside","Right Handed","CkPc","24","31","New Approach (IRE)","Flat","379",
"2022-07-26","13:25:00","Beverley","Lady Jane Bethell Memorial Amateur Jockeys Handicap (Div 1)","3yo+","Class 6",,"1m2f ","3028","Good To Firm","10","5th","11","Highlight Reel (IRE)","1","Fell, Roger","7","Collier, Miss A","3","137","9",,"49","2 mins 5.10s","125.1","14.85","57","10","5","Flat","10.360430813","3.05","3","3","2187","0","Handicap","tracked leaders, ridden and weakened 2f out","8","Inside","Right Handed",,"14","61","Big Bad Bob (IRE)","Flat","300",
"2022-07-26","13:25:00","Beverley","Lady Jane Bethell Memorial Amateur Jockeys Handicap (Div 1)","3yo+","Class 6",,"1m2f ","3028","Good To Firm","10","6th","2.75","Karratha (IRE)","10","Fahey, R A","3","Harris, Mr Cole","7","127","66",,"52","2 mins 5.10s","125.1","17.6","57","10","6","Flat","89.8622896576999","22","3","3","2187","0","Handicap","front mid-division, pushed along 4f out, beaten over 1f out","10","Inside","Right Handed",,"29","4","Australia","Flat","300",
"2022-07-26","13:25:00","Beverley","Lady Jane Bethell Memorial Amateur Jockeys Handicap (Div 1)","3yo+","Class 6",,"1m2f ","3028","Good To Firm","10","7th","4","Rocket Dancer","3","Easterby, M W","5","Brotherton, Miss S","0","151","5",,"60","2 mins 5.10s","125.1","21.6","57","10","7","Flat","8.043287863779405","2.5932964766689466","3","3","2187","0","Handicap","towards rear, pushed along and minor headway 3f out, ridden and faded 2f out","4","Inside","Right Handed",,"32","25","Toronado (IRE)","Flat","0",
"2022-07-26","13:25:00","Beverley","Lady Jane Bethell Memorial Amateur Jockeys Handicap (Div 1)","3yo+","Class 6",,"1m2f ","3028","Good To Firm","10","8th","NK","Classy Dame (IRE)","9","Watson, Archie","4","Hampson, Brodie","0","156","4",,"65","2 mins 5.10s","125.1","21.75","57","10","8","Flat","5.678075085786547","2.12","3","3","2187","0","Handicap","towards rear, pushed along and came wide straight, no progress","2","Inside","Right Handed",,"5","25","Belardo (IRE)","Flat","0",
"2022-07-26","13:25:00","Beverley","Lady Jane Bethell Memorial Amateur Jockeys Handicap (Div 1)","3yo+","Class 6",,"1m2f ","3028","Good To Firm","10","9th","10","Les Fremantle (FR)","6","Chapman, M C","11","Adams, Khia","7","130","200",,"46","2 mins 5.10s","125.1","31.75","57","10","9","Flat","934.8232135916995","218.04935122628413","3","3","2187","0","Handicap","chased leaders, pushed along and lost place quickly halfway, soon lost touch","9","Inside","Right Handed",,"32","91","Orpen (USA)","Flat",,
"2022-07-26","13:25:00","Beverley","Lady Jane Bethell Memorial Amateur Jockeys Handicap (Div 1)","3yo+","Class 6",,"1m2f ","3028","Good To Firm","10","10th","9.5","Gulf Of Poets","8","Coward, Miss J M","10","Howarth, Miss R","5","153","40",,"67","2 mins 5.10s","125.1","41.25","57","10","10","Flat","50","11.473250429483594","3","3","2187","0","Handicap","prominent, pushed along and weakened tamely well over 2f out","1","Inside","Right Handed",,"29","47","Oasis Dream","Flat",,
