racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2024-04-23","14:10:00","Epsom","Betfred Handicap","4yo+","Class 3",,"5f ","9020","Good","12","1st",,"Night On Earth (IRE)","4","Williams, Ian","6","Kingscote, Richard","0","120","8",,"75","0 mins 55.27s","55.27",,"76","5","1","Flat","0","0","3","0","1100","0","Handicap","quick away and made all, soon switched right to stands rail, faced challenge from halfway, ridden 1f out, kept on well, always doing enough","10","Stands Side","Straight"," TT","22","56","Kodiac","Very Undulating","9020","Gelding","Eternal View (IRE)","Pivotal","92",
"2024-04-23","14:10:00","Epsom","Betfred Handicap","4yo+","Class 3",,"5f ","9020","Good","12","2nd","1.25","Looking For Lynda (IRE)","3","Burke, K R","4","Lee, Clifford","0","130","6",,"85","0 mins 55.27s","55.27","1.25","76","5","2","Flat","0","0","3","0","1100","0","Handicap","handy, pressed leader over 2f out, ridden and every chance 1f out, drifted left inside last and held","4","Stands Side","Straight","CkPc","21","20","Unfortunately (IRE)","Very Undulating","4230","Gelding","Designated","Dutch Art","92",
"2024-04-23","14:10:00","Epsom","Betfred Handicap","4yo+","Class 3",,"5f ","9020","Good","12","3rd","1.75","The Defiant","6","Dace, L A","8","Heard, Tyler","3","113","25",,"71","0 mins 55.27s","55.27","3","76","5","3","Flat","0","0","3","0","1100","0","Handicap","prominent, pushed along and edged left 1f out, ran on, no telling impression on leaders","13","Stands Side","Straight","CkPc TT","10","61","Morpheus","Very Undulating","2116","Gelding","Killer Class","Kyllachy","92",
"2024-04-23","14:10:00","Epsom","Betfred Handicap","4yo+","Class 3",,"5f ","9020","Good","12","4th","2.25","Clearpoint","13","Hodgson, Simon","4","Carver, William","3","132","8",,"90","0 mins 55.27s","55.27","5.25","76","5","4","Flat","0","0","3","0","1100","0","Handicap","towards rear, pushed along 2f out, stayed on, not pace to challenge","3","Stands Side","Straight",,"25","13","Ardad (IRE)","Very Undulating","1057","Gelding","Pigeon Point","Harbour Watch (IRE)","92",
"2024-04-23","14:10:00","Epsom","Betfred Handicap","4yo+","Class 3",,"5f ","9020","Good","12","5th","NK","Lihou","9","Evans, P D","8","Davies, Harry","0","120","14",,"75","0 mins 55.27s","55.27","5.4","76","5","5","Flat","0","0","3","0","1100","0","Handicap","chased front rank, pushed along over 2f out, one pace final furlong","9","Stands Side","Straight",,"19","81","Mayson","Very Undulating","528","Gelding","Kodiac Island","Kodiac","92",
"2024-04-23","14:10:00","Epsom","Betfred Handicap","4yo+","Class 3",,"5f ","9020","Good","12","6th","NSE","Mountain Peak","2","Walker, Ed","9","Marquand, Tom","0","135","10",,"90","0 mins 55.27s","55.27","5.43","76","5","6","Flat","0","0","3","0","1100","0","Handicap","chased leaders on outer, ridden and faded 1f out","2","Stands Side","Straight",,"199","50","Swiss Spirit","Very Undulating","264","Gelding","Nolas Lolly (IRE)","Lomitas","92",
"2024-04-23","14:10:00","Epsom","Betfred Handicap","4yo+","Class 3",,"5f ","9020","Good","12","7th","DH","Glory Fighter","8","Midgley, P T","8","Quinn, Jimmy","0","116","14",,"71","0 mins 55.27s","55.27","5.529999999999999","76","5","7","Flat","0","0","3","0","1100","0","Handicap","blindfold off slightly late, in rear, headway into mid-division halfway, ridden final 110 yards, never on terms","12","Stands Side","Straight",,"14","50","Kyllachy","Very Undulating","0","Gelding","Isola Verde","Oasis Dream","92",
"2024-04-23","14:10:00","Epsom","Betfred Handicap","4yo+","Class 3",,"5f ","9020","Good","12","7th","HD","Match Play","5","Midgley, P T","4","Murphy, Oisin","0","121","6",,"76","0 mins 55.27s","55.27","5.529999999999999","76","5","7","Flat","0","0","3","0","1100","0","Handicap","tracked leaders, pressed front pair over 2f out, weakened 1f out","8","Stands Side","Straight",,"51","14","Dandy Man (IRE)","Very Undulating","0","Gelding","Corazon Canarias (FR)","Caradak (IRE)","92",
"2024-04-23","14:10:00","Epsom","Betfred Handicap","4yo+","Class 3",,"5f ","9020","Good","12","9th","0.75","One Night Stand","10","Dixon, Scott","7","Dennis, Phil","0","137","5.5","(Fav)","92","0 mins 55.27s","55.27","6.28","76","5","9","Flat","0","0","3","0","1100","0","Handicap","towards rear, pushed along over 2f out, no progress","1","Stands Side","Straight",,"53","47","Swiss Spirit","Very Undulating",,"Gelding","Tipsy Girl","Haafhd","92",
"2024-04-23","14:10:00","Epsom","Betfred Handicap","4yo+","Class 3",,"5f ","9020","Good","12","10th","0.75","Jojo Rabbit","7","Carr, Mrs R A","6","Sullivan, James P","0","121","11",,"76","0 mins 55.27s","55.27","7.03","76","5","10","Flat","0","0","3","0","1100","0","Handicap","mid-division, pushed along 2f out, no impression when not much room under 1f out, soon beaten","7","Stands Side","Straight","CkPc","22","30","Due Diligence (USA)","Very Undulating",,"Gelding","Berkshire Honey","Sakhees Secret","92",
"2024-04-23","14:10:00","Epsom","Betfred Handicap","4yo+","Class 3",,"5f ","9020","Good","12","11th","NK","Mondammej","12","Brittain, Antony","7","Hardie, Cameron","0","127","10",,"82","0 mins 55.27s","55.27","7.180000000000001","76","5","11","Flat","0","0","3","0","1100","0","Handicap","in rear, always behind","5","Stands Side","Straight",,"39","55","Lope De Vega (IRE)","Very Undulating",,"Gelding","Lamps Of Heaven (IRE)","Invincible Spirit (IRE)","92",
"2024-04-23","14:10:00","Epsom","Betfred Handicap","4yo+","Class 3",,"5f ","9020","Good","12","12th","0.5","Micks Spirit","11","Allen, C N","6","Osborne, Saffie","0","117","20",,"72","0 mins 55.27s","55.27","7.680000000000001","76","5","12","Flat","0","0","3","0","1100","0","Handicap","rear mid-division, pushed along 2f out, gradually faded","11","Stands Side","Straight","Vsor","13","45","Swiss Spirit","Very Undulating",,"Gelding","Fortunately","Forzando","92",
"2024-04-23","14:45:00","Epsom","Betfred Blue Riband Trial (Listed)","3yo","Class 1","Listed Race","1m2.5f ","28355","Good","6","1st",,"Bellum Justum (IRE)","6","Balding, A M","3","Murphy, Oisin","0","129","9",,"92","2 mins 8.75s","128.75",,"96.5","10.5","1","Flat","0","0","2","0","2217","45","Non-Handicap","handy in 2nd, ridden and led narrowly over 1f out, ran on strongly","2","Inside","Left Handed",,"208","4","Sea The Stars (IRE)","Very Undulating","28355","Colt","Natural Beauty","Oasis Dream","107",
