racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2023-10-15","13:25:00","Cork","Mallow 3-Y-O Maiden Hurdle","3yo","Irish",,"2m ","6372","Yielding To Soft","10","1st",,"Hands On (IRE)","0","Bolger, E","3","Walsh, M P","0","154","4.5",,"0","4 mins 4.70s","244.7",,"0","16","1","National Hunt","0","0","3","0","3540","0","Maiden Hurdle","disputed briefly, soon held up behind leaders, mid-division in 7th halfway, closer 3 out, pushed along in 5th after 2 out, stayed on to dispute 3rd last, kept on well run-in to lead close home","3","None","Right Handed",,"28","1","Flemensfirth (USA)","Flat","6372","Gelding","Serious Fun (IRE)","Galileo (IRE)","0",
"2023-10-15","13:25:00","Cork","Mallow 3-Y-O Maiden Hurdle","3yo","Irish",,"2m ","6372","Yielding To Soft","10","2nd","0.5","Eagle Fang (IRE)","0","Durkan, William","3","Mullins, D E","0","154","16",,"0","4 mins 4.70s","244.7","0.5","0","16","2","National Hunt","0","0","3","0","3540","0","Maiden Hurdle","slight mistake 1st, tracked leaders, 5th halfway, closer 3 out, ridden in close 4th 2 out, disputed 3rd last, kept on well run-in to go 2nd last strides","1","None","Right Handed",,"113","1","Free Eagle (IRE)","Flat","2124","Gelding","Scatina (IRE)","Samum (GER)","0",
"2023-10-15","13:25:00","Cork","Mallow 3-Y-O Maiden Hurdle","3yo","Irish",,"2m ","6372","Yielding To Soft","10","3rd","HD","Union Flag (IRE)","0","Meade, Noel","3","Flanagan, S W","0","154","10",,"0","4 mins 4.70s","244.7","0.6","0","16","3","National Hunt","0","0","3","0","3540","0","Maiden Hurdle","settled behind leaders, closer in 4th halfway, travelled well to press leaders 3 out, ridden to dispute before last, led run-in, headed close home and no extra","8","None","Right Handed"," TT","16","10","Starspangledbanner (AUS)","Flat","1062","Gelding","Destalink","Rail Link","0",
"2023-10-15","13:25:00","Cork","Mallow 3-Y-O Maiden Hurdle","3yo","Irish",,"2m ","6372","Yielding To Soft","10","4th","3","Kaleosun (FR)","0","Elliott, Gordon","3","Kennedy, J W","0","154","0.67","(Fav)","0","4 mins 4.70s","244.7","3.6","0","16","4","National Hunt","0","0","3","0","3540","0","Maiden Hurdle","disputed early, led after 1st, pressed before straight, ridden 2 out, joined before last, headed run-in, no extra close home","5","None","Right Handed",,"None","0","No Risk At All (FR)","Flat","531","Gelding","Fara Sun (FR)","Zambezi Sun","0",
"2023-10-15","13:25:00","Cork","Mallow 3-Y-O Maiden Hurdle","3yo","Irish",,"2m ","6372","Yielding To Soft","10","5th","1.5","Kirkuila (IRE)","0","Barrett, James M","3","Enright, P T","0","147","66",,"0","4 mins 4.70s","244.7","5.1","0","16","5","National Hunt","0","0","3","0","3540","0","Maiden Hurdle","towards rear, ridden after 3 out, no impression in 6th before last, kept on one pace","10","None","Right Handed",,"46","6","Churchill (IRE)","Flat","319","Filly","Alphabetique","Zamindar (USA)","0",
"2023-10-15","13:25:00","Cork","Mallow 3-Y-O Maiden Hurdle","3yo","Irish",,"2m ","6372","Yielding To Soft","10","6th","2.5","Right Now (IRE)","0","OBrien, Joseph Patrick","3","Slevin, J J","0","154","3.5",,"0","4 mins 4.70s","244.7","7.6","0","16","6","National Hunt","0","0","3","0","3540","0","Maiden Hurdle","disputed early, tracked leader after 1st, 3rd halfway, attempted to challenge when short of room and hit birch marker before 3 out, challenged before straight, ridden 3 out, no extra in 5th before last, kept on one pace","7","None","Right Handed",,"24","5","Fascinating Rock (IRE)","Flat","212","Gelding","Legal Lyric (IRE)","Lawman (FR)","0",
"2023-10-15","13:25:00","Cork","Mallow 3-Y-O Maiden Hurdle","3yo","Irish",,"2m ","6372","Yielding To Soft","10","7th","2","Eagles Reign (IRE)","0","OSullivan, Ross","3","Harney, T P","7","147","80",,"0","4 mins 4.70s","244.7","9.6","0","16","7","National Hunt","0","0","3","0","3540","0","Maiden Hurdle","disputed briefly, soon tracked leaders, 2nd halfway, ridden in 3rd before straight, slight mistake 3 out, no extra before next, kept on one pace","2","None","Right Handed",,"11","7","Gleneagles (IRE)","Flat","0","Gelding","Nacre (JPN)","Deep Impact (JPN)","0",
"2023-10-15","13:25:00","Cork","Mallow 3-Y-O Maiden Hurdle","3yo","Irish",,"2m ","6372","Yielding To Soft","10","8th","NK","Macinamillion (IRE)","0","Cromwell, Gavin Patrick","3","Doyle, R A","0","154","40",,"0","4 mins 4.70s","244.7","9.75","0","16","8","National Hunt","0","0","3","0","3540","0","Maiden Hurdle","held up towards rear, several slight mistakes, ridden 3 out, no impression next, kept on one pace","6","None","Right Handed",,"15","10","Markaz (IRE)","Flat","0","Gelding","Stained Glass","Dansili","0",
"2023-10-15","13:25:00","Cork","Mallow 3-Y-O Maiden Hurdle","3yo","Irish",,"2m ","6372","Yielding To Soft","10","9th","7.5","Ifitwasme (IRE)","0","McNamara, E","3","Treacy, R P","0","154","200",,"0","4 mins 4.70s","244.7","17.25","0","16","9","National Hunt","0","0","3","0","3540","0","Maiden Hurdle","towards rear, progress into 6th before straight, ridden and no extra 3 out","4","None","Right Handed","Hood","28","9","Dragon Pulse (IRE)","Flat",,"Gelding","Blue Dune","Invincible Spirit (IRE)","0",
"2023-10-15","13:25:00","Cork","Mallow 3-Y-O Maiden Hurdle","3yo","Irish",,"2m ","6372","Yielding To Soft","10","10th","3.25","Bitacora (IRE)","0","Conlon, Joe","3","Kelly, Aidan","5","142","100",,"0","4 mins 4.70s","244.7","20.5","0","16","10","National Hunt","0","0","3","0","3540","0","Maiden Hurdle","held up in mid-division, ridden 3 out, no extra next","9","None","Right Handed","Hood","15","5","Tamayuz","Flat",,"Filly","Hawraa","Dansili","0",
