racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2022-05-15","14:00:00","Killarney","Killarney Towers Hotel Maiden Hurdle","4yo","Irish",,"2m1f ","5575","Good","15","1st",,"Igraine (IRE)","0","OBrien, Joseph Patrick","4","Slevin, J J","0","154","1.5","(Fav)","0","4 mins 7.40s","247.4",,"0","17","1","National Hunt","2.823111477","1.3658003932046636","3","3","3740","0","Maiden Hurdle","led, headed after 1st, 2nd after 5th, led before 3 out, travelled well and asserted before last, clear run-in, easily","4","None","Left Handed",,"8","17","Camelot","Flat","5575",
"2022-05-15","14:00:00","Killarney","Killarney Towers Hotel Maiden Hurdle","4yo","Irish",,"2m1f ","5575","Good","15","2nd","11","Vocito (IRE)","0","Doyle, Eoin","4","Meyler, D","0","161","12",,"110","4 mins 7.40s","247.4","11","0","17","2","National Hunt","20.216516368","3.8681857591553124","3","3","3740","0","Maiden Hurdle","in touch, progress after 4th, 4th after 5th, improved to 3rd before 3 out, no impression on leader in 2nd 2 out, ridden and kept on same pace","3","None","Left Handed","CkPc","34","21","Vocalised (USA)","Flat","1858",
"2022-05-15","14:00:00","Killarney","Killarney Towers Hotel Maiden Hurdle","4yo","Irish",,"2m1f ","5575","Good","15","3rd","2.25","Rock Ya Boy Ya (IRE)","0","Casey, Francis","4","OHanlon, P J","5","148","2",,"0","4 mins 7.40s","247.4","13.25","0","17","3","National Hunt","3.721429473267235","1.565003062149208","3","3","3740","0","Maiden Hurdle","tracked leader, 3rd after 5th, improved to 2nd before 3 out, no impression on leader in 3rd 2 out, ridden and kept on same pace","14","None","Left Handed",,"45","14","Red Jazz (USA)","Flat","929",
"2022-05-15","14:00:00","Killarney","Killarney Towers Hotel Maiden Hurdle","4yo","Irish",,"2m1f ","5575","Good","15","4th","19","Wrecking Ball Paul (IRE)","0","Elliott, Gordon","4","Kennedy, J W","0","153","4.5",,"0","4 mins 7.40s","247.4","32.25","0","17","4","National Hunt","6.110468218510068","1.89","3","3","3740","0","Maiden Hurdle","prominent, led after 1st, not fluent at 2nd and 5th, headed and dropped to 4th before 3 out, weakened in 5th 2 out where not fluent, moderate 4th run-in","16","None","Left Handed",,"59","2","Jet Away","Flat","465",
"2022-05-15","14:00:00","Killarney","Killarney Towers Hotel Maiden Hurdle","4yo","Irish",,"2m1f ","5575","Good","15","5th","4.75","Cedar Rapids (IRE)","0","Hogan, Denis Gerard","4","Mulcahy, Shane","7","146","33",,"0","4 mins 7.40s","247.4","37","0","17","5","National Hunt","46","7.8","3","3","3740","0","Maiden Hurdle","in touch, progress before 2nd where mistake, 5th after 5th, under pressure after 4 out, weakened in moderate 4th 2 out, bad mistake last and dropped to moderate 5th","6","None","Left Handed"," TT","53","9","Australia","Flat","279",
"2022-05-15","14:00:00","Killarney","Killarney Towers Hotel Maiden Hurdle","4yo","Irish",,"2m1f ","5575","Good","15","6th","0.75","Putemunderpressure (IRE)","0","Bolger, E","4","Walsh, M P","0","153","11",,"0","4 mins 7.40s","247.4","37.75","0","17","6","National Hunt","20.448083926667813","4.96620574341112","3","3","3740","0","Maiden Hurdle","rear of mid-division, dropped to moderate 12th before 6th where not fluent, progress after 4 out, kept on one pace to moderate 6th, no danger","13","None","Left Handed",,"None","0","Getaway (GER)","Flat","185",
"2022-05-15","14:00:00","Killarney","Killarney Towers Hotel Maiden Hurdle","4yo","Irish",,"2m1f ","5575","Good","15","7th","2.5","Open The Gate (IRE)","0","Fahey, Peter","4","Sexton, K C","0","153","16",,"0","4 mins 7.40s","247.4","40.25","0","17","7","National Hunt","21.159859776","4.8","3","3","3740","0","Maiden Hurdle","mid-division, not fluent in rear of mid-division at 3rd, moderate 9th after 5th, no impression","12","None","Left Handed",,"None","0","Vendangeur (IRE)","Flat","0",
"2022-05-15","14:00:00","Killarney","Killarney Towers Hotel Maiden Hurdle","4yo","Irish",,"2m1f ","5575","Good","15","8th","4.25","Mr Social (IRE)","0","Griffin, Eoin","4","McDonagh, Mark M","7","146","80",,"0","4 mins 7.40s","247.4","44.5","0","17","8","National Hunt","140.559286207","18","3","3","3740","0","Maiden Hurdle","mid-division, not fluent at 1st, 7th after 5th, no impression on leaders in 6th after 4 out, weakened after 3 out","11","None","Left Handed",,"24","3","Getaway (GER)","Flat","0",
"2022-05-15","14:00:00","Killarney","Killarney Towers Hotel Maiden Hurdle","4yo","Irish",,"2m1f ","5575","Good","15","9th","6","Tammany Hall (IRE)","0","OBrien, Joseph Patrick","4","McInerney, Donal J","0","161","50",,"0","4 mins 7.40s","247.4","50.5","0","17","9","National Hunt","110.87350603352475","25","3","3","3740","0","Maiden Hurdle","close up, dropped to 6th after 5th, lost place and weakened after 4 out","1","None","Left Handed",,"205","10","No Nay Never (USA)","Flat",,
"2022-05-15","14:00:00","Killarney","Killarney Towers Hotel Maiden Hurdle","4yo","Irish",,"2m1f ","5575","Good","15","10th","0.5","But I Wont Do That (IRE)","0","Kelly, Muredach","4","Doyle, R A","0","153","150",,"0","4 mins 7.40s","247.4","51","0","17","10","National Hunt","1000","235.31673760829148","3","3","3740","0","Maiden Hurdle","towards rear, moderate 11th before 6th, no impression, never a factor","5","None","Left Handed",,"13","2","Dragon Pulse (IRE)","Flat",,
