racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2024-05-29","13:40:00","Beverley","Cottingham Claiming Stakes","2yo","Class 6",,"5f ","3510","Soft","8","1st",,"Unthinkable (IRE)","6","Boughey, George","2","Loughnane, Mr Billy","0","128","0.67","(Fav)","0","1 mins 7.39s","67.39",,"0","5","1","Flat","0","0","3","0","1100","0","Claimer","quickly away, led and disputed, narrowly headed 3f out, in front again halfway, ran on well","5","Inside","Straight",,"16","3","Kessaar (IRE)","Flat","3510","Filly","Mediska","Medicean","0",
"2024-05-29","13:40:00","Beverley","Cottingham Claiming Stakes","2yo","Class 6",,"5f ","3510","Soft","8","2nd","1.75","Lucky Lottery (IRE)","4","Kelleway, Miss Gay","2","Doyle, Hollie","0","120","14",,"0","1 mins 7.39s","67.39","1.75","0","5","2","Flat","0","0","3","0","1100","0","Claimer","went right start, chased leaders, went 2nd inside final 2f, ridden and stayed on same pace inside final furlong, no chance with winner","7","Inside","Straight",,"9","1","Far Above (IRE)","Flat","1648","Filly","Jenlen (USA)","Lemon Drop Kid (USA)","0",
"2024-05-29","13:40:00","Beverley","Cottingham Claiming Stakes","2yo","Class 6",,"5f ","3510","Soft","8","3rd","1.75","Iwo Jima","8","Lidster, Craig","2","Pyle, William","5","115","9",,"0","1 mins 7.39s","67.39","3.5","0","5","3","Flat","0","0","3","0","1100","0","Claimer","held up off the pace in mid-division, headway out wide over 1f out, kept on into modest 3rd towards finish","6","Inside","Straight",,"12","2","Mondialiste (IRE)","Flat","824","Filly","Pacific Pride (USA)","Storm Cat (USA)","0",
"2024-05-29","13:40:00","Beverley","Cottingham Claiming Stakes","2yo","Class 6",,"5f ","3510","Soft","8","4th","0.75","Bungle Reigns (IRE)","3","Coyle, Tony","2","Costello, Dougie","0","133","7.5",,"0","1 mins 7.39s","67.39","4.25","0","5","4","Flat","0","0","3","0","1100","0","Claimer","slowly into stride, off the pace in last pair, not clear run on rail and switched left inside final 2f, headway over 1f out, ridden and stayed on same pace inside final furlong, lost modest 3rd towards finish","1","Inside","Straight",,"None","0","Bungle Inthejungle","Flat","412","Gelding","Freedom Reigns (IRE)","Jeremy (USA)","0",
"2024-05-29","13:40:00","Beverley","Cottingham Claiming Stakes","2yo","Class 6",,"5f ","3510","Soft","8","5th","0.5","Stat Goddess (IRE)","5","Lidster, Craig","2","Gray, S A","0","128","5",,"0","1 mins 7.39s","67.39","4.75","0","5","5","Flat","0","0","3","0","1100","0","Claimer","led part of way to post, held up off the pace in mid-division on inside, pushed along halfway, headway under pressure over 1f out, disputing modest 3rd inside final furlong, weakened towards finish","4","Inside","Straight",,"6","3","Inns Of Court (IRE)","Flat","0","Filly","Suffer Her (IRE)","Whipper (USA)","0",
"2024-05-29","13:40:00","Beverley","Cottingham Claiming Stakes","2yo","Class 6",,"5f ","3510","Soft","8","6th","11","Cheerleader","1","Burke, K R","2","Wilkie, Brandon","5","123","10",,"0","1 mins 7.39s","67.39","15.75","0","5","6","Flat","0","0","3","0","1100","0","Claimer","led and disputed, led 3f out, ridden and headed halfway, lost 2nd inside final 2f, weakened quickly over 1f out","3","Inside","Straight",,"29","2","Dandy Man (IRE)","Flat","0","Filly","Sleepless","Shalaa (IRE)","0",
"2024-05-29","13:40:00","Beverley","Cottingham Claiming Stakes","2yo","Class 6",,"5f ","3510","Soft","8","7th","1","Love Plus One","2","Pears, Ollie","2","Hardie, Cameron","0","114","80",,"0","1 mins 7.39s","67.39","16.75","0","5","7","Flat","0","0","3","0","1100","0","Claimer","chased leaders on inside, pushed along ridden inside final 2f, weakened soon after","8","Inside","Straight","Blnk","9","2","Land Force (IRE)","Flat","0","Filly","Poppets Sweetlove","Foxhound (USA)","0",
"2024-05-29","13:40:00","Beverley","Cottingham Claiming Stakes","2yo","Class 6",,"5f ","3510","Soft","8","8th","4","Captain Bremner (IRE)","7","Pears, Ollie","2","McManoman, Faye","0","133","50",,"0","1 mins 7.39s","67.39","20.75","0","5","8","Flat","0","0","3","0","1100","0","Claimer","outpaced in rear, never involved","2","Inside","Straight",,"None","0","Fastnet Rock (AUS)","Flat","0","Gelding","Shandredee (IRE)","Zebedee","0",
"2024-05-29","14:10:00","Beverley","Churchill Tyres Handicap","4yo+","Class 5",,"7.5f ","4527","Soft","9","1st",,"Powdering (IRE)","2","Herrington,M ","4","Mason, Joanna","0","131","1.2","(Fav)","71","1 mins 34.88s","94.88",,"71","7.5","1","Flat","0","0","3","0","1636","0","Handicap","bit keen tracking leaders, smooth headway out wide over 2f out, led over 1f out, came clear final furlong, comfortably","5","Inside","Right Handed",,"12","20","Ribchester (IRE)","Flat","4527","Filly","Sufoof (IRE)","Acclamation","75",
"2024-05-29","14:10:00","Beverley","Churchill Tyres Handicap","4yo+","Class 5",,"7.5f ","4527","Soft","9","2nd","3.5","Evocative Spark (IRE)","10","Holland, Darryll","5","Norton, Francis","0","134","6.5",,"74","1 mins 34.88s","94.88","3.5","71","7.5","2","Flat","0","0","3","0","1636","0","Handicap","held up off the pace in mid-division, pushed along out wide over 2f out, ridden and headway over 1f out, stayed on inside final furlong, went 2nd final stride, no chance with winner","2","Inside","Right Handed",,"21","26","Frankel","Flat","2124","Gelding","Hyper Dream (IRE)","Oasis Dream","75",
