racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2022-05-23","16:45:00","Huntingdon","Join Racing TV Now Maiden Hurdle (GBB Race)","4yo+","Class 4",,"3m1f ","4193","Good","5","1st",,"Foxinthebox (IRE)","0","Murphy, Olly","6","Stones, Lewis","5","157","1.88",,"106","6 mins 16.26s","376.26",,"0","25","1","National Hunt","2.96","1.493434010505971","2","2","5510","38","Maiden Hurdle","made all, pushed along approaching 2 out, driven when 2 lengths clear approaching final flight, soon asserted and kept on well flat","2","None","Right Handed",,"21","5","Presenting","Flat","4193",
"2022-05-23","16:45:00","Huntingdon","Join Racing TV Now Maiden Hurdle (GBB Race)","4yo+","Class 4",,"3m1f ","4193","Good","5","2nd","1.75","The Bold Thady (IRE)","0","Mulholland, N P","5","Twiston-Davies, Sam","0","162","4",,"0","6 mins 16.26s","376.26","1.75","0","25","2","National Hunt","6.073033993389398","2.0353559212358947","2","2","5510","38","Maiden Hurdle","tracked leaders, not fluent 2nd, shaken up to challenge before 2 out, soon every chance, carried head high when blundered last, stayed on same pace, no match for winner","3","None","Right Handed",,"18","2","Milan","Flat","1932",
"2022-05-23","16:45:00","Huntingdon","Join Racing TV Now Maiden Hurdle (GBB Race)","4yo+","Class 4",,"3m1f ","4193","Good","5","3rd","7","Art Of Illusion (IRE)","0","Greatrex, W J","5","Brooke, Henry","0","162","0.83","(Fav)","107","6 mins 16.26s","376.26","8.75","0","25","3","National Hunt","2.06","1.2411699497478548","2","2","5510","38","Maiden Hurdle","close up, shaken up before 2 out, soon ridden, no extra and weakened before final flight","1","None","Right Handed",,"19","4","Malinas (GER)","Flat","966",
"2022-05-23","16:45:00","Huntingdon","Join Racing TV Now Maiden Hurdle (GBB Race)","4yo+","Class 4",,"3m1f ","4193","Good","5","4th","49","Gettysburgh (IRE)","0","Day, Anthony","7","Burton, Danny","5","150","200",,"0","6 mins 16.26s","376.26","57.75","0","25","4","National Hunt","834.7485604673439","80","2","2","5510","38","Maiden Hurdle","towards rear of mid-division, ridden and no chance with leaders from 3 out, soon faded and tailed off from 2 out","5","None","Right Handed",,"21","2","Presenting","Flat","484",
"2022-05-23","16:45:00","Huntingdon","Join Racing TV Now Maiden Hurdle (GBB Race)","4yo+","Class 4",,"3m1f ","4193","Good","5","PU",,"Dunatara","0","Grissell, Mrs D M","6","Goldstein, Marc","0","155","200",,"0","6 mins 16.26s","376.26",,"0","25","PU","National Hunt","1000","177.141336993","2","2","5510","38","Maiden Hurdle","didn\\\'t jump with fluency, raced in last, driven along before 4 out, became detached and pulled up before 2 out","4","None","Right Handed",,"19","3","Dunaden (FR)","Flat",,
"2022-05-23","17:20:00","Huntingdon","Every Race Live On Racing TV Mares Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m4f ","4193","Good","4","1st",,"Toughasoldboots (IRE)","0","McCain Jnr, D","4","Hughes, Brian","0","150","3",,"0","4 mins 52.52s","292.52",,"0","20","1","National Hunt","4.7","1.367637489","1","2","4317","32","Maiden Hurdle","jumped right on occasions, prominent, shaken up to press leader 3 out, soon led, ridden and went clear from 2 out, comfortably","4","None","Right Handed",,"None","0","Soldier Of Fortune (IRE)","Flat","4193",
"2022-05-23","17:20:00","Huntingdon","Every Race Live On Racing TV Mares Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m4f ","4193","Good","4","2nd","26","Call The Fairies (IRE)","0","Newland, Dr R D P","7","Twiston-Davies, Sam","0","158","0.3","(Fav)","107","4 mins 52.52s","292.52","26","0","20","2","National Hunt","1.4108507278837874","1.08","1","2","4317","32","Maiden Hurdle","led, faced strong challenge when shaken up 3 out, soon headed, weakened quickly from 2 out, just held second","1","None","Right Handed",,"18","14","Westerner","Flat","1932",
"2022-05-23","17:20:00","Huntingdon","Every Race Live On Racing TV Mares Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m4f ","4193","Good","4","3rd","0.5","Gerritzen","0","Bulgin, T S M","7","Kendrick, Max J P","0","158","16",,"0","4 mins 52.52s","292.52","26.5","0","20","3","National Hunt","22.240536272250605","4","1","2","4317","32","Maiden Hurdle","tracked leaders, driven along before 3 out, kept on same pace from 2 out, never a factor","2","None","Right Handed"," TT","219","5","Geordieland (FR)","Flat","966",
"2022-05-23","17:20:00","Huntingdon","Every Race Live On Racing TV Mares Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m4f ","4193","Good","4","4th","8.5","Luna Dora","0","Symonds, Tom","5","Poste, Ben J","0","158","40",,"0","4 mins 52.52s","292.52","35","0","20","4","National Hunt","84.5291010807804","11","1","2","4317","32","Maiden Hurdle","raced in last, ridden and faded from 2 out, tailed off","3","None","Right Handed"," TT","21","3","Pethers Moon (IRE)","Flat","484",
"2022-05-23","17:50:00","Huntingdon","Bet At racingtv.com Novices Handicap Chase","5yo+","Class 5",,"2m7.5f ","3812","Good","8","1st",,"Yaazaain","0","Hawke, N J","6","Buckley, Tom","3","148","3",,"78","6 mins 3.00s","363",,"80.5","23.5","1","National Hunt","4.558393071172176","1.69","3","3","5189","12","Handicap Novices Chase","held up in rear, not fluent 12th, headway 13th, went before 2 out, led approaching last, hung right after last, idling very badly after, held on","5","None","Right Handed","Vsor TT","16","17","Iffraaj","Flat","3812",
