racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2013-01-09","12:40:00","Doncaster","Yorkshire Radio Supporting Yorkshire Racing Juvenile Hurdle ","4yo","Class 4",,"2m.5f ","3119","Good To Soft","11","1st",,"Calculated Risk","0","Quinn, J J","4","Costello, Dougie","0","152","14",,"0","4 mins 10.70s","250.7",,"0","16.5","1","National Hunt","16.979201977","3.73913305563101","3","3","3630","0","Hurdle","held up towards rear, headway after 4 out, led last, ran on strongly","3","None","Left Handed",,"86","9","Motivator","Slight Undulations","3119",
"2013-01-09","12:40:00","Doncaster","Yorkshire Radio Supporting Yorkshire Racing Juvenile Hurdle ","4yo","Class 4",,"2m.5f ","3119","Good To Soft","11","2nd","6","Aazif (IRE)","0","McCain Jnr, D","4","Maguire, Jason","0","152","7",,"0","4 mins 10.70s","250.7","6","0","16.5","2","National Hunt","8.830723756","2.59564471169419","3","3","3630","0","Hurdle","mid-division, headway 4th, challenged 3 out, ridden and every chance before last, kept on and always held by winner","2","None","Left Handed",,"83","8","Nayef (USA)","Slight Undulations","916",
"2013-01-09","12:40:00","Doncaster","Yorkshire Radio Supporting Yorkshire Racing Juvenile Hurdle ","4yo","Class 4",,"2m.5f ","3119","Good To Soft","11","3rd","1","Little Dutch Girl","0","Henderson, N J","4","Bass, David","0","145","6",,"0","4 mins 10.70s","250.7","7","0","16.5","3","National Hunt","7.57742650411441","2.4","3","3","3630","0","Hurdle","chased leaders, challenged before 3 out, soon led, ridden and headed last, kept on","10","None","Left Handed","Blnk","92","9","Dutch Art","Slight Undulations","458",
"2013-01-09","12:40:00","Doncaster","Yorkshire Radio Supporting Yorkshire Racing Juvenile Hurdle ","4yo","Class 4",,"2m.5f ","3119","Good To Soft","11","4th","2.5","Last Shadow","0","ONeill, Jonjo","4","McCoy, A P","0","152","4.5",,"0","4 mins 10.70s","250.7","9.5","0","16.5","4","National Hunt","6.144834314","2.89895040664967","3","3","3630","0","Hurdle","mid-division, headway before 3 out, kept on one pace, went 4th towards finish, no impression","4","None","Left Handed",,"96","10","Notnowcato","Slight Undulations","229",
"2013-01-09","12:40:00","Doncaster","Yorkshire Radio Supporting Yorkshire Racing Juvenile Hurdle ","4yo","Class 4",,"2m.5f ","3119","Good To Soft","11","5th","0.75","Handazan (IRE)","0","King, A","4","Thornton, Robert","0","159","2.25","(Fav)","133","4 mins 10.70s","250.7","10.25","0","16.5","5","National Hunt","3.26150475933194","1.43","3","3","3630","0","Hurdle","close up, challenged before 3 out, no extra from last, lost 4th place towards finish","1","None","Left Handed",,"25","10","Nayef (USA)","Slight Undulations","0",
"2013-01-09","12:40:00","Doncaster","Yorkshire Radio Supporting Yorkshire Racing Juvenile Hurdle ","4yo","Class 4",,"2m.5f ","3119","Good To Soft","11","6th","21","Milord (GER)","0","Bailey, K C","4","Scholfield, Nick","0","152","20",,"0","4 mins 10.70s","250.7","31.25","0","16.5","6","National Hunt","40","6","3","3","3630","0","Hurdle","in touch, weakened before 2 out","6","None","Left Handed",,"None","0","Monsun (GER)","Slight Undulations","0",
"2013-01-09","12:40:00","Doncaster","Yorkshire Radio Supporting Yorkshire Racing Juvenile Hurdle ","4yo","Class 4",,"2m.5f ","3119","Good To Soft","11","7th","19","Nurse Dominatrix (IRE)","0","Guest, R C","4","Voy, A L","3","142","150",,"0","4 mins 10.70s","250.7","50.25","0","16.5","7","National Hunt","1000","90","3","3","3630","0","Hurdle","held up towards rear and keen, ridden before 3 out, never dangerous","11","None","Left Handed",,"26","9","Whipper (USA)","Slight Undulations","0",
"2013-01-09","12:40:00","Doncaster","Yorkshire Radio Supporting Yorkshire Racing Juvenile Hurdle ","4yo","Class 4",,"2m.5f ","3119","Good To Soft","11","8th","6","Modernism","0","Ferguson, J P","4","ORegan, Denis","0","152","3",,"0","4 mins 10.70s","250.7","56.25","0","16.5","8","National Hunt","4.95535738039943","1.74940113444394","3","3","3630","0","Hurdle","led, headed before 3 out, soon weakened","7","None","Left Handed",,"24","9","Monsun (GER)","Slight Undulations","0",
"2013-01-09","12:40:00","Doncaster","Yorkshire Radio Supporting Yorkshire Racing Juvenile Hurdle ","4yo","Class 4",,"2m.5f ","3119","Good To Soft","11","9th","2.5","Luctor Emergo (IRE)","0","Dalgleish, Keith","4","Renwick, Wilson","0","152","100",,"0","4 mins 10.70s","250.7","58.75","0","16.5","9","National Hunt","254.158609968","18.849402262","3","3","3630","0","Hurdle","tracked leaders until 2nd, soon lost place","5","None","Left Handed",,"13","21","Amadeus Wolf","Slight Undulations",,
"2013-01-09","12:40:00","Doncaster","Yorkshire Radio Supporting Yorkshire Racing Juvenile Hurdle ","4yo","Class 4",,"2m.5f ","3119","Good To Soft","11","10th","35","Dorry K (IRE)","0","Rothwell, B S","4","Jacob, Daryl","0","145","100",,"0","4 mins 10.70s","250.7","93.75","0","16.5","10","National Hunt","580.979143528456","40","3","3","3630","0","Hurdle","held up towards rear, pushed along after 4th, tailed off 4 out","9","None","Left Handed",,"13","15","Ad Valorem (USA)","Slight Undulations",,
