racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2022-10-11","13:00:00","Hereford","Tarmac & MS Shaw Groundworks Novices Handicap Chase (GBB Race)","4yo+","Class 4",,"3m1.5f ","6426","Good To Firm","3","1st",,"Big Difference (IRE)","0","Reed, W T","9","Reed, Harry","0","155","3.5",,"107","6 mins 30.55s","390.55",,"118","25.5","1","National Hunt","4.993273928184509","0","1","0","5544","108","Handicap Novices Chase","tracked leaders, switched left 4 out, joined leader and every chance from next, ridden to lead approaching last, ran on","3","None","Right Handed",,"17","24","Presenting","Slight Undulations","6426",
"2022-10-11","13:00:00","Hereford","Tarmac & MS Shaw Groundworks Novices Handicap Chase (GBB Race)","4yo+","Class 4",,"3m1.5f ","6426","Good To Firm","3","2nd","2.5","Dazzling Glory (IRE)","0","Skelton, Daniel","7","Skelton, Harry","0","168","0.44","(Fav)","120","6 mins 30.55s","390.55","2.5","118","25.5","2","National Hunt","1.5258297802915282","0","1","0","5544","108","Handicap Novices Chase","led, ridden and joined from 3 out, headed approaching last, stayed on one pace","1","None","Right Handed",,"34","15","Califet (FR)","Slight Undulations","2961",
"2022-10-11","13:00:00","Hereford","Tarmac & MS Shaw Groundworks Novices Handicap Chase (GBB Race)","4yo+","Class 4",,"3m1.5f ","6426","Good To Firm","3","3rd","11","Taste The Fear (IRE)","0","Newland, Dr R D P","7","Twiston-Davies, Sam","0","166","5.5",,"118","6 mins 30.55s","390.55","13.5","118","25.5","3","National Hunt","6.947061676","0","1","0","5544","108","Handicap Novices Chase","mainly tracked leader until ridden 4 out, weakened 2 out","2","None","Right Handed","CkPc","29","17","Mores Wells","Slight Undulations","1480",
"2022-10-11","13:35:00","Hereford","Ely Memorial Fund Charity Raceday Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m4f ","4901","Good To Firm","5","1st",,"Getaway Drumlee (IRE)","0","Pauling, Ben","6","Woods, K K","0","154","0.62","(Fav)","0","4 mins 48.27s","288.27",,"0","20","1","National Hunt","1.73","1.1753323007951622","2","2","4327","81","Novices Hurdle","hung left and jumped left, led, headed 4th, led again 6th, ridden and ran on","2","None","Right Handed",,"None","0","Getaway (GER)","Slight Undulations","4901",
"2022-10-11","13:35:00","Hereford","Ely Memorial Fund Charity Raceday Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m4f ","4901","Good To Firm","5","2nd","4.75","Times Are Blue (IRE)","0","Sherwood, O","4","Burke, Jonathan","0","152","2",,"0","4 mins 48.27s","288.27","4.75","0","20","2","National Hunt","3.273879915","1.34","2","2","4327","81","Novices Hurdle","tracked leaders, pushed along and slightly outpaced 3 out, ridden and rallied to chase clear winner approaching last, stayed on","6","None","Right Handed",,"156","1","Champs Elysees","Slight Undulations","2258",
"2022-10-11","13:35:00","Hereford","Ely Memorial Fund Charity Raceday Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m4f ","4901","Good To Firm","5","3rd","16","Wot You Wearing (IRE)","0","Stephens, Robert","5","OBrien, T J","0","154","6.5",,"0","4 mins 48.27s","288.27","20.75","0","20","3","National Hunt","10.5","2.78","2","2","4327","81","Novices Hurdle","keen close up, ridden to chase winner 2 out until approaching next, mistake last and kept on same pace","5","None","Right Handed","CkPc TT","36","4","Arakan (USA)","Slight Undulations","1129",
"2022-10-11","13:35:00","Hereford","Ely Memorial Fund Charity Raceday Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m4f ","4901","Good To Firm","5","4th","11","Luke San","0","Rowley, Melanie","6","Edwards, Lee","0","154","66",,"0","4 mins 48.27s","288.27","31.75","0","20","4","National Hunt","95","18.5","2","2","4327","81","Novices Hurdle","tracked winner, led 4th, headed 6th, tracked winner until 2 out, soon weakened","3","None","Right Handed","Blnk","72","7","Excelebration (IRE)","Slight Undulations","565",
"2022-10-11","13:35:00","Hereford","Ely Memorial Fund Charity Raceday Novices Hurdle (GBB Race)","4yo+","Class 4",,"2m4f ","4901","Good To Firm","5","5th","43","Scrapman","0","Flint, J L","5","Price, Charlie","3","151","200",,"0","4 mins 48.27s","288.27","74.75","0","20","5","National Hunt","463.284602806623","47.964369798","2","2","4327","81","Novices Hurdle","keen close up in rear, pushed along and weakened 3 out","4","None","Right Handed",,"41","1","Grand Finale (IRE)","Slight Undulations","0",
"2022-10-11","14:10:00","Hereford","Central Roofing National Hunt Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m.5f ","4901","Good To Firm","4","1st",,"Sharp Note (IRE)","0","Mullins, J W","5","Nolan, Michael G","0","151","1.5",,"0","3 mins 57.98s","237.98",,"0","16.5","1","National Hunt","2.54","1.24","1","2","3573","69","Maiden Hurdle","made all, clear 3 out, ran on, comfortable","4","None","Right Handed",,"153","2","Mahler","Slight Undulations","4901",
"2022-10-11","14:10:00","Hereford","Central Roofing National Hunt Maiden Hurdle (GBB Race)","4yo+","Class 4",,"2m.5f ","4901","Good To Firm","4","2nd","23","Cherokees Prayer (IRE)","0","Edwards, Simon","5","Edwards, Huw","7","151","16",,"0","3 mins 57.98s","237.98","23","0","16.5","2","National Hunt","22.751868174","4.525115527177695","1","2","3573","69","Maiden Hurdle","tracked leader, tracked leaders 2nd, ridden to chase clear winner soon after 3 out, no chance","1","None","Right Handed","CkPc","18","2","Hillstar","Slight Undulations","2258",
