racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2024-08-17","17:40:00","Bath","Andersons Waste Management Handicap","4yo+","Class 6",,"1m5f ","4711","Good To Firm","11","1st",,"Dynamiste","7","Foy, Kevin","4","Sayette, B D L","0","137","5.5",,"62","2 mins 51.64s","171.64",,"57","13","1","Flat","8.49658757","2.64023611","3","3","2871","0","Handicap","wore hood to post, prominent, pressed leader 3f out, led 2f out, stayed on final furlong","1","Outside","Left Handed","CkPc","49","8","Golden Horn","Flat","4711","Filly","Hanami","Hernando (FR)","62",
"2024-08-17","17:40:00","Bath","Andersons Waste Management Handicap","4yo+","Class 6",,"1m5f ","4711","Good To Firm","11","2nd","0.5","Spitfire Bridge","4","West, Miss Sheena","4","Whelan, Trevor","0","135","11",,"60","2 mins 51.64s","171.64","0.5","57","13","2","Flat","14.5","4.4","3","3","2871","0","Handicap","led, pressed 3f out, headed 2f out, rallied inside final furlong, kept on","2","Outside","Left Handed",,"30","8","Sixties Icon","Flat","2210","Gelding","Outside Art","Excellent Art","62",
"2024-08-17","17:40:00","Bath","Andersons Waste Management Handicap","4yo+","Class 6",,"1m5f ","4711","Good To Firm","11","3rd","0.75","Buxted Reel (IRE)","11","Lacey, T","5","Rawlinson, Ali","0","135","6.5",,"60","2 mins 51.64s","171.64","1.25","57","13","3","Flat","7.8","2.79273872","3","3","2871","0","Handicap","pushed along leaving stalls, chased leaders, ridden over 2f out, kept on final furlong","3","Outside","Left Handed","CkPc","17","26","Highland Reel (IRE)","Flat","1104","Gelding","Blue Lightning","Machiavellian (USA)","62",
"2024-08-17","17:40:00","Bath","Andersons Waste Management Handicap","4yo+","Class 6",,"1m5f ","4711","Good To Firm","11","4th","1","Ladypacksapunch","1","Harris, Miss G","5","ONeill, K T","0","125","6.5",,"50","2 mins 51.64s","171.64","2.25","57","13","4","Flat","9.26164974","2.82","3","3","2871","0","Handicap","midfield, pushed along over 2f out, stayed on one pace final furlong, went fourth final strides","10","Outside","Left Handed","Vsor","15","29","Time Test","Flat","553","Mare","Punchy Lady","Invincible Spirit (IRE)","62",
"2024-08-17","17:40:00","Bath","Andersons Waste Management Handicap","4yo+","Class 6",,"1m5f ","4711","Good To Firm","11","5th","NK","Dovena","2","Gardner, Mrs S","4","Coughlan, Laura","3","131","4",,"59","2 mins 51.64s","171.64","2.4","57","13","5","Flat","5.9","2.23557432","3","3","2871","0","Handicap","went early to post, close up, chased leaders after 2f, ridden over 2f out, kept on one pace final furlong","5","Outside","Left Handed",,"31","17","Nathaniel (IRE)","Flat","275","Filly","Curtains","Dubawi (IRE)","62",
"2024-08-17","17:40:00","Bath","Andersons Waste Management Handicap","4yo+","Class 6",,"1m5f ","4711","Good To Firm","11","6th","1.25","Hidden Pearl","3","Berry, John","8","Mangan, Gina","3","127","14",,"55","2 mins 51.64s","171.64","3.65","57","13","6","Flat","16.5","4.6","3","3","2871","0","Handicap","held up in behind leaders, lost place over 2f out, ridden over 1f out, no extra final furlong","9","Outside","Left Handed",,"31","41","Dunaden (FR)","Flat","0","Mare","Volkovkha","Holy Roman Emperor (IRE)","62",
"2024-08-17","17:40:00","Bath","Andersons Waste Management Handicap","4yo+","Class 6",,"1m5f ","4711","Good To Firm","11","7th","1.5","Miss Raindrop","6","Dunn, Mrs Alex","4","Jones, Ethan","5","116","100",,"46","2 mins 51.64s","171.64","5.15","57","13","7","Flat","198.81375924","47.70952895","3","3","2871","0","Handicap","midfield, ridden 2f out, no extra 1f out","11","Outside","Left Handed",,"152","13","Iffraaj","Flat","0","Filly","Disdain (USA)","Invincible Spirit (IRE)","62",
"2024-08-17","17:40:00","Bath","Andersons Waste Management Handicap","4yo+","Class 6",,"1m5f ","4711","Good To Firm","11","8th","SH","Blue Hero (CAN)","10","Wintle, A","6","Marsh, Finley","0","131","3.33","(Fav)","56","2 mins 51.64s","171.64","5.2","57","13","8","Flat","5","2.15676827","3","3","2871","0","Handicap","mounted in chute and went early to post, held up in midfield, pushed along over 2f out, made no impression","7","Outside","Left Handed","Hood","15","53","Air Force Blue (USA)","Flat","0","Gelding","Pomarine (USA)","Aptitude (USA)","62",
"2024-08-17","17:40:00","Bath","Andersons Waste Management Handicap","4yo+","Class 6",,"1m5f ","4711","Good To Firm","11","9th","0.75","Gallimimus","8","Gallagher, J","4","Carson, William","0","132","22",,"57","2 mins 51.64s","171.64","5.95","57","13","9","Flat","29","7.94183764","3","3","2871","0","Handicap","towards rear, headway 3f out, ridden over 2f out, weakened over 1f out","6","Outside","Left Handed","CkPc","9","20","Charm Spirit (IRE)","Flat",,"Gelding","Amarullah (FR)","Daylami (IRE)","62",
"2024-08-17","17:40:00","Bath","Andersons Waste Management Handicap","4yo+","Class 6",,"1m5f ","4711","Good To Firm","11","10th","0.75","Hot Team (IRE)","5","Morris, Patrick","8","Cole, Morgan","5","126","25",,"56","2 mins 51.64s","171.64","6.7","57","13","10","Flat","36.16867745","7.89540782","3","3","2871","0","Handicap","towards rear, pushed along over 2f out, never in contention","8","Outside","Left Handed","Blnk","12","83","Zoffany (IRE)","Flat",,"Gelding","Ahd (USA)","Elusive Quality (USA)","62",
