racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,HorseSex,dam,damstallion,MaxORinRace,
"2023-09-27","13:25:00","Bellewstown","Start Your Racing TV Free One Month Trial Now At Racingtv.com/freetrial Claiming Maiden","3yo+","Irish",,"1m ","6637","Heavy","7","1st",,"Miss Mchenry (IRE)","6","Lyons, G M","3","Keane, C T","0","130","1.75",,"70","1 mins 48.99s","108.99",,"39","8","1","Flat","0","0","2","0","1716","0","Maiden Claimer","tracked leaders, 3rd halfway, ridden to challenge 2f out, disputed 1 1/2f out, led 1f out, kept on well final furlong","4","None","Left Handed",,"9","6","Starspangledbanner (AUS)","Undulating","6637","Filly","La Divina (IRE)","Sadlers Wells (USA)","71",
"2023-09-27","13:25:00","Bellewstown","Start Your Racing TV Free One Month Trial Now At Racingtv.com/freetrial Claiming Maiden","3yo+","Irish",,"1m ","6637","Heavy","7","2nd","1.75","One Boss","3","Harrington, Mrs John","3","Foley, Shane","0","134","1.38","(Fav)","71","1 mins 48.99s","108.99","1.75","39","8","2","Flat","0","0","2","0","1716","0","Maiden Claimer","tracked leader, 2nd halfway, ridden to lead narrowly 2f out, joined 1 1/2f out, headed 1f out, kept on same pace final furlong","2","None","Left Handed","CkPc","14","11","Saxon Warrior (JPN)","Undulating","2212","Filly","Encore Lamour","Azamour (IRE)","71",
"2023-09-27","13:25:00","Bellewstown","Start Your Racing TV Free One Month Trial Now At Racingtv.com/freetrial Claiming Maiden","3yo+","Irish",,"1m ","6637","Heavy","7","3rd","1.5","Angel On Fire (IRE)","5","McEnery, P F","5","Hassett, M W","7","122","40",,"39","1 mins 48.99s","108.99","3.25","39","8","3","Flat","0","0","2","0","1716","0","Maiden Claimer","held up, 6th halfway, progress into 4th 3f out, ridden and no impression over 2f out, kept on one pace into 3rd under 1f out","5","None","Left Handed"," TT","14","10","Dark Angel (IRE)","Undulating","1106","Gelding","Aintisari (IRE)","Helmet (AUS)","71",
"2023-09-27","13:25:00","Bellewstown","Start Your Racing TV Free One Month Trial Now At Racingtv.com/freetrial Claiming Maiden","3yo+","Irish",,"1m ","6637","Heavy","7","4th","1.75","Beauty Bella (IRE)","7","Murray, Adrian","3","Cleary, Jack","7","127","2.75",,"70","1 mins 48.99s","108.99","5","39","8","4","Flat","0","0","2","0","1716","0","Maiden Claimer","led, ridden and headed 2f out, no extra over 1f out, kept on one pace","1","None","Left Handed",,"29","9","Buratino (IRE)","Undulating","553","Filly","Call This Cat (IRE)","One Cool Cat (USA)","71",
"2023-09-27","13:25:00","Bellewstown","Start Your Racing TV Free One Month Trial Now At Racingtv.com/freetrial Claiming Maiden","3yo+","Irish",,"1m ","6637","Heavy","7","5th","8","Johnny The Star (IRE)","2","Rice, M M","3","McMonagle, Dylan B","0","128","25",,"0","1 mins 48.99s","108.99","13","39","8","5","Flat","0","0","2","0","1716","0","Maiden Claimer","dwelt slightly and towards rear, ridden over 3f out, moderate 5th over 1f out, kept on one pace","7","None","Left Handed","Hood","None","0","Wings Of Eagles (FR)","Undulating","332","Gelding","Zamhrear","Singspiel (IRE)","71",
"2023-09-27","13:25:00","Bellewstown","Start Your Racing TV Free One Month Trial Now At Racingtv.com/freetrial Claiming Maiden","3yo+","Irish",,"1m ","6637","Heavy","7","6th","8","Aliquet (IRE)","4","Dowling, Thomas","3","Ryan, Gavin","0","128","125",,"0","1 mins 48.99s","108.99","21","39","8","6","Flat","0","0","2","0","1716","0","Maiden Claimer","settled behind leaders, 4th halfway, ridden and no impression 3f out, no extra over 2f out","6","None","Left Handed",,"9","1","Estidhkaar (IRE)","Undulating","221","Filly","Mary Pekan (IRE)","Sri Pekan (USA)","71",
"2023-09-27","13:25:00","Bellewstown","Start Your Racing TV Free One Month Trial Now At Racingtv.com/freetrial Claiming Maiden","3yo+","Irish",,"1m ","6637","Heavy","7","7th","35","Pondhill Pulse (IRE)","1","Slevin, Nigel","4","Colgan, R C","0","131","150",,"0","1 mins 48.99s","108.99","56","39","8","7","Flat","0","0","2","0","1716","0","Maiden Claimer","settled behind leaders, ridden in 5th halfway, no extra 3f out, weakened and tailed off","3","None","Left Handed"," TT","75","2","Dragon Pulse (IRE)","Undulating","0","Gelding","Burn The Bond","Monsieur Bond (IRE)","71",
"2023-09-27","14:00:00","Bellewstown","Seamus Murphy Memorial Handicap (47-65)","4yo+","Irish",,"1m ","5575","Heavy","14","1st",,"Manhattan Dandy (IRE)","1","Coyle, Thomas","6","Whearty, R","5","121","4.5","(Fav)","49","1 mins 49.23s","109.23",,"49.5","8","1","Flat","0","0","3","0","1716","0","Handicap","soon led, ridden to assert 2f out, 3-length advantage over 1f out, kept on well final furlong","9","None","Left Handed",,"23","46","Dandy Man (IRE)","Undulating","5575","Gelding","Bluebell Park (USA)","Gulch (USA)","65",
"2023-09-27","14:00:00","Bellewstown","Seamus Murphy Memorial Handicap (47-65)","4yo+","Irish",,"1m ","5575","Heavy","14","2nd","2.75","Millyupdahilly (IRE)","17","McCreery, Peter","4","Sheehy, Danny","3","121","40",,"47","1 mins 49.23s","109.23","2.75","49.5","8","2","Flat","0","0","3","0","1716","0","Handicap","mid-division, progress into 6th 3f out, ridden to close on outer 2f out, 2nd 1 1/2f out, no impression on winner over 1f out, kept on same pace","14","None","Left Handed",,"195","10","Epaulette (AUS)","Undulating","1858","Filly","Macy Anne (IRE)","Kings Best (USA)","65",
"2023-09-27","14:00:00","Bellewstown","Seamus Murphy Memorial Handicap (47-65)","4yo+","Irish",,"1m ","5575","Heavy","14","3rd","2","Designer Cailin (IRE)","2","Martin, Patrick","5","Slattery, A J","0","124","5.5",,"47","1 mins 49.23s","109.23","4.75","49.5","8","3","Flat","0","0","3","0","1716","0","Handicap","tracked leaders early, mid-division halfway, ridden over 2f out, stayed on into 6th 1f out, kept on same pace final furlong","17","None","Left Handed",,"5","38","Strath Burn","Undulating","929","Mare","Mharashic (IRE)","Shirocco (GER)","65",
