racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2013-02-04","13:20:00","Doncaster","32Red Casino Mares Novices Hurdle ","4yo+","Class 4",,"2m.5f ","3249","Good","11","1st",,"Utopie Des Bordes (FR)","0","Henderson, N J","5","Geraghty, B J","0","157","0.36","(Fav)","146","4 mins 17.00s","257",,"0","16.5","1","National Hunt","1.385383465","1.09","3","3","3630","0","Novices Hurdle","tracked leaders, challenged 2 out, led before last, stayed on well","11","None","Left Handed",,"None","0","Antarctique (IRE)","Slight Undulations","3249",
"2013-02-04","13:20:00","Doncaster","32Red Casino Mares Novices Hurdle ","4yo+","Class 4",,"2m.5f ","3249","Good","11","2nd","2","Call Me A Star","0","King, A","6","Thornton, Robert","0","163","4",,"127","4 mins 17.00s","257","2","0","16.5","2","National Hunt","6.29512097522995","1.27400477028992","3","3","3630","0","Novices Hurdle","close up and keen, went 2nd before 5th, challenged 2 out, every chance and chased winner last, kept on and held towards finish","1","None","Left Handed","Hood","36","7","Midnight Legend","Slight Undulations","954",
"2013-02-04","13:20:00","Doncaster","32Red Casino Mares Novices Hurdle ","4yo+","Class 4",,"2m.5f ","3249","Good","11","3rd","2","September Blaze","0","Webber, P R","6","Elsworth, Dominic","0","157","66",,"0","4 mins 17.00s","257","4","0","16.5","3","National Hunt","310","11.9081173216757","3","3","3630","0","Novices Hurdle","tracked  leaders, led before 4th, headed before last, soon lost 2nd place, no extra","8","None","Left Handed",,"47","4","Exit To Nowhere (USA)","Slight Undulations","477",
"2013-02-04","13:20:00","Doncaster","32Red Casino Mares Novices Hurdle ","4yo+","Class 4",,"2m.5f ","3249","Good","11","4th","5","Terre Du Vent (FR)","0","George, T R","7","Brennan, P J","0","157","8",,"0","4 mins 17.00s","257","9","0","16.5","4","National Hunt","13","1.91223943733887","3","3","3630","0","Novices Hurdle","held up mid-division, headway to chase leaders before 3 out, every chance next, weakened run-in","9","None","Left Handed"," TT","56","3","Kutub (IRE)","Slight Undulations","238",
"2013-02-04","13:20:00","Doncaster","32Red Casino Mares Novices Hurdle ","4yo+","Class 4",,"2m.5f ","3249","Good","11","5th","2","Cracking Lass (IRE)","0","Fahey, R A","6","Hughes, Brian","0","157","10",,"0","4 mins 17.00s","257","11","0","16.5","5","National Hunt","25.3179111832233","2.38","3","3","3630","0","Novices Hurdle","held up mid-division, headway before 3 out, kept on and no impression","3","None","Left Handed",,"98","23","Whipper (USA)","Slight Undulations","0",
"2013-02-04","13:20:00","Doncaster","32Red Casino Mares Novices Hurdle ","4yo+","Class 4",,"2m.5f ","3249","Good","11","6th","16","Grethel (IRE)","0","Berry, A","9","Harding, Brian","0","157","100",,"75","4 mins 17.00s","257","27","0","16.5","6","National Hunt","1000","95","3","3","3630","0","Novices Hurdle","held up behind, effort and weakened before 3 out","6","None","Left Handed",,"163","94","Fruits Of Love (USA)","Slight Undulations","0",
"2013-02-04","13:20:00","Doncaster","32Red Casino Mares Novices Hurdle ","4yo+","Class 4",,"2m.5f ","3249","Good","11","7th","1.5","Dubaianswer","0","Coyle, Tony","5","Toomey, Brian","3","154","66",,"0","4 mins 17.00s","257","28.5","0","16.5","7","National Hunt","620","26","3","3","3630","0","Novices Hurdle","held up in rear, headway 4th, chased leaders before 3 out, weakened before 2 out","4","None","Left Handed",,"25","16","Dubawi (IRE)","Slight Undulations","0",
"2013-02-04","13:20:00","Doncaster","32Red Casino Mares Novices Hurdle ","4yo+","Class 4",,"2m.5f ","3249","Good","11","8th","HD","Tinkwood (IRE)","0","Easterby, M W","6","Greenall, Mr Jake","3","154","33",,"0","4 mins 17.00s","257","28.6","0","16.5","8","National Hunt","250","9","3","3","3630","0","Novices Hurdle","held up behind, pushed along after 5th, weakened before 3 out","10","None","Left Handed"," TT","30","2","Shantou (USA)","Slight Undulations","0",
"2013-02-04","13:20:00","Doncaster","32Red Casino Mares Novices Hurdle ","4yo+","Class 4",,"2m.5f ","3249","Good","11","9th","29","Im So Special (IRE)","0","Chance, Noel T","7","Johnson, Richard","0","157","66",,"0","4 mins 17.00s","257","57.6","0","16.5","9","National Hunt","287.252323316447","11","3","3","3630","0","Novices Hurdle","led, headed before 4th, pushed along before 3 out, soon weakened","7","None","Left Handed",,"21","4","Milan","Slight Undulations",,
"2013-02-04","13:20:00","Doncaster","32Red Casino Mares Novices Hurdle ","4yo+","Class 4",,"2m.5f ","3249","Good","11","10th","26","Arrowmint","0","Pomfret, N J","7","Whelan, Trevor","5","152","100",,"0","4 mins 17.00s","257","83.6","0","16.5","10","National Hunt","1000","710","3","3","3630","0","Novices Hurdle","towards rear, mistake 2nd, weakened before 3 out, tailed off","2","None","Left Handed",,"62","4","Executive Perk","Slight Undulations",,
