racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2022-10-12","16:57:00","Kempton","Unibet Horserace Betting Operator Of The Year Apprentice Handicap","3yo+","Class 5",,"7f ","3996","Standard To Slow","11","1st",,"Dancinginthewoods","6","Murphy, Amy","5","Larson, Frederick","0","137","7",,"73","1 mins 25.68s","85.68",,"74","7","1","All Weather","10","3.05","3","3","1540","0","Handicap","took keen hold, led early, soon headed and prominent, led over 2f out, ridden and quickened a length clear over 1f out, kept on well inside final furlong","7","Inside","Right Handed","Blnk","18","24","Garswood","Polytrack","3996",
"2022-10-12","16:57:00","Kempton","Unibet Horserace Betting Operator Of The Year Apprentice Handicap","3yo+","Class 5",,"7f ","3996","Standard To Slow","11","2nd","0.75","Blue Flame (IRE)","12","Dunlop, E A L","5","Fraser, Kaiya","5","134","7.5",,"75","1 mins 25.68s","85.68","0.75","74","7","2","All Weather","11","3.55","3","3","1540","0","Handicap","towards rear of mid-division, shaken up and headway over 2f out, ridden and soon every chance 1f out, went second inside final furlong, ran on but not pace of winner","5","Inside","Right Handed",,"15","16","Dark Angel (IRE)","Polytrack","1876",
"2022-10-12","16:57:00","Kempton","Unibet Horserace Betting Operator Of The Year Apprentice Handicap","3yo+","Class 5",,"7f ","3996","Standard To Slow","11","3rd","1.5","Havana Goldrush","13","Moore, J S","3","Mangan, Gina","0","134","10",,"72","1 mins 25.68s","85.68","2.25","74","7","3","All Weather","13.555881239239824","4.0014143315595","3","3","1540","0","Handicap","mid-division, smooth headway going best over 1f out, soon pushed along and challenging, no extra and weakened final 110yds","12","Inside","Right Handed","Blnk","34","11","Havana Gold (IRE)","Polytrack","938",
"2022-10-12","16:57:00","Kempton","Unibet Horserace Betting Operator Of The Year Apprentice Handicap","3yo+","Class 5",,"7f ","3996","Standard To Slow","11","4th","1.75","Kodias Sangarius (IRE)","7","Hannon (Jnr), Richard","3","Voikhansky, Alexander","5","129","40",,"72","1 mins 25.68s","85.68","4","74","7","4","All Weather","55.51713989219086","12","3","3","1540","0","Handicap","in rear, ridden and kept on from over 2f out, never going pace to challenge","11","Inside","Right Handed",,"14","16","Kodiac","Polytrack","469",
"2022-10-12","16:57:00","Kempton","Unibet Horserace Betting Operator Of The Year Apprentice Handicap","3yo+","Class 5",,"7f ","3996","Standard To Slow","11","5th","NK","Dashing Dick (IRE)","8","Stone, W B","4","Fisher, Jonathan","0","141","28",,"77","1 mins 25.68s","85.68","4.15","74","7","5","All Weather","41.279736928502096","8.137790665530048","3","3","1540","0","Handicap","ridden along to gather stride, soon led, driven along and headed over 2f out, kept on same pace inside final furlong","2","Inside","Right Handed","CkPc","75","24","Cable Bay (IRE)","Polytrack","300",
"2022-10-12","16:57:00","Kempton","Unibet Horserace Betting Operator Of The Year Apprentice Handicap","3yo+","Class 5",,"7f ","3996","Standard To Slow","11","6th","NK","Op It (IRE)","1","Morrison, H","3","Fisher, Taylor","3","132","5",,"73","1 mins 25.68s","85.68","4.3","74","7","6","All Weather","6.947854806258291","2.58","3","3","1540","0","Handicap","mid-division on inner, driven along over 1f out, kept on same pace","10","Inside","Right Handed",,"113","6","Belardo (IRE)","Polytrack","300",
"2022-10-12","16:57:00","Kempton","Unibet Horserace Betting Operator Of The Year Apprentice Handicap","3yo+","Class 5",,"7f ","3996","Standard To Slow","11","7th","1.5","Melodramatica","2","Guest, Rae","3","Howarth, Christian","0","136","11",,"74","1 mins 25.68s","85.68","5.8","74","7","7","All Weather","15","4.5","3","3","1540","0","Handicap","held up in behind leaders, shaken up waiting for room over 2f out, ridden over 1f out, weakened gradually inside final furlong","8","Inside","Right Handed",,"67","8","Bobbys Kitten (USA)","Polytrack","0",
"2022-10-12","16:57:00","Kempton","Unibet Horserace Betting Operator Of The Year Apprentice Handicap","3yo+","Class 5",,"7f ","3996","Standard To Slow","11","8th","0.75","Above It All (IRE)","4","Walker, Ed","3","Keeley, Aidan","0","130","4.5",,"68","1 mins 25.68s","85.68","6.55","74","7","8","All Weather","6.4","2.470970844898985","3","3","1540","0","Handicap","pulled hard, raced in last, never a factor","13","Inside","Right Handed",,"17","17","Kodiac","Polytrack","0",
"2022-10-12","16:57:00","Kempton","Unibet Horserace Betting Operator Of The Year Apprentice Handicap","3yo+","Class 5",,"7f ","3996","Standard To Slow","11","9th","2","Mistrix (IRE)","5","Scott, George","3","Farragher, Adam J","0","139","8.5",,"77","1 mins 25.68s","85.68","8.55","74","7","9","All Weather","12.49524159785826","3.35","3","3","1540","0","Handicap","held up off the pace in rear, pushed along over 2f out, ridden and made no telling impression from over 1f out","4","Inside","Right Handed",,"19","12","Vadamos (FR)","Polytrack",,
"2022-10-12","16:57:00","Kempton","Unibet Horserace Betting Operator Of The Year Apprentice Handicap","3yo+","Class 5",,"7f ","3996","Standard To Slow","11","10th","SH","Brunel Charm","10","Hughes, Richard","5","Roux, Deon Le","5","136","4","(Fav)","77","1 mins 25.68s","85.68","8.6","74","7","10","All Weather","5.426583429","2.210147233184288","3","3","1540","0","Handicap","close up out wide, shaken up over 2f out, soon ridden and no extra, weakened inside final furlong","1","Inside","Right Handed","Blnk","13","30","Charm Spirit (IRE)","Polytrack",,
