racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2022-12-08","16:30:00","Chelmsford City","aceodds.com Bonus Codes Amateur Jockeys Handicap (Div 1)","3yo+","Class 6",,"1m2f ","3798","Standard","10","1st",,"Villalobos (IRE)","3","Hughes, Richard","3","Langley, Miss Taryn","5","145","1.75","(Fav)","51","2 mins 8.61s","128.61",,"51","10","1","All Weather","3.0590516376764825","1.426184232","3","3","2200","0","Handicap","soon tracking leader, led going well over 1f out, pushed along and stayed on, always doing enough","6","Inside","Left Handed","CkPc","9","8","Footstepsinthesand","Polytrack","3798",
"2022-12-08","16:30:00","Chelmsford City","aceodds.com Bonus Codes Amateur Jockeys Handicap (Div 1)","3yo+","Class 6",,"1m2f ","3798","Standard","10","2nd","NK","Engrave","8","Feilden, Miss J","6","Walker, Mr S","0","158","2.5",,"57","2 mins 8.61s","128.61","0.15","51","10","2","All Weather","3.4","1.535774081","3","3","2200","0","Handicap","chased leaders out wide, stayed on steadily inside final furlong, not reach winner","1","Inside","Left Handed","CkPc","77","40","Dark Angel (IRE)","Polytrack","1900",
"2022-12-08","16:30:00","Chelmsford City","aceodds.com Bonus Codes Amateur Jockeys Handicap (Div 1)","3yo+","Class 6",,"1m2f ","3798","Standard","10","3rd","0.5","Graffiti","5","Brown, G","3","Ryder, Isabelle","5","151","7.5",,"57","2 mins 8.61s","128.61","0.65","51","10","3","All Weather","9.696408606819478","2.72","3","3","2200","0","Handicap","slowly into stride, off the pace towards rear, closer on inside over 4f out, headway chasing leaders over 1f out, stayed on inside final furlong, not pace to challenge","2","Inside","Left Handed",,"45","13","Sixties Icon","Polytrack","949",
"2022-12-08","16:30:00","Chelmsford City","aceodds.com Bonus Codes Amateur Jockeys Handicap (Div 1)","3yo+","Class 6",,"1m2f ","3798","Standard","10","4th","SH","Quoteline Direct","9","Hammond, Micky","9","Smith, Becky","0","149","14",,"48","2 mins 8.61s","128.61","0.7","51","10","4","All Weather","18.888306774","4.082267571112316","3","3","2200","0","Handicap","raced keenly, closer in mid-division 7f out, headway when not clearest of runs over 1f out, soon squeezed through and stayed on, lost modest 3rd post","7","Inside","Left Handed",,"52","80","Sir Percy","Polytrack","475",
"2022-12-08","16:30:00","Chelmsford City","aceodds.com Bonus Codes Amateur Jockeys Handicap (Div 1)","3yo+","Class 6",,"1m2f ","3798","Standard","10","5th","1.25","Stormingin (IRE)","4","Moore, G L","9","Gibson, Miss Georgina","7","148","33",,"54","2 mins 8.61s","128.61","1.95","51","10","5","All Weather","32","6.8","3","3","2200","0","Handicap","off the pace towards rear, headway and switched right to outer over 1f out, stayed on inside final furlong, never going pace to reach leaders","3","Inside","Left Handed","Blnk","250","55","Clodovil (IRE)","Polytrack","300",
"2022-12-08","16:30:00","Chelmsford City","aceodds.com Bonus Codes Amateur Jockeys Handicap (Div 1)","3yo+","Class 6",,"1m2f ","3798","Standard","10","6th","5.5","Red Evelyn","1","Pearce, Simon","4","Germany, Stephanie","7","145","5.5",,"51","2 mins 8.61s","128.61","7.45","51","10","6","All Weather","7.071214422427712","2.1265924095580706","3","3","2200","0","Handicap","soon led on inside at steady pace, pushed along and headed over 1f out, weakened final furlong","5","Inside","Left Handed",,"26","24","Garswood","Polytrack","300",
"2022-12-08","16:30:00","Chelmsford City","aceodds.com Bonus Codes Amateur Jockeys Handicap (Div 1)","3yo+","Class 6",,"1m2f ","3798","Standard","10","7th","HD","Fellowship (IRE)","7","Eddery, Robert","3","Eddery, George","3","144","40",,"48","2 mins 8.61s","128.61","7.55","51","10","7","All Weather","61.68339808116696","12.333537314379742","3","3","2200","0","Handicap","held up off the pace towards rear, hung left under pressure and no impression final furlong","8","Inside","Left Handed",,"70","8","Fulbright","Polytrack","0",
"2022-12-08","16:30:00","Chelmsford City","aceodds.com Bonus Codes Amateur Jockeys Handicap (Div 1)","3yo+","Class 6",,"1m2f ","3798","Standard","10","8th","4","Turn Of Phrase","6","Berry, John","5","Yarham, Fletcher","5","142","50",,"46","2 mins 8.61s","128.61","11.55","51","10","8","All Weather","65","9.793917864339747","3","3","2200","0","Handicap","led early, tracked leaders on inside, pushed along turning in, weakened over 1f out","10","Inside","Left Handed",,"19","26","Kittens Joy (USA)","Polytrack","0",
"2022-12-08","16:30:00","Chelmsford City","aceodds.com Bonus Codes Amateur Jockeys Handicap (Div 1)","3yo+","Class 6",,"1m2f ","3798","Standard","10","9th","2.75","Revolut (IRE)","10","Twiston-Davies, N A","4","Turner, James","5","142","22",,"46","2 mins 8.61s","128.61","14.3","51","10","9","All Weather","44","8.4","3","3","2200","0","Handicap","wore hood to post, soon mid-division out wide, headway chasing leaders halfway, pushed along over 2f out, soon ridden and outpaced, weakened turning in","9","Inside","Left Handed",,"134","4","Vadamos (FR)","Polytrack",,
"2022-12-08","16:30:00","Chelmsford City","aceodds.com Bonus Codes Amateur Jockeys Handicap (Div 1)","3yo+","Class 6",,"1m2f ","3798","Standard","10","10th","40","Faithless Insomnia","2","McEntee, P S","3","Tett, Frederick","0","154","20",,"55","2 mins 8.61s","128.61","54.3","51","10","10","All Weather","31.119936612521077","6.8","3","3","2200","0","Handicap","off the pace in rear, never a factor, tailed off","4","Inside","Left Handed",,"12","4","Oasis Dream","Polytrack",,
