racedate,racetime,track,race_name,race_restrictions_age,race_class,major,race_distance,prize_money,going_description,number_of_runners,place,distbt,horse_name,stall,trainer,horse_age,jockey_name,jockeys_claim,pounds,odds,fav,official_rating,comptime,comptime_numeric,TotalDstBt,MedianOR,Dist_Furlongs,placing_numerical,RCode,BFSP,BFSP_Place,PlcsPaid,BFPlcsPaid,Yards,RailMove,RaceType,Comment,CardNo,StallPositioning,TrackDirection,Headgear,dayssincelr,careerruns,stallion,surfacetype,horse_prizewin,
"2022-09-15","13:20:00","Ayr","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","7020","Good","14","1st",,"Chuzzlewit","4","Ryan, K A","2","Stott, Kevin","0","133","1.1","(Fav)","0","1 mins 34.15s","94.15",,"0","7.5","1","Flat","2.1499919232332805","1.211956482492625","3","3","1590","18","Novices","tracked leaders, ridden and switched left inside 2f out, switched right over 1f out, went 2nd well inside final furlong, ran on well, led close home","4","Outside","Left Handed",,"27","2","Showcasing","Flat","7020",
"2022-09-15","13:20:00","Ayr","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","7020","Good","14","2nd","HD","Beyond Reproach (IRE)","11","Burke, K R","2","Lee, Clifford","0","133","18",,"0","1 mins 34.15s","94.15","0.1","0","7.5","2","Flat","23.847884917181364","5.2","3","3","1590","18","Novices","took keen hold, disputed lead, led clearly over 1f out, ran on, headed close home","3","Outside","Left Handed",,"None","0","Dandy Man (IRE)","Flat","3296",
"2022-09-15","13:20:00","Ayr","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","7020","Good","14","3rd","1.25","Vortigan","5","Dods, M","2","Beasley, Connor","0","133","40",,"0","1 mins 34.15s","94.15","1.35","0","7.5","3","Flat","85","9.95050592319807","3","3","1590","18","Novices","disputed lead until driven over 1f out, 3rd and held towards finish","11","Outside","Left Handed",,"12","2","Ulysses (IRE)","Flat","1648",
"2022-09-15","13:20:00","Ayr","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","7020","Good","14","4th","NK","Baltic Voyage","9","Beckett, R M","2","Hornby, Rob","0","133","2",,"0","1 mins 34.15s","94.15","1.5","0","7.5","4","Flat","3.3712215185122045","1.3738613026804773","3","3","1590","18","Novices","tracked leaders, switched right and unable to quicken over 2f out, ran on inside final 100 yards","2","Outside","Left Handed",,"27","2","Frankel","Flat","824",
"2022-09-15","13:20:00","Ayr","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","7020","Good","14","5th","0.75","Tipp Town (IRE)","14","Quinn, J J","2","Hart, Jason","0","133","28",,"0","1 mins 34.15s","94.15","2.25","0","7.5","5","Flat","45.739282021748686","7.8","3","3","1590","18","Novices","slowly into stride, towards rear, headway on outside over 1f out, ran on, not trouble leaders","9","Outside","Left Handed",,"None","0","Fast Company (IRE)","Flat","0",
"2022-09-15","13:20:00","Ayr","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","7020","Good","14","6th","1.5","Hills Of Gold","3","Dods, M","2","Lee, G","0","133","66",,"0","1 mins 34.15s","94.15","3.75","0","7.5","6","Flat","140","18","3","3","1590","18","Novices","towards rear, headway over 1f out, never on terms, stayed on same pace inside final furlong","5","Outside","Left Handed",,"None","0","Pivotal","Flat","0",
"2022-09-15","13:20:00","Ayr","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","7020","Good","14","7th","1.5","Time Traveller","10","Fahey, R A","2","Orr, Oisin","0","133","6.5",,"0","1 mins 34.15s","94.15","5.25","0","7.5","7","Flat","10.5","2.2015504397196857","3","3","1590","18","Novices","held up in touch, switched right over 2f out, no impression from over 1f out","8","Outside","Left Handed",,"39","1","Harry Angel (IRE)","Flat","0",
"2022-09-15","13:20:00","Ayr","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","7020","Good","14","8th","1.5","Arkenstaar","12","Dods, M","2","Curtis, B A","0","133","18",,"0","1 mins 34.15s","94.15","6.75","0","7.5","8","Flat","28","4.6","3","3","1590","18","Novices","held up in touch in mid-division on outside, raced freely, ridden and lost place over 1f out","1","Outside","Left Handed",,"21","1","Kessaar (IRE)","Flat","0",
"2022-09-15","13:20:00","Ayr","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","7020","Good","14","9th","NSE","Two Rivers (IRE)","6","Dalgleish, Keith","2","Rodriguez, Callum","0","133","40",,"0","1 mins 34.15s","94.15","6.78","0","7.5","9","Flat","50.19917536350012","8.711609515509334","3","3","1590","18","Novices","slowly into stride, mid-division, pushed along over 2f out, weakened inside final furlong","10","Outside","Left Handed",,"27","1","Churchill (IRE)","Flat",,
"2022-09-15","13:20:00","Ayr","British Stallion Studs EBF Novice Stakes (GBB Race)","2yo","Class 4",,"7.5f ","7020","Good","14","10th","0.5","Youm Saeed (IRE)","13","Ryan, K A","2","Gray, S A","0","133","28",,"0","1 mins 34.15s","94.15","7.28","0","7.5","10","Flat","46.8880514263158","8.4","3","3","1590","18","Novices","slowly away, always towards rear","12","Outside","Left Handed",,"None","0","Shamardal (USA)","Flat",,
